"","V1","V2","V3","V4","V5","V6"
"sig_1",0.655196995526014,1.06765070503557,-0.426443647528204,-0.121179837131282,2.5430420605576,8.07502193825128
"sig_2",-4.85961231012934,-2.95766461305119,8.6832228666629,3.74805541723848,-1.80031517779166,-2.9028724031394
"sig_3",1.14791923669355,1.64874767364852,-2.05206831361138,1.87192578718741,-3.48282939405232,4.10499190561575
"sig_4",1.62217150549829,-1.08022908977712,1.32047132015166,-1.81613347858865,0.890126292037199,0.899907711096158
"sig_5",1.09540239515408,-0.642159802518138,3.55787468646844,-3.4359162336826,-5.24613962913204,1.98041311127904
"sig_6",1.16845980681057,1.13991334924165,-2.27998441203497,-1.67126732429041,-1.52587099445528,-1.55721267218464
"sig_7",1.14206976250919,0.26073396431629,-0.027778124383353,-3.98485226982439,-1.89511592236648,-1.58333513404031
"sig_8",-0.411487144634326,4.1828258073508,-12.6336531660812,-1.965761472711,5.73521595330262,0.445492757130104
"sig_9",-0.876747284754066,-0.641155472827314,1.25213564560394,-1.91463543165384,1.31099276021261,1.63322660467209
"sig_10",-0.0435908767777818,0.586103037615959,1.00872795755589,-0.827589659872951,0.343901810641351,-0.564077944243022
"sig_11",-1.00989690735746,0.753804156798966,-2.67649285709751,8.12547816361173,-5.21574916117548,4.07669934021402
"sig_12",-0.0475177549988408,1.45155995036147,0.819783297732559,-1.86648614690524,3.2439641682545,-5.37175906003761
"sig_13",0.0411248554786697,0.617478521453351,0.222054056236254,0.408060665921303,-2.33521570368656,2.23809821393321
"sig_14",0.678032725971759,0.230142777100869,-0.416898616600402,-1.80147277165068,-0.718411803678922,-1.44705300909603
"sig_15",-0.24649378941499,-0.764122471809501,-1.16454121708039,3.37561671026544,2.25083541565378,1.39430185068343
"sig_16",-1.7107992453115,-0.619533416575998,-1.54740261744611,-4.77689784702351,3.46024871821607,-2.75245200344881
"sig_17",-0.14703704143269,0.307047887987202,1.19481900579582,-3.34611355550656,2.84939142941554,-4.80144019341893
"sig_18",0.0418301644457227,-1.69681245581702,0.685905961620772,-3.69125231057828,0.271697856897565,-0.222748790240812
"sig_19",-0.265908924604377,1.45772151045785,-2.14677182748253,5.52699004409846,-2.49478185854449,-0.467623927934871
"sig_20",-0.518184463562963,0.842715375021253,-1.1796741987658,-0.727536823681088,3.2970411239389,0.247372913387179
"sig_21",0.031359904637349,-1.47180453130645,-2.41281314713849,0.458883667425504,2.75645231478422,-2.38226623629862
"sig_22",-1.174597635003,-0.999609646983313,2.40011501098207,-1.5141634693981,1.19919080632253,-0.44453677407618
"sig_23",-0.170568363750673,-0.563196146227593,0.752736277225187,1.3692183379736,-1.91397560177362,2.05949572741325
"sig_24",0.0510745861600604,-0.316380742368852,0.0308262793218539,1.13501008158914,2.26491375577813,-3.56341730536885
"sig_25",0.915023342149352,1.05358243659319,-0.90036039184667,7.57550744726706,2.96769830657002,-3.92182299929567
"sig_26",0.382559054871089,-0.89613884209059,-0.0489023256798116,11.69642341441,-0.470913765100746,1.78908528324906
"sig_27",0.699578210154933,-3.65936578191948,1.32709384701831,-6.15220592150685,-6.53063056599261,2.44735050737039
"sig_28",0.376260400477638,2.59158799328915,0.579565000894389,-5.22567981718186,0.263250114264276,2.87258627702747
"sig_29",0.645468873901069,-1.6735054124129,5.22728552946374,0.610658957502668,-1.97691146133537,-1.00941775548248
