"","x"
"1",0.243521173672807
"2",0.166681654698131
"3",0.102494709004248
"4",0.0909192992305763
"5",0.0725997614511584
"6",0.0564657771755135
"7",0.0482905712619536
"8",0.0433590683405377
"9",0.0370392113379666
"10",0.0325248058814063
"11",0.0282756677180799
"12",0.0256477195965638
"13",0.0220378902577988
"14",1.47883174865274e-12
