"","protein.metabolism","death","other.metabolic.processes","signal.transduction","stress.response","other.biological.processes","cell.adhesion","DNA.metabolism","cell.cell.signaling","developmental.processes","cell.organization.and.biogenesis","cell.cycle.and.proliferation","RNA.metabolism","transport"
"CDH15",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDIPT",-0.315272184439373,-0.241631392337453,2.77422179365537,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDK1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,4.7392761277508,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDK16",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,9.74228265173387,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDK2AP1",3.17089007197159,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDK4",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,5.80446344825209,-0.401004714477232,-0.29301733213301
"CDK5",-0.315272184439373,-0.241631392337453,-0.360350943062266,4.29080654960191,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDK5R1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,3.41172118499055
"CDK5RAP3",3.17089007197159,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDK6",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,4.7392761277508,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDK8",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,2.49297178690492,-0.29301733213301
"CDKAL1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDKL3",3.17089007197159,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDKN1A",-0.315272184439373,-0.241631392337453,2.77422179365537,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDKN1B",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,5.80446344825209,-0.401004714477232,-0.29301733213301
"CDKN2B",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,5.80446344825209,-0.401004714477232,-0.29301733213301
"CDKN2C",3.17089007197159,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDKN2D",3.17089007197159,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDSN",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,3.71793408133061,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CDX4",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,3.71793408133061,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CEBPG",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,2.49297178690492,-0.29301733213301
"CENPH",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CENPK",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,2.49297178690492,-0.29301733213301
"CENPL",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,5.80446344825209,-0.401004714477232,-0.29301733213301
"CENPO",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CENPP",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CEP290",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CEP55",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CEP57",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CEP63",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CEP68",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CEP70",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,5.80446344825209,-0.401004714477232,-0.29301733213301
"CEP72",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CEP76",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CERCAM",-0.315272184439373,-0.241631392337453,2.77422179365537,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CERK",-0.315272184439373,-0.241631392337453,2.77422179365537,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CETN1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,4.7392761277508,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CETN2",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CETN3",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CFL1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CFL2",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CFLAR",-0.315272184439373,4.13726639546683,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CGGBP1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,2.49297178690492,-0.29301733213301
"CHAF1A",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CHCHD3",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CHD2",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,3.71793408133061,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CHDH",-0.315272184439373,-0.241631392337453,2.77422179365537,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CHIC2",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CHMP1B",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CHMP2A",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CHMP4A",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CHMP4C",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CHMP5",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CHN1",-0.315272184439373,-0.241631392337453,-0.360350943062266,4.29080654960191,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CHRAC1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CHRD",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,12.7298981362929,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CHRNG",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,3.41172118499055
"CIAO1",-0.315272184439373,-0.241631392337453,2.77422179365537,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CIAPIN1",-0.315272184439373,-0.241631392337453,2.77422179365537,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CINP",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CIR1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,2.49297178690492,-0.29301733213301
"CIRBP",-0.315272184439373,-0.241631392337453,2.77422179365537,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CKB",-0.315272184439373,-0.241631392337453,2.77422179365537,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CKM",-0.315272184439373,-0.241631392337453,2.77422179365537,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CKS1B",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CLASP1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CLCN1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,3.41172118499055
"CLDN2",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,12.7298981362929,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CLDN7",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,12.7298981362929,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CLDN8",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,12.7298981362929,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CLEC7A",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CLIC3",-0.315272184439373,-0.241631392337453,-0.360350943062266,4.29080654960191,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CLK1",3.17089007197159,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CLK2",3.17089007197159,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CLK3",3.17089007197159,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CLK4",3.17089007197159,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CLNS1A",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,2.49297178690492,-0.29301733213301
"CLPB",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,4.7392761277508,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CLUAP1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CMTM3",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CMTM5",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CMTM6",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CNKSR1",-0.315272184439373,-0.241631392337453,-0.360350943062266,4.29080654960191,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CNKSR3",-0.315272184439373,-0.241631392337453,-0.360350943062266,4.29080654960191,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CNNM3",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,3.41172118499055
"CNOT7",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,2.49297178690492,-0.29301733213301
"CNOT8",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,2.49297178690492,-0.29301733213301
"CNST",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,3.41172118499055
"CNTF",-0.315272184439373,-0.241631392337453,-0.360350943062266,4.29080654960191,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CNTNAP2",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"CNTROB",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"COASY",-0.315272184439373,-0.241631392337453,2.77422179365537,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"COG2",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,3.41172118499055
"COG7",-0.315272184439373,-0.241631392337453,2.77422179365537,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"COG8",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,3.41172118499055
"COL10A1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,3.71793408133061,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"COL1A2",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"COL20A1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"COL23A1",-0.315272184439373,-0.241631392337453,2.77422179365537,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
"COL24A1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"COL4A3BP",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,2.53545904602299,-0.172228397770106,-0.401004714477232,-0.29301733213301
"COL8A1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,5.80446344825209,-0.401004714477232,-0.29301733213301
"COL8A2",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,-0.45075905702427,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,5.80446344825209,-0.401004714477232,-0.29301733213301
"COMMD1",-0.315272184439373,-0.241631392337453,-0.360350943062266,-0.232984971019108,-0.210938002483946,2.2178000065205,-0.0785311421116154,-0.107095056328813,-0.102613881709712,-0.268884121595244,-0.394284988028372,-0.172228397770106,-0.401004714477232,-0.29301733213301
