"","x"
"1",0.206723079981208
"2",0.147612652170657
"3",0.115443417013443
"4",0.0721010187870098
"5",0.0678683502142033
"6",0.0612118691183185
"7",0.0513859104573886
"8",0.0390326623761603
"9",0.0203550180566923
"10",0.0188378768970548
"11",0.0117138121081867
"12",0.00977594445261574
"13",0.00229184005790305
"14",4.11135350962948e-12
