"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"protein.metabolism",0.0148646382703586,-0.0166684308418716,-0.000496173971706452,-0.0465448789797878,-0.00578189357495987,0.0332796122661936,0.0174296854192184,-0.0261236024317787,-0.00114496052281511,-0.00279499017839979,0.00153473129045506,0.000372960306421764,4.43536544285233e-05,-2.91000898350983e-14
"death",0.0152634243902104,-0.0156018868016313,0.121395233209726,0.00632976950898871,-0.00189204283998596,-0.0046272710047433,-0.00254410714740267,0.000443125290329304,-0.000406832750793108,0.000299478186909568,3.50694326080624e-05,-1.32174696755237e-05,1.76379178763599e-05,-1.39916950986943e-13
"other.metabolic.processes",0.00911234096698411,-0.0128029246548333,-0.0102076832853254,-0.0226341026370984,0.00841045694845585,-0.00157679178560408,-0.00479517841638412,0.0258974381645552,-0.00514181251351227,-0.0143639558040028,0.00736771177165823,-0.004419638647685,-0.000203138070274095,-1.54596491391411e-13
"signal.transduction",0.00558028412703987,-0.00424563434279948,-0.00733118265361806,-0.015962029488342,0.00685724836606002,0.00468735666682196,-0.00535325190904546,0.00988367839521346,-0.0131714105843681,0.0244712322966697,-0.00101666113488354,-0.000606446408993745,-0.000571530889209967,-5.94786535611837e-14
"stress.response",0.0110679238114312,-0.0113991849956367,-0.0120926217088213,0.0160598794749197,-0.0657812126111454,-0.00302087425237601,0.0152853677718236,0.00653842551172451,-0.00626878081116708,-0.00211786393273738,-0.00130956618528505,0.00265281554657287,2.05899477813231e-05,-1.19456979379281e-13
"other.biological.processes",0.00182605433574208,-0.0139511694290245,-0.0217072092102515,0.0235240015735479,-0.00219897603777484,-0.000479239606686276,-0.0505394408668514,-0.0176502038871914,-0.00459946355775006,-0.00461627560273917,-0.00106274343311923,-0.000438257432201705,-2.6353984872217e-05,1.8686992163939e-14
"cell.adhesion",-0.214809779696109,-0.0341928941498155,0.00350324916464762,0.00204015912289842,-0.00150221264466073,0.00520689060779725,0.0027785306545557,0.000601236533654647,0.00080792670046238,0.000762161277725623,0.000359515402247757,-0.000541728270771143,-8.2772762642705e-06,1.12598778445255e-14
"DNA.metabolism",0.00475978868566922,-0.00741405250672554,-0.00133762606787481,-0.0108211522096775,-0.000727130347855834,0.0058742105669282,0.000833087597022099,0.00631606684713913,0.00469331538539424,-0.00491170654718175,-0.011212829430375,-0.00630461545308661,-0.00246428887366523,-4.45810285641329e-14
"cell.cell.signaling",0.00351480526749924,-0.00603663173398969,-0.00278509799927792,-0.00896442305600726,0.000684606705488375,0.00258841909621813,-0.000676924774960105,0.00582674331366592,0.00078030875501501,-0.000125398712823667,-0.00637986943707934,-0.00459478433585746,0.00410850025921595,-4.43197711177988e-14
"developmental.processes",-0.0449510692768564,0.149109445121592,0.00617384146519133,-0.00337399046283562,-0.00333776791225508,-0.00389819999297061,0.00200761989228353,-0.001351392205112,0.000303565972575882,-0.000620205013794451,-0.000215684581935665,-0.000514511798165662,1.42087931414445e-05,8.79299241005521e-13
"cell.organization.and.biogenesis",0.0216618590654488,-0.0118409297137283,-0.0136740941066963,0.00459206970827581,-0.0106820460825601,0.00532653494214299,-0.00327728572849278,0.00609354733539301,0.0232929698210248,0.0116488207191053,0.00381223987219074,-0.000814809844587436,-7.84542873341915e-07,-1.03185175849756e-14
"cell.cycle.and.proliferation",0.0175324008552528,0.000804069801459587,-0.00680873371973189,0.0499162030987974,0.0178759433318406,0.0308881601370801,0.025584262442589,-0.0038935518787003,-0.00419898615513041,0.000489100441520197,0.00177044931399428,-0.00689271758247866,-3.88225636767996e-05,-8.71618301910552e-14
"RNA.metabolism",0.00295950785942282,-0.0227330057466803,-0.0172261216283135,0.00254210987818139,0.0199334933185643,-0.064561250237686,0.0250826341305461,-0.00985080132308942,-0.000593464014592859,-0.000237964069025026,-0.00133165971408406,0.000861687793356338,-4.37093150822988e-05,-1.46346036445512e-13
"transport",0.0037958078496125,-0.0024906761743766,-0.0065376109168357,0.00941590468806135,0.02494552538016,0.0251035112263419,0.00583966258073814,0.0120241037789093,0.000758632448131145,-0.00475177061016925,-0.00439688335054848,0.012995569797336,0.000158326844638243,-8.75651076947819e-14
