"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","protein.metabolism","death","other.metabolic.processes","signal.transduction","stress.response","other.biological.processes","cell.adhesion","DNA.metabolism","cell.cell.signaling","developmental.processes","cell.organization.and.biogenesis","cell.cycle.and.proliferation","RNA.metabolism","transport"
"sig_11",0.914583921537935,0.616741125475985,0.847341057631492,0.993224703490957,0.647914481664116,0.908592124014138,0.807087905238774,0.557661609614011,0.839681841481777,0.982520358675396,0.99999999999997,0.97388307695273,0.894006280604345,0.991886639691208,0.574402586653318,0.897416891711426,0.971905692789976,0.894736118299025,0.839240272450143,0.828077254665276,0.687454206260833,0.958116754392802,0.8934941783853,0.770291569736058,0.604626949376747,0.799082470464445,0.543366048783581,0.663999030860378,0.523115549084859,-0.00606878377401863,-0.0038918476372025,-0.00705057525432746,-0.00456787830704186,-0.00408011828486345,0.037928730807573,-0.00106760654458835,-0.00210175884823674,-0.00201372112695436,0.000912659890004961,-0.00767528810536036,-0.00311505455709432,-0.00745722648123394,-0.00556063456649081
"sig_12",0.970647581694606,0.745875923726085,0.917673378503564,0.993091025321473,0.784833379836983,0.97848072181032,0.915927790274434,0.70341692795664,0.874926331985188,0.993209690188679,0.97388307695273,1,0.959351703034104,0.994711070056432,0.691972036197564,0.965403566142788,0.999732259413411,0.971916463339441,0.940267958359695,0.929693074407562,0.832622159009016,0.997733997729131,0.971148314586903,0.894125602903877,0.767478281466343,0.913314522920852,0.716203435823927,0.8110455723597,0.677223606957522,-0.00685655512227014,-0.000914302232706038,-0.00896697214964442,-0.00577379759405419,-0.00466774695823146,0.0338095314068517,0.00103131899348257,-0.00268895932069574,-0.00257478411827573,0.0161237709299445,-0.00964488632274526,-0.00345319290938954,-0.00945274991351965,-0.00687725800781749
"sig_13",0.991551957168654,0.833897233772835,0.987949963673853,0.93574868384073,0.91094554337333,0.977824634825126,0.947487987922597,0.788822090773255,0.946193231797512,0.959516058951901,0.894006280604345,0.959351703034104,0.999999999999982,0.934389339233572,0.856891380648437,0.993446910621149,0.956243881098945,0.973620738548601,0.962620908546284,0.974086335471137,0.911053344080462,0.962624734110147,0.968010931761822,0.927362848453896,0.846600824003389,0.940321000827081,0.80120519243422,0.874225217061721,0.764423934115076,-0.00903684765451095,0.0162629208664625,-0.0143407087232885,-0.00897510202528907,-0.0017624182660246,0.0260618547225639,0.0211467502259871,-0.00432030843984193,-0.0041344634023368,0.0275736244684064,-0.0139690305853117,-0.00351996271683979,-0.0107287336019107,-0.00962646804430021
"sig_14",0.95035757699117,0.691414328542711,0.889143998439897,0.9994601243237,0.725599604515044,0.953338978510254,0.872787415264058,0.641691992259794,0.86087641006594,0.994052987015297,0.991886639691208,0.994711070056432,0.934389339233572,0.999999999999954,0.639193395635356,0.939740943663836,0.993876942945311,0.943832937214495,0.900958374000598,0.889146508692975,0.772231473177951,0.986572470713477,0.942817288290811,0.84468005743621,0.699258190047725,0.868116477503798,0.64334378780902,0.750159842702942,0.611647326544747,-0.00653697935959039,-0.00289287576236806,-0.00799631113098534,-0.00519417726072836,-0.00456552272459252,0.0358919966118045,-0.000866498827419418,-0.00239589823621666,-0.0022950643121902,0.00913633761321103,-0.00872814596228612,-0.00344980701118888,-0.00796290460089331,-0.00637922936406791
"sig_15",0.806888714816749,0.74644969202417,0.908520384924866,0.643603747075712,0.931168991371444,0.762154103130356,0.780975262308244,0.712622003432993,0.896815102541335,0.708529015649069,0.574402586653318,0.691972036197564,0.856891380648437,0.639193395635356,0.999999999999984,0.844477836120457,0.684173405720308,0.767505648803554,0.792799193284698,0.848102648566722,0.859744670240086,0.702684042814032,0.753479390082709,0.787242382295698,0.793990738602253,0.780922010375336,0.75995325284028,0.774701300551596,0.703716001801147,-0.0114689255325381,0.0342844671779298,-0.0178008629446196,-0.0110865307059013,0.00772126638850437,0.0104432378095066,0.0483037721494638,-0.00531237684162027,-0.00509009124706718,0.0361595802790725,-0.014848791111542,-0.00416347710592932,-0.0136661595489069,-0.0116974377478762
"sig_16",0.988146880844066,0.815409732790202,0.982465654835008,0.939849132243644,0.910662760854379,0.981406289923837,0.949188303567563,0.77674352464839,0.936145788393319,0.962593162172056,0.897416891711426,0.965403566142788,0.993446910621149,0.939740943663836,0.844477836120457,1.00000000000005,0.963088901754636,0.979690205801194,0.969443842993291,0.984145843689966,0.921021732373923,0.970030918216478,0.974672818305306,0.938458572614519,0.856447300504671,0.948461691044086,0.808891312924396,0.877652444997896,0.756484418521888,-0.00860783900737007,0.00863805831925415,-0.0127128254373681,-0.00796564100622548,-0.00376862957517759,0.0282484887370924,0.0263036221878208,-0.00378996129807343,-0.00361274665394685,0.0249209927160415,-0.0128324220044467,-0.00486926291261591,-0.010209231590123,-0.00861331996688868
"sig_17",0.967992701899881,0.748057118373973,0.911914519472467,0.991612734254126,0.782238689141223,0.979632766541476,0.919086998690746,0.707762108613555,0.865532895368251,0.990478203933053,0.971905692789976,0.999732259413411,0.956243881098945,0.993876942945311,0.684173405720308,0.963088901754636,0.99999999999997,0.973713142161807,0.942820998596135,0.929882183524658,0.835038462941038,0.998546388046724,0.973361779113714,0.898365670541,0.772630858152621,0.917115209009646,0.722467212973461,0.816084562515034,0.682046842000647,-0.00646426236510282,-0.00177910272949065,-0.00858153684193305,-0.00556083188296395,-0.00495885721304107,0.0336707606354938,-0.0013637939922672,-0.00257296250199697,-0.00246499855159643,0.0165730844912435,-0.00941127945437026,-0.00398974360191511,-0.00914777989500378,-0.0069467243643386
"sig_18",0.976260904976221,0.845707318373114,0.936520124165589,0.939341373000868,0.880866814944254,0.997696623718005,0.979560404890576,0.820212505747418,0.857116446268725,0.948908290476067,0.894736118299025,0.971916463339441,0.973620738548601,0.943832937214495,0.767505648803554,0.979690205801194,0.973713142161807,0.999999999999936,0.992285643449577,0.981570860665768,0.934435127908339,0.983883847151437,0.997673068135988,0.971884851858709,0.892424573804388,0.980544513220327,0.855020582193247,0.919067351634604,0.801293829737803,-0.00641233164530064,0.000655332609603147,-0.0108675297872211,-0.00692854215827379,-0.00508342839558726,0.0271251480581013,0.00199546411389071,-0.00330501402298938,-0.00316672243920098,0.031243318473852,-0.0116194569283151,-0.00409761303763913,-0.00808141766617084,-0.00861776192728316
"sig_19",0.960596778268482,0.88189678638517,0.929931771343773,0.89516510483224,0.914023229287375,0.98867477376311,0.993917922194722,0.868132767360329,0.835865300424461,0.909933969766309,0.839240272450143,0.940267958359695,0.962620908546284,0.900958374000598,0.792799193284698,0.969443842993291,0.942820998596135,0.992285643449577,0.999999999999995,0.989512765781892,0.966453804756726,0.958742756011495,0.993139099167523,0.991865099233797,0.93867410842244,0.996533540097831,0.909053588876351,0.957595336785675,0.85561605086628,-0.00598086920438391,0.00446595388201988,-0.0114633427887912,-0.00718965579755326,-0.00553263568241378,0.0238037952815925,0.00222395778138791,-0.00344471386684837,-0.00329664265896433,0.0397312822898931,-0.012245874872438,-0.00515758850144192,-0.0110128796623987,-0.00908291788949946
"sig_20",0.968072189491008,0.871459295377663,0.960423913180687,0.886282057002518,0.949542895035243,0.97827287351925,0.980101299024028,0.849573694969369,0.880091833909724,0.910544840471741,0.828077254665276,0.929693074407562,0.974086335471137,0.889146508692975,0.848102648566722,0.984145843689966,0.929882183524658,0.981570860665768,0.989512765781892,0.999999999999958,0.971171768556687,0.945509169545108,0.978405657252824,0.978316094419729,0.931823567445453,0.98191433661894,0.895791978457614,0.941995826231694,0.835639994663612,-0.0058098800912524,0.00672711316689765,-0.0130300066777812,-0.00810691682829265,-0.00439564569202558,0.0236507473728827,0.0246728922988949,-0.00387552828161309,-0.00369030191157512,0.0344720099413122,-0.0133870414992407,-0.00586012829000411,-0.0103190335703422,-0.00951184675752595
"sig_21",0.893641912430118,0.893968625688365,0.900709572085903,0.765453390594955,0.962609796141057,0.921648238496198,0.966299121187218,0.89534486890585,0.791491526489196,0.797063159298999,0.687454206260833,0.832622159009016,0.911053344080462,0.772231473177951,0.859744670240086,0.921021732373923,0.835038462941038,0.934435127908339,0.966453804756726,0.971171768556687,0.999999999999948,0.86149147162334,0.93120541123986,0.983851665104442,0.984306132593838,0.975325479340101,0.965348503166673,0.976680240455184,0.893756839193331,-0.00644918323617989,0.00462039316920028,-0.0132509295152312,-0.00813285861308127,-0.0021082734961707,0.0158727839395072,0.0163597314728613,-0.00396053570783292,-0.00376728305008115,0.0505912568147849,-0.0132260809675177,-0.00509563197710665,-0.0112444433307023,-0.00968619118631959
"sig_22",0.97227536529568,0.772236906640529,0.918812666882474,0.983528910144241,0.806286928910486,0.987937436474953,0.937535390371847,0.736404785263176,0.86390028263261,0.984415719269712,0.958116754392802,0.997733997729131,0.962624734110147,0.986572470713477,0.702684042814032,0.970030918216478,0.998546388046724,0.983883847151437,0.958742756011495,0.945509169545108,0.86149147162334,0.999999999999923,0.98353521256025,0.920186837063343,0.804683594712911,0.936634148016106,0.757468273392729,0.844321493380244,0.71243723230167,-0.00597189542313143,-0.00133633692285467,-0.00879935966767705,-0.00570084375784388,-0.00516500403501629,0.0324250333327656,-0.0015475254831481,-0.00264513763336242,-0.0025344572337905,0.0198275069970393,-0.00970485396804349,-0.00423103012795094,-0.00977129540296234,-0.00718630889460285
"sig_23",0.972689588339652,0.852124393556703,0.928434306274793,0.937769533781879,0.874822390167117,0.998164579545244,0.982384501306772,0.830824312053786,0.846246306249144,0.945556554258898,0.8934941783853,0.971148314586903,0.968010931761822,0.942817288290811,0.753479390082709,0.974672818305306,0.973361779113714,0.997673068135988,0.993139099167523,0.978405657252824,0.93120541123986,0.98353521256025,0.999999999999991,0.972850881340529,0.894806794631089,0.983077485953342,0.859265377655224,0.924094065255908,0.814316220917438,-0.00653731701138689,0.00327362528771076,-0.0105245644702982,-0.00669550435459511,-0.00607194374145136,0.0270354680049306,-0.00182719976890517,-0.00317298732949867,-0.00304022013393371,0.0334451164965739,-0.0115038529432984,-0.00499808000424781,-0.0101128668534475,-0.00845921184217886
"sig_24",0.921592516454251,0.8903613434401,0.894864857280429,0.83632464280334,0.918497524773875,0.962545223174587,0.990075759489354,0.890990305776714,0.782902513177553,0.85344863139496,0.770291569736058,0.894125602903877,0.927362848453896,0.84468005743621,0.787242382295698,0.938458572614519,0.898365670541,0.971884851858709,0.991865099233797,0.978316094419729,0.983851665104442,0.920186837063343,0.972850881340529,0.999999999999924,0.970438163492255,0.997867630325149,0.949503399175553,0.979146929277229,0.885294333489165,-0.00518164155372272,0.000564479976726476,-0.0108436168731848,-0.00675925418503809,-0.00612633604867826,0.020294884175831,-0.000598319234365445,-0.00327616175523702,-0.00313907743585834,0.0469633002141649,-0.0118784207320698,-0.00514029380289009,-0.0111620850323788,-0.00871445636771054
"sig_25",0.83403487910035,0.913116821469329,0.827878660760187,0.689907694497706,0.935365725992334,0.879338683634056,0.952997351066117,0.930779131564046,0.692527218821781,0.716935178972752,0.604626949376747,0.767478281466343,0.846600824003389,0.699258190047725,0.793990738602253,0.856447300504671,0.772630858152621,0.892424573804388,0.93867410842244,0.931823567445453,0.984306132593838,0.804683594712911,0.894806794631089,0.970438163492255,0.999999999999991,0.960420892757449,0.994648049576736,0.990511127068299,0.933315768778041,-0.00147718733180552,0.00552405116941111,-0.0125977648873469,-0.00739108379647417,-0.00566401405517638,0.0107217471261211,0.00498264046930402,-0.0037694978129191,-0.00360449168183656,0.058718365836818,-0.0134035181931367,-0.00584992484163437,-0.0122699612033984,-0.00969446555270239
"sig_26",0.93815359860018,0.899405831822981,0.905614194403445,0.860727998666989,0.915728502315547,0.975064442125825,0.99633629539307,0.895117798363894,0.798238583372449,0.875442793034224,0.799082470464445,0.913314522920852,0.940321000827081,0.868116477503798,0.780922010375336,0.948461691044086,0.917115209009646,0.980544513220327,0.996533540097831,0.98191433661894,0.975325479340101,0.936634148016106,0.983077485953342,0.997867630325149,0.960420892757449,1.00000000000006,0.937694986775579,0.976343369555791,0.886275809888757,-0.00468965723735582,0.00296361621650923,-0.011260573509481,-0.00698268084944308,-0.00663589109082776,0.0212367812533187,-0.000636774103961705,-0.00343436558897327,-0.00329066155222678,0.0464511146189766,-0.0124580447439355,-0.00547890388182465,-0.0120021767167894,-0.00889308669838917
"sig_27",0.788339722030439,0.918065430367138,0.779834863315351,0.632763467979322,0.911349942415162,0.840752003889647,0.931445484881871,0.945043767977946,0.63386312480646,0.659131951839952,0.543366048783581,0.716203435823927,0.80120519243422,0.64334378780902,0.75995325284028,0.808891312924396,0.722467212973461,0.855020582193247,0.909053588876351,0.895791978457614,0.965348503166673,0.757468273392729,0.859265377655224,0.949503399175553,0.994648049576736,0.937694986775579,1.00000000000004,0.986572069244175,0.951040246306099,-0.0018510689056954,0.00595472784318127,-0.0127796884235887,-0.00692678880383255,-0.00735770972427829,0.00669054629125609,0.00131650848841239,-0.00386429109760708,-0.00370259770314917,0.0692180607499306,-0.0138533233466585,-0.00618949775822152,-0.0131324086835686,-0.0097016366559149
"sig_28",0.868141059546721,0.946229474320194,0.845626889600343,0.741529161928228,0.927081732072404,0.911395474028741,0.976350952241425,0.958366736337819,0.714031544730421,0.76227281649781,0.663999030860378,0.8110455723597,0.874225217061721,0.750159842702942,0.774701300551596,0.877652444997896,0.816084562515034,0.919067351634604,0.957595336785675,0.941995826231694,0.976680240455184,0.844321493380244,0.924094065255908,0.979146929277229,0.990511127068299,0.976343369555791,0.986572069244175,0.999999999999997,0.956367709217272,-0.00302591473318417,0.00690620888687843,-0.0134071503777682,-0.00779987642733049,-0.00807132891130513,0.0122833482349812,0.00324493261021272,-0.00415697458094545,-0.00398303444194273,0.0661503789904399,-0.0146368329470519,-0.00666715832155733,-0.0140073135507398,-0.0101117936134814
"sig_29",0.762253614987371,0.97166444709846,0.741460679699166,0.603804212292156,0.869878970910595,0.80068101674491,0.89900909688773,0.995164108108785,0.601578913647759,0.625668713152818,0.523115549084859,0.677223606957522,0.764423934115076,0.611647326544747,0.703716001801147,0.756484418521888,0.682046842000647,0.801293829737803,0.85561605086628,0.835639994663612,0.893756839193331,0.71243723230167,0.814316220917438,0.885294333489165,0.933315768778041,0.886275809888757,0.951040246306099,0.956367709217272,1.00000000000002,-0.00496322797781881,0.0107762298267837,-0.0168201288659917,-0.00976639771929419,-0.0108988586335603,0.00370813854458287,0.0132332409516397,-0.00559989762757422,-0.00531352020834492,0.0963721029362998,-0.0182308812771956,-0.00881602431201634,-0.0174176867045437,-0.0113250017445014
"protein.metabolism",-0.00964086006784571,-0.00771480260765018,-0.0111221700276356,-0.00683485438062403,-0.00621519974167339,-0.00652608316745502,-0.00424516314503973,-0.00472389439760738,-0.0118995068092648,-0.00798274393429487,-0.00606878377401863,-0.00685655512227014,-0.00903684765451095,-0.00653697935959039,-0.0114689255325381,-0.00860783900737007,-0.00646426236510282,-0.00641233164530064,-0.00598086920438391,-0.0058098800912524,-0.00644918323617989,-0.00597189542313143,-0.00653731701138689,-0.00518164155372272,-0.00147718733180552,-0.00468965723735582,-0.0018510689056954,-0.00302591473318417,-0.00496322797781881,1.00000000000003,-0.0762030177183733,-0.113643467570036,-0.0734762056491758,-0.0665232782266706,-0.142155371770429,-0.024766277079667,-0.033774446258943,-0.0323612233097394,-0.0847976799864498,-0.124345208783358,-0.0543154741605429,-0.126464401280201,-0.0924085431794271
"death",0.0117265824024611,0.0159033004780687,0.0211577662091777,-0.00132574806559253,0.0203275596535898,0.00459542590110082,0.00710769191224451,0.0129926440653734,0.0292367609611739,0.00301104194440344,-0.0038918476372025,-0.000914302232706038,0.0162629208664625,-0.00289287576236806,0.0342844671779298,0.00863805831925415,-0.00177910272949065,0.000655332609603147,0.00446595388201988,0.00672711316689765,0.00462039316920028,-0.00133633692285467,0.00327362528771076,0.000564479976726476,0.00552405116941111,0.00296361621650923,0.00595472784318127,0.00690620888687843,0.0107762298267837,-0.0762030177183733,1.00000000000007,-0.0870988011449081,-0.0563137465052764,-0.0509848731798003,-0.108950938599976,-0.0189814081582138,-0.0258854630308925,-0.0248023385252965,-0.0649907682739186,-0.0953008460998313,-0.0416285492176211,-0.0969250408715816,-0.0708238977441845
"other.metabolic.processes",-0.0158547586669459,-0.0189468725696031,-0.0169356782553031,-0.00859418005751876,-0.0188927439005342,-0.0113949331310358,-0.012744202573255,-0.0171943560705331,-0.0153770402381997,-0.00989826477715631,-0.00705057525432746,-0.00896697214964442,-0.0143407087232885,-0.00799631113098534,-0.0178008629446196,-0.0127128254373681,-0.00858153684193305,-0.0108675297872211,-0.0114633427887912,-0.0130300066777812,-0.0132509295152312,-0.00879935966767705,-0.0105245644702982,-0.0108436168731848,-0.0125977648873469,-0.011260573509481,-0.0127796884235887,-0.0134071503777682,-0.0168201288659917,-0.113643467570036,-0.0870988011449081,1.00000000000003,-0.083982099611476,-0.0760350174475476,-0.162481261611864,-0.0283074490623693,-0.0386036388920824,-0.0369883482079118,-0.0969223593478296,-0.142124537025165,-0.0620816973480623,-0.144546739339413,-0.105621451321277
"signal.transduction",-0.0093532512200393,-0.0100054388209582,-0.010031051494871,-0.00558607392806223,-0.0101861413867114,-0.00718979894260545,-0.0074809988335445,-0.00944131008536244,-0.00953651008269526,-0.00632988999600318,-0.00456787830704186,-0.00577379759405419,-0.00897510202528907,-0.00519417726072836,-0.0110865307059013,-0.00796564100622548,-0.00556083188296395,-0.00692854215827379,-0.00718965579755326,-0.00810691682829265,-0.00813285861308127,-0.00570084375784388,-0.00669550435459511,-0.00675925418503809,-0.00739108379647417,-0.00698268084944308,-0.00692678880383255,-0.00779987642733049,-0.00976639771929419,-0.0734762056491758,-0.0563137465052764,-0.083982099611476,0.999999999999941,-0.0491604550439408,-0.105052290708869,-0.0183021865944761,-0.0249591900941693,-0.0239148235940026,-0.0626651699364561,-0.091890646541716,-0.0401389332702699,-0.0934567219103424,-0.0682895695123319
"stress.response",-0.00439907598437054,-0.0104347093362036,-0.00149962020026141,-0.00452410280844634,-0.00164993948692076,-0.00563310023345298,-0.00722857346466543,-0.0113418894722705,-0.00113962673388778,-0.00415107307907053,-0.00408011828486345,-0.00466774695823146,-0.0017624182660246,-0.00456552272459252,0.00772126638850437,-0.00376862957517759,-0.00495885721304107,-0.00508342839558726,-0.00553263568241378,-0.00439564569202558,-0.0021082734961707,-0.00516500403501629,-0.00607194374145136,-0.00612633604867826,-0.00566401405517638,-0.00663589109082776,-0.00735770972427829,-0.00807132891130513,-0.0108988586335603,-0.0665232782266706,-0.0509848731798003,-0.0760350174475476,-0.0491604550439408,0.999999999999971,-0.0951113724699148,-0.0165702820419716,-0.0225973447087642,-0.0216518048207506,-0.0567352722962913,-0.0831951921348627,-0.0363406548020319,-0.0846130724751733,-0.061827444578983
"other.biological.processes",0.0294757838060118,0.0086057616521727,0.0251283545282469,0.0361303249190844,0.0138286376059256,0.0279984012140753,0.0206108739111396,0.00480720505167971,0.0252858789229458,0.0346904247005799,0.037928730807573,0.0338095314068517,0.0260618547225639,0.0358919966118045,0.0104432378095066,0.0282484887370924,0.0336707606354938,0.0271251480581013,0.0238037952815925,0.0236507473728827,0.0158727839395072,0.0324250333327656,0.0270354680049306,0.020294884175831,0.0107217471261211,0.0212367812533187,0.00669054629125609,0.0122833482349812,0.00370813854458287,-0.142155371770429,-0.108950938599976,-0.162481261611864,-0.105052290708869,-0.0951113724699148,1.00000000000005,-0.035409478708958,-0.0482888700576923,-0.0462683205915876,-0.121239120211334,-0.17778203033148,-0.0776573168291702,-0.18081193673832,-0.132120719303592
