"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"BCA",0.573858054449684,-0.517303647901415,0.152183081371993,-0.248800325243145,0.425279816370179,-0.158556632420497,0.10862631348448,-0.0424470654739001,0.295090877779776,-0.00555813090728913,0.00679455221931255,-0.0440415565210868,0.0303461195742341,-0.0114989618531621,0.0298603435507432,-0.045009179552375,0.0508074038741038,-0.044988493285598,0.0208507421810963,-0.00660298717297994,0.0163825235034161
"KC",-0.249910965689825,-0.0946270664522468,-0.021829814839916,0.191284801353317,-0.000418604976990152,0.0951947138745507,-0.0360862652306266,-0.108085371907083,0.0669585222065524,0.267830468048356,0.0698882104183609,0.18931581164686,-0.017214155137263,0.0493786779683018,-0.103260015010613,0.383985507144397,-0.50959810627361,-0.000198367516614621,-0.571017851188997,-0.01948139693807,-0.0745803781867027
"KG",0.0440656959665227,-0.0702462699641782,-0.195272414109493,0.216046391631901,0.0856302138757655,0.18494165505215,-0.0201379734867475,0.0409491447864413,-0.0478966552568778,-0.134070198979355,-0.398238898138231,-0.283365704113633,0.31803188280311,0.0546304019450333,0.0118324651759106,0.277555997272772,-0.174775432611892,-0.561880176014241,0.127303300422521,-0.121589617395519,-0.216764156262234
"KI",0.219912348370531,0.185591165931633,-0.0460120876276052,-0.154562073614498,0.0759037700090289,0.016011593638499,-0.197909728866865,-0.0529985282139911,-0.146787670015098,-0.119085736404188,-0.08366953397475,-0.0244130307583789,0.295332977386087,0.366701758215346,0.113822707984372,-0.271948024960092,0.339388617500741,0.52948907711103,0.288620802286044,-0.0935639312987765,0.0605464786123654
"LE",-0.919357669141545,-0.0827759199248815,-0.174151405540169,-0.196200684189441,0.095264586664749,0.0746065704147003,-0.0500974847219234,-0.0835712880717346,-0.137368755206548,-0.0947835257671679,-0.0105475410754431,0.0671767489255778,-0.0147094016382525,0.0331813088181042,-0.0103033248191689,-0.0594524710245941,-0.0531112639320273,0.10938412672604,0.00614857858869917,0.0199847173305044,-0.0480805242281968
"OPENK",0.255246196075267,0.202813091875761,0.0198588324241758,0.168007675400706,0.122669240661858,-0.0916047821274932,-0.11793350645073,0.184940999326957,-0.0120319588056491,-0.072254465897235,0.0216610399104336,-0.0137625409281661,0.0784502623531882,-0.219300116916138,0.0565226669036614,-0.560732622128628,0.463264802015424,-0.301883949147381,0.233350671956004,-0.229602109522267,0.0523430823711175
"POP",-0.92376675392616,-0.111302417017327,-0.181731834711503,-0.149836623163041,0.0686044305868447,0.0470141854241956,-0.0538084019442077,-0.116784123754466,-0.124977207742877,-0.10687505338424,-0.00416464852959102,0.0514314853407809,-0.0149973517232589,0.0377579954106929,-0.01785698719497,-0.0562256675248163,-0.0557825251053719,0.116730634902734,0.00333761654899822,0.0261937470013338,-0.0553950942291391
"RGDPCH",-0.245500111561766,0.0751599893156282,0.223431606142475,-0.160242070620976,-0.0712105008326508,-0.198963945748426,-0.0468446907355387,0.303278284460504,-0.000793051224296629,0.110769990772743,0.23997127207026,0.224783424615893,-0.0378161735520342,-0.0371363790265582,-0.209279725597578,-0.271391442932717,0.386458091195181,-0.294023866153816,0.232684203720659,0.404273197021375,0.160088035306376
"RGDPL",-0.245901573587236,0.0748422663440869,0.223235171914896,-0.160415066067409,-0.0715355010914085,-0.199235292219426,-0.0467643397140003,0.303324275598797,-0.000846520802373017,0.11058243780756,0.240577017430436,0.224351392609605,-0.0383142056598931,-0.0373617086369587,-0.208381543670151,-0.270611839918727,0.38673199964938,-0.295278990643794,0.23085615694235,0.405417702386472,0.158090524689444
"RGDPL2",-0.245588932640039,0.0752631108760082,0.212752147747323,-0.15620441318544,-0.0681165877914083,-0.199366681046015,-0.0494622397745982,0.299932473029569,-0.000974354111055934,0.113720075909726,0.24166068332267,0.221622338756208,-0.0428358020365562,-0.0424999590341747,-0.200253657035103,-0.265351006556458,0.374848651846477,-0.301664695243236,0.214929944075398,0.431754724531729,0.16982870543307
"XRAT",0.0918848334358271,0.0267234106221329,-0.0230457123564261,-0.131119938519843,0.042109592333288,0.00257879108055287,0.074390694823896,0.0252546059385136,-0.06418464727232,-0.247885995973935,-0.137041967891798,-0.171816735648194,-0.0480569512145136,0.382321337355323,0.166663797527298,-0.538579821149218,-0.361813008078985,0.369755485167613,0.0196152936644275,0.244211249038589,-0.239423142531946
