"","x"
"1",0.954399648341325
"2",0.923520730591788
"3",0.844955039688509
"4",0.762247274077183
"5",0.735504938230189
"6",0.666909894891089
"7",0.624802537706948
"8",0.532906364149831
"9",0.506206317997129
"10",0.40524075091855
"11",0.365210850117827
"12",0.319069190894428
"13",0.26733019828232
"14",0.203651027693595
"15",0.159419847182705
"16",0.121144646686322
"17",0.107576715587592
"18",0.0913484028771205
"19",0.058744046989538
"20",0.0418266235530074
"21",0.03362761837734
