"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"AUS_1980",0.367029385103133,0.0577162438404066,-0.298114136573759,-0.342813694652776,-0.264112407286333,0.204219395983557,0.582633256591915,0.0515020131704276,-0.195166502630935,-0.154033486928469,-0.329179210740698,-0.675617659639435,-0.358385735078237,0.117293726613266,-0.329058583544729,1.23242313149835,0.108950981377816,0.137462957918522,0.00448032527201292,0.335913906793483,0.013671783814778
"AUS_1981",0.373065479777147,0.0652946529387144,-0.253438028982714,-0.326021246519524,-0.257066603502569,0.14591966937919,0.479301193690535,0.0506038751932607,-0.295557433031961,-0.0503684769201875,-0.311177070474116,-0.625827912422135,-0.195468919753388,0.17414534679442,-0.408649669228037,1.20689504822387,0.196794374181028,0.29390560951051,-0.0440871114583992,0.353342088060577,0.0282428369903762
"AUS_1982",0.350375472463737,0.00716215893688599,-0.179138035774933,-0.316919141450775,-0.319640113855041,0.113186498518374,0.613597044631856,-0.0425199336453659,-0.385649838295201,-0.137046735466757,-0.22906092702484,-0.598586757507977,-0.503797079132511,-0.0298937949293805,-0.256856952595765,1.09933687035715,-0.0675816751682454,-0.188775255942844,-0.349302115816731,0.319896686813685,-0.255261337102865
"AUS_1983",0.326810747472025,0.00435879286834862,-0.158036109350896,-0.29715213510611,-0.374754486493917,0.0466327230554882,0.486572435141571,-0.0288358080777584,-0.210908067762198,-0.156773356290138,-0.263277160507542,-0.669768564711525,-0.422278429829156,0.042354397682649,-0.314526179854971,1.14318854099055,0.0399457134701375,0.0526920194893563,-0.123673621886696,0.354750343826085,-0.0599020777162362
"AUS_1984",0.311059918021091,-0.0350344321481408,-0.100684383392306,-0.330716434491833,-0.411712426200523,0.076489933170329,0.40775970646639,0.0536242477323867,-0.314202930639402,-0.0461418102524789,-0.333569997950825,-0.786786044185728,-0.313816664319454,0.0915862787362034,-0.306144405740676,1.14786697814054,0.147641628958102,0.146062986920477,0.00491044679168784,0.391296408109604,0.0386324751366303
"AUS_1985",0.279252904645484,-0.0523260212143946,-0.034648318499535,-0.414715272993469,-0.483177447180928,0.0774507267334386,0.437514813640206,0.140421465648487,-0.316518342016744,0.0143625227339612,-0.326723118847674,-0.84587603893279,-0.275614634438462,0.0818244804902424,-0.294515503725149,1.13726748518033,0.166656079753743,0.13313789064739,0.00117955361165922,0.446145903037198,0.0552154413417076
"AUS_1986",0.244056028532324,-0.105297065556542,0.075535913854516,-0.548079994570692,-0.596415120951114,0.132087738067966,0.56587003432384,0.163379102418304,-0.43679743629148,0.126900058892463,-0.2640745360947,-1.02963320147186,-0.47874924395283,-0.0958210235820864,-0.0861156448325708,1.10171879905138,0.142427271691039,0.0229541608078563,0.01743283582642,0.456396184223728,-0.00818860783224817
"AUS_1987",0.226093037124238,-0.0789032980435387,0.0659754210566419,-0.588419994971055,-0.608573386192678,0.113361022939962,0.504079859937459,0.214907884897855,-0.299505972536716,0.192771857442917,-0.280225823947649,-1.01678765164245,-0.367498567394872,0.00819664488036054,-0.209690603836904,1.0785806164586,0.200544185459465,0.169999253615757,0.142604952631939,0.4719658956046,0.166582631607134
"AUS_1988",0.268039613795716,-0.0112221797754479,-0.136780636910615,-0.489693851497144,-0.459518100816179,0.112050741832405,0.394849690746312,0.254887085131777,-0.256447685826553,0.333299869423112,-0.492150247888667,-0.724392171177858,-0.0217431673454733,0.30344920174192,-0.678597348893503,0.972021472216758,0.110584852341116,0.34863222690063,0.284959199235161,0.396425959851033,0.571873092433473
"AUS_1989",0.257935768408498,-0.0579782864325473,-0.0389754095745616,-0.54649300461309,-0.544174358444806,0.168083710927085,0.38383636556625,0.281584850293434,-0.554034027670194,0.561178166773288,-0.492386233585538,-0.818854135893691,0.00574654600882596,0.257777155247677,-0.62513231054854,0.905283651671228,0.118927663713826,0.292622399101656,0.210206444730417,0.414619989575852,0.503924888688884
