"","BCA","KC","KG","KI","LE","OPENK","POP","RGDPCH","RGDPL","RGDPL2","XRAT","BCAperRGDPL","KCxRGDPL","KGxRGDPL","KIxRGDPL","KCxRGDPLxPOP","KGxRGDPLxPOP","KIxRGDPLxPOP","RGDPCHxPOP","RGDPLxPOP","RGDPL2xPOP","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29"
"RGDPL2xPOP",-0.607438265740785,0.210993004951026,-0.077406126576946,-0.094691988988815,0.977897937986223,-0.277780578301222,0.974404827441023,0.195141711045463,0.195440164373659,0.195881828534426,0.0099130925211483,-0.557000826529122,0.362627732681348,0.180810009358102,0.100830558564555,0.998451990744542,0.987142176780789,0.982004542814075,0.999935313164879,0.999945001309774,1,0.714931717906868,0.635145610652301,0.827393912629007,0.700681640375725,0.797341291003478,0.732614062983155,0.666083259882607,0.601297725456205,0.833911866802487,0.826309668200174,0.660897032882522,0.822054305426366,0.848792917586113,0.712933562192787,0.774287779320913,0.814205901171519,0.72369649589345,0.706332389816939,0.834394962754815,0.761779142622905,0.821964763665488,0.625769335501594,0.748630392877757,0.737736364167268,0.809508910213734,0.659443893190104,0.743126521037842,0.622475747454064,0.561552961380307
"sig_1",-0.291323054532299,0.25774920395311,-0.0173465030408818,-0.256454474433639,0.724979615160892,-0.248840701297688,0.740920317549652,0.194936306301781,0.195284730146611,0.193509784567242,-0.110390274498277,-0.267116693456781,0.380333743136119,0.261865345453095,0.0213595033812588,0.709987855726071,0.720021101971657,0.680775777259284,0.715382124027719,0.715380168576719,0.714931717906868,1,0.937346385277248,0.936369886975181,0.969894664077781,0.906323034670432,0.990810655260022,0.970486770514696,0.893480817065131,0.852865488935302,0.873508357985864,0.887342061008457,0.903700155863384,0.875221992814936,0.958372734153581,0.82009235132069,0.871435851745625,0.976193124803036,0.950283114795461,0.882647361676729,0.779069578713232,0.877915278557573,0.967419933499523,0.960895923757663,0.9546597880764,0.837363012621714,0.950096558534127,0.880022557582952,0.915781784233634,0.83872376439135
"sig_2",-0.230204308380686,0.215774509505641,-0.092844872478372,-0.228975685802529,0.631022905454206,-0.230691492878962,0.642831109319775,0.261073987046788,0.26140060663133,0.25738012836867,-0.0987334179088724,-0.199464231151405,0.44153922210402,0.282267091600338,0.0949546772395292,0.626686683372347,0.618695831396799,0.623114224917274,0.636884964476972,0.636788881728527,0.635145610652301,0.937346385277248,0.999999999999997,0.827894072395106,0.835898168661246,0.840630100830692,0.929043892152647,0.978431891866696,0.987559979537817,0.710298795071272,0.723068624589653,0.701612215854205,0.77607812113086,0.782503608177461,0.820115767507102,0.687899668951011,0.739844603841375,0.874181782348065,0.903124643682224,0.812717533973742,0.690942142838596,0.789724177646512,0.922584111170221,0.912595364277006,0.917184389569821,0.797882261753007,0.956961629993029,0.88237282075688,0.970902216869707,0.955618500534723
"sig_3",-0.430125424761096,0.237631131913176,-0.00800072362776475,-0.21689493844127,0.814787080128301,-0.217210520243825,0.821767517586284,0.210169008764936,0.210495035880688,0.210158140623345,-0.091852608407727,-0.395360462420272,0.387029640709638,0.269546264323041,0.049630430414951,0.827750871609127,0.830448656727815,0.784733469833718,0.82719171160133,0.82720557343075,0.827393912629007,0.936369886975181,0.827894072395106,0.999999999999999,0.93747526141679,0.957820279348822,0.958439599751937,0.889738100887388,0.791090678451748,0.972901885148769,0.979893596309206,0.883176185282244,0.990154109846973,0.981623059666024,0.95354656525792,0.919591016463228,0.975341432113431,0.963693483098199,0.945843377814868,0.973884179066739,0.886105577210772,0.970703027210873,0.886694608335284,0.960032153832205,0.95489702166346,0.924585808316785,0.892203436740346,0.905780366379151,0.836363768542771,0.746241468237556
"sig_4",-0.2917736167553,0.258327446438202,0.0199155382294692,-0.259342869530143,0.717578406831811,-0.228942097118467,0.735405524129497,0.158435315559478,0.158793985288418,0.158373168867532,-0.111590799157226,-0.276949290800605,0.331887211462181,0.244693601106947,-0.0123024894738087,0.698761994470918,0.722949203264249,0.650428688526271,0.700028442743819,0.700108881482987,0.700681640375725,0.969894664077781,0.835898168661246,0.93747526141679,0.999999999999998,0.872856351926256,0.962860371311935,0.898677178805095,0.778014069706974,0.880841706903166,0.913896260314986,0.969080016537391,0.92593862476948,0.867514188293463,0.994630635469356,0.835310653379794,0.889738314348658,0.982618556997332,0.91758129080489,0.860171175985043,0.768120543847258,0.863060099497436,0.938234543849661,0.927366544823406,0.911202806274362,0.790968450994363,0.882726254935014,0.808871189179729,0.820469719500385,0.715052660139367
"sig_5",-0.385917599741944,0.222028595532782,-0.0127447313278862,-0.199473293759091,0.791160519052296,-0.230617221475183,0.79309885842633,0.210706723759268,0.210992610857607,0.209946796348768,-0.0724208887821797,-0.33992091040357,0.380830236664125,0.266539845985018,0.0632263660864675,0.793478672468423,0.793126778464182,0.770797337705797,0.79788217472604,0.797834402063541,0.797341291003478,0.906323034670432,0.840630100830692,0.957820279348822,0.872856351926256,1.00000000000001,0.924862294932417,0.881329558373624,0.811428114016958,0.926647709239454,0.906729227957401,0.801426273602697,0.924858658836504,0.942739967186171,0.886647870870732,0.92932138612809,0.96205861252444,0.908736213883774,0.917285098459175,0.941046286256064,0.944723772597228,0.985265912114877,0.839187372839374,0.925418913899952,0.940115291595387,0.977906306712998,0.877486013562521,0.963812604977443,0.841806438444001,0.772019317356346
"sig_6",-0.328293385337327,0.251714053894853,-0.0192616709029046,-0.241970691434568,0.728390385180213,-0.222025771304686,0.740606278786477,0.211209861926614,0.211512312485804,0.209659425826315,-0.108395890612302,-0.300250175801428,0.395951488235528,0.271958276920299,0.0392127218665339,0.730110851433131,0.730567986653298,0.69788058807671,0.733302390749741,0.733275688592386,0.732614062983155,0.990810655260022,0.929043892152647,0.958439599751937,0.962860371311935,0.924862294932417,1,0.975317349225201,0.899312368159469,0.877668952386414,0.899143367173716,0.87530644301433,0.933757597082256,0.914295383049187,0.963404318912383,0.833534150475939,0.896020332995082,0.989179340243944,0.978315932016162,0.926748701820954,0.807746643762495,0.908897354235131,0.973283965396027,0.988268495919443,0.983062334381464,0.875081301423989,0.970871173414009,0.912833249425305,0.933415819390264,0.856869905969035
"sig_7",-0.282863977208768,0.237753551846678,-0.0478156529276113,-0.229497584719114,0.654713750971785,-0.21083382943483,0.667641911882732,0.229456080782941,0.229727217910888,0.22667945881071,-0.107153936679331,-0.253527284401965,0.41289296144771,0.273832712776369,0.0623158226383684,0.661775254185006,0.652095671004383,0.644297557300333,0.667627579319739,0.667541007813275,0.666083259882607,0.970486770514696,0.978431891866696,0.889738100887388,0.898677178805095,0.881329558373624,0.975317349225201,1,0.966476554105336,0.778316944349024,0.799476004123428,0.773549979071474,0.850518706625946,0.846479916645003,0.890417416501302,0.742950053400531,0.808507232873217,0.940177314255847,0.956569366579582,0.876623747748354,0.746238682178882,0.846736702185706,0.975315485594364,0.964208422106422,0.968841591194679,0.841373206086109,0.992021224537255,0.914308434574875,0.984509908864765,0.935738984688515
"sig_8",-0.229970230125993,0.202789995875202,-0.101534277005923,-0.203261793423285,0.582718995401581,-0.19282380648293,0.591814069470763,0.274100729761349,0.274369242424409,0.270151430410208,-0.0979630053798465,-0.19675443229879,0.449489266394983,0.281529200272499,0.116826402834299,0.5943377706565,0.576818348472854,0.592963520186681,0.60338413920273,0.603257767855901,0.601297725456205,0.893480817065131,0.987559979537817,0.791090678451748,0.778014069706974,0.811428114016958,0.899312368159469,0.966476554105336,0.999999999999998,0.666119505021393,0.679415933103914,0.629000569021116,0.742079389127606,0.760164743020615,0.768588580506101,0.637472872649961,0.698473973941414,0.837611439571642,0.889817368097961,0.802022240230614,0.667432049639588,0.763162184913101,0.900784285243918,0.900548329730447,0.906296797662312,0.791099517403315,0.958625219812281,0.885279290797884,0.98529567735961,0.989699429278401
"sig_9",-0.46424235440175,0.222614907503777,0.00659927197255879,-0.198917465638872,0.820827882192875,-0.20525320702492,0.827839680127284,0.185051051728344,0.185394368969005,0.18643699524025,-0.0806646811257048,-0.431381259557731,0.347230199843344,0.244105106584044,0.038378204592227,0.83684405587652,0.846679747077593,0.781413966212312,0.832693324951349,0.832754558720418,0.833911866802487,0.852865488935302,0.710298795071272,0.972901885148769,0.880841706903166,0.926647709239454,0.877668952386414,0.778316944349024,0.666119505021393,0.999999999999994,0.984574248931012,0.85982776887977,0.971852913934406,0.97157341454098,0.905447497332724,0.955253310949867,0.984286025660067,0.896116382106112,0.873690030937013,0.938262675775545,0.897063459470835,0.960376946467938,0.779105218085186,0.881861676923828,0.874156781362582,0.896895072811641,0.782175607239752,0.837043764256311,0.714438844790898,0.619287029604235
"sig_10",-0.458028415441179,0.22613058183537,0.00700386382540685,-0.206718836855542,0.811847518098634,-0.195962460542862,0.820025438775436,0.189866964913957,0.190215348801319,0.191141015761557,-0.0866052600197653,-0.429625001507961,0.354237854469987,0.252391855985852,0.037018564718204,0.829630607642309,0.840397118013739,0.772489513060508,0.825143849692976,0.825219883593914,0.826309668200174,0.873508357985864,0.723068624589653,0.979893596309206,0.913896260314986,0.906729227957401,0.899143367173716,0.799476004123428,0.679415933103914,0.984574248931012,1,0.897014131322498,0.99098577058589,0.965477874450676,0.936830815986401,0.908640497768356,0.972193538381607,0.927143985190469,0.885567203618073,0.944696045990467,0.864109542571425,0.940227822127941,0.819348522682248,0.902875036748813,0.889045327187993,0.873800042674242,0.806020806327756,0.827224846346262,0.734598994470192,0.632085666360766
