"","EC1","EC2","EC3","EC4","EC5","EC6"
"ec:1.1.1.41",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.1.42",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.1.44",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.1.47",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.1.49",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.1.50",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.1.62",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.1.64",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.1.79",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.1.8",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.1.81",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.1.95",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.2.4",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.3.15",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.4.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.5.3",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.1.99.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.11.1.12",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.11.1.20",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.11.1.6",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.11.1.7",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.11.1.8",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.11.1.9",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.13.11.11",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.13.11.19",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.13.11.20",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.13.11.27",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.13.11.31",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.13.11.33",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.13.11.34",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.13.11.5",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.13.11.52",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.13.11.53",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.13.11.54",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.13.11.6",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.13.99.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.11.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.11.2",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.11.4",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.100",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.126",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.13",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.15",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.159",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.17",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.30",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.39",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.70",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.72",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.8",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.9",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.98",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.13.99",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.14.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.15.3",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.15.4",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.15.5",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.15.6",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.16.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.16.2",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.16.4",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.17.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.18.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.21.6",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.99.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.99.10",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.99.3",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.99.36",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.99.38",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.14.99.9",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.16.3.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.17.1.4",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.17.3.2",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.17.4.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.17.99.3",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.1.12",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.1.18",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.1.24",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.1.27",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.1.3",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.1.31",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.1.36",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.1.41",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.1.47",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.1.5",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.1.8",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.3.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.4.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.4.2",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.2.4.4",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.1.2",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.1.20",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.1.21",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.1.24",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.1.3",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.1.38",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.1.70",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.1.72",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.1.93",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.3.3",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.3.4",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.3.6",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.5.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.5.2",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.8.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.8.4",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.8.6",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.8.7",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.8.8",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.8.9",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.99.12",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.99.23",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.3.99.5",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.4.1.3",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.4.3.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.4.3.2",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.4.3.21",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.4.3.22",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.4.3.3",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.4.3.4",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.4.3.5",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.4.4.2",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.1.12",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.1.15",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.1.2",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.1.20",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.1.3",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.1.30",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.1.34",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.1.5",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.1.6",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.1.8",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.1.9",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.3.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.8.3",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.8.4",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.5.99.8",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.6.1.2",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.6.5.2",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.7.1.7",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.8.1.4",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.8.1.7",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.8.1.9",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.8.3.1",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:1.8.4.2",1.71289544432416,-0.769633435105719,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.1",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.100",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.13",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.17",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.2",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.20",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.28",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.37",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.4",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.43",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.45",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.49",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.5",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.6",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.67",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.1.8",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.2.1",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.2.10",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.2.2",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.2.3",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.2.5",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.2.9",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.3.2",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.3.3",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.1.4.1",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.2.1.1",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.2.1.2",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.3.1.1",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.3.1.12",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.3.1.135",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.3.1.15",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.3.1.16",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.3.1.168",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.3.1.176",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.3.1.179",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
"ec:2.3.1.181",-0.582973975314915,1.29746632738129,-0.499197725886915,-0.276939254580926,-0.222105211871096,-0.242545554921874
