"","EC1","EC2","EC3","EC4","EC5","EC6"
"cpd:C00029",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00030",0.940878702726916,-1.12831782612243,1.52634347296471,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00031",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00032",-1.06215886115169,0.885710238935695,-0.654742965178851,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00033",0.940878702726916,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00035",0.940878702726916,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,3.45822426030761
"cpd:C00036",0.940878702726916,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,3.45822426030761
"cpd:C00037",0.940878702726916,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,3.45822426030761
"cpd:C00039",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00040",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00041",-1.06215886115169,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00042",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00043",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00044",0.940878702726916,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,3.45822426030761
"cpd:C00045",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00046",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00047",0.940878702726916,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00048",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00049",0.940878702726916,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,3.45822426030761
"cpd:C00051",0.940878702726916,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,3.45822426030761
"cpd:C00052",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00053",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00054",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00055",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00058",0.940878702726916,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00059",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
