"","x"
"1",0.470022690092501
"2",0.399747384108241
"3",0.305334397494366
"4",0.190087155716655
"5",0.157020306656461
"6",0.123055789636981
"7",0.088960297159566
"8",0.0692866479530495
"9",0.044163138420627
"10",0.0420288046670173
"11",0.0323390582858722
"12",0.0230818652056017
"13",0.00521181084672376
"14",3.44380483380937e-07
