"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","Cell.cycle.progression.meiosis","Nuclear.cytoplasmic.transport","Chrom..seg..kinetoch..spindle.microtub.","RNA.processing","Signaling.stress.response","ER.Golgi.traffic","Chromatin.transcription","DNA.replication...repair.HR.cohesion","Protein.degredation.proteosome","Golgi.endosome.vacuole.sorting","Protein.folding...glycosylation.cell.wall","Metabolism.mitochondria","Ribosome.translation","Cell.polarity.morphogenesis"
"sig_1",1,0.77400600898885,0.941990485156758,0.936430735436998,0.922288414223999,0.970881010399433,0.933405651291754,0.551036528865009,0.789478137630434,0.849451376422391,0.797273180553955,0.898961502516143,0.8537499207863,0.904142033077313,0.837048880418954,0.872167971802459,0.917222606226033,0.843429508366042,0.907613854191859,0.849457052009216,0.872830749305923,0.897835158043413,0.871638547366232,0.896898320440948,0.857896505469104,0.893961306881019,0.856972937566608,0.819989858335954,0.329297451292067,-0.0219530046408304,0.00544661056965004,-0.0423259590823203,0.209479689786211,-0.0343524780683672,-0.0178926179859658,-0.000786322283773114,-0.0617107860528846,0.0625931976984794,-0.0646215495428396,-0.0335346910694119,-0.0758743626737348,0.0669120789450085,-0.025582320336754
"sig_2",0.77400600898885,1,0.626577696713409,0.593324129148716,0.644720065041249,0.784747109923894,0.846581411916977,0.932973499614303,0.474894587208004,0.49846588994659,0.440201618759649,0.591131766808789,0.601471013824842,0.589194867532344,0.543434177740749,0.544391352652799,0.640085292415493,0.670236398136948,0.655339728166278,0.546932146493705,0.606612761247632,0.648940547119051,0.844172017597637,0.681058595895417,0.61714511505743,0.816475074506934,0.664294411777624,0.908512996991143,0.784004022000989,-0.0280331299549372,-0.01778147447732,-0.01140642770826,0.18447600200477,-0.0515159816213997,-0.0385164457705619,0.089209018144324,-0.0783142698125789,0.226973821366667,-0.0841441259654475,-0.0574237279424157,-0.111629543311971,0.0181518634967763,-0.0577752699941149
"sig_3",0.941990485156758,0.626577696713409,1,0.939427190033765,0.942040347175831,0.932633380155065,0.851644344359288,0.414075730029054,0.933987193302149,0.960584581929561,0.831140048036658,0.965582255737534,0.95471466994714,0.923383957671572,0.94545795530193,0.96361134339817,0.92031397930671,0.819927665372888,0.954889092544838,0.895573411965152,0.926910366871134,0.852855185479014,0.82338208531083,0.884874027763489,0.884141297004667,0.827186283785975,0.841148222139779,0.720711038976075,0.211441288799696,-0.0136933154141727,0.00773515366189632,-0.0329541614126823,0.160223970368646,-0.0261033240301905,-0.0137191129213023,-0.0244317212943766,-0.0411745654240938,0.0400438409507472,-0.0449567948192548,-0.0195862203256975,-0.0507059748475004,0.0586593994201269,-0.019797061156828
"sig_4",0.936430735436998,0.593324129148716,0.939427190033765,1,0.893725690808453,0.912837910242776,0.826786832415332,0.377891701518786,0.8189906281,0.92687639031322,0.948707115954278,0.940869369521645,0.831856234874047,0.975094797599843,0.826149297730394,0.921168760172737,0.945932864067847,0.783765880639054,0.89173539881442,0.900205874023133,0.854261966197112,0.904009779005072,0.782755698157139,0.852841027191075,0.831153791723386,0.794790699182757,0.802787173700021,0.67575783801299,0.183201179281342,-0.014166087005116,0.00794608813256804,-0.0302582306467827,0.164792201564743,-0.0232273059538996,-0.0076280646231367,-0.0271528542738898,-0.0425694490517003,0.0285402582191902,-0.0462577432982097,-0.0193413433571628,-0.0487437109385397,0.0465025710465213,-0.00844164272513523
"sig_5",0.922288414223999,0.644720065041249,0.942040347175831,0.893725690808453,1,0.940980285043371,0.921581633968839,0.43035652030023,0.814455876272998,0.858739227196364,0.758926893410782,0.945441016321942,0.867239928260932,0.878855631502164,0.935561358291671,0.951752996891585,0.945796111617604,0.802332366399947,0.967372836228286,0.957299408853139,0.978896218570069,0.930694331963759,0.828043849891163,0.961661588283452,0.979153101427525,0.905689139173475,0.957986363047143,0.804279994913047,0.207666795507216,-0.0126256856852744,0.0189500014687378,-0.0339106882246189,0.146050607290794,-0.0239925826652104,-0.0156557290625416,-0.0349402827428614,-0.0386908245695284,0.0323680110658272,-0.0426816407080875,-0.0228364413074883,-0.0473798555896897,0.0779294176925637,-0.0181960439184014
"sig_6",0.970881010399433,0.784747109923894,0.932633380155065,0.912837910242776,0.940980285043371,1,0.967751877127945,0.58863236144993,0.775917506664144,0.832908542804813,0.764814956221834,0.929190340920319,0.877596493810552,0.923056216709476,0.863539510854732,0.88985254706879,0.958734229759452,0.909026655255594,0.957329775029277,0.876838049272702,0.924073556010138,0.934185929767121,0.942617389100773,0.957185851952928,0.912704866984012,0.958398672710765,0.911683706727606,0.878380123936757,0.370686008547449,-0.0170142009684503,0.00132150046985294,-0.0358280819929623,0.180602661965598,-0.0313426560057965,-0.020206691458053,-0.00884297518492174,-0.0505464613920124,0.0907086392833559,-0.0557009202615421,-0.0306348872482574,-0.065620568333276,0.0512034947473887,-0.0263472853784689
"sig_7",0.933405651291754,0.846581411916977,0.851644344359288,0.826786832415332,0.921581633968839,0.967751877127945,1,0.667998507222557,0.668979645132974,0.718849832574835,0.653895279358793,0.851559923859378,0.790768386247957,0.828713542898584,0.804530979780768,0.815844181742227,0.910319588156608,0.843379463048735,0.910110065649033,0.839110820592967,0.893051677285802,0.927019201401377,0.923079220672337,0.953533344369742,0.911242718563659,0.987305924190454,0.942163098435866,0.951344442887827,0.443864210494941,-0.0185611535963371,0.00325040685374603,-0.0320326509775007,0.181566536657699,-0.0329576460211728,-0.0255333896933717,0.00268766899316784,-0.0551492914592471,0.0998529176325009,-0.0610745623844487,-0.0361022261376567,-0.0723039295442804,0.05706393915879,-0.0313416085688096
"sig_8",0.551036528865009,0.932973499614303,0.414075730029054,0.377891701518786,0.43035652030023,0.58863236144993,0.667998507222557,1,0.298359599903605,0.308600809179938,0.258791981367035,0.397414648181655,0.422240013176505,0.386130334069272,0.354927388652727,0.34886509480025,0.439838407935841,0.476029367773553,0.461836041187511,0.354261726555034,0.411709229448772,0.445670273441704,0.741969257246603,0.482911306759117,0.424909278371087,0.66266263901658,0.476449275766911,0.824302145388363,0.952036514383338,-0.0210093393072605,-0.0195011606825921,0.0256390188804109,0.0943833111894945,-0.0435790623514536,-0.0350065292425868,0.0630791615621549,-0.0623059109133379,0.298955978593797,-0.0701899055415455,-0.0472221124410462,-0.089811928330427,-0.00666395874523268,-0.0519486523044401
"sig_9",0.789478137630434,0.474894587208004,0.933987193302149,0.8189906281,0.814455876272998,0.775917506664144,0.668979645132974,0.298359599903605,1,0.958574432519161,0.746334165917886,0.878642930986849,0.958045779330039,0.807619338609868,0.920028021105857,0.90786733910765,0.770229163282861,0.677908852270477,0.850532181741549,0.780338775904911,0.817182852986954,0.666115336321544,0.676564457697141,0.716789031794082,0.747381382683256,0.643120159292451,0.679209938032209,0.548261261382352,0.138339143218803,-0.00896413336397338,0.00265839964010753,-0.0227122587220134,0.122778998347532,-0.0194371685223709,-0.0102771842107569,-0.0234168760438883,-0.0276257390759483,0.0270121917662661,-0.0306619624014856,-0.0118947023728168,-0.0354020960990391,0.0385100723886912,-0.0163356104089247
"sig_10",0.849451376422391,0.49846588994659,0.960584581929561,0.92687639031322,0.858739227196364,0.832908542804813,0.718849832574835,0.308600809179938,0.958574432519161,1,0.89354370143592,0.944889532501316,0.921641331590106,0.911890197942517,0.898414769338187,0.955037429289417,0.865481995568091,0.712828908090552,0.886909352554869,0.871082592835714,0.847605221802445,0.770540785794788,0.716348152318958,0.773179508445268,0.795349485079447,0.691353486916309,0.729726784933849,0.579194860929922,0.140027694651216,-0.00994062096685408,0.00166491858524563,-0.0237994799285236,0.133099630224864,-0.0199453506629453,-0.00924854671870748,-0.0227242479897455,-0.030651444051439,0.0265927304354605,-0.0341034677374971,-0.0127670919507386,-0.0384430296118471,0.0362041143986869,-0.0133792655245695
