"","x"
"1",0.593475839060741
"2",0.474855228102225
"3",0.334829152623621
"4",0.300436894981143
"5",0.258934571054653
"6",0.240155325422675
"7",0.204372764332632
"8",0.176483048256196
"9",0.153585070475352
"10",0.133421280012725
"11",0.116870635791667
"12",0.0711155525864934
"13",0.0171527272821569
"14",3.17959954736532e-13
