ID,EC1,EC2,EC3,EC4,EC5,EC6
ec:2.8.1.2,0,1,0,0,0,0
ec:1.2.4.1,1,0,0,0,0,0
ec:2.7.4.9,0,1,0,0,0,0
ec:2.7.4.8,0,1,0,0,0,0
ec:1.3.5.1,1,0,0,0,0,0
ec:3.6.1.19,0,0,1,0,0,0
ec:3.2.1.84,0,0,1,0,0,0
ec:2.7.4.3,0,1,0,0,0,0
ec:2.3.1.20,0,1,0,0,0,0
ec:2.3.1.23,0,1,0,0,0,0
ec:3.6.1.17,0,0,1,0,0,0
ec:2.7.4.6,0,1,0,0,0,0
ec:3.6.1.13,0,0,1,0,0,0
ec:1.2.1.12,1,0,0,0,0,0
ec:1.2.1.18,1,0,0,0,0,0
ec:3.6.3.14,0,0,1,0,0,0
ec:2.6.1.13,0,1,0,0,0,0
ec:2.4.1.80,0,1,0,0,0,0
ec:2.6.1.16,0,1,0,0,0,0
ec:1.5.99.8,1,0,0,0,0,0
ec:1.1.1.21,1,0,0,0,0,0
ec:1.5.1.9,1,0,0,0,0,0
ec:1.5.1.8,1,0,0,0,0,0
ec:1.5.1.6,1,0,0,0,0,0
ec:1.5.1.5,1,0,0,0,0,0
ec:1.5.1.3,1,0,0,0,0,0
ec:1.5.1.2,1,0,0,0,0,0
ec:1.1.1.27,1,0,0,0,0,0
ec:2.1.2.3,0,1,0,0,0,0
ec:2.1.2.1,0,1,0,0,0,0
ec:3.2.1.14,0,0,1,0,0,0
ec:2.3.1.29,0,1,0,0,0,0
ec:1.2.4.2,1,0,0,0,0,0
ec:1.1.1.49,1,0,0,0,0,0
ec:6.3.2.17,0,0,0,0,0,1
ec:1.1.1.44,1,0,0,0,0,0
ec:1.1.1.40,1,0,0,0,0,0
ec:1.1.1.41,1,0,0,0,0,0
ec:1.1.1.42,1,0,0,0,0,0
ec:1.2.4.4,1,0,0,0,0,0
ec:4.2.1.22,0,0,0,1,0,0
ec:1.3.5.2,1,0,0,0,0,0
ec:2.3.1.21,0,1,0,0,0,0
ec:4.1.1.32,0,0,0,1,0,0
ec:4.1.1.36,0,0,0,1,0,0
ec:4.1.1.35,0,0,0,1,0,0
ec:2.3.1.24,0,1,0,0,0,0
ec:1.8.3.1,1,0,0,0,0,0
ec:2.4.1.259,0,1,0,0,0,0
ec:2.4.1.257,0,1,0,0,0,0
ec:2.3.1.26,0,1,0,0,0,0
ec:2.7.7.23,0,1,0,0,0,0
ec:1.8.1.7,1,0,0,0,0,0
ec:1.8.1.4,1,0,0,0,0,0
ec:1.1.1.14,1,0,0,0,0,0
ec:2.1.1.13,0,1,0,0,0,0
ec:6.2.1.16,0,0,0,0,0,1
ec:5.1.99.1,0,0,0,0,1,0
ec:4.1.3.4,0,0,0,1,0,0
ec:2.7.1.137,0,1,0,0,0,0
ec:2.5.1.87,0,1,0,0,0,0
ec:2.7.8.5,0,1,0,0,0,0
ec:2.7.1.59,0,1,0,0,0,0
ec:2.7.8.1,0,1,0,0,0,0
ec:1.14.13.72,1,0,0,0,0,0
ec:2.6.1.52,0,1,0,0,0,0
ec:2.6.1.51,0,1,0,0,0,0
ec:5.1.3.13,0,0,0,0,1,0
ec:2.3.1.179,0,1,0,0,0,0
ec:4.3.1.19,0,0,0,1,0,0
ec:3.4.24.84,0,0,1,0,0,0
ec:2.3.1.76,0,1,0,0,0,0
ec:3.2.1.52,0,0,1,0,0,0
ec:3.5.1.14,0,0,1,0,0,0
ec:3.5.2.2,0,0,1,0,0,0
ec:3.5.99.6,0,0,1,0,0,0
ec:1.7.1.7,1,0,0,0,0,0
ec:1.2.1.27,1,0,0,0,0,0
ec:1.1.1.211,1,0,0,0,0,0
ec:4.1.1.9,0,0,0,1,0,0
ec:2.7.1.105,0,1,0,0,0,0
ec:3.1.3.46,0,0,1,0,0,0
ec:2.6.1.19,0,1,0,0,0,0
ec:4.3.1.3,0,0,0,1,0,0
ec:3.7.1.3,0,0,1,0,0,0
ec:3.7.1.2,0,0,1,0,0,0
ec:3.1.2.6,0,0,1,0,0,0
ec:3.1.2.4,0,0,1,0,0,0
ec:1.1.99.1,1,0,0,0,0,0
ec:2.4.1.117,0,1,0,0,0,0
ec:2.7.4.14,0,1,0,0,0,0
ec:1.1.1.35,1,0,0,0,0,0
ec:1.1.1.34,1,0,0,0,0,0
ec:1.1.1.37,1,0,0,0,0,0
ec:1.1.1.31,1,0,0,0,0,0
ec:1.4.4.2,1,0,0,0,0,0
ec:3.1.4.4,0,0,1,0,0,0
ec:2.4.1.25,0,1,0,0,0,0
ec:2.7.1.25,0,1,0,0,0,0
ec:2.7.1.24,0,1,0,0,0,0
ec:2.7.1.21,0,1,0,0,0,0
ec:2.7.1.20,0,1,0,0,0,0
ec:2.9.1.2,0,1,0,0,0,0
ec:2.4.1.1,0,1,0,0,0,0
ec:1.14.13.9,1,0,0,0,0,0
ec:2.1.1.45,0,1,0,0,0,0
ec:3.5.1.6,0,0,1,0,0,0
ec:3.5.1.2,0,0,1,0,0,0
ec:3.6.1.6,0,0,1,0,0,0
ec:4.4.1.16,0,0,0,1,0,0
ec:3.5.5.1,0,0,1,0,0,0
ec:2.7.1.154,0,1,0,0,0,0
ec:1.3.1.38,1,0,0,0,0,0
ec:1.5.1.20,1,0,0,0,0,0
ec:3.6.1.23,0,0,1,0,0,0
ec:5.5.1.4,0,0,0,0,1,0
ec:1.14.11.4,1,0,0,0,0,0
ec:1.14.11.2,1,0,0,0,0,0
ec:1.14.11.1,1,0,0,0,0,0
ec:6.3.2.5,0,0,0,0,0,1
ec:6.3.2.6,0,0,0,0,0,1
ec:2.7.1.107,0,1,0,0,0,0
ec:6.3.2.3,0,0,0,0,0,1
ec:6.3.2.2,0,0,0,0,0,1
ec:1.13.11.6,1,0,0,0,0,0
ec:1.13.11.5,1,0,0,0,0,0
ec:5.4.2.1,0,0,0,0,1,0
ec:2.7.1.147,0,1,0,0,0,0
ec:5.4.2.2,0,0,0,0,1,0
ec:2.7.1.149,0,1,0,0,0,0
ec:4.6.1.1,0,0,0,1,0,0
ec:4.6.1.2,0,0,0,1,0,0
ec:5.4.99.2,0,0,0,0,1,0
ec:4.2.3.12,0,0,0,1,0,0
ec:5.3.2.1,0,0,0,0,1,0
ec:2.7.2.11,0,1,0,0,0,0
ec:2.3.1.42,0,1,0,0,0,0
ec:3.2.1.21,0,0,1,0,0,0
ec:3.2.1.20,0,0,1,0,0,0
ec:3.2.1.23,0,0,1,0,0,0
ec:2.7.8.27,0,1,0,0,0,0
ec:6.3.5.6,0,0,0,0,0,1
ec:2.3.3.8,0,1,0,0,0,0
ec:2.3.3.1,0,1,0,0,0,0
ec:4.2.1.17,0,0,0,1,0,0
ec:3.1.3.36,0,0,1,0,0,0
ec:4.2.1.11,0,0,0,1,0,0
ec:2.7.1.138,0,1,0,0,0,0
ec:2.4.1.68,0,1,0,0,0,0
ec:4.1.1.45,0,0,0,1,0,0
ec:2.3.1.9,0,1,0,0,0,0
ec:2.3.1.4,0,1,0,0,0,0
ec:6.2.1.3,0,0,0,0,0,1
ec:6.2.1.1,0,0,0,0,0,1
ec:6.2.1.5,0,0,0,0,0,1
ec:6.2.1.4,0,0,0,0,0,1
ec:2.4.1.122,0,1,0,0,0,0
ec:3.6.1.1,0,0,1,0,0,0
