1.000000 0.574010 0.748763 0.567765 0.726481 0.823313 0.706987 0.238823 0.434839 0.502450 0.135408 0.563194 0.563084 0.300924 0.527398 0.523827 0.498209 0.531292 0.600366 0.382121 0.521775 0.499777 0.636611 0.571436 0.480808 0.563598 0.466552 0.308503 0.009954 
0.574010 1.000000 0.261989 0.161107 0.436194 0.441597 0.727918 0.742623 0.090352 0.109072 0.015651 0.168503 0.177627 0.068689 0.184975 0.171196 0.180025 0.226448 0.252237 0.155128 0.240982 0.353243 0.333619 0.317308 0.302832 0.513229 0.382728 0.569542 0.176757 
0.748763 0.261989 1.000000 0.508684 0.732027 0.753391 0.487809 0.092971 0.858020 0.840457 0.123743 0.830248 0.920294 0.318677 0.857142 0.785271 0.527604 0.586947 0.811044 0.431334 0.705861 0.386422 0.637253 0.595036 0.547395 0.451329 0.430233 0.181209 0.000947 
0.567765 0.161107 0.508684 1.000000 0.419107 0.757092 0.426406 0.068832 0.316708 0.620925 0.708321 0.669664 0.471157 0.867792 0.443115 0.568681 0.870244 0.792139 0.571341 0.365690 0.475065 0.654314 0.747137 0.617677 0.365736 0.487223 0.328518 0.169237 0.000837 
0.726481 0.436194 0.732027 0.419107 1.000000 0.807372 0.750422 0.210619 0.447251 0.523944 0.088895 0.676593 0.677509 0.267260 0.768085 0.762309 0.546226 0.604368 0.825604 0.700451 0.858579 0.500754 0.734722 0.796665 0.883993 0.695337 0.805788 0.378425 0.006847 
0.823313 0.441597 0.753391 0.757092 0.807372 1.000000 0.807861 0.232736 0.450870 0.657350 0.309900 0.798241 0.693612 0.582144 0.709073 0.755828 0.834991 0.865165 0.849933 0.527983 0.787987 0.756447 0.945459 0.893206 0.724785 0.808993 0.698174 0.411319 0.011072 
0.706987 0.727918 0.487809 0.426406 0.750422 0.807861 1.000000 0.547580 0.219856 0.328021 0.114363 0.477954 0.420117 0.288729 0.467000 0.486111 0.542198 0.597915 0.616678 0.422873 0.613070 0.749283 0.750565 0.757249 0.692761 0.926391 0.778828 0.755178 0.085413 
0.238823 0.742623 0.092971 0.068832 0.210619 0.232736 0.547580 1.000000 0.023533 0.038036 0.006103 0.073801 0.069593 0.033161 0.079151 0.078321 0.098733 0.133200 0.128174 0.078892 0.127064 0.322829 0.208044 0.193317 0.181929 0.450003 0.254968 0.752732 0.592711 
0.434839 0.090352 0.858020 0.316708 0.447251 0.450870 0.219856 0.023533 1.000000 0.820592 0.067142 0.689768 0.881816 0.200071 0.763369 0.652360 0.323476 0.391547 0.610996 0.276092 0.504928 0.192150 0.379351 0.340669 0.321349 0.215594 0.202139 0.063378 0.000006 
0.502450 0.109072 0.840457 0.620925 0.523944 0.657350 0.328021 0.038036 0.820592 1.000000 0.273350 0.936551 0.889678 0.505160 0.815027 0.850227 0.647885 0.660685 0.800719 0.420718 0.669756 0.403629 0.636031 0.569682 0.459341 0.374517 0.326404 0.115237 0.000097 
0.135408 0.015651 0.123743 0.708321 0.088895 0.309900 0.114363 0.006103 0.067142 0.273350 1.000000 0.296662 0.135329 0.885274 0.131718 0.220791 0.616821 0.494279 0.205641 0.108225 0.160975 0.366637 0.378302 0.284660 0.101470 0.186961 0.092087 0.037458 0.000000 
0.563194 0.168503 0.830248 0.669664 0.676593 0.798241 0.477954 0.073801 0.689768 0.936551 0.296662 1.000000 0.886333 0.567501 0.881582 0.944790 0.786558 0.791437 0.940561 0.549746 0.846528 0.538272 0.812950 0.774756 0.662389 0.551492 0.521865 0.202853 0.000765 
0.563084 0.177627 0.920294 0.471157 0.677509 0.693612 0.420117 0.069593 0.881816 0.889678 0.135329 0.886333 1.000000 0.348498 0.949036 0.883216 0.552000 0.651433 0.875870 0.476278 0.791513 0.381232 0.649290 0.619522 0.593361 0.439616 0.429760 0.165454 0.000613 
