1.000000 0.854729 0.932633 0.874195 0.901003 0.968607 0.987719 0.833686 0.858767 0.848535 0.838209 0.858374 0.878294 0.845490 0.852191 0.855165 0.865548 0.876832 0.897853 0.858064 0.889578 0.872043 0.873300 0.925513 0.880419 0.942579 0.896087 0.949950 0.714287 
0.854729 1.000000 0.795537 0.791613 0.826604 0.802618 0.837686 0.968565 0.799572 0.797561 0.819510 0.793496 0.776282 0.791873 0.824301 0.811382 0.788645 0.769595 0.789801 0.824313 0.807038 0.792526 0.759967 0.788487 0.823276 0.777825 0.824593 0.818070 0.699201 
0.932633 0.795537 1.000000 0.946876 0.933547 0.982957 0.948373 0.732184 0.937133 0.926008 0.865101 0.937902 0.972494 0.909063 0.908510 0.932443 0.945390 0.943169 0.989155 0.918327 0.953842 0.941787 0.931347 0.995511 0.927582 0.974460 0.934207 0.941353 0.580362 
0.874195 0.791613 0.946876 1.000000 0.896239 0.931990 0.883982 0.710973 0.974284 0.980855 0.934226 0.983251 0.948317 0.977458 0.921356 0.959278 0.994101 0.926714 0.952949 0.928422 0.942132 0.993476 0.921905 0.948974 0.908459 0.931543 0.897224 0.887573 0.641569 
0.901003 0.826604 0.933547 0.896239 1.000000 0.922772 0.926167 0.810684 0.900785 0.882413 0.850561 0.897102 0.892835 0.868532 0.897430 0.914315 0.899073 0.878087 0.922656 0.922810 0.978653 0.899713 0.875556 0.941632 0.986530 0.930473 0.997362 0.933865 0.772691 
0.968607 0.802618 0.982957 0.931990 0.922772 1.000000 0.971268 0.742304 0.908253 0.896449 0.852192 0.911939 0.952489 0.893995 0.887372 0.898930 0.924315 0.949382 0.960288 0.892402 0.933571 0.928134 0.942642 0.979037 0.910159 0.987486 0.918683 0.952838 0.487427 
0.987719 0.837686 0.948373 0.883982 0.926167 0.971268 1.000000 0.821017 0.866644 0.854080 0.835838 0.866008 0.889966 0.847804 0.861280 0.868775 0.876453 0.885704 0.917131 0.873159 0.909963 0.890492 0.880350 0.949694 0.905559 0.964562 0.925669 0.986073 0.671260 
0.833686 0.968565 0.732184 0.710973 0.810684 0.742304 0.821017 1.000000 0.732303 0.723916 0.781145 0.713237 0.675734 0.706550 0.798878 0.766245 0.700380 0.650890 0.718462 0.798951 0.763067 0.719822 0.623367 0.719121 0.802817 0.697831 0.807800 0.811043 0.813948 
0.858767 0.799572 0.937133 0.974284 0.900785 0.908253 0.866644 0.732303 1.000000 0.987635 0.931196 0.988268 0.951307 0.968596 0.950787 0.984655 0.988063 0.916394 0.959450 0.941740 0.958416 0.970031 0.914958 0.944864 0.919284 0.914447 0.905462 0.872815 0.695270 
0.848535 0.797561 0.926008 0.980855 0.882413 0.896449 0.854080 0.723916 0.987635 1.000000 0.963760 0.993328 0.947029 0.986155 0.930060 0.971328 0.990171 0.914001 0.949286 0.926353 0.936452 0.972922 0.913529 0.932153 0.903426 0.902060 0.889614 0.860283 0.686217 
