"","x"
"1",0.195774374281101
"2",0.157322652619615
"3",0.106377425805664
"4",0.085332770568302
"5",0.0685685438314357
"6",0.0644428960821015
"7",0.0629587065077572
"8",0.0582462731256718
"9",0.0443157988584738
"10",0.0429595159989664
"11",0.0385569125884964
"12",0.0292444926748261
"13",0.0276233642209269
"14",1.0886249220917e-12
