"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","protein.metabolism","death","other.metabolic.processes","signal.transduction","stress.response","other.biological.processes","cell.adhesion","DNA.metabolism","cell.cell.signaling","developmental.processes","cell.organization.and.biogenesis","cell.cycle.and.proliferation","RNA.metabolism","transport"
"sig_1",0.999999999999974,-0.000355256459969006,0.253642481804854,0.227710885156251,0.114445855020184,0.167037344025886,0.0797608329048037,-0.0325150082490113,-0.0014266596754614,-0.047312645633213,-0.0574797571022721,-0.0563155613358793,-0.0373842008589889,-0.0717919580045836,-0.0177355209388686,-0.0318180971501336,-0.0683745451193239,-0.0452995369968667,-0.0528258940902511,-0.00316488763077415,-0.0410840398716465,-0.0329199112743144,-0.0569221586429501,-0.0467027202112797,-0.021362685288772,-0.0510386394442952,-0.0173281092413418,-0.0405604586357364,-0.0361986939889649,-0.00403747068761986,0.0147345611942466,-0.0486054594222002,-0.00761038593217675,0.0170621814939841,-0.00118436915947162,-0.0193709340697796,0.0211067590350998,0.00109912171330697,-0.00475588817915862,0.0262434079664919,0.0103087280175365,-0.00823918077414926,0.0181757802400372
"sig_2",-0.000355256459969006,0.99999999999995,-0.0396670475030789,-0.0533855178521926,-0.0139360626714127,0.157755407872736,0.207627679489559,0.292756481150434,-0.0670142111482241,-0.0869547118266324,-0.0651014318947231,-0.04919231733411,-0.0243178165983546,-0.0562776060904652,-0.0286503245516356,-0.0628970203299996,-0.0278515157994582,-0.00540998704673362,-0.00948161270542787,-0.0242937655267187,-0.0360951787768359,0.00116569038720997,0.0286869874063634,0.00590994039895486,-0.0089734963332888,0.0405260781469586,0.0198604604942897,0.0591422687699273,0.0566803383795322,0.0138929082939615,-0.000664532000709521,-0.0448532364319744,-0.00455614484553109,0.0045816575160397,-0.0117572636564226,-0.020971216550616,0.0222249328569017,0.00249968154311872,-0.00996438508142473,0.0249002829656063,0.021803630205901,0.0341184214685755,-0.0172507247529182
"sig_3",0.253642481804854,-0.0396670475030789,1.00000000000013,0.263694628075921,0.152062763087987,0.257796999917572,0.0968020945064991,-0.0148528474461343,0.564148059465001,0.451355433214271,0.0476252867229693,0.315346657384723,0.42939654656414,0.133175977735808,0.210831891850657,0.316851924911713,0.149509622897198,0.0951051876782315,0.296531702168082,0.0845241215388512,0.233665693746979,0.0304062462059066,0.0687609828107672,0.154290185629101,0.111153526519949,0.0463646365954567,0.0484005890476608,0.00490372738740719,-0.0166051390039656,-0.00988461061208375,0.0399999164644201,-0.0676599856905477,0.0165190652772599,0.023934502456948,-0.000855938010884243,-0.012722561405669,0.0248990055897008,-0.0097801154512326,-0.00390761090319583,0.0286781648945503,0.016253007379271,0.0264217443749574,-0.0472284401682734
"sig_4",0.227710885156251,-0.0533855178521926,0.263694628075921,1.00000000000005,0.104346103364134,0.238484467168917,0.0929644967751648,-0.0177999715250157,0.211578585775533,0.383794440667886,0.466417163395613,0.22046531511286,0.144733150687483,0.412003965322715,0.060277599902028,0.250410762618026,0.269453747357584,0.106233686572054,0.128270466296893,0.13668270421673,0.11375518647104,0.179716458533658,0.0781238192350373,0.109315987925556,0.0666340821274306,0.0562573839902101,0.0414721790354393,0.0152867355404588,-0.0154233260210833,-0.0177360427109249,0.0517389342483367,-0.0478700049357362,-0.00262396877697797,0.0113884441214724,0.0103614332838581,-0.0115053363761387,0.0120252034157966,0.0183190017338736,-0.0112707613369818,0.0127573719542861,0.00258950598442743,0.00162080821519605,-0.00773394604310093
"sig_5",0.114445855020184,-0.0139360626714127,0.152062763087987,0.104346103364134,0.999999999999996,0.0887391197943306,0.105058710740214,0.000883183244782523,0.102364889709374,0.0946927643815813,0.0162271093099064,0.0778132538696261,0.0735932451749277,0.0416838440980535,0.063328310433955,0.419373732119063,0.0754760695207601,0.0356202580777092,0.102550397470395,0.398490388205714,0.310619228422573,0.044340743512597,0.0299728552700553,0.0882279233799305,0.384475411714817,0.0417639036971773,0.222357811024082,0.0288617347963762,3.63832218991176e-05,0.000695963676635962,0.0109795903074342,-0.0170371226944905,0.000929928610171393,-0.00770762539408249,0.0184157513889631,-0.0100805828890111,0.0207234598725224,-0.00293387737714883,-0.012785938048276,-0.010098246670262,0.00528474931250305,0.00394957132163507,0.00276673813646907
"sig_6",0.167037344025886,0.157755407872736,0.257796999917572,0.238484467168917,0.0887391197943306,0.999999999999973,0.35572094865322,0.191504561070159,0.164808282557744,0.165623868905348,0.0476739659715868,0.428307133154669,0.372230286881579,0.362430776946062,0.0637480457543859,0.140421350772028,0.429317057909714,0.400279406040531,0.383311527560661,0.0428989521380261,0.258581244713845,0.173298470110136,0.422726317943219,0.384615587139906,0.212523361064999,0.348235933871427,0.149601427816496,0.18735820786518,0.0971885161833235,0.00635132851283464,0.0480278810497504,-0.0603089210514774,0.0179926486149961,-0.00064356450163729,-0.03194348986783,-0.0103823045493808,0.0213585725332447,0.000364825617736722,0.00536145111159653,0.0173644590500648,0.0100409818303931,0.0457501473842958,-0.0354550296157125
"sig_7",0.0797608329048037,0.207627679489559,0.0968020945064991,0.0929644967751648,0.105058710740214,0.35572094865322,1.00000000000012,0.310534736612996,0.0378332632408637,0.0341983223947989,-0.00579813649056938,0.148887922146298,0.151352370800617,0.118582431591745,0.028422821943714,0.0785509950224037,0.349948259340083,0.166931283780132,0.357239039852203,0.0400620209642781,0.126455092827971,0.393582601523386,0.25735492137641,0.458211550314983,0.213364303908305,0.47869276553062,0.410940760535605,0.460823783392557,0.167779362762511,0.0219240408450196,0.00488347312961502,-0.0539632259714183,0.00548663682867328,-0.0144453189568149,-0.0161651997604434,-0.0161926818161516,0.0508120956895232,-0.00480626804894959,-0.0172412895869112,0.0015022628172406,0.0287913287766273,0.0519156692875326,-0.00641245761646708
"sig_8",-0.0325150082490113,0.292756481150434,-0.0148528474461343,-0.0177999715250157,0.000883183244782523,0.191504561070159,0.310534736612996,0.999999999999929,-0.0225291175921525,-0.0307510707200509,-0.0301753728932433,0.0361913185021087,0.0693851046341605,0.0342290513872381,-0.00655143221805667,-0.0149147218960822,0.110357857061645,0.116743912844478,0.124608252916163,-0.00335659471742935,0.0289824271661821,0.116150904108891,0.391586682258932,0.140105795152087,0.0621213174485266,0.401079915878276,0.125403946533229,0.498290441565187,0.621522271690781,0.0392076655523769,-0.00663418798402082,-0.0288954149820094,-0.00812702364875671,-0.00968416292573767,-0.0216280346089047,-0.0140275347656851,0.0216986980992976,-0.0124256061228005,-0.00818460226749382,0.00735365667962862,0.00512214253727082,0.0643234655777076,-0.0277313655152878
"sig_9",-0.0014266596754614,-0.0670142111482241,0.564148059465001,0.211578585775533,0.102364889709374,0.164808282557744,0.0378332632408637,-0.0225291175921525,0.999999999999897,0.723975211262672,0.19507102662011,0.527854182610025,0.593502842117872,0.326217767584234,0.29591168485054,0.503320032231115,0.295462461917434,0.198174331094243,0.39562073560074,0.12164895497801,0.362000106673873,0.0694958887329608,0.129223425347453,0.217615786254704,0.164260352019399,0.0790010411480156,0.0761011415104949,0.0109735929420911,-0.010552886784512,-0.0394069609426148,0.074616477920118,-0.0548703648387574,0.0133700142781032,0.0300011472256386,0.00938427571789341,-0.0117055898537414,0.0194981050785769,-0.0054690867879978,-0.00870069527532879,0.0078598602860568,0.0329744855144318,0.0251611467975591,-0.0564549279330503
"sig_10",-0.047312645633213,-0.0869547118266324,0.451355433214271,0.383794440667886,0.0946927643815813,0.165623868905348,0.0341983223947989,-0.0307510707200509,0.723975211262672,0.999999999999821,0.452893660813142,0.651182183273256,0.557786967362633,0.572903079114671,0.272296395554216,0.582933776413375,0.446396612270156,0.233300425252616,0.437683615920789,0.156753202271219,0.387483560397687,0.143033570443714,0.160102792753091,0.266542529127406,0.184681796694493,0.103731604112945,0.0912932084166484,0.0231257023263562,-0.0129484578754472,-0.0378233286544473,0.109063524613282,-0.0708928022389051,0.00569361324284367,0.0215284835788868,0.0120715383580472,-0.00140465577107491,0.0155653977261956,-0.00562771973990216,-0.0107491662720712,0.00423945922541061,0.0320902615410737,0.0292337465149433,-0.0590721952708499
