"","x"
"1",0.192817429326585
"2",0.0965470343255822
"3",0.0707393194728759
"4",0.0465633681479094
"5",0.040420281770981
"6",0.0313070575368282
"7",0.0287117851357318
"8",0.0225895848183581
"9",0.0181165088946409
"10",0.0165499163768614
"11",0.0100982144566696
"12",0.00386664111522486
"13",0.00121508662908237
"14",1.06190511108932e-11
