"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"sig_1",0.294129916201678,0.684563384360503,0.0915639858961015,-0.143404916589148,0.194649755809773,0.289068058716819,-0.00358715284291842,-0.154640688446319,0.0972781704920064,0.0272030195917962,-0.34318135986331,0.219659091840584,-0.240282471550831,-0.0350537023171244
"sig_2",0.710184731449387,0.479258242837506,0.0515569196799623,-0.101081274744244,0.148928294826516,0.250687999494293,0.0692538332369478,-0.0421930453804064,0.0378707489842618,-0.0245125190806178,-0.292005292949965,0.209002375067143,-0.215303145864099,-0.0737060569685686
"sig_3",0.0983177252565214,0.513325077782826,0.145380098967673,0.00646948023921095,0.0371729744497317,0.293083585183771,-0.0167254872229115,-0.210852478564166,0.19106419867842,0.00938034902285561,-0.265532531010182,0.275423685810128,-0.193389721032724,0.0291379521058155
"sig_4",0.0910588160245309,0.701841242371008,0.0761322513207272,-0.0268538941128015,0.213360232905555,0.26083956358135,-0.0490410771218153,-0.249723621281576,0.172664117042422,0.0556965644938214,-0.354428574217626,0.233635246093874,-0.269694433303788,0.0189200176391477
"sig_5",0.234779638036842,0.635507648071142,0.0704331748806465,-0.104410077581751,0.282060055939202,0.315989697056302,-0.0360038944438031,-0.232491965815826,0.21468535439562,0.0389026855462412,-0.384540871036622,0.241674656545249,-0.138407316865098,-0.103358533422106
"sig_6",0.284803707243406,0.568700420845429,0.147531358068072,-0.0743848966209202,0.141585246722953,0.299806434777235,-0.0283206460090661,-0.180304112327739,0.132389552230874,0.0352843408406938,-0.344828706289975,0.302174579159015,-0.247131265499085,-0.0213078016943447
"sig_7",0.563783949586613,0.523074142484743,0.160735533022504,-0.0663421181246125,0.24357941507684,0.227031474351008,-0.0313123033387224,-0.108454243627381,0.0977571344654157,0.0377151686236712,-0.35854305995922,0.291092104597862,-0.192026594132802,-0.0659408360208945
"sig_8",0.827376925487671,0.300598069961113,0.135860828453744,0.128443881866599,0.134664207619301,0.189533363724882,0.161131942089478,-0.0771365902650751,0.042553749075732,-0.0405757162944282,-0.248931230836174,0.196314420777692,-0.197734528685364,-0.0217426956780423
"sig_9",0.0158144888240431,0.442696751934515,0.133044039815052,0.112655655571197,-0.0251920134314366,0.254493657424973,-0.0164748552590646,-0.205122242084446,0.225577115529935,0.0184847544340546,-0.199818000974763,0.275064769016235,-0.144353094949445,0.0562665366264666
"sig_10",0.0127696176658329,0.472875105797216,0.127796360992363,0.107924171563331,-0.0113317303292179,0.24559710273455,-0.020436677801717,-0.221213635177666,0.229719871108906,0.0193664630386192,-0.215294935834059,0.267354641151307,-0.155655447414128,0.0555838954742733
"sig_11",0.0231564446613922,0.683086294577445,0.0507074706403313,0.0217990009580518,0.18218841086667,0.232756974633191,-0.0666949097739477,-0.277261584547495,0.229039579228369,0.0608051246304125,-0.353666580657271,0.233603825038555,-0.307339273216768,0.0697453676966397
"sig_12",0.0578092439941784,0.475824166330938,0.14741095636725,0.066160283987191,0.0108809563290122,0.269851386723612,-0.0240460036944904,-0.219418435790154,0.206812352259651,0.0148126531860746,-0.242805372882746,0.288671002870603,-0.174508676017736,0.0413271958371325
