"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","death","protein.metabolism","cell.cycle.and.proliferation","other.metabolic.processes","signal.transduction","stress.response","developmental.processes","cell.adhesion","DNA.metabolism","cell.cell.signaling","other.biological.processes","cell.organization.and.biogenesis","RNA.metabolism","transport"
"sig_19",0.916689089400772,0.708607439009498,0.995281209746497,0.922912612335284,0.841538006960479,0.965803578343387,0.816786947912157,0.577602863334525,0.966849890747554,0.969481353699947,0.894229042975121,0.98801210365226,0.985147277319321,0.977915554609045,0.991277020440093,0.960582505788423,0.97379176268769,0.988587202232483,1.00000000000028,0.459380096099398,0.990603138689255,0.700631261583936,0.965773051747861,0.95730274060249,0.832985425596121,0.821780927878444,0.797036925455688,0.621658023160021,0.403334420215577,0.0415028581175256,0.027253311124177,-0.00324930111591646,-0.00660668113777779,-0.00388371450861773,-0.00686658657278265,-0.011401946148404,-0.00440060877446037,-0.00266422705791037,-0.00519182570128978,-0.0105681984862435,0.0049088901414996,-0.00784090563615524,-0.00994767672401257
"sig_20",0.614664993723773,0.457608455891835,0.436283186468244,0.697344390431271,0.817811769959274,0.548627119282868,0.581073775170788,0.345682356324984,0.333464602632825,0.372426966724472,0.72121910458447,0.396653802909655,0.353647908340835,0.562419118399655,0.382373323302154,0.663534726954151,0.614065006228569,0.423463696961154,0.459380096099398,1.0000000000001,0.539308937835408,0.881095471193936,0.498275289718005,0.510617316364666,0.820630744158263,0.499681322572801,0.705605055089416,0.394190944181177,0.222938937818781,0.047995046337416,0.00971770451210903,-0.00633735651893113,0.0118417815560085,-0.00503949128140834,-0.00867742822517988,-0.012356960356538,-0.00452609795120747,-0.00471294115939789,-0.00553857289152382,-0.0125023799190158,0.00828808978075897,-0.0117507474415099,-0.0105048248286747
"sig_21",0.939369781232554,0.740193704336336,0.981061875497826,0.937079548723814,0.89682269176307,0.979518146974209,0.852850550639564,0.597053391607606,0.929999032219996,0.935696477498124,0.905998158710602,0.96349151606675,0.956431793640681,0.977951825564876,0.972459745656201,0.972924642955251,0.98755250810788,0.984998063979745,0.990603138689255,0.539308937835408,0.9999999999998,0.758145384747068,0.968606007268678,0.972715984468235,0.890985781204288,0.844780679268372,0.848859861415109,0.642690378610496,0.410212418303901,0.0417077084308596,0.0297687018140201,-0.00389089744957234,-0.00609897228899503,-0.00356052573955023,-0.00786557329325844,-0.012804645754573,-0.00488136441770949,-0.00339900004203318,-0.00571193840634719,-0.0114624260901697,0.00732296440333243,-0.00879278749721401,-0.0110117372328722
"sig_22",0.850318318633013,0.740290279551025,0.669580537470501,0.864543166354796,0.935854853367607,0.807316184970212,0.854753937359873,0.629336447024542,0.5544726097502,0.584233667150152,0.845684555632423,0.624357368364909,0.592856219206585,0.766766283111728,0.618376898422495,0.802159931476843,0.82956648565977,0.694447390128942,0.700631261583936,0.881095471193936,0.758145384747068,0.999999999999935,0.779762552201337,0.786101873628596,0.937079559650812,0.801332367469875,0.910759725064659,0.692339235849401,0.461826754680592,0.0500890200760826,0.0522088494038253,-0.00691174355566248,0.00836422863921903,-0.00846891173404755,-0.0123242993448235,-0.0201594464448557,-0.00751944002162276,-0.00668046880869971,-0.00903559237226686,-0.0193147041704275,0.00596038273220112,-0.0175392946971338,-0.0160927229336031
"sig_23",0.94808556370923,0.843937298611104,0.943222975631865,0.905928809444332,0.875683358940023,0.986584789646086,0.925481415123105,0.740634057094883,0.880972657967841,0.884877816348049,0.859611152585737,0.920255641414816,0.918288851805722,0.939008884588192,0.928646999481168,0.915240672322984,0.967499929431252,0.976219171448201,0.965773051747861,0.498275289718005,0.968606007268678,0.779762552201337,1.00000000000025,0.992011729711623,0.876401012110732,0.933971031930307,0.893875603562683,0.779548871295474,0.557296382793003,0.0396468619906268,0.0629678194754601,-0.00250986981104111,-0.00644365863367626,-0.00810546434149568,-0.0103261327445165,-0.0181576096716996,-0.0070224058487951,-0.00369210738851722,-0.00823585650573717,-0.0174323157580361,0.00209891336641907,-0.00927353046117072,-0.015684819175923
"sig_24",0.951666703525874,0.849464976625782,0.932914183932343,0.896707982579877,0.894830191014764,0.989185136886237,0.936425950277467,0.731669955478665,0.856372237859541,0.860329790092101,0.84458914759287,0.903355214955511,0.899664902031876,0.930675439325286,0.918647855627311,0.911670480608754,0.967954971358125,0.974798408988772,0.95730274060249,0.510617316364666,0.972715984468235,0.786101873628596,0.992011729711623,1.00000000000023,0.897608404443332,0.937477204431495,0.914157225739592,0.777341071757203,0.537047449458277,0.0371422988045254,0.061396666550708,-0.00265485318621901,-0.00789565653785906,-0.00731328701089732,-0.0102875139288835,-0.0180618147402432,-0.00690700414096557,-0.00433004985482618,-0.00796505285417146,-0.0161009711839439,0.00543984959078464,-0.0105073380103399,-0.0154250186728653
"sig_25",0.91280565295043,0.786242180738728,0.803362774658146,0.901296671248929,0.991818258925774,0.90376734166288,0.902956473201589,0.655795065354249,0.694085771191938,0.715151132733703,0.872319358901372,0.759891430625809,0.735648160785739,0.858472279608366,0.767794671935015,0.904253156587505,0.916034623958639,0.826460694532717,0.832985425596121,0.820630744158263,0.890985781204288,0.937079559650812,0.876401012110732,0.897608404443332,1.00000000000039,0.860731336921914,0.958776048260242,0.716088146743829,0.468123399988962,0.0460891562317266,0.0485278353445858,-0.00537222062013512,-0.0010653488009111,-0.00731972611028725,-0.0114552838441616,-0.018198565484481,-0.00683532933041509,-0.00576423786479554,-0.00798257086340214,-0.0170479165621546,0.00915473745593172,-0.0126939398813965,-0.0153230138416122
"sig_26",0.882596557201556,0.93746691124466,0.776579576823823,0.774890360588253,0.839970377126895,0.906362034159931,0.984457650386219,0.893582506589043,0.67734051610593,0.682297587489751,0.708265480133606,0.736150510603921,0.733278431148582,0.779590511586433,0.751605343500542,0.76545055647443,0.853464832572199,0.848909128858504,0.821780927878444,0.499681322572801,0.844780679268372,0.801332367469875,0.933971031930307,0.937477204431495,0.860731336921914,1.00000000000029,0.953864825668548,0.943919819253491,0.723565591553609,0.0309036253192069,0.109577372632607,-0.000182122239500148,-0.00875721086433127,-0.013221733991688,-0.014494326782285,-0.0249791520410324,-0.00943693628420459,-0.00646443273655315,-0.0109245632083861,-0.0239930328648335,-0.00128658513319419,-0.0119331145123078,-0.0214811805818043
"sig_27",0.896728034410253,0.888684126758725,0.753191375887769,0.823150369488209,0.939467950764519,0.895758950711316,0.972474566474742,0.805944920049896,0.633602411371335,0.648552932282872,0.769358610416813,0.704348780525892,0.688022991922648,0.789656285176125,0.717971178473833,0.814731537306623,0.871476598472321,0.809904693842765,0.797036925455688,0.705605055089416,0.848859861415109,0.910759725064659,0.893875603562683,0.914157225739592,0.958776048260242,0.953864825668548,0.999999999999648,0.871864724611766,0.623775564264989,0.0381453984362024,0.0866702249627281,-0.00309533592264351,-0.00319625818581741,-0.0119461793556567,-0.0136998195706123,-0.0231452635221768,-0.00868275023612076,-0.00697982795979093,-0.00999513255313584,-0.0219067848974515,0.00390494730057908,-0.0142228223770805,-0.019486041509301
"sig_28",0.71250394977708,0.903812723667097,0.565258247423447,0.569748387189016,0.679287063632948,0.729156257329718,0.909362777718481,0.94465087764702,0.466836445167184,0.470232882074043,0.498682468464534,0.524285164429214,0.52337090493826,0.5608500469433,0.537493644598038,0.553080207354513,0.653673515459158,0.647603172372471,0.621658023160021,0.394190944181177,0.642690378610496,0.692339235849401,0.779548871295474,0.777341071757203,0.716088146743829,0.943919819253491,0.871864724611766,0.999999999999917,0.82689532510271,0.0199632249453327,0.145532843206749,0.0025551810064827,-0.0125657433542341,-0.0171745292207013,-0.0165645289426012,-0.0275621298754033,-0.0103001920921626,-0.00800429318386901,-0.0120052931745142,-0.0277162698618457,-0.00816618117620035,-0.0118256338388751,-0.0242350012611603
"sig_29",0.484655119527875,0.77561969280994,0.35545363010948,0.346299320652938,0.436445207447427,0.496875444484934,0.684596038304236,0.931014620656278,0.28477764729056,0.28440850165989,0.288895083541627,0.32442944252117,0.329540080955194,0.339464832661003,0.333578361518541,0.329899817423824,0.41535876104256,0.42648906217845,0.403334420215577,0.222938937818781,0.410212418303901,0.461826754680592,0.557296382793003,0.537047449458277,0.468123399988962,0.723565591553609,0.623775564264989,0.82689532510271,1.00000000000015,0.00702024573828785,0.146104150966813,0.00299796521427782,-0.0111435248497053,-0.0182771387953199,-0.0179337484323353,-0.0289733003624852,-0.0110059383110727,-0.00750625590814581,-0.0131351735419531,-0.0293126950963513,-0.0170852248437113,-0.00100826301453216,-0.0112082078322615
"death",0.0526764190042854,0.0283258573996879,0.0434645066317988,0.0577507334039545,0.0487984848838964,0.0438778649841973,0.0354095599937505,0.0154850072001939,0.0405579122119739,0.0426972200227942,0.0573802688158451,0.0418396648351561,0.0396305303725035,0.0494224745054724,0.0391354199431951,0.0493592371640539,0.0468044793333494,0.0385039018633901,0.0415028581175256,0.047995046337416,0.0417077084308596,0.0500890200760826,0.0396468619906268,0.0371422988045254,0.0460891562317266,0.0309036253192069,0.0381453984362024,0.0199632249453327,0.00702024573828785,1.00000000000023,-0.0734323481352217,-0.0386676591142914,-0.0904133261443921,-0.0622904065686488,-0.0517597270979296,-0.0667868423386447,-0.0234713134952367,-0.0269367755691996,-0.0296946887305459,-0.11231742432254,-0.0877067933766749,-0.0772128032626444,-0.0716326194470011
"protein.metabolism",0.0528311837655599,0.129882916873256,0.0177138081389338,0.0158267323709921,0.0423931130414621,0.0522200715895799,0.104552338398987,0.153271178704003,0.00309746880737401,0.00258239273106706,0.00303501571489902,0.0110485649743006,0.0119807599456977,0.0141616411129548,0.0133238295368809,0.0108697654378658,0.0318593546686516,0.0354414349666603,0.027253311124177,0.00971770451210903,0.0297687018140201,0.0522088494038253,0.0629678194754601,0.061396666550708,0.0485278353445858,0.109577372632607,0.0866702249627281,0.145532843206749,0.146104150966813,-0.0734323481352217,0.999999999999896,-0.0506219118396707,-0.118364947091466,-0.0815477208086443,-0.0677614420426174,-0.0874342466639813,-0.03072755862996,-0.0352643813808056,-0.0388749138028094,-0.147040779875269,-0.114821679505677,-0.101083432749405,-0.0937781140506564
"cell.cycle.and.proliferation",-0.00491193136117148,0.000194181914597026,-0.00360517904251181,-0.00704467695586669,-0.00612400441234088,-0.00394027686958807,-0.00178483110685753,0.00253657722014753,-0.00266696847330475,-0.00309388756813937,-0.00658147828175845,-0.00330668451715368,-0.00270429991524848,-0.00544409199981637,-0.00305165573495936,-0.00483947641247268,-0.00520993805046679,-0.00295926015747285,-0.00324930111591646,-0.00633735651893113,-0.00389089744957234,-0.00691174355566248,-0.00250986981104111,-0.00265485318621901,-0.00537222062013512,-0.000182122239500148,-0.00309533592264351,0.0025551810064827,0.00299796521427782,-0.0386676591142914,-0.0506219118396707,0.999999999999763,-0.0623280548891576,-0.0429410137337496,-0.0356815001635403,-0.0460407127209301,-0.0161803727197877,-0.0185693514198665,-0.0204705685327637,-0.0774280395016784,-0.0604622577760644,-0.0532280366747439,-0.0493812364519792
"other.metabolic.processes",-0.000597503927346844,-0.0022019039029108,-0.00547282499014934,0.00273072002839136,0.00244158604175186,-0.00481292291220347,-0.00478068800951458,-0.00731346640003635,-0.00513185933394079,-0.00436031639810036,0.00427628037226109,-0.00557282636916603,-0.00611287304528117,-0.00281618455670468,-0.00670421449676489,-0.00186633563132753,-0.00335363459855846,-0.00764631062954764,-0.00660668113777779,0.0118417815560085,-0.00609897228899503,0.00836422863921903,-0.00644365863367626,-0.00789565653785906,-0.0010653488009111,-0.00875721086433127,-0.00319625818581741,-0.0125657433542341,-0.0111435248497053,-0.0904133261443921,-0.118364947091466,-0.0623280548891576,1.0000000000001,-0.100405350843853,-0.0834310425172534,-0.107653115562362,-0.0378332009064219,-0.0434191483185482,-0.0478646039483323,-0.181043454621704,-0.141373798077031,-0.124458628997311,-0.11546398046882
"signal.transduction",-0.0109485143940428,-0.0211746922300987,-0.00357856845681211,-0.00608466536752591,-0.00764380836934994,-0.00803281487360222,-0.0142924050683241,-0.0207136548651349,-0.00183489673716242,-0.00249558591440297,-0.00550015533394138,-0.00268907123726543,-0.00198488123917865,-0.00424148231279189,-0.00123147587114988,-0.003613685135874,-0.00544211111434445,-0.00409303321583309,-0.00388371450861773,-0.00503949128140834,-0.00356052573955023,-0.00846891173404755,-0.00810546434149568,-0.00731328701089732,-0.00731972611028725,-0.013221733991688,-0.0119461793556567,-0.0171745292207013,-0.0182771387953199,-0.0622904065686488,-0.0815477208086443,-0.0429410137337496,-0.100405350843853,1.00000000000023,-0.0574799510256619,-0.0741677872358566,-0.0260652446575272,-0.0299136921177788,-0.0329763959289214,-0.124730179453529,-0.0973997057282187,-0.0857459727655503,-0.0795490951848561
"stress.response",-0.0088705383553098,-0.0152913950672856,-0.00562759135981862,-0.00705844802128223,-0.0113002457055914,-0.0094062937157963,-0.0143673855622833,-0.0183183413714111,-0.00363508200514114,-0.00380083906831878,-0.00594361193757624,-0.00481101558833427,-0.00472906523601073,-0.00615172396346078,-0.00520961830955371,-0.00679019923036372,-0.00818741755588981,-0.00748507630853447,-0.00686658657278265,-0.00867742822517988,-0.00786557329325844,-0.0123242993448235,-0.0103261327445165,-0.0102875139288835,-0.0114552838441616,-0.014494326782285,-0.0136998195706123,-0.0165645289426012,-0.0179337484323353,-0.0517597270979296,-0.0677614420426174,-0.0356815001635403,-0.0834310425172534,-0.0574799510256619,1.00000000000021,-0.0616291438482228,-0.0216587115822848,-0.0248565489583122,-0.0274014787826594,-0.10364356897034,-0.080933525170565,-0.0712499467345355,-0.0661006996817982
