"","V1","V2","V3","V4"
"Transport.and.catabolism",0.521212049329754,-0.135680524196961,0.653359068226252,0.423315810667738
"Cell.motility",0.205020032114438,0.184249546294288,0.444573732430295,-0.744639529297843
"Cell.growth.and.death",-0.697118021342085,0.59489907015666,0.32691171298802,-0.108077108944906
"Cell.communication",-0.407506287975895,0.878062911173339,0.125277001446551,-0.100532575182264
