"","V1"
"AFG_1970",-0.790601462879299
"AFG_1971",-0.790601462879299
"AFG_1974",-0.790601462879299
"AFG_1975",-0.790601462879299
"AFG_1977",-0.790601462879299
"AFG_2009",-0.790601462879299
"AFG_2010",-0.790601462879299
"ALB_2009",-0.790601462879299
"ARG_1970",0.304135354269126
"ARG_1971",0.0660862370941513
"ARG_1972",0.0278514342558877
"ARG_1973",-0.240260332603948
"ARG_1974",0.00527548542823453
"ARG_1975",0.0746225653622038
"ARG_1976",-0.225550312720532
"ARG_1977",-0.0862773616933267
"ARG_1978",-0.0147408482328406
"ARG_1979",0.1727083550422
"ARG_1980",0.00204150361459826
"ARG_1981",0.0312124236145056
"ARG_1982",-0.396709386265911
"ARG_1983",-0.278365983609346
"ARG_1984",-0.282013765721554
"ARG_1985",-0.282013765721554
"ARG_1986",-0.63142411047854
"ARG_1987",-0.665176528690266
"ARG_1988",-0.573234692778333
"ARG_1989",-0.727595563129255
"ARG_1990",-0.63142411047854
"ARG_1991",-0.513367677893721
"ARG_1992",-0.497781477686
"ARG_1993",-0.497781477686
"ARG_1994",-0.402682836525113
"ARG_1995",-0.342781875802631
"ARG_1996",-0.146066247329216
"ARG_1997",-0.12034602754397
"ARG_1998",0.0748453726440793
"ARG_1999",-0.342781875802631
"ARG_2000",-0.459694675156124
"ARG_2001",-0.200092994255925
"ARG_2002",-0.60406502602559
"ARG_2003",-0.60406502602559
"ARG_2004",-0.446904586656577
"ARG_2005",-0.396709386265911
"ARG_2006",-0.531311849953341
"ARG_2007",-0.396709386265911
"ARG_2008",-0.254555595090609
"ARG_2009",-0.409834765448359
"ARG_2010",-0.102653753609188
"AUS_1970",0.324179140090001
"AUS_1971",0.371479775717111
"AUS_1972",0.33631344241352
"AUS_1973",0.326190971965382
"AUS_1974",0.251419830963627
"AUS_1975",0.465447130528904
"AUS_1976",0.527515804509147
"AUS_1977",0.546837785893645
"AUS_1978",0.484786332326037
"AUS_1979",0.749231773409109
"AUS_1980",0.691765185490716
"AUS_1981",0.36339532948264
"AUS_1982",0.492149814361518
"AUS_1983",0.253364943409566
"AUS_1984",0.357109036258658
"AUS_1985",0.724548075444152
"AUS_1986",0.329835890490189
"AUS_1987",0.40376955674286
"AUS_1988",0.819205846038902
"AUS_1989",0.803475474177134
"AUS_1990",0.674236505949291
"AUS_1991",0.534224905176004
"AUS_1992",0.911724200510633
"AUS_1993",1.20726733869096
"AUS_1994",1.20217675048147
"AUS_1995",1.59950671963422
"AUS_1996",1.4152641132157
"AUS_1997",1.8488423163326
"AUS_1998",1.53401794438881
"AUS_1999",1.27175251995038
"AUS_2000",1.5201993231824
"AUS_2001",1.56744223585227
"AUS_2002",1.60069158283643
"AUS_2003",1.76457310820913
"AUS_2004",1.91327072621583
"AUS_2005",2.07948054867924
"AUS_2006",2.25281012439204
"AUS_2007",2.40912408904065
"AUS_2008",2.86640855303165
"AUS_2009",2.67677791465228
"AUS_2010",1.73586852322664
"AUT_1970",0.42825036749497
"AUT_1971",0.831199832388356
"AUT_1972",1.33443349182242
"AUT_1973",0.786013869952794
"AUT_1974",1.07660953160201
"AUT_1975",0.933489378524375
"AUT_1976",0.860216312843745
"AUT_1977",1.10178774470388
"AUT_1978",0.750635875125454
"AUT_1979",0.597896636814033
"AUT_1980",0.702092908315371
"AUT_1981",0.335236849319051
"AUT_1982",0.186739366559858
"AUT_1983",0.368952006304813
"AUT_1984",0.332195743383917
"AUT_1985",0.270020146025498
"AUT_1986",0.344486503372078
"AUT_1987",0.70107008977671
"AUT_1988",0.37573088180153
"AUT_1989",0.254370690201163
"AUT_1990",0.594220317951813
"AUT_1991",0.478269282787024
"AUT_1992",0.573693223623277
"AUT_1993",0.69042046968259
"AUT_1994",0.628679923485711
"AUT_1995",0.825869237026686
"AUT_1996",0.568292860711407
"AUT_1997",0.869036928459958
"AUT_1998",1.63013465758839
"AUT_1999",1.11998236167153
"AUT_2000",1.26307046000007
"AUT_2001",1.47929575085235
"AUT_2002",1.8218198931772
"AUT_2003",1.82294054121835
"AUT_2004",2.06483894458833
"AUT_2005",2.0636858292534
"AUT_2006",2.09718405475777
"AUT_2007",1.84610808863672
"AUT_2008",1.96090856633569
"AUT_2009",1.84688867658142
"AUT_2010",1.80382415753658
"AZE_2006",-0.790601462879299
"AZE_2007",-0.773954194952419
"AZE_2008",-0.70175247341929
"AZE_2009",-0.70175247341929
"AZE_2010",-0.773954194952419
"BEL_1970",1.38116884084068
"BEL_1971",1.24979298166599
"BEL_1972",1.63842690115147
"BEL_1973",1.5562443366223
"BEL_1974",1.72911098975198
"BEL_1975",1.89611858703784
"BEL_1976",1.53163988921823
"BEL_1977",1.83571841630084
"BEL_1978",1.78275643216065
"BEL_1979",1.54286973643791
"BEL_1980",1.61528961833049
"BEL_1981",1.38012695212228
"BEL_1982",1.50396164130452
"BEL_1983",1.26952856100611
"BEL_1984",1.21750893540447
"BEL_1985",1.35998360343417
"BEL_1986",1.30539955224473
"BEL_1987",1.39058467522732
"BEL_1988",1.38378300329435
"BEL_1989",1.18747139695675
"BEL_1990",1.25161087241463
"BEL_1991",1.22126680262166
"BEL_1992",1.41835907617014
"BEL_1993",1.8740065477119
"BEL_1994",1.82087646389498
"BEL_1995",1.84325232999092
"BEL_1996",1.85903519437257
"BEL_1997",2.26414036495053
"BEL_1998",2.39189603527385
"BEL_1999",2.10157747693425
"BEL_2000",2.18210297118841
"BEL_2001",2.66319646533965
"BEL_2002",2.65344995630477
"BEL_2003",2.69227559092304
"BEL_2004",2.63575545179493
"BEL_2005",2.54751369668394
"BEL_2006",2.68702042695145
"BEL_2007",2.77577183852959
"BEL_2008",2.9731206979944
"BEL_2009",2.5592179138783
"BEL_2010",2.43304379550761
"BEN_2007",-0.790601462879299
"BEN_2008",-0.790601462879299
"BEN_2009",-0.790601462879299
"BEN_2010",-0.790601462879299
"BGR_1970",-0.747463992724585
"BGR_1971",-0.70175247341929
"BGR_1972",-0.747463992724585
"BGR_1973",-0.773954194952419
"BGR_1974",-0.747463992724585
"BGR_1975",-0.747463992724585
"BGR_1976",-0.790601462879299
"BGR_1977",-0.790601462879299
"BGR_1978",-0.790601462879299
"BGR_1979",-0.786614803507553
"BGR_1980",-0.773954194952419
"BGR_1981",-0.786614803507553
"BGR_1982",-0.786614803507553
"BGR_1983",-0.786614803507553
"BGR_1984",-0.789242551499342
"BGR_1985",-0.788508146425154
"BGR_1986",-0.788508146425154
"BGR_1987",-0.791888115972282
"BGR_1988",-0.791888115972282
"BGR_1989",-0.791888115972282
"BGR_1990",-0.790601462879299
"BGR_1991",-0.790601462879299
"BGR_1992",-0.790601462879299
"BGR_1993",-0.790601462879299
"BGR_1994",-0.790601462879299
"BGR_1995",-0.786614803507553
"BGR_1996",-0.786614803507553
"BGR_1997",-0.786614803507553
"BGR_1998",-0.790601462879299
"BGR_1999",-0.786614803507553
"BGR_2000",-0.786614803507553
"BGR_2001",-0.773954194952419
"BGR_2002",-0.773954194952419
"BGR_2003",-0.747463992724585
"BGR_2004",-0.747463992724585
"BGR_2005",-0.773954194952419
"BGR_2006",-0.773954194952419
"BGR_2007",-0.727595563129255
"BGR_2008",-0.63142411047854
"BGR_2009",-0.727595563129255
"BGR_2010",-0.727595563129255
"BMU_1970",-0.790601462879299
"BMU_1971",-0.790601462879299
"BMU_1974",-0.790601462879299
"BMU_1975",-0.790601462879299
"BMU_1976",-0.790601462879299
"BMU_1977",-0.790601462879299
"BMU_1978",-0.790601462879299
"BMU_1979",-0.790601462879299
"BMU_1988",-0.790601462879299
"BMU_1989",-0.790601462879299
"BMU_1999",-0.790601462879299
"BMU_2000",-0.790601462879299
"BMU_2001",-0.790601462879299
"BMU_2002",-0.790601462879299
"BMU_2003",-0.790601462879299
"BRA_1970",0.724930576089281
"BRA_1971",0.678820312220165
"BRA_1972",1.32566308416951
"BRA_1973",1.29136461925765
"BRA_1974",1.01892163087407
"BRA_1975",1.51289679146133
"BRA_1976",1.31804172963558
"BRA_1977",1.37447960264155
"BRA_1978",1.01379927323719
"BRA_1979",0.916232100435995
"BRA_1980",1.28823924162831
"BRA_1981",0.920365215090829
"BRA_1982",0.859650812331379
"BRA_1983",0.886731064382506
"BRA_1984",0.769913727157721
"BRA_1985",0.854554613304558
"BRA_1986",0.507157913222894
"BRA_1987",0.370083885769296
"BRA_1988",0.394830069792829
"BRA_1989",0.528666521332405
"BRA_1990",0.244573383038947
"BRA_1991",0.216911901982186
"BRA_1992",0.241431502829628
"BRA_1993",0.399477871148963
"BRA_1994",0.482570093157342
"BRA_1995",0.8215155226932
"BRA_1996",0.957853005614947
"BRA_1997",1.3588418000774
"BRA_1998",1.07091267366571
"BRA_1999",0.839974857677994
"BRA_2000",0.615423850268869
"BRA_2001",0.836723709567138
"BRA_2002",1.14786073579964
"BRA_2003",0.971883601189269
"BRA_2004",0.990315713215425
"BRA_2005",1.4710128134808
"BRA_2006",1.48833200058414
"BRA_2007",1.74940854764892
"BRA_2008",2.15719348668372
"BRA_2009",2.02509230334306
"BRA_2010",1.78146354940997
"BRB_1983",-0.790601462879299
"BRB_1984",-0.790601462879299
"BRB_1985",-0.790601462879299
"BRB_2000",-0.790601462879299
"BRB_2009",-0.790601462879299
"BWA_2000",-0.790601462879299
"BWA_2001",-0.790601462879299
"BWA_2002",-0.790601462879299
"BWA_2003",-0.790601462879299
"BWA_2004",-0.790601462879299
"BWA_2005",-0.790601462879299
"BWA_2006",-0.790601462879299
"BWA_2007",-0.790601462879299
"BWA_2008",-0.790601462879299
"BWA_2009",-0.790601462879299
"BWA_2010",-0.790601462879299
"CAN_1970",0.778583265507258
"CAN_1971",0.717057098902547
"CAN_1972",1.01352549509141
"CAN_1973",1.01983020302449
"CAN_1974",0.923063390855594
"CAN_1975",1.24747415218958
"CAN_1976",1.23361911513757
"CAN_1977",1.20390167352763
"CAN_1978",1.12298772732732
"CAN_1979",1.11798362118095
"CAN_1980",1.15678022968628
"CAN_1981",0.91854258818397
"CAN_1982",1.00533453280999
"CAN_1983",0.86513636577634
"CAN_1984",0.628815455180896
"CAN_1985",1.04392850112208
"CAN_1986",0.784870712147983
"CAN_1987",0.786910114841234
"CAN_1988",0.980652162044959
"CAN_1989",1.12990578434834
"CAN_1990",1.2254981151826
"CAN_1991",0.868839583821248
"CAN_1992",1.35222674774269
"CAN_1993",1.61241247535626
"CAN_1994",1.59420842623161
"CAN_1995",1.61207655649859
"CAN_1996",1.84101615331494
"CAN_1997",2.1300203112817
"CAN_1998",1.82050061646737
"CAN_1999",1.75334916445569
"CAN_2000",1.73763701918725
"CAN_2001",1.90477465481337
"CAN_2002",1.88218332626244
"CAN_2003",1.85898096815877
"CAN_2004",2.053838388622
"CAN_2005",2.30987777426287
"CAN_2006",2.29393746923737
"CAN_2007",2.5470775463198
"CAN_2008",2.43299583189153
"CAN_2009",2.88603604698775
"CAN_2010",2.04819890886693
"CHE_1970",1.42138919837678
"CHE_1971",1.35492520660426
"CHE_1972",1.78647996518164
"CHE_1973",1.67857055090481
"CHE_1974",1.74265415284601
"CHE_1975",1.90451927142873
"CHE_1976",1.67160287712782
"CHE_1977",1.58328563226238
"CHE_1978",1.48531506292274
"CHE_1979",1.22728942768016
"CHE_1980",1.36891380558463
"CHE_1981",1.10715244884502
"CHE_1982",1.32855894252019
"CHE_1983",1.27565794017498
"CHE_1984",0.865488635713995
"CHE_1985",1.10084000492415
"CHE_1986",1.33266738868042
"CHE_1987",1.38463608083973
"CHE_1988",1.44365186036122
"CHE_1989",1.29530835637748
"CHE_1990",1.42282456903938
"CHE_1991",1.08667208554763
"CHE_1992",1.32803821083604
"CHE_1993",1.3914025662886
"CHE_1994",1.67567302816357
"CHE_1995",1.96746215479158
"CHE_1996",1.72476081894243
"CHE_1997",2.24364855867997
"CHE_1998",1.81736543820918
"CHE_1999",1.58879654307974
"CHE_2000",1.56881342819713
"CHE_2001",2.27278177823361
"CHE_2002",2.48424484049486
"CHE_2003",2.2879839767496
"CHE_2004",2.4832185192664
"CHE_2005",2.49888432916988
"CHE_2006",2.67945896814589
"CHE_2007",2.65805179362656
"CHE_2008",2.65696865338441
"CHE_2009",2.88402311525797
"CHE_2010",2.43489172811357
"CHL_1970",-0.282013765721554
"CHL_1971",-0.396709386265911
"CHL_1972",-0.531311849953341
"CHL_1973",-0.747463992724585
"CHL_1974",-0.63142411047854
"CHL_1975",-0.70175247341929
"CHL_1976",-0.70175247341929
"CHL_1977",-0.70175247341929
"CHL_1978",-0.70175247341929
"CHL_1979",-0.446904586656577
"CHL_1980",-0.396709386265911
"CHL_1981",-0.485301643334642
"CHL_1982",-0.747463992724585
"CHL_1983",-0.747463992724585
"CHL_1984",-0.773954194952419
"CHL_1985",-0.773954194952419
"CHL_1986",-0.773954194952419
"CHL_1987",-0.773954194952419
"CHL_1988",-0.70175247341929
"CHL_1989",-0.70175247341929
"CHL_1990",-0.747463992724585
"CHL_1991",-0.70175247341929
"CHL_1992",-0.63142411047854
"CHL_1993",-0.573234692778333
"CHL_1994",-0.665176528690266
"CHL_1995",-0.446904586656577
"CHL_1996",-0.128715609695118
"CHL_1997",0.11476208132934
"CHL_1998",0.17528102376154
"CHL_1999",-0.327987273846778
"CHL_2000",-0.327987273846778
"CHL_2001",-0.282013765721554
"CHL_2002",-0.38849494513433
"CHL_2003",-0.38849494513433
"CHL_2004",-0.0104478194786342
"CHL_2005",0.0350499635282045
"CHL_2006",0.231251998787276
"CHL_2007",0.536842453388635
"CHL_2008",0.245488130907948
"CHL_2009",0.0695097596502633
"CHL_2010",0.0201571940021445
"CHN_1970",-0.551499346937335
"CHN_1971",-0.557362294573424
"CHN_1972",-0.410778343722632
"CHN_1973",-0.374856679642306
"CHN_1974",-0.410778343722632
"CHN_1975",-0.178498355682249
"CHN_1976",-0.374856679642306
"CHN_1977",-0.34889893321845
"CHN_1978",-0.101520603581762
"CHN_1979",-0.111693042397753
"CHN_1980",-0.0978916422202882
"CHN_1981",-0.258236020425103
"CHN_1982",-0.17169263480149
"CHN_1983",-0.141928893760128
"CHN_1984",-0.0687232747252635
"CHN_1985",0.300389157243223
"CHN_1986",0.305809647992196
"CHN_1987",0.344569969005508
"CHN_1988",0.650035134400371
"CHN_1989",0.864340749371901
"CHN_1990",0.77519151222236
"CHN_1991",1.33826162708146
"CHN_1992",1.46007491126284
"CHN_1993",1.91888259788123
"CHN_1994",1.85556627173235
"CHN_1995",1.76746407173585
"CHN_1996",1.75861227223251
"CHN_1997",1.68301027228291
"CHN_1998",2.00109395904795
"CHN_1999",1.7664425523992
"CHN_2000",1.51143591270656
"CHN_2001",2.31854329835453
"CHN_2002",1.98107433107477
"CHN_2003",1.91447523832721
"CHN_2004",1.61278822582935
"CHN_2005",1.03928996193814
"CHN_2006",1.16720741462494
"CHN_2007",1.66935537037438
"CHN_2008",2.63225010099768
"CHN_2009",2.30895102239841
"CHN_2010",1.25152610738347
"CMR_1970",-0.790601462879299
"CMR_1971",-0.790601462879299
"CMR_1972",-0.790601462879299
"CMR_1973",-0.790601462879299
"CMR_1974",-0.790601462879299
"CMR_1975",-0.790601462879299
"CMR_1976",-0.790601462879299
"CMR_1977",-0.790601462879299
"CMR_1978",-0.790601462879299
"CMR_1979",-0.790601462879299
"CMR_1980",-0.790601462879299
"CMR_1981",-0.773954194952419
"CMR_1982",-0.773954194952419
"CMR_1983",-0.786614803507553
"CMR_1984",-0.790601462879299
"CMR_1985",-0.790601462879299
"CMR_1986",-0.790601462879299
"CMR_1987",-0.790601462879299
"CMR_1988",-0.790601462879299
"CMR_1989",-0.790601462879299
"CMR_1990",-0.790601462879299
"CMR_1991",-0.790601462879299
"CMR_1992",-0.790601462879299
"CMR_1993",-0.790601462879299
"CMR_1995",-0.790601462879299
"CMR_1998",-0.790601462879299
"COG_1971",-0.790601462879299
"COG_1972",-0.790601462879299
"COG_1973",-0.790601462879299
"COG_1974",-0.790601462879299
"COG_1975",-0.790601462879299
"COG_1976",-0.790601462879299
"COG_1981",-0.790601462879299
"COG_1982",-0.790601462879299
"COG_1983",-0.790601462879299
"COG_1984",-0.790601462879299
"COG_1985",-0.790601462879299
"COG_1986",-0.790601462879299
"COG_1987",-0.790601462879299
"COG_1996",-0.790601462879299
"COG_2004",-0.790601462879299
"COG_2005",-0.790601462879299
"COG_2006",-0.790601462879299
"COG_2007",-0.790601462879299
"COG_2008",-0.790601462879299
"COG_2009",-0.790601462879299
"COG_2010",-0.790601462879299
"COL_1970",-0.773954194952419
"COL_1971",-0.773954194952419
"COL_1972",-0.773954194952419
"COL_1973",-0.786614803507553
"COL_1974",-0.786614803507553
"COL_1975",-0.786614803507553
"COL_1976",-0.786614803507553
"COL_1977",-0.773954194952419
"COL_1978",-0.765818013203397
"COL_1979",-0.773954194952419
"COL_1980",-0.773954194952419
"COL_1981",-0.747463992724585
"COL_1982",-0.747463992724585
"COL_1983",-0.773954194952419
"COL_1984",-0.773954194952419
"COL_1985",-0.773954194952419
"COL_1986",-0.786614803507553
"COL_1987",-0.786614803507553
"COL_1988",-0.786614803507553
"COL_1989",-0.786614803507553
"COL_1990",-0.786614803507553
"COL_1991",-0.786614803507553
"COL_1992",-0.773954194952419
"COL_1993",-0.773954194952419
"COL_1994",-0.773954194952419
"COL_1995",-0.773954194952419
"COL_1996",-0.785398568629785
"COL_1997",-0.778000832932332
"COL_1998",-0.778000832932332
"COL_1999",-0.786614803507553
"COL_2000",-0.790601462879299
"COL_2001",-0.794364508899667
"COL_2002",-0.789242551499342
"COL_2003",-0.791888115972282
"COL_2004",-0.794364508899667
"COL_2005",-0.734563456613673
"COL_2006",-0.753030669065429
"COL_2007",-0.70896368977736
"COL_2008",-0.670547212191753
"COL_2009",-0.516727430955035
"COL_2010",-0.675978933096866
"CRI_1970",-0.790601462879299
"CRI_1971",-0.790601462879299
"CRI_1972",-0.790601462879299
"CRI_1973",-0.790601462879299
"CRI_1974",-0.790601462879299
"CRI_1975",-0.790601462879299
"CRI_1976",-0.790601462879299
"CRI_1977",-0.790601462879299
"CRI_1978",-0.790601462879299
"CRI_1979",-0.790601462879299
"CRI_1980",-0.790601462879299
"CRI_1981",-0.790601462879299
"CRI_1982",-0.790601462879299
"CRI_1983",-0.790601462879299
"CRI_1984",-0.790601462879299
"CRI_1985",-0.790601462879299
"CRI_1986",-0.790601462879299
"CRI_1987",-0.790601462879299
"CRI_1988",-0.790601462879299
"CRI_1989",-0.790601462879299
"CRI_1990",-0.790601462879299
"CRI_1991",-0.790601462879299
"CRI_1992",-0.790601462879299
"CRI_1993",-0.790601462879299
"CRI_1994",-0.790601462879299
"CRI_1995",-0.790601462879299
"CRI_1996",-0.790601462879299
"CRI_1997",-0.790601462879299
"CRI_1998",-0.790601462879299
"CRI_1999",-0.790601462879299
"CRI_2000",-0.790601462879299
"CRI_2001",-0.790601462879299
"CRI_2002",-0.790601462879299
"CRI_2003",-0.790601462879299
"CRI_2004",-0.790601462879299
"CRI_2005",-0.790601462879299
"CRI_2006",-0.786614803507553
"CRI_2007",-0.790601462879299
"CRI_2008",-0.786614803507553
"CRI_2009",-0.786614803507553
"CRI_2010",-0.773954194952419
"CUB_1970",-0.703053350388999
"CUB_1971",-0.789242551499342
"CUB_1972",-0.790601462879299
"CUB_1973",-0.790601462879299
"CUB_1974",-0.786614803507553
"CUB_1975",-0.727595563129255
"CUB_1976",-0.773954194952419
"CUB_1977",-0.773954194952419
"CUB_1978",-0.786614803507553
"CUB_1979",-0.786614803507553
"CUB_1980",-0.773954194952419
"CUB_1981",-0.790601462879299
"CUB_1982",-0.790601462879299
"CUB_1983",-0.790601462879299
"CUB_1984",-0.790601462879299
"CUB_1985",-0.790601462879299
"CUB_1986",-0.790601462879299
"CUB_1987",-0.790601462879299
"CUB_1988",-0.790601462879299
"CUB_1989",-0.790601462879299
"CUB_1996",-0.790601462879299
"CUB_2006",-0.790601462879299
"CUB_2007",-0.790601462879299
"CUB_2008",-0.790601462879299
"CYM_2006",-0.790601462879299
"CYP_1970",-0.790601462879299
"CYP_1971",-0.790601462879299
"CYP_1972",-0.790601462879299
"CYP_1973",-0.790601462879299
"CYP_1974",-0.790601462879299
"CYP_1976",-0.790601462879299
"CYP_1977",-0.790601462879299
"CYP_1978",-0.790601462879299
"CYP_1979",-0.790601462879299
"CYP_1980",-0.790601462879299
"CYP_1981",-0.790601462879299
"CYP_1982",-0.790601462879299
"CYP_1983",-0.790601462879299
"CYP_1986",-0.790601462879299
"CYP_1992",-0.790601462879299
"CYP_2000",-0.790601462879299
"CYP_2001",-0.790601462879299
"CYP_2002",-0.790601462879299
"CYP_2003",-0.790601462879299
"CYP_2004",-0.790601462879299
"CYP_2005",-0.790601462879299
