"","x"
"1",0.236950341937738
"2",0.0871589838129494
"3",0.0532885506341267
"4",0.0495151706857958
"5",0.044512988016526
"6",0.0371122205970379
"7",0.0316618934605753
"8",0.0241484838871384
"9",0.0183881131151198
"10",0.013068781634366
"11",0.00662841499320093
"12",0.00388683438944895
"13",0.000496612765960135
"14",1.08887717374405e-11
