"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","protein.metabolism","death","other.metabolic.processes","signal.transduction","stress.response","other.biological.processes","cell.adhesion","DNA.metabolism","cell.cell.signaling","developmental.processes","cell.organization.and.biogenesis","cell.cycle.and.proliferation","RNA.metabolism","transport"
"sig_21",0.873076619121255,0.828392160844651,0.821810691814429,0.700717064966134,0.980823740891434,0.947764343849273,0.888683597616845,0.770769621385817,0.703688563352495,0.666956403516945,0.640087445636157,0.807874316331163,0.846540824141595,0.688179502344969,0.932402377639228,0.839552454737173,0.853553563969863,0.91749669531724,0.964121690935818,0.882933167111423,0.999999999999844,0.891092056561322,0.94969547344199,0.949411594479563,0.954577573661135,0.870125596084817,0.836874825938612,0.788704643129645,0.745483321880792,0.0931622034224108,0.0319991576447184,-0.00883377015282399,-0.0164032397508941,-0.00292920244447192,-0.0195729272354866,-0.00732857723630844,-0.00741892598563568,-0.00882036279963293,-0.0158469506050073,-0.0115879306048199,0.0106844717449385,-0.016867338971437,-0.0177020760562574
"sig_22",0.856282033373978,0.727821109393515,0.784535586384441,0.819447469616298,0.846460695049026,0.94733392278833,0.792693408039576,0.666582347534543,0.687090191227197,0.713007635087363,0.781488753890909,0.842653644268255,0.842228992014462,0.82991227646387,0.829235935919484,0.855211842934219,0.950367223739287,0.952176562982929,0.938672202374827,0.89534794635033,0.891092056561322,1.00000000000026,0.95972842086906,0.852472851233764,0.821466105264568,0.764173944898415,0.68729302320439,0.662913060435449,0.638199160842097,0.0814673262757714,0.0364444832449995,-0.0143826603539304,-0.0140978026199021,-0.00902370999397156,-0.0186531649163541,-0.00602529793759359,-0.00661378124084395,-0.00726809919678388,-0.0139933628677013,-0.00927173457448005,0.0296821664450162,-0.0182229157122887,-0.0165820664828897
"sig_23",0.878312034427969,0.826239251710891,0.803906895374807,0.781810013526744,0.912013988811848,0.977120908775382,0.873084229338154,0.772508283935406,0.691502537018418,0.694765458060145,0.740344593563053,0.836141355894095,0.862907149844395,0.790053797993685,0.872547084162069,0.851725669161704,0.926801840051002,0.96507214938364,0.976249965384246,0.899470070956819,0.94969547344199,0.95972842086906,0.999999999999833,0.921164731015352,0.896924040597618,0.847517013783149,0.778626533746036,0.762886527510706,0.745708399407525,0.0966723200629114,0.0314520430898763,-0.0150373962806443,-0.0133233452639592,-0.00824548351965887,-0.0157008984125718,-0.00696463364385207,-0.00741147624841872,-0.0083815742665552,-0.0165738895784548,-0.0112998464687617,0.0188885526202464,-0.0193838845162331,-0.0195775690802151
"sig_24",0.753391485957967,0.90865649172996,0.649393521491722,0.528049568818079,0.94383412095192,0.875885351500265,0.974033379875248,0.897953015654623,0.504678109529338,0.473973652310059,0.46789596901707,0.64537540641877,0.684411309942628,0.523673290476284,0.790153210101778,0.664129794213294,0.741518728232935,0.82252737384707,0.878591608455984,0.770697853003423,0.949411594479563,0.852472851233764,0.921164731015352,1.00000000000009,0.986326867231807,0.976452295162571,0.956146632776707,0.928344755998632,0.885711886554536,0.124814285274392,0.020796779713242,-0.0127828598482535,-0.01606957255588,-0.009186932873979,-0.0215304980545212,-0.00719747844458545,-0.00768317756145087,-0.00867031352020225,-0.0167540431941757,-0.0168929542901135,0.0109058980977912,-0.0199365833299555,-0.0196681456219511
"sig_25",0.737291961006088,0.893010165492765,0.632294401285573,0.493680329405936,0.961390295025914,0.853564339499115,0.958423945319762,0.87834587258356,0.478498572657484,0.436364886142701,0.428305611810656,0.612191590058593,0.659809698557319,0.486307608748024,0.789914539607551,0.657680126496038,0.707966408975691,0.795608924077818,0.86323283083243,0.794475554931355,0.954577573661135,0.821466105264568,0.896924040597618,0.986326867231807,0.999999999999932,0.960100538979118,0.951823999578811,0.912228077022485,0.865127963055726,0.118291334761508,0.0196542406671838,-0.00958530331626114,-0.0164800163693886,-0.00587247319948243,-0.0219200608236568,-0.00727764315143337,-0.00781038147890609,-0.00876541761626516,-0.0168976371044447,-0.0155108314278943,0.00769748794467998,-0.018773585121647,-0.0181329805761411
"sig_26",0.648094612787118,0.943634406774815,0.512925254626443,0.373141572673658,0.887352368021989,0.783182697542392,0.991718164177862,0.960669896728724,0.354780027605692,0.318559516964138,0.309707245042195,0.497987731265721,0.542231520492938,0.367839261227736,0.666723618565395,0.515541269072554,0.610619679194316,0.704088487437127,0.773334020739165,0.656549543658845,0.870125596084817,0.764173944898415,0.847517013783149,0.976452295162571,0.960100538979118,0.999999999999925,0.987128704559583,0.985406758595959,0.956693811221765,0.148435327678287,0.0120773601933193,-0.015208556237972,-0.0162129955728136,-0.0113417167712448,-0.0228783910195383,-0.00740750960464989,-0.00808283545865392,-0.00891908996236636,-0.0173561110051494,-0.0205186813132158,0.00737009676718863,-0.0221550133225107,-0.0211633392879098
"sig_27",0.573178174605861,0.906784498636936,0.441177356437309,0.274725111974611,0.861969441356815,0.710111242519862,0.967062037628798,0.93703276125449,0.281056630301538,0.234212274116797,0.209606226930208,0.414942531994261,0.462026459401063,0.266208416772982,0.616487678512149,0.437975114850429,0.521815787764168,0.626251598125548,0.708306060444782,0.596644004498363,0.836874825938612,0.68729302320439,0.778626533746036,0.956146632776707,0.951823999578811,0.987128704559583,0.999999999999873,0.982039040652742,0.938880854722117,0.141624303512637,0.00745468153314867,-0.0117892078843369,-0.0161140846547076,-0.00981641053560763,-0.0223452752188655,-0.00681223979582163,-0.007467525382823,-0.00820504057154445,-0.0165151163065388,-0.0201509095207392,0.00395204300329185,-0.0199686993251869,-0.018896822397596
"sig_28",0.556525702994759,0.94424414207315,0.408907125249816,0.249644629379709,0.823987736350754,0.691148036776396,0.974425703178913,0.981368480275567,0.248986910116565,0.206098454835834,0.186131294980162,0.381291014630045,0.428888558591455,0.24151759447479,0.566789606512012,0.396619890589375,0.491713977277011,0.594169729691032,0.673770845537361,0.549804966510274,0.788704643129645,0.662913060435449,0.762886527510706,0.928344755998632,0.912228077022485,0.985406758595959,0.982039040652742,1,0.984898749305789,0.161225340601584,0.00431752217577457,-0.0162060842485366,-0.0163018540783575,-0.0117608562325929,-0.0226699327601691,-0.00741526745728017,-0.00814782413917684,-0.00892352132610924,-0.0174536711490368,-0.0225723181097261,0.00354105120957086,-0.0228050361248268,-0.021531778076119
"sig_29",0.552364046760127,0.960095743600078,0.398090935687579,0.24864605497836,0.788157622816459,0.676972832088456,0.957676922271465,0.996431122859294,0.242062400871887,0.202649586155539,0.187168755408398,0.367928989048811,0.416348534473033,0.240396502342532,0.535463764104092,0.380373111479948,0.475197064582242,0.573160429619808,0.647949286282356,0.522616078826253,0.745483321880792,0.638199160842097,0.745708399407525,0.885711886554536,0.865127963055726,0.956693811221765,0.938880854722117,0.984898749305789,1.00000000000002,0.173067286275395,0.00292663957430976,-0.0192285788064874,-0.0165371584730357,-0.0123372628936384,-0.021674714847585,-0.00805991631704032,-0.00883565776627926,-0.0097042309531264,-0.0190658417562593,-0.0240866100748272,0.0029298979595402,-0.0243984807867517,-0.0235993037141644
"protein.metabolism",0.0803013325225193,0.180578188505406,0.0450623823479557,0.0160006674419467,0.109926901908746,0.0911849918639302,0.156132420848451,0.178602394125313,0.0213717894664989,0.0139752263097677,0.00317074913535556,0.0339470086096257,0.0397109389505168,0.00997806914633378,0.0601541770031134,0.034371287931851,0.0478218635311432,0.0632117636470676,0.0752163532720283,0.055519473306401,0.0931622034224108,0.0814673262757714,0.0966723200629114,0.124814285274392,0.118291334761508,0.148435327678287,0.141624303512637,0.161225340601584,0.173067286275395,1.0000000000001,-0.0736652104853776,-0.122509579177287,-0.0830564817294301,-0.0655497931358052,-0.147804765446791,-0.0319503039650358,-0.0358916535697174,-0.0385381975944863,-0.0880954667328175,-0.117815530830065,-0.0517116656280774,-0.109516706292421,-0.0941471188376667
"death",0.0407757994918912,0.0138172861328378,0.0416407345376774,0.040173619604096,0.0282529868050337,0.0360899244481583,0.0147829909116007,0.00548710573578564,0.0402229121763223,0.0401058789399535,0.0373685336359645,0.0423351387864798,0.0428011597114656,0.0396414727499651,0.0412452808479672,0.0392775860966893,0.0400211062139572,0.0382389499925456,0.0366699251426164,0.029392101999041,0.0319991576447184,0.0364444832449995,0.0314520430898763,0.020796779713242,0.0196542406671838,0.0120773601933193,0.00745468153314867,0.00431752217577457,0.00292663957430976,-0.0736652104853776,1.00000000000022,-0.0897760113139815,-0.0608644621385302,-0.0480354190236386,-0.108312528572206,-0.0234134413775012,-0.0263016942723303,-0.0282411031569755,-0.0645570711386652,-0.0863361746876721,-0.037894727168834,-0.080254728889026,-0.068991770788137
"other.metabolic.processes",-0.0166986165408256,-0.0217663952901017,-0.0100675191020227,-0.0116804849147006,-0.0095934523777439,-0.0152247180764795,-0.0168145824248342,-0.0201050885979552,-0.00752659689593313,-0.00859658726911366,-0.0100020451686435,-0.0098080703395625,-0.00933888907856124,-0.0106706296261513,-0.00704780136756976,-0.00849586132168872,-0.0121940087011883,-0.012289046340612,-0.0110251277785703,-0.00967360091207312,-0.00883377015282399,-0.0143826603539304,-0.0150373962806443,-0.0127828598482535,-0.00958530331626114,-0.015208556237972,-0.0117892078843369,-0.0162060842485366,-0.0192285788064874,-0.122509579177287,-0.0897760113139815,0.999999999999741,-0.101221181536186,-0.0798857280311033,-0.180130107652967,-0.0389379305556884,-0.0437412650520214,-0.0469666161335269,-0.107362207560442,-0.14358213815006,-0.0630211608424149,-0.133468335981109,-0.114737373995939
"signal.transduction",-0.0178956545564255,-0.0207227104966953,-0.0139713222610037,-0.00914984735780239,-0.0193157753842032,-0.0155003993499214,-0.0182282073404113,-0.0174746254087048,-0.0101941261134371,-0.00837643417512344,-0.00702449726921251,-0.0108072080385994,-0.011639045595722,-0.00764025430711115,-0.0157397411102638,-0.0115519737363967,-0.0111732993716733,-0.0125307239700517,-0.0138598643003993,-0.0126013062059858,-0.0164032397508941,-0.0140978026199021,-0.0133233452639592,-0.01606957255588,-0.0164800163693886,-0.0162129955728136,-0.0161140846547076,-0.0163018540783575,-0.0165371584730357,-0.0830564817294301,-0.0608644621385302,-0.101221181536186,1.00000000000018,-0.0541592547718735,-0.122120842269422,-0.0263983236208879,-0.0296547878624037,-0.0318414439179704,-0.0727871835864599,-0.0973428144478048,-0.0427257682968678,-0.0904860704225248,-0.0777872446462729
"stress.response",0.00159624689412777,-0.010016427304561,0.00362189890166878,-0.002404803063303,-0.000279947611702409,-0.00490659843588779,-0.0104593122303468,-0.0123823451060185,0.00283773900077222,-0.000218794912172118,-0.00430636724564668,-0.00100510045132413,-0.000367035574183507,-0.00399461836206386,0.00208496182767351,0.00107839270906895,-0.00562153370979163,-0.00578403605704424,-0.00365214543755923,-0.00179923612755562,-0.00292920244447192,-0.00902370999397156,-0.00824548351965887,-0.009186932873979,-0.00587247319948243,-0.0113417167712448,-0.00981641053560763,-0.0117608562325929,-0.0123372628936384,-0.0655497931358052,-0.0480354190236386,-0.0798857280311033,-0.0541592547718735,1.00000000000026,-0.0963801473605107,-0.020834071182048,-0.0234041361901081,-0.0251298877403327,-0.0574450630183498,-0.0768248451830158,-0.0337200085425162,-0.0714133692441928,-0.0613912085967831
