"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"SEC24B",0.140587300926601,0.133775428970759,-0.0455917617225053,0.113707605753266,0.00729680908176206,-0.0240698628188872,0.00445208724956406,-0.0168344631823882,-0.00670647664042706,0.0105810047521717,0.0245029968290956,-0.020573089860135,0.000710909992640452,-0.0016477562669449
"SEC24C",0.121596667189638,-0.0350362441467038,-0.0257743034801898,-0.0178875193602425,0.0486359336685367,0.00909876028427239,0.0646319956333603,0.00805347905810814,0.00430683626072481,-0.0494150445453615,0.0529703712624407,0.0338163447761666,0.0370067496930713,0.0269621510650894
"SEC24D",0.142283439605194,0.131210324939735,-0.0464808702312488,0.113846268659242,0.0098355670952292,-0.0225608575987605,0.00365956769657552,-0.0158447026458881,-0.00702036588350574,0.0087106830447222,0.0234584729587618,-0.0199238884398189,0.00368165459141323,-0.00111419570791781
"SEC31A",0.140594891569737,0.133765822098501,-0.0455814990667767,0.113711289794189,0.00728786330738546,-0.0240726438301775,0.00446254491976064,-0.0167758501610126,-0.00672765246773871,0.0105675831398579,0.0244873000368678,-0.0206146296385272,0.000759005890122455,-0.00159933163666769
"SEC31B",0.141327377620095,0.137016545778545,-0.0458623336678976,0.116377122335949,0.00635951034321308,-0.0245445638791451,0.00267801329348197,-0.0172284336666608,-0.00693215715609868,0.0113668462428065,0.0235471948190825,-0.0215653496242318,0.000336583178669358,-0.00209361814738261
"SEC61A1",0.13901410959713,0.109227327737067,-0.045279993389862,0.0968983748550196,0.0167137939791883,-0.0183188630386095,0.0137729746560707,-0.0131167539039869,-0.00668327131696922,0.00287847828113133,0.0279427333557872,-0.0128201584116329,0.00821591123335697,0.00193151257936243
"SEC61A2",0.141327377620095,0.137016545778545,-0.0458623336678976,0.116377122335949,0.00635951034321308,-0.0245445638791451,0.00267801329348197,-0.0172284336666608,-0.00693215715609868,0.0113668462428065,0.0235471948190825,-0.0215653496242318,0.000336583178669358,-0.00209361814738261
"SEC61B",0.123917262755546,0.0946539000339106,-0.037296026114794,0.0730312806625767,0.00968609168119844,-0.0225846253593034,0.0322290212530196,-0.0132909856135259,-0.00375969233777812,0.00453641871554847,0.0387383408720002,-0.00984030370064615,-0.00193522122629886,0.00310993373727074
"SEC61G",0.141327377620095,0.137016545778545,-0.0458623336678976,0.116377122335949,0.00635951034321308,-0.0245445638791451,0.00267801329348197,-0.0172284336666608,-0.00693215715609868,0.0113668462428065,0.0235471948190825,-0.0215653496242318,0.000336583178669358,-0.00209361814738261
"SEC62",0.141327377620095,0.137016545778545,-0.0458623336678976,0.116377122335949,0.00635951034321308,-0.0245445638791451,0.00267801329348197,-0.0172284336666608,-0.00693215715609868,0.0113668462428065,0.0235471948190825,-0.0215653496242318,0.000336583178669358,-0.00209361814738261
"SEC63",0.141327377620095,0.137016545778545,-0.0458623336678976,0.116377122335949,0.00635951034321308,-0.0245445638791451,0.00267801329348197,-0.0172284336666608,-0.00693215715609868,0.0113668462428065,0.0235471948190825,-0.0215653496242318,0.000336583178669358,-0.00209361814738261
"SECISBP2",0.141327377620095,0.137016545778545,-0.0458623336678976,0.116377122335949,0.00635951034321308,-0.0245445638791451,0.00267801329348197,-0.0172284336666608,-0.00693215715609868,0.0113668462428065,0.0235471948190825,-0.0215653496242318,0.000336583178669358,-0.00209361814738261
"SECTM1",0.141327377620095,0.137016545778545,-0.0458623336678976,0.116377122335949,0.00635951034321308,-0.0245445638791451,0.00267801329348197,-0.0172284336666608,-0.00693215715609868,0.0113668462428065,0.0235471948190825,-0.0215653496242318,0.000336583178669358,-0.00209361814738261
"SEH1L",0.11572127366745,0.119172320785406,-0.0351601265903692,0.0820593521897668,-0.0033644582107239,-0.0316198371251331,0.0312209707511017,-0.0213904304014258,-0.00219893589720609,0.0190090715351365,0.0429252155837883,-0.0150368808356808,-0.0220877927515648,-0.00241904181138353
"SEL1L",0.107541631064786,0.0601436306739287,-0.032981725963746,0.0365817296287028,0.0117318249714442,-0.0212591427035839,0.0594134224531839,-0.00869704357411678,-0.00405391340933289,0.00276157950907638,0.0487492046225265,-0.00234404076027195,-0.00187359625424333,0.0060332805230182
"SELE",0.140410612763438,0.134834647317377,-0.0454632426608789,0.114184470180964,0.00664760035873685,-0.0244488492046658,0.00427734877871502,-0.0170066372503003,-0.00668194460418875,0.011034253880402,0.0245225953797014,-0.0209456856213185,0.000128837933470183,-0.00177819961966029
"SELENBP1",0.142328012200115,0.118934061946829,-0.0457013332708892,0.105852193656593,0.0145258954217415,-0.0195038394472117,0.0066463452339012,-0.0131154928459737,-0.00536543836328821,0.00307330719891161,0.0253699650101388,-0.0163090037372659,0.00784627266648308,0.00125055526307828
"SELK",0.141327377620095,0.137016545778545,-0.0458623336678976,0.116377122335949,0.00635951034321308,-0.0245445638791451,0.00267801329348197,-0.0172284336666608,-0.00693215715609868,0.0113668462428065,0.0235471948190825,-0.0215653496242318,0.000336583178669358,-0.00209361814738261
"SELL",0.141386302510421,0.136637411243421,-0.0458933380740277,0.116214470552228,0.00658253192562347,-0.0244238029847641,0.00274630170387372,-0.0171223436743095,-0.00692772107224465,0.0111809660435722,0.0235483681517191,-0.0214768231097242,0.000556649933382114,-0.00202135899508314
"SELP",0.141327377620095,0.137016545778545,-0.0458623336678976,0.116377122335949,0.00635951034321308,-0.0245445638791451,0.00267801329348197,-0.0172284336666608,-0.00693215715609868,0.0113668462428065,0.0235471948190825,-0.0215653496242318,0.000336583178669358,-0.00209361814738261
"SELPLG",0.141327377620095,0.137016545778545,-0.0458623336678976,0.116377122335949,0.00635951034321308,-0.0245445638791451,0.00267801329348197,-0.0172284336666608,-0.00693215715609868,0.0113668462428065,0.0235471948190825,-0.0215653496242318,0.000336583178669358,-0.00209361814738261
"SELS",0.0944813115583058,0.0908528773589654,-0.027286555170007,0.0459878272363519,-0.00681655072920051,-0.0345264249914017,0.0603789160159198,-0.0185391652083538,-0.00104219546381583,0.0203432326856726,0.0551388368341971,-0.00986219715203658,-0.0301855922920963,-0.000203859464876111
"SELT",0.141327377620095,0.137016545778545,-0.0458623336678976,0.116377122335949,0.00635951034321308,-0.0245445638791451,0.00267801329348197,-0.0172284336666608,-0.00693215715609868,0.0113668462428065,0.0235471948190825,-0.0215653496242318,0.000336583178669358,-0.00209361814738261
