"","x"
"1",0.272033583222785
"2",0.151545030565273
"3",0.143353396342569
"4",0.0957295123246031
"5",0.0742020946607868
"6",0.0533581504908864
"7",0.0421084082690797
"8",0.0377036171976486
"9",0.0246093004448181
"10",0.0149575309103221
"11",0.00720608149148486
"12",0.0048670268350887
"13",3.48243532835279e-12
