"","X.D.","X.E.","X.O.","X.B.","X.C.","X.M.","X.A.","X.T.","X.U.","X.R.","X.F.","X.G.","X.P."
"YAL005C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,3.49237825540462,-0.151451796065916,-0.255412695786531
"YAL007C",-0.290118682665429,-0.183018656338215,3.86408066644818,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL008W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL009W",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL012W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,6.60151652263787,-0.255412695786531
"YAL013W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,3.08304053832206,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL014C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL015C",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL016W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,4.01411156941285,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL017W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL018C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL019W",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL021C",-0.290118682665429,-0.183018656338215,-0.258744995360395,4.30161189979709,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL022C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,3.08304053832206,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL023C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,3.49237825540462,-0.151451796065916,-0.255412695786531
"YAL024C",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL025C",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL026C",-0.290118682665429,-0.183018656338215,3.86408066644818,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL027W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL028W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL029C",-0.290118682665429,-0.183018656338215,3.86408066644818,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL030W",-0.290118682665429,-0.183018656338215,3.86408066644818,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL031C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL032C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,3.62066720634183,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL033W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,3.62066720634183,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL034C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL034W-A",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL035W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,3.91449426988527
"YAL036C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL037W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL038W",-0.290118682665429,5.46289407930463,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL039C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,3.49237825540462,-0.151451796065916,-0.255412695786531
"YAL040C",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL041W",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL042W",-0.290118682665429,-0.183018656338215,3.86408066644818,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL043C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,3.62066720634183,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL044C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,6.60151652263787,-0.255412695786531
"YAL046C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL047C",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL048C",-0.290118682665429,-0.183018656338215,3.86408066644818,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL049C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL051W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,3.62066720634183,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL053W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL054C",-0.290118682665429,5.46289407930463,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL055W",-0.290118682665429,-0.183018656338215,3.86408066644818,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL056W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL059W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,4.01411156941285,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL060W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,3.08304053832206,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL061W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,3.08304053832206,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL062W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,6.60151652263787,-0.255412695786531
"YAL064C-A",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL065C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL067C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,4.26049445658883,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAL068C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR002C-A",-0.290118682665429,-0.183018656338215,3.86408066644818,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR002W",-0.290118682665429,-0.183018656338215,3.86408066644818,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR003W",-0.290118682665429,-0.183018656338215,-0.258744995360395,4.30161189979709,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR007C",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR008W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,3.62066720634183,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR014C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR015W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,3.08304053832206,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR018C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR019C",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR020C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,6.54546894213847,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR023C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR027W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR028W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR029W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR031W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR033W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR035W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,3.08304053832206,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR042W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,3.08304053832206,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR066W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YAR071W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,3.08304053832206,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL001C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,4.01411156941285,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL002W",-0.290118682665429,-0.183018656338215,-0.258744995360395,4.30161189979709,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL003C",-0.290118682665429,-0.183018656338215,-0.258744995360395,4.30161189979709,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL004W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL005W",-0.290118682665429,-0.183018656338215,-0.258744995360395,4.30161189979709,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL006C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL007C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,4.01411156941285,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL008W",-0.290118682665429,-0.183018656338215,-0.258744995360395,4.30161189979709,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL009W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,6.54546894213847,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL010C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,1.46770971892901,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL011W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,4.26049445658883,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL013W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,3.62066720634183,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL014C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,3.62066720634183,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL015W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,3.08304053832206,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL016W",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL017C",-0.290118682665429,-0.183018656338215,3.86408066644818,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL018C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,3.62066720634183,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL019W",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL020W",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL021C",-0.290118682665429,-0.183018656338215,-0.258744995360395,4.30161189979709,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL022C",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,3.49237825540462,-0.151451796065916,-0.255412695786531
"YBL023C",3.44621561399177,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,-0.276140135818363,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL024W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,3.62066720634183,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL025W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,3.62066720634183,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
"YBL026W",-0.290118682665429,-0.183018656338215,-0.258744995360395,-0.232427182507908,-0.249074176644913,-0.324293995386928,-0.234670305125294,3.62066720634183,-0.681205228266722,-0.152748648408632,-0.286283861882679,-0.151451796065916,-0.255412695786531
