"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"X.D.",-0.177386436699251,0.111082299261478,-0.0513698103621734,-0.000827478217528872,-0.00524888724458052,0.00902901792518696,-0.00571080469684245,0.00297687180298823,0.00129972278633711,0.00119625901466508,-4.81922222227292e-05,-0.000188103842071163,-6.43508742868867e-14
"X.E.",0.0492631627666717,0.00667591371016716,0.00278433853765169,-0.00461766275180238,-0.0119965015595258,-0.00117401641780823,-0.0160387490589514,-0.00193893612931084,0.011408451342682,-0.00838249713362341,0.000644420020459035,0.00909502827306027,1.02562539604268e-13
"X.O.",-0.0576520263604394,-0.048550350288442,-0.0519676675778227,0.0460043095031358,0.0169795866169908,-0.0454073382991528,-0.0074286813393192,-0.0112531999381076,0.000121550281535015,0.00067917200091179,-0.00010543459174939,-3.90467336804723e-05,7.21382188765808e-14
"X.B.",-0.1535634256477,-0.0449063606290633,0.0937644445326283,-0.0365959665654034,-0.0180281490990607,-0.00787761215151007,-0.00605199764441068,-0.010799363315201,-0.000422985963132288,0.00288293240659207,-0.000139009378196521,0.000127150061010356,-2.17098199350133e-13
"X.C.",-0.0209318025847434,-0.0693349511878551,-0.0801159015753055,-0.0231649015305746,-0.0338412400133103,0.0163739213249334,0.0246849748731035,-0.00450119480262044,0.00415364323114861,-0.000673322627097591,0.000496548871146347,-0.000127982694084938,5.04115121620546e-14
"X.M.",0.0631428348998701,-0.0191513404790081,-0.0263379874057931,-0.0126431357953426,-0.0233031150209864,0.00157676883291052,-0.0238572108831546,0.0129425901804466,-0.018710976594502,0.00249353436769401,0.00137490896653134,0.00105927011887544,-1.12642272759645e-13
"X.A.",0.0616085892988108,0.00297171141141309,0.00605661992537045,0.00623541450502946,-0.00241827583240744,-0.000143979060475899,0.0015499733192299,0.00815743351641536,0.00705604409834018,0.0164680707957087,-0.00526620242158897,0.00233406931336934,7.44149560442869e-14
"X.T.",-0.0345589434654708,-0.00766985273439588,0.0349554821606285,0.00912427977519095,0.00303580585576349,-0.0190342551081154,0.0200977331820152,0.0351272942839253,0.000801919373689396,-0.00634068375842392,0.000127510370022269,0.000112611687297022,1.25118494853082e-13
"X.U.",0.11238104942241,0.0573021787770291,0.044904739471962,0.0161769999193903,0.0103755829390083,0.00464991091230744,0.0241633060539069,-0.0229999783936786,-0.00830993978215111,-0.0029560085101665,0.000243884077739338,0.000310090615958904,1.54445180675608e-13
"X.R.",0.0241704427706144,-0.00274201362477292,-0.0307002771875443,-0.075310949589587,0.0527793247654254,-0.00978287480834325,-0.000933909905548773,0.00109571953809405,0.000881618274838938,6.26459826482775e-05,-1.4698087969726e-05,6.95790221455456e-05,1.38397068350402e-13
"X.F.",-0.0487092477178982,-0.059023307645626,0.0100991040346485,0.0335346106122562,0.0379151788428932,0.0458021419767206,-0.0118305700642092,0.00427977365717304,0.00213215836618233,-0.00158001092006743,-1.1770159054934e-05,-0.00076834740531681,-1.18424194156064e-13
"X.G.",0.0434931069938828,0.00262144244550992,-0.00363609458292153,-0.00993317741959902,-0.0153574909810718,-0.00265384228322986,-0.014113510332357,-0.00139949689688609,0.00340390352875548,-0.00989071341060966,-0.00651173977479902,-0.00608082549312608,-8.72951077864816e-14
"X.P.",0.0779337721788811,0.0122372569684135,0.0122495411266613,-0.0013360619791398,-0.0106095454354272,-0.00532094484522679,-0.0111299689230475,0.00292065160044848,0.0129433111641353,0.00418132506645277,0.00596256333014957,-0.00608395068203808,-1.92868801169783e-13
