"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"ec:1.1.1.213",0.209294172491887,-0.358153118915883,-0.875997593401347,-0.475642579721294,-0.437266722108453,-0.601242661772194,-0.443541272863039,0.0541925617706523,-1.27038362562836
"ec:1.1.1.239",-0.651937460729712,-0.143215904204462,-0.876697765213844,0.623760481445615,0.776805065539925,0.70868204639716,0.793358081113664,-0.417508350294029,-0.0837277942864808
"ec:1.1.1.270",0.0715378112541397,0.0466821807508255,0.427527645208644,-0.0731599760438034,-0.297543291424386,-0.77898861603017,0.0702965599554342,-0.441184649468731,0.239289524771519
"ec:1.1.1.34",0.0715378112541397,0.0466821807508255,0.427527645208644,-0.0731599760438034,-0.297543291424386,-0.77898861603017,0.0702965599554342,-0.441184649468731,0.239289524771519
"ec:1.1.1.37",-0.876437077895193,1.19614665059013,0.459101562843958,1.8157772250701,-0.25495293753119,0.901076927292481,-2.09158335702512,1.08539316962606,-1.33378569720887
"ec:1.1.1.40",-1.1050861442875,2.5026242412175,0.667305341959559,-1.26258645499649,0.157126695967113,2.23389537346936,1.07386938788543,-2.77952165453054,0.806304558714448
"ec:1.1.1.62",-0.651937460729712,-0.143215904204462,-0.876697765213844,0.623760481445615,0.776805065539925,0.70868204639716,0.793358081113664,-0.417508350294029,-0.0837277942864808
"ec:1.11.1.7",-0.480216942162996,-0.00899142281338644,-0.317047527389456,0.366520822042288,-0.950044962200742,-1.02567448839639,0.231248975021577,0.693644074734966,-0.51908498861451
"ec:1.11.1.8",-0.653344830535056,0.546787530897101,0.311477105485651,-0.102802321412243,-1.04977851538381,-0.522231184051106,0.717348717646194,0.511702891934766,-0.514946153535319
"ec:1.11.1.9",-2.60311822988733,-1.10460313732036,0.275519569215283,0.0844803076681827,-0.748224589692027,-0.40014549685951,-1.27927711080485,0.0805400355882984,0.332659885067444
"ec:1.13.11.31",0.715896177768117,-1.16638509746865,-1.34511787617552,0.0470945633684301,-1.33723371956671,-0.311707734698503,0.296632977592133,1.74638365724357,1.7414602072191
"ec:1.13.11.33",0.477758049480712,0.360498487258853,-0.363979529443001,-0.330685890155693,0.57152988099227,1.69977200730147,1.77577549834722,-1.20627252210991,0.0804100339514612
"ec:1.13.11.34",-0.0743341063757355,-0.289566840393876,-0.310552103470034,-0.36406660644046,-0.318540801140701,2.52625410451897,2.22783684385208,-3.16060945578864,-0.195245826082401
"ec:1.14.13.15",-0.310635286843674,1.57185431743,-0.652892401799462,-0.577759964250925,0.00274802934839483,-0.274525436820274,0.243938741653721,1.10309022537693,-1.55159543258888
"ec:1.14.13.17",-0.430292943273076,0.373198007274612,0.0333877664680278,-0.439937039429459,-0.173191050965485,0.207079652130375,-0.107771584244289,-0.151741339275813,-0.882684086847478
"ec:1.14.13.39",-0.310635286843674,1.57185431743,-0.652892401799462,-0.577759964250925,0.00274802934839483,-0.274525436820274,0.243938741653721,1.10309022537693,-1.55159543258888
"ec:1.14.14.1",0.556204720698634,-1.38966505711325,-0.0281920666057475,-1.78954186391235,-0.679970550633717,0.289461611018753,1.24935704370324,-0.0484247794358509,0.634246328859458
"ec:1.14.15.3",0.794137336958195,2.71903133645884,1.30651933311908,3.85244872267344,-2.61453372163581,-1.43293050042561,1.72755796075203,-1.56605237611411,0.313536882628624
"ec:1.14.15.6",-0.192751422028886,-0.391269887803152,0.0298894094177381,-0.0582912252099357,-0.750635428995166,0.172734953679302,0.379000899172991,0.709688506003459,-0.587992033080594
"ec:1.14.16.2",-0.653344830535056,0.546787530897101,0.311477105485651,-0.102802321412243,-1.04977851538381,-0.522231184051106,0.717348717646194,0.511702891934766,-0.514946153535319
"ec:1.14.16.4",0.209294172491887,-0.358153118915883,-0.875997593401347,-0.475642579721294,-0.437266722108453,-0.601242661772194,-0.443541272863039,0.0541925617706523,-1.27038362562836
"ec:1.14.18.1",-0.653344830535056,0.546787530897101,0.311477105485651,-0.102802321412243,-1.04977851538381,-0.522231184051106,0.717348717646194,0.511702891934766,-0.514946153535319
"ec:1.14.99.1",0.605261532601158,-0.958583978692939,-1.23041616088227,0.0215201347708615,-1.11349615150698,-0.24344621771314,0.274723550300529,1.43755001805885,1.6925838077037
"ec:1.14.99.3",0.0715378112541397,0.0466821807508255,0.427527645208644,-0.0731599760438034,-0.297543291424386,-0.77898861603017,0.0702965599554342,-0.441184649468731,0.239289524771519
"ec:1.16.3.1",0.0715378112541397,0.0466821807508255,0.427527645208644,-0.0731599760438034,-0.297543291424386,-0.77898861603017,0.0702965599554342,-0.441184649468731,0.239289524771519
"ec:1.17.99.3",0.0715378112541397,0.0466821807508255,0.427527645208644,-0.0731599760438034,-0.297543291424386,-0.77898861603017,0.0702965599554342,-0.441184649468731,0.239289524771519
"ec:1.3.3.6",0.379910856363383,0.0629533214182399,-0.673705275188099,-0.383468315986819,1.10992400589073,0.312145699121607,-0.226431200680615,0.700219417033375,-1.45865398219689
"ec:1.3.8.7",-1.12235382000291,-0.368843298791639,-2.02427546263527,0.845000162211999,0.238899512308056,-0.43530184077557,-1.65821310974032,-1.34633149361199,-0.145086599185426
"ec:1.3.8.8",-0.0239661331090142,0.223253937900032,-0.578051732232661,-0.123926205532928,0.158979982313014,0.144780365464089,0.150118994844036,-0.318886985294079,1.41459288146805
"ec:1.4.1.3",0.649302372250033,-0.405720309036627,3.53741509002261,0.155028790793508,-1.11076621208717,-0.996479689237354,-3.62983237355164,-0.511059940611396,0.186315510437547
"ec:1.4.3.4",0.677941432784346,-1.3077534563503,-2.11141043249616,-1.54434353497359,-2.05195512409558,-0.196659990534906,-0.548790893097422,-1.19087104186128,-1.07696514317906
"ec:1.8.1.7",-0.644855811236825,-0.409205977534905,-0.00689075047634648,0.377453331013408,-0.168042771029473,0.365190550735231,0.47692374913934,1.6693162682529,0.889225129584785
"ec:2.1.1.6",0.751148441767216,0.00349819492150238,-1.91153691731296,-0.0593480935182136,-2.00776268374982,0.761018515701637,-0.663976417787236,-0.587871151605212,-3.40370042761497
"ec:2.3.1.135",0.455911469714306,0.0596061722388943,-0.0870647910884315,-0.502275117982472,-0.0235297466503346,-0.291819642542313,0.60866986990631,0.677503724985533,0.685109792108683
"ec:2.3.1.16",0.103998613198951,-1.52294045620237,1.33749751502792,1.1255636016368,1.43552270286517,1.27454540932806,0.267163930074408,-0.00263330788870558,1.28328855273838
"ec:2.3.1.176",0.455911469714306,0.0596061722388943,-0.0870647910884315,-0.502275117982472,-0.0235297466503346,-0.291819642542313,0.60866986990631,0.677503724985533,0.685109792108683
"ec:2.3.1.21",-4.25338518062255,-2.2922159525221,0.588062502897131,-0.0321216268788552,1.25281673555552,0.194865523470845,0.952596833872307,-0.226404439957702,-1.1134746429414
"ec:2.3.1.22",0.455911469714306,0.0596061722388943,-0.0870647910884315,-0.502275117982472,-0.0235297466503346,-0.291819642542313,0.60866986990631,0.677503724985533,0.685109792108683
"ec:2.3.1.51",0.230177605306116,-0.378460462496033,-1.01214520141639,0.464792909062677,1.21602566875504,0.547789620480037,0.558890895682833,-0.245426233045157,1.17663588316567
"ec:2.3.1.6",0.0715378112541397,0.0466821807508255,0.427527645208644,-0.0731599760438034,-0.297543291424386,-0.77898861603017,0.0702965599554342,-0.441184649468731,0.239289524771519
"ec:2.3.1.76",0.455911469714306,0.0596061722388943,-0.0870647910884315,-0.502275117982472,-0.0235297466503346,-0.291819642542313,0.60866986990631,0.677503724985533,0.685109792108683
"ec:2.3.1.85",-1.83424377728854,-0.0263678219139744,1.50243016316404,1.72882188821986,0.123299433652043,-1.21394488020673,-0.404752637054631,0.00608430364598933,-1.18573822643775
"ec:2.3.1.9",0.403190846215582,-0.339269825786119,-0.607958881024652,0.130098889986461,-0.98252606156626,-0.200421298453949,-0.0980292072335617,-0.214070723592451,-0.735944827782945
"ec:2.3.3.10",0.0174028333349495,1.23414789986235,0.629403474104644,-0.930050822007923,0.820944851562067,-0.623460209884449,-0.277803211131956,1.47767278381326,0.823634482732835
"ec:2.4.1.1",-1.00786411520735,-0.360348745937389,0.393261661986952,-0.0466852660113946,-1.76826951530331,0.773741297151979,1.30709498071495,0.739819492472299,-2.47814924328827
"ec:2.4.1.11",-1.26642746121147,-0.171666867145181,0.0669268637552243,0.233145112804046,1.12711516732419,-0.604169832902286,-0.331978761469991,0.675231611802557,1.27384966090316
"ec:2.4.1.17",-0.462677010761507,-0.619863674722483,-0.86436937392266,0.828080755499449,-0.19918088613672,-1.18661093344606,1.01257367709928,0.264421623866024,1.56849027104036
