"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"ec:1.1.1.213",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:1.1.1.239",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:1.1.1.270",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:1.1.1.34",0.300784269864578,0.179191001528358,0.114585928997801,-0.175809519273911,0.0424593873844349,-0.314267889620202,0.184062150877818,0.157650524373398,0.0839172302586357
"ec:1.1.1.37",0.223213710130901,0.166436020203921,1.0251718220461,0.625763650692093,-0.739827115083681,-0.444199596069123,-1.63597420328702,-0.529181847963389,0.315718168255214
"ec:1.1.1.40",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:1.1.1.62",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:1.11.1.7",0.300784269864578,0.179191001528358,0.114585928997801,-0.175809519273911,0.0424593873844349,-0.314267889620202,0.184062150877818,0.157650524373398,0.0839172302586357
"ec:1.11.1.8",-0.374320486737581,0.375735035101283,-0.191990291508814,-0.156526782202015,0.153923345879065,0.357956094750264,-0.232404421708207,0.590265226164755,0.101685422604058
"ec:1.11.1.9",-2.3884004246742,-1.07367411311884,0.219361167116779,0.369662387433964,0.479935737009964,0.157214875318715,0.410935375925273,0.131344615959688,-0.217896344768358
"ec:1.13.11.31",1.472140542647,-1.12311121655411,-0.854526370380224,1.03084868657741,0.544039017189286,0.286461174728392,0.016426051556404,0.113020543774021,1.89039218731341
"ec:1.13.11.33",0.177522874804841,-0.0364225277647801,-0.467533435293846,-0.17557101562169,-0.602641952497113,-0.101115174265981,0.164606922785664,0.123368860002699,-0.0775992367930637
"ec:1.13.11.34",-0.167590597628159,-0.220102708149372,-0.416097566750419,-0.143037751982715,-0.497250555494332,-0.061515478315701,0.212990914786701,0.112338505716468,-0.130851765876923
"ec:1.14.13.15",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:1.14.13.17",-0.0443292025684222,-0.00448917885623351,0.166021797541228,-0.143276255634936,0.147850784387216,-0.274668193669922,0.232446142878855,0.146620170087167,0.0306647011747759
"ec:1.14.13.39",-0.264301227822138,2.19542898472572,-1.17742085807791,-0.631252511227457,0.225290719303892,-0.407675149894791,-0.0579001669844287,0.721553711662116,-0.794107342284914
"ec:1.14.14.1",1.03731609514018,-2.66819046706024,-2.00759285517648,-0.141553752836988,-0.519138433752809,0.480731550848286,0.531015991030113,-0.260823462927093,0.800752217614935
"ec:1.14.15.3",-0.836292845098426,1.26513863192237,0.90150226064191,1.43015886156716,-2.15980494654161,-0.391420972537336,0.64664417185451,-0.14489650365895,-1.08125042920316
"ec:1.14.15.6",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:1.14.16.2",-0.167590597628159,-0.220102708149372,-0.416097566750419,-0.143037751982715,-0.497250555494332,-0.061515478315701,0.212990914786701,0.112338505716468,-0.130851765876923
"ec:1.14.16.4",0.327651867252884,-0.284932205102868,-0.79437695790048,-0.493071573204521,-0.947479862984723,-0.0822473521987176,0.256966413653314,0.0381806240420939,-0.310069832404787
"ec:1.14.18.1",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:1.14.99.1",-0.269046981826452,-0.553474177297572,-1.12108499078529,-1.07649519131153,-0.775198988580982,0.454159256902334,0.0930580428957783,0.323670163996708,-0.648978893314972
"ec:1.14.99.3",0.574174657372357,0.146294853483409,0.369861770682815,-0.493548580508962,0.342722816778373,-0.50855278290716,0.295876869837621,0.106743952783491,0.0129631016986117
"ec:1.16.3.1",0.574174657372357,0.146294853483409,0.369861770682815,-0.493548580508962,0.342722816778373,-0.50855278290716,0.295876869837621,0.106743952783491,0.0129631016986117
"ec:1.17.99.3",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:1.3.3.6",-0.662833062509202,-0.155273211195876,-0.0378181756003582,0.20699606923909,-0.0470212480039416,-0.0407836044326845,0.169015415920088,0.186496387390843,0.0483663006509404
"ec:1.3.8.7",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:1.3.8.8",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:1.4.1.3",0.419033537905005,0.120784890834535,2.1910335567794,1.10959775942305,-1.22185018815786,-0.768416195805002,-3.34419583849205,-1.26692079189008,0.476564977691769
"ec:1.4.3.4",0.627909852148969,-0.781951559779043,-1.44806400311375,-1.12807268837018,-1.63715568395994,-0.0445117080641905,0.441685395388613,-0.132195847879117,-0.775011023628234
"ec:1.8.1.7",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:2.1.1.6",0.177522874804841,-0.0364225277647801,-0.467533435293846,-0.17557101562169,-0.602641952497113,-0.101115174265981,0.164606922785664,0.123368860002699,-0.0775992367930637
"ec:2.3.1.135",0.300784269864578,0.179191001528358,0.114585928997801,-0.175809519273911,0.0424593873844349,-0.314267889620202,0.184062150877818,0.157650524373398,0.0839172302586357
"ec:2.3.1.16",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:2.3.1.176",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:2.3.1.21",-2.3884004246742,-1.07367411311884,0.219361167116779,0.369662387433964,0.479935737009964,0.157214875318715,0.410935375925273,0.131344615959688,-0.217896344768358
"ec:2.3.1.22",0.574174657372357,0.146294853483409,0.369861770682815,-0.493548580508962,0.342722816778373,-0.50855278290716,0.295876869837621,0.106743952783491,0.0129631016986117
"ec:2.3.1.51",0.574174657372357,0.146294853483409,0.369861770682815,-0.493548580508962,0.342722816778373,-0.50855278290716,0.295876869837621,0.106743952783491,0.0129631016986117
"ec:2.3.1.6",0.177522874804841,-0.0364225277647801,-0.467533435293846,-0.17557101562169,-0.602641952497113,-0.101115174265981,0.164606922785664,0.123368860002699,-0.0775992367930637
"ec:2.3.1.76",0.574174657372357,0.146294853483409,0.369861770682815,-0.493548580508962,0.342722816778373,-0.50855278290716,0.295876869837621,0.106743952783491,0.0129631016986117
"ec:2.3.1.85",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
"ec:2.3.1.9",0.300784269864578,0.179191001528358,0.114585928997801,-0.175809519273911,0.0424593873844349,-0.314267889620202,0.184062150877818,0.157650524373398,0.0839172302586357
"ec:2.3.3.10",-0.317719590076202,0.0284069691887157,-0.0892540441437855,0.174462805600115,-0.152412645006723,-0.0803833003829646,0.120631423919051,0.197526741677074,0.1016188297348
