"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"sig_1",1.68668588739479,-3.61075431436891,9.10277980225621,0.254138671831106,10.6877454054481,1.19398326396296,-4.07249434135768,6.37486943178498,-3.95826143081308,2.23715336892303,-6.60416929572738,-5.15681411302656,-0.502023438694912,10.7339816321971
"sig_2",-2.45362008379711,-7.59998853550948,-4.10797038312495,2.50510462537709,-0.675680001692585,7.38769036727375,6.38571696828839,-2.98080916252565,-3.0121772018089,2.82401053945846,0.368413625659266,-1.38594931890317,0.37209617022151,-2.51290059198641
"sig_3",-0.0942511083248394,0.426197057250541,0.146236201375786,1.08050152445606,-0.72894575676274,0.707849572740782,-1.10735823832046,-0.882073951710126,-0.0145792658577951,-2.99508394619076,-1.83044710508302,-2.77964143499556,2.67721486836069,-1.20307826476532
"sig_4",-0.109571824394754,0.700618334875204,-0.940665520919654,-1.28816145120733,2.00733804916447,0.453227910288942,0.419300330034572,0.848448637462902,-0.750822487496183,-1.30047441142504,4.24257316170434,-0.735517357757517,6.56710628792873,-4.07076287759898
"sig_5",1.2271139355179,-0.149658760047445,-0.194527462325751,-3.22823317713973,-0.113799029921172,-4.13411777424911,0.843820794156457,4.75318763545118,-0.72602968495051,-0.979896661693588,12.2224581177341,-7.20718875359026,-3.12383243325376,6.10797742473809
"sig_6",0.622043952228663,0.379339191967682,3.30387227330985,1.73064097215215,4.77944012517866,-2.45605788594979,-2.75296868190467,0.695763752356816,-3.05883983660937,2.65462216148877,2.46262813612538,14.4057290630663,-2.42862480021863,-4.17240790277293
"sig_7",3.33519248955706,0.68383371633385,1.05518258325437,2.75182505052008,-1.30550169420661,-11.4114095297,-8.7264306976266,-2.65751695366787,8.78268288212826,-6.37465855836592,-0.175768090196801,-3.76155698047015,-2.44639117582533,-8.15350725219073
"sig_8",-3.35603632627792,7.48624263793373,0.154526673976714,-3.81590516050201,0.784226941145394,-4.79749703957721,-5.60462881683036,4.59623271601243,0.924002985521073,-4.95812555841044,1.97901601510136,6.21847552245992,-0.407115998185479,10.8012326992453
"sig_9",-0.194250287080929,-0.0745945931600666,0.450371108010525,1.76863657802575,-0.483785230118864,0.979201236146097,-2.01371232169081,-0.864263956295999,1.44077831799437,-0.800407438447106,2.65735084627715,-1.73702210545396,6.69085163890771,6.02310215069643
"sig_10",-0.182727124237425,0.0752744515478432,0.455269496969409,1.7211586632891,-0.533357073945856,1.0545812887827,-2.0598496927131,-0.714426640542513,0.957959200725845,-1.0911428789543,2.25804252038539,-1.38893148270757,5.44715086294231,-1.10855551797225
"sig_11",-0.0227992711921282,0.750818931221792,-1.88640141780759,-1.64914226003776,-2.77367583088393,-1.47403751431261,2.97678216664711,-3.41345258723626,3.24625541824643,-2.82883451742884,-4.63752784023169,-5.68602897270747,-6.83485974278404,6.31194152851072
"sig_12",-0.311082181312048,0.802376974509884,-0.142185397024259,0.884184576186069,-1.01710563504191,0.697283507988409,0.409458922244005,-1.89065974140509,0.560373448456584,-2.75926357466557,-4.33559469837202,3.03041421860827,-10.6663543308461,-0.296759460006581
"sig_13",-0.0345291706881051,0.100423028012754,0.0239484406355037,1.37366507758107,-0.775194054429359,1.13500633508164,-1.69907356637269,-0.58332276521747,0.680887824059604,-2.02634579281206,0.610278114489623,-1.85289813788011,3.7657008533806,5.63920052470069
"sig_14",-0.532262092454391,0.0364972640146649,-1.86334043324167,0.280408168055528,-2.50321460175052,0.860357815769408,-1.96050067751322,0.892260363549737,-0.542798673398737,3.52886663703918,4.08021578902388,0.253949195697338,4.47052397670422,-7.79459305355586
"sig_15",-0.483176191949552,-0.393707849268152,-1.05819268891299,-0.117640376683852,0.803698328960906,0.637816786377031,1.51817982403894,0.250706760240942,2.64418382533135,1.3240836227268,1.76512679634922,7.31871645465485,0.122691078980927,-2.79719131591546
"sig_16",-0.269434619709573,0.574218879692372,-0.306863374302994,0.964940129414621,0.191889827302392,0.696113009165772,0.164554028094328,0.45245154999062,0.570502564650402,-0.899146778760546,1.443245750184,1.14860059813821,0.986359527805842,-2.17137346232974
"sig_17",-1.35036755869752,-0.0260858916085206,-1.51422401427295,1.54678843823554,-0.168263631431226,0.597852234527577,-0.115832834415163,-5.19223338251951,-0.178958385820721,1.28535403768037,3.21408782656298,11.0846284814902,-3.0854212510624,0.132336263734385
"sig_18",0.144925004450488,0.542590885749381,-2.86085696723059,0.540841028352275,-7.41019174106322,1.69576132830456,-2.69149121103888,2.30597385896957,-0.251219300115572,-2.41930150275191,-9.40877267891204,-4.89561938788212,-5.5747134445167,2.20018777238889
"sig_19",-0.0172782793531048,0.806697803131461,-0.539107918645715,0.0378718107599628,-0.207038415617666,1.37493512715196,0.443323024224291,-0.723434900605519,-0.673988579057974,-4.05190091629637,-7.9133228067152,-1.24686342279399,-5.92356214819689,-5.40351465690273
"sig_20",-0.397971917490326,-1.64686492216573,3.08114181385564,-0.346863495282936,-6.67307682719951,-0.563411244782535,1.06756565328851,0.00193308398281343,1.45013411456866,9.98509674586235,6.95623625434003,0.670579626055926,-9.16983296349046,0.83726578738869
"sig_21",0.101537819350284,1.1101916918961,-1.16075601424405,-1.57213790249981,3.24692515688384,-0.0322263516426448,3.41801135847821,0.975059830459011,-3.35731121392452,0.109174233889675,-2.02923753509313,-1.18608265782866,5.25401101256542,-5.85185208601651
"sig_22",-0.441264578881141,0.857191554886488,-1.20447151594811,0.0385935597473638,-1.88165654443487,1.67482902200632,2.90504579779361,3.93916042761635,-1.02065065073219,-0.444481678625089,-0.105710059376283,-1.82246211334606,0.668596825132621,-0.0432384224627521
"sig_23",0.0325761911765155,0.4298711111168,2.07435482248071,3.44690329105929,-4.3964088465767,-0.172943653049863,3.61549019238111,-0.550038193735295,4.8262647422064,-1.80446212154202,1.93597809192101,-0.317054419739343,3.51240793626983,0.83481258451504
"sig_24",0.0735648601904996,0.461102820904246,2.68371384424989,-6.71086281405429,4.64257336997655,-0.547135221662346,7.90437615251159,-5.48138651814245,-5.16226933490871,-1.57171239983131,3.70173728308948,-4.63848698386747,4.13179150328107,3.0009165146949
"sig_25",1.04281962272488,1.05470402143401,-7.10356872738578,-3.18680324521378,3.49432878883897,-4.30565617798418,-0.8124150428778,-0.0813028885705768,-4.98200801831772,6.56496834018852,-10.6014801797978,1.82862146717141,3.59603787281765,-2.35439688869693
"sig_26",-0.381320759711683,-0.342741711850178,-0.134967559307726,-0.0228941790290862,0.855833829912058,1.43491083562199,-0.33034376557637,0.689648934046514,2.2235610866412,6.55270729509765,-1.59137132156563,2.51443350125195,2.52077714762456,2.88006619597979
"sig_27",-1.02418146931976,-0.15104046453111,1.43402680611778,-2.12569993309886,-0.0276715220987907,5.46357164560286,-2.70839561931399,1.77392853591178,3.87473946018894,-2.34124036019989,0.753555622782537,1.10291920586009,0.457551495647018,-0.947946432634819
"sig_28",0.688615277073417,-0.740132893286657,-1.86647549691953,1.33943407048571,-1.49413218648143,0.925830920068528,3.07865965215822,-0.400458648615009,-7.96128498170128,-1.88006758095269,1.220370170717,0.643458902591562,-1.23814325585005,2.23069140392681
"sig_29",2.34864672343296,-1.87933449316668,3.13217408414074,1.10999291514263,0.699980060610491,0.675181340350953,1.71375877852829,-2.07052383410384,2.81311002181659,4.53270706972747,-2.61312958041679,-5.5319555064927,0.278219898389486,-9.12131544060832
