"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"sig_1",2.92245386243916,-3.46864704803126,4.27659795627085,8.87065940051434,6.09981765124389,0.422896050820351,12.6603767099257,2.53905680332774,10.6498899291139
"sig_2",0.894470799668032,2.38967403610022,-0.556625424686477,-15.3344633905426,-18.1765310420116,-10.2344476547579,-7.51436382111387,4.34878244490514,-10.5592071159436
"sig_3",-4.63210878316242,7.23757409253297,5.97236216942345,-7.35660466347967,4.0798897254353,2.1607799106503,1.64895468817201,-1.476844537283,18.6730993003411
"sig_4",-6.33508031114275,4.67661393917413,8.8491021761083,-4.71056077735219,-27.0318976806763,5.18531027219917,8.31157051822697,10.5773616819232,-16.9269378619094
"sig_5",-0.361859326713111,-2.11394537924594,-0.91596447515965,-2.53931572207785,5.11140936877718,1.26432888093031,-5.39673758524399,-6.21530321299575,-10.4902434157041
"sig_6",-0.964917195803059,-2.10161847531127,-18.4611482589425,-3.31908068018827,1.02041388598734,-0.630161912644251,-27.5560874180352,6.47132401923754,-20.6062892734407
"sig_7",-0.662072939216723,0.752323309981385,-5.05026496367631,6.57424391609709,7.65055864070092,7.03956654009893,-5.2243980072699,-10.3048378023094,20.4311836312147
"sig_8",-2.54837244335552,-4.23636041163837,-0.308373755505422,30.4126648501535,34.5763320844235,15.6153474438971,18.292780092649,-12.5792913902658,8.54288425186728
"sig_9",-0.00808177259462706,1.95191293844376,-4.87417660391006,-3.61177680462498,-17.0238524799943,4.88911190352911,5.41167829024178,6.22893846775563,-15.0146760854284
"sig_10",2.79526145634562,-5.13026776606303,0.902742773326686,-1.20272091555051,22.2730465467637,-3.1155671365447,-7.04243168333658,-16.4251757772543,0.438726279888763
"sig_11",-2.01983205358226,2.31134249101464,4.67130940628301,-10.5036216160204,4.19826405499244,1.30696672161848,0.231818241972376,4.61447661175439,-4.33895553022973
"sig_12",6.63425298377462,-5.53831035227196,-8.3793297623164,7.73118059404253,-6.05401210203025,10.0540143659279,-8.15744859113185,-5.58466233583877,-2.47679162691838
"sig_13",-0.392771724148665,-1.04098411564947,-0.197080244791568,-4.62096146227427,2.82110504768817,-3.46313284846566,6.58518885310134,-2.09586217951996,-14.813909391199
"sig_14",6.13313427222843,-4.993395014902,-3.24576378877825,10.3360567813573,7.33623683638892,-6.69002802816544,-6.6271696570455,-10.5158341364625,20.1265896668276
"sig_15",-2.67831600371934,-0.292093193039555,1.35468588022478,1.28748562557919,-2.03830268219983,1.398782759573,-2.66848201764183,0.136327120690686,0.986290396910875
"sig_16",0.586213597927094,-0.696725450444434,-2.95026207212013,0.982628313295644,1.585604745769,-0.415629185272245,1.61807858236886,1.43292663044812,-0.286378379309635
"sig_17",-0.461646669810646,2.94059527152142,-11.1375024059742,2.69530705638397,7.24697446603378,-5.58432954062826,13.3515369371949,2.03371904789338,-3.21467992721276
"sig_18",-2.69239377000497,0.763190078353565,11.2799490634235,0.395163117246898,11.5063711308582,6.00659405791963,-5.10481729109639,0.33138282297678,17.5172188475439
"sig_19",-1.56618924815797,-1.72963028082917,5.38782500238217,10.7400033729023,0.0861534081654077,-3.26824127549803,-6.52144261767651,8.24687714862888,11.3950230195257
"sig_20",-1.07680870054273,3.24330226393784,-1.7704113561203,6.41726855545138,3.4491271451793,0.183687090465677,1.45211409495722,3.47405996502952,-1.73142293619542
"sig_21",0.0748017920985256,0.604602387099206,-0.474945031667099,-1.18064131371457,-0.422575787293907,-4.75773774893846,2.48037865928184,-0.397753614197292,0.486398906678709
"sig_22",1.02348583020116,-1.29003546624111,2.27452660605297,-2.06251039426245,3.53550016386331,-1.68863248555844,-5.57110663715491,-3.12018295491737,4.79801515129559
"sig_23",-5.08669130975119,1.3847810606571,5.27910211203187,-0.720990762360558,-9.89032777701904,3.71237801437649,8.13300819207304,-8.06596275787754,-4.33583442798061
"sig_24",7.96788515556434,-2.96505308944896,-0.959731881443,-4.2760525177006,-2.35416811594133,1.49105319938395,6.00523398799717,-0.656963372645787,-10.0931851224167
"sig_25",1.32365339516068,1.64728901456358,4.99466676081962,-2.37054577930706,-7.74903072211557,-6.81781205609547,6.07010524985838,3.58986566370542,16.041359450821
"sig_26",0.163365155506498,4.33272453951555,4.23967114873939,-3.65600938625518,-3.81040605151402,-8.18197334141808,5.31315162063182,6.15969905566422,-4.40242160796827
"sig_27",0.400670832579802,0.487569619971133,1.05755274549218,-2.92440638239114,-6.54571705515744,-0.0309334346697128,-0.0180708647234651,5.19229840276412,1.62593778955798
"sig_28",-1.7992849052131,-0.717532546212281,0.835197081130883,-3.53827420172574,-6.77732150027057,-1.90492870007052,1.07774193729503,4.75046860170177,-16.9782449153603
"sig_29",2.75556971061133,2.58586021770533,1.37679395985601,-16.5581077491478,-15.9448226555344,-6.16136669128899,-10.8433745383097,7.19690500177756,4.71381783298324
