"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"ec:1.1.1.213",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:1.1.1.239",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:1.1.1.270",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:1.1.1.34",-0.0624144459678012,-0.0865983295525953,0.179187907552682,0.0393476545272343,0.342035020818874,-0.0575219021145122,-0.238912912962016,-0.332465111984138,-0.000867043389200021
"ec:1.1.1.37",-0.0868243281580691,-0.218117919478301,0.279097267716666,0.0497965354839789,-0.229652630474771,0.665540012576547,-1.56054415240448,1.43578472129072,0.439220466904395
"ec:1.1.1.40",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:1.1.1.62",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:1.11.1.7",-0.0624144459678012,-0.0865983295525953,0.179187907552682,0.0393476545272343,0.342035020818874,-0.0575219021145122,-0.238912912962016,-0.332465111984138,-0.000867043389200021
"ec:1.11.1.8",-0.0216641012028097,-0.157313934185034,0.182694873199081,-0.0709732844383706,-0.138044486048691,-0.805251370620312,0.285298103494015,0.188106450498019,0.2436115005725
"ec:1.11.1.9",-0.103334530113573,-0.25749786619743,0.865328370810172,0.0754899078863941,-0.802723804749436,0.736390411302354,2.23689311300165,0.713047301366524,-0.0204093086316027
"ec:1.13.11.31",1.54527980905288,2.43305454490946,0.474350445791068,-0.0206008496904846,-0.0319016420472301,-0.0544453134798595,-0.667551991074589,-0.440001120859176,0.099095662206322
"ec:1.13.11.33",0.110875416690245,-0.134343496367837,-0.276964841929705,-0.557119836977005,-0.121595739925196,0.0212915452455847,-0.124013775383997,-0.462570885941572,0.204862293975126
"ec:1.13.11.34",0.0940940827991143,-0.161392827826593,-0.178108862096784,-0.526216305786712,-0.204483802680498,0.14452979191338,0.224644095798399,-0.325963890849319,0.182566959333714
"ec:1.14.13.15",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:1.14.13.17",-0.0791957798589322,-0.113647661011351,0.278043887385603,0.0702511857175276,0.259146958063571,0.0657163445532835,0.109744958220381,-0.195858116891885,-0.0231623780306125
"ec:1.14.13.39",0.120430009795,-1.85818061093342,-0.408950233756489,0.516277501973713,-0.222704866786776,-1.77209135362923,-0.129460263371761,-0.924115782077401,0.290413991778196
"ec:1.14.14.1",1.88189824564309,2.0871427490064,-1.03028703034789,-1.59303036224499,0.123080671835345,0.905544868994735,0.697214462037116,-0.90765702223171,0.309026698749452
"ec:1.14.15.3",-1.97517972269174,-1.28597068935659,0.187016364343103,-0.221631873121065,-2.04728709022153,0.890403967527997,-0.848296704283577,-0.46103886950928,0.169460856442445
"ec:1.14.15.6",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:1.14.16.2",0.0940940827991143,-0.161392827826593,-0.178108862096784,-0.526216305786712,-0.204483802680498,0.14452979191338,0.224644095798399,-0.325963890849319,0.182566959333714
"ec:1.14.16.4",0.207616026256146,-0.200534446749536,-0.727266195839136,-0.973404863508352,-0.0206841143880746,0.168860405863387,-0.0443155654928675,-0.681940107603895,0.274066554091968
"ec:1.14.18.1",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:1.14.99.1",0.251776393603762,-0.382936116788886,-1.06935320869629,-1.28892483284212,0.0818023278073691,-0.23930654209911,0.873050604349798,-0.333394219396698,0.428928946281613
"ec:1.14.99.3",-0.138963699059947,-0.105044113119052,0.185039303125639,0.219530119500127,0.906577407100065,0.0112335111431927,-0.274113840648905,-0.421728559689027,-0.137392120636685
"ec:1.16.3.1",-0.138963699059947,-0.105044113119052,0.185039303125639,0.219530119500127,0.906577407100065,0.0112335111431927,-0.274113840648905,-0.421728559689027,-0.137392120636685
"ec:1.17.99.3",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:1.3.3.6",-0.0194278606579178,-0.122251208903651,0.371048471645567,-0.0790277480650722,-0.388283490972922,0.120199177963374,0.493603757089666,0.0300123259052577,0.0910673645754597
"ec:1.3.8.7",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:1.3.8.8",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:1.4.1.3",-0.187783463440482,-0.368083292970462,0.384858023453606,0.240427881413617,-0.236797895487225,1.45735734052531,-2.91737631953383,3.11477110686068,0.742782899950505
"ec:1.4.3.4",0.401097245387948,-0.332916347512933,-1.627868903658,-1.80597491657105,0.181139136686167,0.46399812709899,0.115080854289391,-1.12067855092854,0.412475074325652
"ec:1.8.1.7",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:2.1.1.6",0.110875416690245,-0.134343496367837,-0.276964841929705,-0.557119836977005,-0.121595739925196,0.0212915452455847,-0.124013775383997,-0.462570885941572,0.204862293975126
"ec:2.3.1.135",-0.0624144459678012,-0.0865983295525953,0.179187907552682,0.0393476545272343,0.342035020818874,-0.0575219021145122,-0.238912912962016,-0.332465111984138,-0.000867043389200021
"ec:2.3.1.16",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:2.3.1.176",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:2.3.1.21",-0.103334530113573,-0.25749786619743,0.865328370810172,0.0754899078863941,-0.802723804749436,0.736390411302354,2.23689311300165,0.713047301366524,-0.0204093086316027
"ec:2.3.1.22",-0.138963699059947,-0.105044113119052,0.185039303125639,0.219530119500127,0.906577407100065,0.0112335111431927,-0.274113840648905,-0.421728559689027,-0.137392120636685
"ec:2.3.1.51",-0.138963699059947,-0.105044113119052,0.185039303125639,0.219530119500127,0.906577407100065,0.0112335111431927,-0.274113840648905,-0.421728559689027,-0.137392120636685
"ec:2.3.1.6",0.110875416690245,-0.134343496367837,-0.276964841929705,-0.557119836977005,-0.121595739925196,0.0212915452455847,-0.124013775383997,-0.462570885941572,0.204862293975126
"ec:2.3.1.76",-0.138963699059947,-0.105044113119052,0.185039303125639,0.219530119500127,0.906577407100065,0.0112335111431927,-0.274113840648905,-0.421728559689027,-0.137392120636685
"ec:2.3.1.85",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:2.3.1.9",-0.0624144459678012,-0.0865983295525953,0.179187907552682,0.0393476545272343,0.342035020818874,-0.0575219021145122,-0.238912912962016,-0.332465111984138,-0.000867043389200021
"ec:2.3.3.10",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:2.4.1.1",-0.0362091945490489,-0.149300540362406,0.469904451478488,-0.0481242168747789,-0.471171553728225,0.24343742463117,0.842261628272062,0.166619320997511,0.0687720299340472
"ec:2.4.1.11",-0.0194278606579178,-0.122251208903651,0.371048471645567,-0.0790277480650722,-0.388283490972922,0.120199177963374,0.493603757089666,0.0300123259052577,0.0910673645754597
"ec:2.4.1.17",-0.0624144459678012,-0.0865983295525953,0.179187907552682,0.0393476545272343,0.342035020818874,-0.0575219021145122,-0.238912912962016,-0.332465111984138,-0.000867043389200021
"ec:2.6.1.1",-0.0624144459678012,-0.0865983295525953,0.179187907552682,0.0393476545272343,0.342035020818874,-0.0575219021145122,-0.238912912962016,-0.332465111984138,-0.000867043389200021
"ec:2.6.1.22",0.110875416690245,-0.134343496367837,-0.276964841929705,-0.557119836977005,-0.121595739925196,0.0212915452455847,-0.124013775383997,-0.462570885941572,0.204862293975126
"ec:2.7.1.1",-0.359187540808762,-0.250133006086989,0.592166013603236,0.703509174207086,1.70410992864123,0.641697324329786,1.0501157887069,-0.0538274747297912,-0.499623613697304
"ec:2.7.1.11",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
"ec:2.7.1.153",0.0859699155159321,-0.0676490597844885,-0.749049780753406,-0.177977748904952,-1.18664918417606,-2.15964541190519,-0.332187275813772,2.80791249146138,-8.86119700050069
"ec:2.7.1.2",-0.0362091945490489,-0.149300540362406,0.469904451478488,-0.0481242168747789,-0.471171553728225,0.24343742463117,0.842261628272062,0.166619320997511,0.0687720299340472
"ec:2.7.1.30",-0.0194278606579178,-0.122251208903651,0.371048471645567,-0.0790277480650722,-0.388283490972922,0.120199177963374,0.493603757089666,0.0300123259052577,0.0910673645754597
"ec:2.7.1.40",-0.00264652676678675,-0.0952018774448946,0.272192491812646,-0.109931279255365,-0.305395428217619,-0.00303906870442139,0.14494588590727,-0.106594669186996,0.113362699216872
