"","x"
"1",0.969249995788454
"2",0.935230752924112
"3",0.890982077702475
"4",0.666785841936427
"5",0.544961481226321
"6",0.445607460018457
"7",0.43523052450811
"8",0.320413138366192
"9",0.236467755618584
