"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29"
"AFG",-0.382070673206668,-0.567388704289246,-0.555109076915375,-0.607602926515825,-0.507586482558233,-0.592310112865596,-0.718471558735902,-0.81263915588161,-0.447177763365286,-0.381670515899354,-0.372816941507996,-0.451417684941474,-0.513544732068982,-0.446933316681186,-0.421833048965143,-0.493915294107489,-0.564443515410193,-0.538415995154264,-0.558318076519746,-0.386153244532136,-0.525038613670666,-0.607660707466592,-0.703190029356798,-0.667700722289982,-0.472801902485962,-0.756398778143189,-0.508838019012207,-0.817230390936595,-0.672834310555894
"AGO",2.00323103092349,1.05531532872854,-0.555109076915375,-0.607602926515825,-0.507586482558233,-0.592310112865596,3.01719308439822,0.453303249411221,-0.447177763365286,-0.381670515899354,-0.372816941507996,-0.451417684941474,-0.513544732068982,-0.446933316681186,-0.421833048965143,-0.493915294107489,-0.564443515410193,-0.538415995154264,-0.558318076519746,-0.386153244532136,-0.525038613670666,-0.607660707466592,-0.703190029356798,-0.667700722289982,-0.472801902485962,-0.756398778143189,-0.508838019012207,0.0889083692934065,-0.672834310555894
"ANT",-0.382070673206668,-0.567388704289246,-0.555109076915375,-0.607602926515825,-0.507586482558233,-0.592310112865596,-0.718471558735902,-0.81263915588161,-0.447177763365286,-0.381670515899354,-0.372816941507996,-0.451417684941474,-0.513544732068982,-0.446933316681186,-0.421833048965143,-0.493915294107489,-0.564443515410193,-0.538415995154264,-0.558318076519746,-0.386153244532136,-0.525038613670666,-0.607660707466592,-0.703190029356798,-0.667700722289982,-0.472801902485962,-0.756398778143189,-0.508838019012207,-0.817230390936595,-0.672834310555894
"ARE",-0.115552962798526,-0.440576702257525,1.0934492541101,0.943019868477248,0.281340099189726,1.00814076571006,0.488735865566939,0.0202800540263761,0.108224587776977,-0.0249312075147515,-0.192116520596933,1.01513042003206,0.119208672163325,0.0928043299065707,-0.421833048965143,-0.192287382884836,0.914497022183156,-0.0270977379069168,1.07826481446913,-0.386153244532136,0.329871617966531,0.424676895568547,1.85688804796022,0.999010057749491,0.0659537145196506,1.65583805438633,0.0654983341923425,0.948754312540777,0.40317388914513
"ARG",-0.109675579399549,-0.105598663313596,-0.555109076915375,-0.431196086772692,-0.507586482558233,0.765703808056025,-0.00747994030985236,1.54857636339209,-0.447177763365286,-0.381670515899354,-0.372816941507996,-0.451417684941474,-0.513544732068982,-0.446933316681186,-0.421833048965143,-0.493915294107489,-0.341586711995766,-0.538415995154264,-0.558318076519746,-0.386153244532136,-0.525038613670666,-0.571539823279914,2.16016316408894,-0.667700722289982,-0.472801902485962,-0.274239775934614,-0.508838019012207,0.148554047046786,1.6434438754578
"ATG",-0.382070673206668,-0.567388704289246,-0.555109076915375,-0.607602926515825,-0.507586482558233,-0.592310112865596,-0.718471558735902,-0.81263915588161,-0.447177763365286,-0.381670515899354,-0.372816941507996,-0.451417684941474,-0.513544732068982,-0.446933316681186,-0.421833048965143,-0.493915294107489,-0.564443515410193,-0.538415995154264,-0.558318076519746,-0.386153244532136,-0.525038613670666,-0.607660707466592,-0.703190029356798,-0.667700722289982,-0.472801902485962,-0.756398778143189,-0.508838019012207,-0.817230390936595,-0.672834310555894
"AUS",-0.206550632609955,-0.479974101660302,0.50512215677135,0.747259441019547,1.16635389281724,0.512233644761022,0.510293141000919,-0.086393316813219,0.328133897080602,-0.190202287582979,-0.156022837843421,-0.131618350099213,0.415367545927147,0.0776289704654407,0.0850936232734229,0.46393094217344,0.762881328056947,1.13539172482264,0.322310615236134,0.552882661465027,0.241088641752166,1.1340673751692,0.875692815268215,1.57222503846693,0.687772296031482,1.86749050008849,1.56633233582478,1.80114817062402,0.493495463315018
"AUT",-0.222808849025306,-0.438558985699898,0.0104396150121358,0.0607632147303822,0.299040375062276,0.533615067666131,0.243835653335448,0.315973817285054,-0.413028024207215,-0.270869462653093,-0.336590683243911,-0.444187439110258,1.11699081294867,-0.172315670453529,-0.421833048965143,-0.317588913456988,0.248837279972218,0.983629901083061,-0.420212100875374,-0.386153244532136,0.42863020948588,-0.00631403277236716,2.08787888244806,0.140975902960929,0.000195534285560768,1.10591344230545,0.358351488073528,1.30400420121143,1.31951790139878
"AZE",-0.382070673206668,2.39984152751471,-0.555109076915375,-0.607602926515825,-0.507586482558233,-0.592310112865596,-0.718471558735902,1.21286869258692,-0.447177763365286,-0.381670515899354,-0.372816941507996,-0.451417684941474,-0.513544732068982,-0.446933316681186,-0.421833048965143,-0.493915294107489,-0.564443515410193,-0.538415995154264,-0.558318076519746,-0.386153244532136,-0.525038613670666,-0.607660707466592,-0.703190029356798,-0.667700722289982,-0.472801902485962,-0.756398778143189,-0.508838019012207,-0.817230390936595,-0.672834310555894
"BEL",-0.2899916666227,-0.546588420364301,0.629368004469012,2.12781536465874,0.549372848116917,0.331274393926823,-0.0509929620730787,-0.615628135000319,1.44644403654273,0.658914569432779,1.43528101556486,0.578455353126945,1.17884444306767,2.19967441858825,1.29391876476539,1.56710111855094,1.94188254331032,2.84233054716524,0.540680534372648,0.618868968372935,1.30648435632454,3.2272566714045,0.617598305925732,1.92279464137866,0.602402026955646,1.80564851825168,0.7473883115925,0.599782153200999,-0.31314751476206
"BEN",-0.382070673206668,-0.567388704289246,-0.555109076915375,-0.607602926515825,-0.507586482558233,-0.592310112865596,-0.718471558735902,-0.81263915588161,-0.447177763365286,-0.381670515899354,-0.372816941507996,-0.451417684941474,-0.513544732068982,-0.446933316681186,-0.421833048965143,-0.493915294107489,-0.564443515410193,-0.538415995154264,-0.558318076519746,-0.386153244532136,-0.525038613670666,-0.607660707466592,-0.703190029356798,-0.667700722289982,-0.472801902485962,-0.756398778143189,-0.508838019012207,-0.817230390936595,-0.672834310555894
