"","x"
"1",0.501507000185728
"2",0.308818778827688
"3",0.287081026538904
"4",0.244999958623054
"5",0.228875745854973
"6",0.194366349183424
"7",0.155013474866128
"8",0.123590161021296
"9",0.117334362870747
"10",0.0995355921804362
"11",0.0670141908471944
"12",0.0525961578957186
"13",0.039673619208249
"14",2.30597868567412e-13
