"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"YAL001C",-0.849084012235557,-0.445523156490698,-0.31133486786965,-0.70634971035848,0.576013994805745,2.64864708996644,-1.16497240117898,0.777819122961725,0.248691030402793,1.22454373073534,1.18411365811614,-0.789487720171813,-0.821926929621108,0.615513479207583
"YAL002W",-0.860396973552066,0.635738945047944,-3.66750766179418,-1.16487047647463,3.60174618582349,2.86487557745253,0.329304426773999,1.09362522970338,-0.0744350955695672,-1.81046976737056,0.0371261897013922,-3.10680094788978,1.56548817705446,3.91757859444169
"YAL003W",0.0602665981458303,-2.23584379588503,0.842495757992756,0.707077464089686,-0.166868579903762,3.49177937427696,1.75396064363248,-0.908001835563516,2.02377739736567,0.602413106441077,0.647322551347556,1.00438051911782,-0.193195060215115,1.68316253766606
"YAL007C",0.636988545541996,-0.897151034147002,-0.410177625342584,0.822272986874416,-1.33916412782528,2.33451397836254,-1.35415265080836,-1.88789523857121,0.738348529541258,-1.83596265531351,-0.969890351153668,1.7374228563254,-0.202083280533089,-1.34937821980416
"YAL010C",0.417419423417355,0.238176377444405,-2.70830375275184,0.250277995500409,-1.22846695099761,0.334904555552387,0.556406965714801,0.154535877401174,-0.948755522030296,1.40892694924521,-0.279439585895395,1.23903965489016,-0.0594972239697223,-0.607919515237572
"YAL011W",-1.78214517156785,1.41330734818593,-0.152481563269273,1.28447344381941,-0.636121174673203,1.89914269796966,-0.112640109070618,-1.86662839411072,0.0121411188475725,-0.553422867876037,-0.0982338818337651,-0.666995949253123,-1.54951241244347,-2.77353382433312
"YAL012W",0.696484521812142,0.570502606893587,0.206957620472241,-0.113915783220206,0.507961073060263,-0.250445888113126,0.0332439812653431,-0.0222701344861423,0.304085418166474,-0.013038556729137,0.319596476299795,0.297470422973277,-0.187006295556578,-0.0555179131889805
"YAL013W",-1.41655029060769,0.513480304753727,-0.561535172018384,-0.282354995601553,-0.546732058206092,1.12886190020286,0.481678250767404,-0.578612154108202,-0.035980114393928,0.773853752496632,-0.372384513739432,1.3403427198162,0.10343879628904,-0.509358768616368
"YAL014C",0.696484521812142,0.570502606893587,0.206957620472241,-0.113915783220206,0.507961073060263,-0.250445888113126,0.0332439812653431,-0.0222701344861423,0.304085418166474,-0.013038556729137,0.319596476299795,0.297470422973277,-0.187006295556578,-0.0555179131889805
"YAL015C",0.696484521812142,0.570502606893587,0.206957620472241,-0.113915783220206,0.507961073060263,-0.250445888113126,0.0332439812653431,-0.0222701344861423,0.304085418166474,-0.013038556729137,0.319596476299795,0.297470422973277,-0.187006295556578,-0.0555179131889805
"YAL017W",0.696484521812142,0.570502606893587,0.206957620472241,-0.113915783220206,0.507961073060263,-0.250445888113126,0.0332439812653431,-0.0222701344861423,0.304085418166474,-0.013038556729137,0.319596476299795,0.297470422973277,-0.187006295556578,-0.0555179131889805
"YAL020C",0.696484521812142,0.570502606893587,0.206957620472241,-0.113915783220206,0.507961073060263,-0.250445888113126,0.0332439812653431,-0.0222701344861423,0.304085418166474,-0.013038556729137,0.319596476299795,0.297470422973277,-0.187006295556578,-0.0555179131889805
"YAL021C",-0.785246898473481,0.0515668801108805,-0.704979659149808,-1.24228374048734,0.719237227395211,1.65086692041207,0.0192343780307379,0.116547687261457,-1.01128599737961,0.0332997995387269,-0.765505762773436,-0.333462179237247,-0.752217515871147,1.60828648241564
