"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","X.D.","X.E.","X.O.","X.B.","X.C.","X.M.","X.A.","X.T.","X.U.","X.R.","X.F.","X.G.","X.P."
"sig_1",1.00000000000002,-0.021040678860251,0.187752342814995,0.107241640511457,0.124911033736305,0.273954535900466,0.188425371136124,-0.139420112562765,0.0272493197549453,-0.0116150767816621,0.0153403411545692,-0.0179210731143659,-0.00793264781638364,-0.0226427202136866,0.00612798429299697,-0.0491158698207063,-0.0504087039416179,-0.0320862042483031,-0.0390812825710653,-0.0253853228911021,-0.0545736087463174,-0.0772047114578274,-0.10318894054374,-0.0787064093631353,-0.00811943620623533,-0.102428401160405,-0.0718551332866011,-0.128190506837469,-0.16438543392673,0.00968424490703747,0.0443364696360102,0.0838721005290329,-0.0051335008556788,0.0426355805575939,-0.013216219915966,0.00620831443611326,-0.0387389258135879,-0.0349209179071891,0.0590126527470309,-0.0138280039084009,-0.00513622999517222,-0.0414397267829343
"sig_2",-0.021040678860251,0.999999999999987,-0.0663766215228015,-0.0708409602841064,-0.0255656257027375,-0.0385667483528298,0.0573785949828703,0.353468414855851,-0.110485432650262,-0.131139447995089,-0.0824127789845526,-0.167507253299465,-0.140914909607415,-0.153386718878137,-0.0628704520585155,-0.137965687670775,-0.208253961587807,-0.142018333863358,-0.185688183095896,-0.0810764258935445,-0.146984003239818,-0.187625630690047,-0.215750612501931,-0.20626656839079,-0.113562679650395,-0.220462251627056,-0.154673927385778,-0.196375124166647,-0.0888819191752353,0.0874617669259427,-0.0661692068879847,0.174817595018063,-0.0270841889445519,-0.0126041697819347,0.00254336606840727,9.78018247280796e-05,-0.0241412005790592,-0.00972682288784101,-0.00225532116140641,-0.00339314593483697,-0.0725748190084222,-0.103455521783741
"sig_3",0.187752342814995,-0.0663766215228015,1.00000000000003,0.202458547761493,0.0402505587742978,0.34842351865365,0.112446323257676,-0.109440208786938,0.568441608068149,0.399253770812362,0.0893060681410998,0.334895802251617,0.494925931990204,0.143878973700955,0.249635192406428,0.228491453224866,0.138017413092092,0.169617628718442,0.392445105927481,0.119946946521581,0.196814068577034,0.0457448711587343,0.0860575659134843,0.1714911967051,0.0973663152657021,0.0435512052316681,0.0759450971177873,-0.022974925370863,-0.0958221060726607,-0.0311135849346034,0.00948904743928163,-0.0193967469218962,0.0333434970970691,-0.027774418665384,0.0395532527579514,0.0049067436300025,-0.00995244563717546,-0.0351777357428528,0.0111901130709325,-0.0254286551017124,0.00468291913858166,0.0786582170717388
"sig_4",0.107241640511457,-0.0708409602841064,0.202458547761493,0.999999999999983,0.0150190198619628,0.415405121946174,0.159486165721597,-0.0802235444290238,0.176393682370504,0.387033589896205,0.754482546784441,0.263315956447973,0.141836608488241,0.576931249265339,0.118964428621944,0.148631641762632,0.404533003687705,0.183051572519832,0.156303565290089,0.075812696950846,0.11348510770679,0.295721448481213,0.149537908460554,0.144394921731216,0.0657149177021768,0.125840384721519,0.043134319358124,0.0243288976302809,-0.0635103991191753,0.076613634683489,-0.00197445874023998,0.00409643806959125,0.0208647883197495,-0.0282388310554567,-0.015327807425951,-0.0218197532122128,0.057536421773088,-0.0632083252841688,-0.0229281316613687,-0.0619897138683791,0.00631413800171191,0.0185464831302311
"sig_5",0.124911033736305,-0.0255656257027375,0.0402505587742978,0.0150190198619628,1.00000000000001,0.0649145044151702,0.0545472020408091,-0.0319849050127449,0.0424878433147343,0.0385787810292264,0.00340420595089001,0.0463642269913249,0.0320494525070782,0.0162001996139253,0.0991244957583444,0.107660463787247,0.0307126733185079,0.0151451482596775,0.055904456011022,0.118624540501673,0.136703237023436,0.0142353466355507,0.015065378205395,0.0602055353810572,0.451824848994483,0.0219683720119996,0.119738526718608,0.0101297584541921,-0.0272633504170017,-0.0185678230531525,-0.012938433834929,-0.0102418690829464,-0.0111825958325036,-0.016821875873811,0.0628906411522206,0.00647632124519702,-0.0045047842715805,0.0217996029551177,-0.00750636714746626,-0.0203033301717589,-0.0107056147957641,0.0133446038088411
"sig_6",0.273954535900466,-0.0385667483528298,0.34842351865365,0.415405121946174,0.0649145044151702,1.00000000000002,0.358327917127066,-0.0270903484205723,0.1746356427016,0.205417478285311,0.160047626335392,0.328381680860446,0.272732028428314,0.300057883699608,0.132644299057316,0.15633743760719,0.351214251569213,0.33897090764408,0.279249953622612,0.0849018549381084,0.18013374363658,0.202873561206522,0.383591924197516,0.280861046911484,0.151241716350454,0.323064807530684,0.106404875672499,0.120795711395676,-0.0386160701374789,0.0389318567318458,-0.0489661187556297,-0.00675871808178857,0.0885084383579128,-0.0513479528543207,-0.0324029837959991,0.00954813924221646,0.0750335967945607,-0.0765558536985218,-0.0065698735740299,-0.086267675386037,-0.0476016659085563,0.0875943328947667
"sig_7",0.188425371136124,0.0573785949828703,0.112446323257676,0.159486165721597,0.0545472020408091,0.358327917127066,0.999999999999994,0.164413721272099,0.0347140919138421,0.0274336954020406,0.0186223798412205,0.0820402668438776,0.0352092029282296,0.0836598220013868,0.0665322427424622,0.0510748912923459,0.185080457937129,0.056696828041125,0.15038342886837,0.0427291292807021,0.115411230278696,0.230334465351237,0.182439009078704,0.258193869989758,0.119772829018677,0.386473073734801,0.180817219537583,0.41161566031008,0.114092158580518,-0.000666656737827243,-0.0617900880279995,0.0725403449616185,0.0130159144916518,-0.060022013163767,-0.0856242613243537,0.0367928313516707,0.115271440044517,-0.0340504840956798,-0.0398035426019061,-0.0489506854924438,-0.0642053982297539,0.034213941258972
"sig_8",-0.139420112562765,0.353468414855851,-0.109440208786938,-0.0802235444290238,-0.0319849050127449,-0.0270903484205723,0.164413721272099,0.999999999999992,-0.125279927915082,-0.134797157911521,-0.0768129035973626,-0.150252205236727,-0.125093061198314,-0.125295272420706,-0.0688853755108331,-0.126704470656853,-0.130286625761587,-0.107110305390351,-0.143868239724583,-0.0772516769067362,-0.116004225759133,-0.0596050560078255,0.00978879533785833,-0.107051240626199,-0.0903365295529268,0.0497363335422506,-0.0760732757570686,0.219876650844546,0.62547083491117,-0.0412261124755336,-0.116080533395058,0.0416291259130065,0.038131659621936,-0.0659902559922449,-0.108263312294616,-0.0302677933175308,0.158751889680668,-0.00907413302469701,-0.0666048993592667,0.0341506217544062,-0.0948133874204259,0.0140865558684878
"sig_9",0.0272493197549453,-0.110485432650262,0.568441608068149,0.176393682370504,0.0424878433147343,0.1746356427016,0.0347140919138421,-0.125279927915082,0.999999999999992,0.662481018346367,0.173575497126584,0.599522699224911,0.638251652261465,0.34841732672448,0.340246129332816,0.58760374862827,0.390470333296681,0.336899518760036,0.625109606858951,0.213533952807132,0.444343876175522,0.199104710037661,0.263665604330262,0.371516541193505,0.257303322250815,0.172355636589529,0.243306441885851,0.0615985743327091,-0.0786964500622214,-0.0439246490166439,-0.00990213229209815,-0.0643086111456834,0.0375878319626579,-0.0330855140363338,0.0282067107722869,-0.0225149855041785,0.0274092866287355,-0.0214763616401007,-0.025325712674268,-0.0433050257055169,-0.00881893913087645,0.128728773012163
"sig_10",-0.0116150767816621,-0.131139447995089,0.399253770812362,0.387033589896205,0.0385787810292264,0.205417478285311,0.0274336954020406,-0.134797157911521,0.662481018346367,1.00000000000003,0.37068005543785,0.711690021381561,0.605270274211175,0.581218871976343,0.34205086869731,0.569493973259611,0.547956800595976,0.41255194427569,0.612409120932795,0.25973192552436,0.465638323847245,0.316776887857113,0.352525788793668,0.458107244815112,0.270701635580091,0.245045098316106,0.269994938280834,0.0989602676496766,-0.0730917003642826,-0.0166945595772029,-0.0118107417685892,-0.0608849255582305,0.0289120552357741,-0.0318416908034598,0.00959106056926566,-0.0252278949327104,0.0662836600260018,-0.0588979536432722,-0.0274740117658492,-0.0803614005873269,0.0443741534615043,0.133525037374106
