"","x"
"1",0.477966757664275
"2",0.314391348203295
"3",0.218631073746002
"4",0.154212021361325
"5",0.121442686573321
"6",0.115125856518455
"7",0.088643337297444
"8",0.0841949912459567
"9",0.0764791201246166
"10",0.0632953993714349
"11",0.0565600831370991
"12",0.0438336439830729
"13",9.41485323356581e-13
