"","V1","V2","V3","V4","V5","V6"
"sig_1",1.41702958553219,0.58991737497136,2.0039230815901,-2.41685980272681,1.41564071808605,-9.02716606775166
"sig_2",-4.489363366125,-1.55316690470385,7.00276774795988,2.46197346669274,2.46543378003011,4.95986720068827
"sig_3",0.701490459754734,-0.66752174097802,-3.05947616610207,0.910189346810579,-1.74964927422696,0.238578662865044
"sig_4",0.457263160505857,0.0512377182786789,-1.1858214077777,2.34744092993046,-1.22946457751165,0.641178378076464
"sig_5",0.0756860309208914,-4.1555703559782,3.99781547213034,-0.00569855908179945,-11.186334455612,3.69244903825762
"sig_6",1.75496052605737,0.377387588043625,-4.12074258997862,-1.93271015984531,-2.29010634669701,-2.19692027104103
"sig_7",1.46038432758917,-1.46941972754769,-1.79086631414334,-2.2556757032818,6.82391209704524,0.965391310434526
"sig_8",-0.703733446503529,-1.3387517838746,-11.1595652330116,1.90054856029562,-4.08871049367646,-5.61370477820712
"sig_9",0.17531268046715,0.890676936255771,2.32935431573916,1.51159555667119,2.79144333901891,0.235131313680672
"sig_10",-0.24551374253764,1.10909047798269,0.798434316990313,-1.06791226204281,0.125846296790436,-1.57956394285566
"sig_11",-0.39269932084538,1.43357159288987,1.10398294047718,-0.0503877662909894,6.00058439045236,3.24065970825049
"sig_12",0.199110903650407,1.1225583387555,1.78784334388959,-2.07992200637996,-0.311965586129558,-2.50174172941185
"sig_13",-0.353187505387307,-0.241090023378631,-1.07328018857262,3.98602328098312,1.84813751001364,3.25157595462538
"sig_14",-0.170869116715304,-0.689618227400723,0.178807868956042,1.08018237791331,-2.09032508760523,1.69006899609727
"sig_15",-0.943827816278234,-3.09443869199661,-0.785724512139118,-1.50807411432333,1.59364870013162,3.79806993670749
"sig_16",-0.797708994937297,-0.405724719226694,-2.26286321200344,-2.72780913575246,-1.5658662898405,-0.596512668702112
"sig_17",-0.471775379080093,-1.14602285937028,0.128862613635276,-0.338007849506679,-4.69235506800473,0.179996808345113
"sig_18",-0.437649951314117,0.487841462893267,2.73117484296226,4.50632315952214,0.334864192812185,3.57535907495405
"sig_19",0.500933605843216,1.09100328112938,-2.1647249430946,1.3208062755313,1.61315280895166,0.245250388963792
"sig_20",0.229251752040124,1.10812435348584,0.00948705943099093,-0.663758905281059,1.06288614965232,-4.13723891935395
"sig_21",-0.377643958375425,1.64138094097372,-1.53296673539041,-3.29713809154351,2.83875713725019,-4.30357952666816
"sig_22",-1.30631610207578,-2.41264026848199,-0.995479486285685,1.10325227339184,-0.657485348148616,5.2374130481629
"sig_23",0.165896586648473,0.538831540770205,1.19350040421955,-5.19465333338491,-1.00973462492879,-0.496917999395943
"sig_24",0.994934506499445,-0.347075677541656,-0.673978047371021,0.821217853581685,0.306399011292264,-0.0560182881113777
"sig_25",0.806438450980482,3.61498112562577,0.817790309756428,5.5997418615771,3.35998885154037,-1.15443393632716
"sig_26",-0.224610377964068,-0.11773461506736,1.39378244471962,0.687207591030037,4.4702079747404,-5.56596098525731
"sig_27",0.504120531146996,3.7727488669979,1.91456809919956,-3.68052431827547,-3.98937821458996,2.65466117089885
"sig_28",-0.732539313537421,-1.42438868106241,0.484606459308721,2.92763801654408,-2.03114372586514,2.07372979870957
"sig_29",1.45625015846691,2.4325816066532,3.24449409276054,-3.50585294889032,2.20838360136819,1.45025735295843
