ID,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29
RNF14,6,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,994,125,1148,7176,50,2507,369,57,1685,5813,47104,1908,1167,26041,40,583,6986,915,646,11,223,327,1236,899,46,439,52,93,9,
UBE2E1,120,0,0,560,0,0,0,0,0,0,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
UBC,244027,9494,3076518,15395749,22428,640066,45172,12587,42481233,278412389,1399213284,16063191,7346681,50261260,115063,3735882,4104160,310689,1678032,56065,235432,149093,513866,195346,32458,101763,9449,30493,20966,
UBE2E3,36,0,0,84,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
UBE2E2,28,0,0,56,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RNF10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RNF11,119,5,2,495,0,62,4,0,0,1,1420,0,0,348,0,0,45,4,0,0,0,1,0,2,0,0,0,0,0,
TAX1BP1,6,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
EPS15,105,7,3,387,0,65,6,1,0,2,990,0,1,302,0,0,56,1,0,0,0,2,10,3,0,2,0,0,0,
SMURF2,112,28,11,251,2,141,50,12,0,20,396,0,8,345,0,2,211,8,1,0,0,46,54,14,1,36,4,12,2,
ITCH,208,5,2,1238,0,89,3,0,1,0,5189,0,0,739,0,0,50,5,0,0,0,0,0,2,0,0,0,0,0,
UBE2N,285,16,49,1749,2,265,22,2,16,256,7948,10,19,2211,1,6,367,26,0,0,2,7,35,26,0,7,2,0,0,
