"","Overview","Carbohydrate.metabolism","Energy.metabolism","Lipid.metabolism","Nucleotide.metabolism","Amino.acid.metabolism","Metabolism.of.other.amino.acids","Glycan.biosynthesis.and.metabolism","Metabolism.of.cofactors.and.vitamins","Metabolism.of.terpenoids.and.polyketides","Biosynthesis.of.other.secondary.metabolites","Xenobiotics.biodegradation.and.metabolism"
"ec:1.3.1.21",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.1.24",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.1.3",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.281325467594315,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.1.38",1.57482075788622,-0.274661542306957,-0.127104144244059,0.281325467594315,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.1.70",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.1.72",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.1.93",0.622956045708603,-0.274661542306957,-0.127104144244059,0.281325467594315,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.3.3",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.3.4",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.3.6",1.57482075788622,-0.274661542306957,-0.127104144244059,1.19436109368853,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.5.1",1.57482075788622,0.391313162591765,7.85503611428286,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.5.2",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,0.432131478054921,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.8.1",1.57482075788622,0.0583258101424039,-0.127104144244059,0.0530665610707623,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.8.4",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.8.6",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,0.758326466308279,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.8.7",1.57482075788622,0.0583258101424039,-0.127104144244059,0.0530665610707623,-0.204907414476747,0.22977039434202,0.760221031665672,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.8.8",0.622956045708603,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.8.9",0.622956045708603,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.99.12",0.622956045708603,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.3.99.23",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.4.1.3",-0.328908666469019,-0.274661542306957,7.85503611428286,-0.175192345452791,-0.204907414476747,1.8154386102408,1.69086198271059,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.4.3.1",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.4.3.2",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,3.40110682613957,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.4.3.21",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,2.87255075417331,1.69086198271059,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.4.3.22",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,1.28688253827454,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.4.3.3",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.758326466308279,0.760221031665672,-0.217639620876397,-0.171778543880311,-0.142975121785851,4.6608102288889,-0.0937930886940827
"ec:1.4.3.4",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,6.04388718597086,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,0.595119890251928
"ec:1.4.3.5",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.4.4.2",0.622956045708603,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.5.1.2",2.52668547006385,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,1.28688253827454,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.5.1.20",0.622956045708603,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.5.1.3",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,2.17337201170307,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.5.1.30",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,1.00079673391138,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.5.1.34",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.5.1.6",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,1.00079673391138,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.5.1.9",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.5.8.3",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.5.8.4",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.6.1.2",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.6.5.2",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.7.1.7",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,1.06917037058659,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.8.1.4",0.622956045708603,0.724300515041125,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.758326466308279,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.8.1.7",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,0.760221031665672,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.8.1.9",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,1.70620926311826,-0.298785677624239,2.62150293375551,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.8.3.1",-0.328908666469019,-0.274661542306957,3.8639659850194,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:1.8.4.2",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,0.760221031665672,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.1",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.100",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,4.13266185352437,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.13",0.622956045708603,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,0.760221031665672,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.17",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.2",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.758326466308279,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.20",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.28",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.37",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,1.28688253827454,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.4",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.43",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,12.386560049566,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.45",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,0.432131478054921,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.5",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.758326466308279,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.6",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.1.67",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,0.250663400778923
"ec:2.1.1.8",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.2.1",3.47855018224147,0.391313162591765,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.758326466308279,1.69086198271059,-0.217639620876397,1.00079673391138,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.2.10",0.622956045708603,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.2.9",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.3.3",0.622956045708603,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.1.4.1",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.758326466308279,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.2.1.1",5.38227960659671,0.724300515041125,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,12.6839358041448,-0.0907950044588747,-0.0937930886940827
"ec:2.2.1.2",1.57482075788622,0.0583258101424039,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.1",1.57482075788622,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.12",0.622956045708603,0.724300515041125,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.135",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.15",-0.328908666469019,-0.274661542306957,-0.127104144244059,1.65087890673563,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.16",2.52668547006385,-0.274661542306957,-0.127104144244059,1.42262000021208,-0.204907414476747,1.28688253827454,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.168",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.176",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.179",0.622956045708603,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.181",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,0.414509095015534,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.21",3.47855018224147,-0.274661542306957,-0.127104144244059,0.737843280641421,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.22",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.24",-0.328908666469019,-0.274661542306957,-0.127104144244059,1.19436109368853,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.26",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.281325467594315,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.29",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.37",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.758326466308279,-0.170419919379244,-0.217639620876397,1.00079673391138,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.4",-0.328908666469019,0.0583258101424039,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.42",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.43",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.5",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,9.41241546223668,0.595119890251928
"ec:2.3.1.50",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.509584374117868,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.51",-0.328908666469019,-0.274661542306957,-0.127104144244059,1.19436109368853,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.57",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.758326466308279,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.6",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.61",0.622956045708603,0.0583258101424039,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.67",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.737843280641421,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.76",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,1.00079673391138,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.78",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,0.636595891063463,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.85",0.622956045708603,-0.274661542306957,-0.127104144244059,0.0530665610707623,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.87",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,0.22977039434202,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.1.9",3.47855018224147,2.38923727728793,-0.127104144244059,0.737843280641421,-0.204907414476747,2.87255075417331,-0.170419919379244,-0.217639620876397,-0.171778543880311,8.4082988288346,-0.0907950044588747,-0.0937930886940827
"ec:2.3.2.2",-0.328908666469019,-0.274661542306957,-0.127104144244059,0.737843280641421,-0.204907414476747,-0.298785677624239,10.9972714931598,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.2.4",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,0.760221031665672,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.3.1",2.52668547006385,0.391313162591765,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.3.3.10",-0.328908666469019,0.391313162591765,-0.127104144244059,0.281325467594315,-0.204907414476747,0.758326466308279,-0.170419919379244,-0.217639620876397,-0.171778543880311,8.4082988288346,-0.0907950044588747,-0.0937930886940827
"ec:2.3.3.8",-0.328908666469019,0.0583258101424039,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.4.1.1",-0.328908666469019,0.724300515041125,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.4.1.101",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,0.636595891063463,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.4.1.102",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,0.636595891063463,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.4.1.11",-0.328908666469019,0.391313162591765,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,-0.217639620876397,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.4.1.117",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,0.636595891063463,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.4.1.122",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,0.636595891063463,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.4.1.133",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,1.49083140300332,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.4.1.134",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,1.49083140300332,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.4.1.135",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,3.19930242688304,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.4.1.142",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,0.636595891063463,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
"ec:2.4.1.143",-0.328908666469019,-0.274661542306957,-0.127104144244059,-0.175192345452791,-0.204907414476747,-0.298785677624239,-0.170419919379244,0.636595891063463,-0.171778543880311,-0.142975121785851,-0.0907950044588747,-0.0937930886940827
