"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"ec:1.1.1.1",-0.571242690920558,0.781879462095968,-1.81793509741862,1.18691291062428,-0.733127519684627,-1.12481520801109,-2.00038319193866,-0.0181257762864405,-0.753056107905788,0.489371196614196,0.250920664015032,1.03834976585978
"ec:1.1.1.10",-0.21850126501234,-0.0973009795940947,0.330680415867047,-0.138830253782518,0.505512813573501,0.122950499281836,-0.0622336237055749,0.106944776691041,0.194669095543798,0.0280006489440909,-0.418566656611734,-0.0231209700549004
"ec:1.1.1.102",-0.210150074303926,-0.0419963878034511,-0.0734021131738878,0.00174999429782741,0.347566915609193,-0.0182381503979132,-0.162645747128282,0.158216116554498,0.115315671961777,0.0865603349034965,-0.222186316258523,-0.1618011995456
"ec:1.1.1.105",-0.246415884173999,0.0444527770489356,0.258360957329678,0.0119413857642021,0.38214693182975,-0.085762302246325,-0.29374678609371,0.172557289375007,0.151779494297466,0.0802619475810245,-0.354830299522813,0.196258319001249
"ec:1.1.1.14",-0.21850126501234,-0.0973009795940947,0.330680415867047,-0.138830253782518,0.505512813573501,0.122950499281836,-0.0622336237055749,0.106944776691041,0.194669095543798,0.0280006489440909,-0.418566656611734,-0.0231209700549004
"ec:1.1.1.146",0.633539287444977,-0.928624656802711,-1.26655421836979,-0.489296801167866,-0.133514936953047,-0.63100592854663,0.0180763452188634,0.423695138674788,0.86595559315894,0.322935742113835,1.41560231106208,0.018452460660882
"ec:1.1.1.153",-0.21850126501234,-0.0973009795940947,0.330680415867047,-0.138830253782518,0.505512813573501,0.122950499281836,-0.0622336237055749,0.106944776691041,0.194669095543798,0.0280006489440909,-0.418566656611734,-0.0231209700549004
"ec:1.1.1.170",-0.21850126501234,-0.0973009795940947,0.330680415867047,-0.138830253782518,0.505512813573501,0.122950499281836,-0.0622336237055749,0.106944776691041,0.194669095543798,0.0280006489440909,-0.418566656611734,-0.0231209700549004
"ec:1.1.1.178",-0.199594061187223,-0.167300264253446,0.21034027409277,-0.175056684249839,0.49236461904528,0.244830035189929,0.0930563567697462,0.0234287672525962,0.134820439766193,-0.00805045203466381,-0.414858860513794,-0.210580457038888
"ec:1.1.1.179",-0.21850126501234,-0.0973009795940947,0.330680415867047,-0.138830253782518,0.505512813573501,0.122950499281836,-0.0622336237055749,0.106944776691041,0.194669095543798,0.0280006489440909,-0.418566656611734,-0.0231209700549004
"ec:1.1.1.181",-0.246415884173999,0.0444527770489356,0.258360957329678,0.0119413857642021,0.38214693182975,-0.085762302246325,-0.29374678609371,0.172557289375007,0.151779494297466,0.0802619475810245,-0.354830299522813,0.196258319001249
"ec:1.1.1.184",-0.21850126501234,-0.0973009795940947,0.330680415867047,-0.138830253782518,0.505512813573501,0.122950499281836,-0.0622336237055749,0.106944776691041,0.194669095543798,0.0280006489440909,-0.418566656611734,-0.0231209700549004
"ec:1.1.1.2",-0.21850126501234,-0.0973009795940947,0.330680415867047,-0.138830253782518,0.505512813573501,0.122950499281836,-0.0622336237055749,0.106944776691041,0.194669095543798,0.0280006489440909,-0.418566656611734,-0.0231209700549004
"ec:1.1.1.205",0.70283435699637,0.946984080393946,1.37933221669917,-0.535281915583604,-0.0574386777333373,-0.146383302515252,-0.595995827459125,-0.38681713953682,-0.0570504733256203,0.0212154979873782,3.45041272367388,-0.461030686387257
"ec:1.1.1.21",-0.210150074303926,-0.0419963878034511,-0.0734021131738878,0.00174999429782741,0.347566915609193,-0.0182381503979132,-0.162645747128282,0.158216116554498,0.115315671961777,0.0865603349034965,-0.222186316258523,-0.1618011995456
"ec:1.1.1.211",-0.400447156324672,0.699209215067961,0.227462393314383,1.34197014562727,-3.218507570948,-1.43411136632212,2.53557388077972,0.501355441887804,4.09839313935161,0.778937418310007,0.500076427923738,0.307613940077611
"ec:1.1.1.213",-0.210150074303926,-0.0419963878034511,-0.0734021131738878,0.00174999429782741,0.347566915609193,-0.0182381503979132,-0.162645747128282,0.158216116554498,0.115315671961777,0.0865603349034965,-0.222186316258523,-0.1618011995456
"ec:1.1.1.22",-0.307936693069081,0.143701395278878,-0.0633919973120562,0.187261222620113,0.157068640408086,-0.182979888902762,-0.534039062086829,0.121872576980326,-0.0553131058970704,-0.00163123719127034,-0.293680181862337,0.225726119439186
"ec:1.1.1.239",0.271065136693992,0.35180477286902,0.560889329276099,-0.800877090563667,-1.37829207632703,-0.278682986116579,0.162314141493349,0.726945407769466,-0.0770498055022799,-0.551069749985122,1.70321663193132,-0.6515452637836
