"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"sig_1",-2.37374943205901,12.0541819816693,-6.14976233907162,12.8210272786458,-10.490549415301,-17.7481158249655,-19.6869688441907,5.57943004049476,-3.64716301555542,4.44409530503217,5.41988914715851,18.6551519756289
"sig_2",0.988989205767876,-3.66148995800242,-6.29469605004373,-1.89491524114671,-0.687749631517282,6.37521796094326,8.12283592405008,-4.36851649812472,-3.13053559327156,-1.88574418797306,0.193945670230712,-9.80554347754275
"sig_3",-1.46818870928197,-10.2601665932287,-11.1726635913287,-4.02038533635011,0.558205991083579,11.7151543799467,-5.37084250461938,-3.29870935567234,-7.90165692516926,-15.834443131566,1.04756983208334,-23.3733347823139
"sig_4",11.9543532332505,-27.7363220295411,-4.65330098340236,-5.96860518991676,6.69584839641169,0.440189987734361,3.36270778344235,8.83958720093695,-0.369435865908036,-5.98394901541173,-4.30024462465197,-23.9986862125131
"sig_5",2.98131837550144,-3.99891381123555,9.16197887955625,-3.9179932732292,3.39633499621042,6.22399702996022,10.9896979210689,-0.857501516008733,3.44125730381985,-4.31623502882368,1.82460485884814,9.16138988083324
"sig_6",-2.961629617292,-2.16817777883002,18.3973675139411,-17.3617344807144,11.5967474387869,27.7834732240897,40.0550377011646,-22.6153929302064,4.37530290434691,8.60557549482618,-22.8419946365706,5.11787884054999
"sig_7",2.79029197757676,-9.33458608354007,-1.98570592046643,-9.36695051294962,12.1790499624017,3.43710456179171,5.50673616829667,9.21542054123929,13.3474915468672,2.76629727047203,6.5076458300324,-21.4324891463733
"sig_8",-1.65225624465057,9.88997313880201,14.834098819209,2.35039182462345,-6.36000441973234,-10.9645358088743,-12.2459688146768,3.49428832137667,-0.358487198193513,0.147298506141333,-0.770361383787489,17.6755678489485
"sig_9",-2.20183178622172,7.45772748859536,1.93973260265081,5.12266536594918,8.3765713710505,0.226769477208633,12.2600629482772,-4.51018484415888,2.81603893508296,25.6018924023812,4.20457526280917,0.96628097787862
"sig_10",7.5188267473878,4.76176971023761,9.44361711611212,-11.5396978245246,0.326175808558446,4.10898014947512,9.69604036282036,-12.764077834448,10.1871357668948,16.9565773261811,1.48693710575258,20.4661815483174
"sig_11",-5.83793600978526,13.8504083027434,4.49274623075427,2.73261187982503,-4.16649700643922,1.73124779975549,-0.235601021617363,-4.64232974792135,2.7619690247397,-1.66388455306857,1.68780220132815,10.3572667931594
"sig_12",-3.26776108334955,-13.3858076887515,-10.7907126935636,0.561423092779252,8.02630920036337,3.63864766234795,-12.3771572510311,-14.1121961488902,-4.87948561909363,-4.11221444206408,11.4830435010462,-1.02255192007461
"sig_13",-0.0711329566969199,-0.660079991258761,0.924567981121535,3.54659440733349,-4.30892193709196,-5.94188072961806,-1.23855577115204,3.87023445948167,4.03775921241505,-7.80056804465363,-5.65157466496581,2.67825170527045
"sig_14",-6.45640737221377,-5.39611705008835,-11.1403897492088,0.87656911176139,11.044105571188,8.66690128187474,-8.41395305151812,-2.28284923362267,-8.18793760677953,8.24507930250476,14.3311632099669,-8.6444352796848
"sig_15",0.621370459719382,3.31929958061451,-0.270833292198287,-0.143366031879969,0.7515273577756,1.14909059266856,-9.35254205390393,2.18808784408626,-0.532947210684288,-4.81645137926688,3.60413366035571,-1.51835168389774
"sig_16",-0.513259403454929,-7.68152042458545,4.43669344786,1.46959979022164,-8.87676665094177,-4.14928179401265,0.586316928737725,15.1206239939236,-2.14424932724226,-22.8598776417984,-14.7109247758192,-11.1971254036372
"sig_17",2.52571083561383,19.1317286070386,10.8428684100384,4.67606441381672,-19.2039764492535,-25.6221494936337,2.05564548824187,12.5223135466148,0.595323421111903,-3.30621434485568,-13.7549637009977,12.0830534429818
"sig_18",2.30989772771252,1.05342885963001,-5.19427237054142,6.77145525771585,-3.48344547850345,-6.28726279336089,-10.4750040235461,14.5506892763099,-2.93086716349885,-3.7127018543691,0.920416822282064,-0.969985637637647
"sig_19",-0.673118107968848,7.49188567516926,7.11231353457839,9.34229227511385,-6.16610209423533,2.19859313512656,-2.35942380606286,20.0642402741665,0.499550063518208,-3.0406653058552,-2.09894703072799,10.426216940666
"sig_20",-1.50585224933408,1.75763230163533,-3.31016334947579,1.05930508612037,-0.46121494698981,-1.20748842319103,-3.33670595358589,-0.609800547618753,-1.33544800005706,2.2005123661237,-0.352266047086159,-4.73226209434532
"sig_21",0.302836331788648,3.48117359989651,-0.766303601859144,-4.92852444123512,-3.15541357137734,-6.70642520947009,16.0597161029199,-2.41880335405175,-0.309811870556581,8.79196282721133,-4.949308318321,1.12749909140567
"sig_22",-4.22088338768964,4.26446902558176,1.36792075045685,3.14339032555911,-0.927380681685843,6.12007656062301,2.24785377810456,-8.82974108439802,-0.158694511962405,1.0212257866614,-0.161956077342051,6.86547876280197
"sig_23",0.932976321963702,-3.32084591022833,-5.5415569624759,-2.62913115734957,4.02074079361536,-1.45721847306227,-11.767881324499,-5.66301011509496,5.29496480189542,-1.48775396058247,14.9714374615265,-6.71204540863314
"sig_24",2.77606044336053,-0.39924531398576,-2.72082916539532,-0.800911642075468,5.90365268392431,-0.0658389695356607,-3.37648321518747,-7.85217355043337,1.3692143217298,6.484586584558,4.2437166561381,7.66837018108579
"sig_25",-2.69310177227162,3.00676348155432,-3.2346377366349,2.04421941710958,-1.39113506381431,-4.4642783950208,-9.7086355040487,-0.90621111951287,-3.90656487500664,-0.562230215760673,1.50880683828557,-8.2271132711888
"sig_26",0.811835871664956,0.945743241791875,-1.99529695786198,3.79229442039308,-3.85883129650464,-2.81741282906574,-4.23403453605694,3.82579168109642,-5.60739092153259,-4.98881303200632,0.743824667147982,-0.285381122903092
"sig_27",-0.575054843099189,-0.657848743934539,-2.06846714659358,1.62776836588211,-0.263079100975341,-1.45042311189028,-2.30580799693162,-1.48853794246305,-0.833954708180461,3.59280725082655,-0.202502209871802,1.52684882238147
"sig_28",-1.09390157430926,3.26856854974433,1.92139241268142,1.35401485365728,-5.70146042869327,0.271824656344171,-0.771243390843259,-0.861789187697395,-5.01693367106846,-4.561983815753,-4.68936809646891,3.9312054539198
"sig_29",1.11918395153118,-6.80997036381328,-8.33352816244782,0.326181400707304,6.78816114415583,4.63535080798269,5.11321634121337,-1.2933636643104,1.66632013942947,2.34363857006339,1.49081120897683,-7.08589762850892
