"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"sig_1",0.465131523825099,0.0691200694558503,-0.00352198940955652,0.0424479285062014,-0.0398691944238288,0.0268411340491873,-0.0161446885572479,-0.0248012004195186,0.00723264597267393,0.0074744976332866,0.0197487081025427,-0.00170672043210407
"sig_2",0.399873126638609,0.0810279187211794,0.0643959493645484,0.0955687708221008,-0.0639358816904564,0.00104977080526753,0.0088830204647017,-0.0427315953368864,0.0069727642142522,-0.00429993346002516,0.0463063715417619,-0.00575026419859106
"sig_3",0.348850686849649,0.0684747288165389,0.0106864563246555,0.0366854820993429,0.00623861726066337,0.0345179279307435,-0.0190989510514476,-0.00790745230129495,-0.0116641746212162,0.00765346679203947,0.00597723944111672,-0.00257462707524058
"sig_4",0.32952804328451,0.049751954110988,-0.00581830047435985,-0.0046998509654009,-0.0145280309850759,0.0259929112984314,-0.0259265215832336,-0.0256524022254922,0.0031591028208629,0.0136378113814118,0.00859389590639389,-0.00114794960399238
"sig_5",0.376079488865281,0.030233660714795,0.0571697887366365,0.042389753873924,0.00763548493140008,0.0239439460762328,-0.0141074029031841,-0.0042523936274745,-0.0171640490058249,0.00681977887717642,0.0164672261342376,-0.00167711455832254
"sig_6",0.407612648739557,0.0976807085095385,0.00695239101373096,0.0199786851982381,0.00229790042434597,0.024378934070259,-0.021499928448063,-0.0209298724969261,-0.00155778325671867,0.00894326951026343,0.0119011642657076,-0.00303554494903189
"sig_7",0.449957851971246,0.0958755515386221,0.0422456431235923,0.0699764086156082,-0.00646019231454723,0.0109988243037594,-0.00684175631495507,-0.0278795694947533,0.00952693440316945,0.00255576383092265,0.0292744154584101,-0.00411568843556336
"sig_8",0.328810284436854,0.0548150964961002,0.0945374135890364,0.133150669054903,-0.014641524323076,-0.0120044364603966,0.00696012332452529,-0.0445888626568032,0.00772142664798287,-0.00820367428435988,0.0452579568799039,-0.00556740074807903
"sig_9",0.301969916315963,0.0741708768416456,0.0176885732239687,0.0372273336643058,0.019620597871586,0.0226656511314245,-0.0155138879209288,-0.0052465340292303,-0.0142346921557904,0.00830240831477986,0.0028871489660807,-0.00337901500330676
"sig_10",0.273605729066847,0.0566685366269082,0.0180034241663049,0.00619426550688174,0.00552339071113684,0.0268797917951698,-0.0258990347864533,-0.00637189157972936,-0.013123058780563,0.01012788729629,0.00425516130392896,-0.0026976331706927
"sig_11",0.220378112960642,0.0386019950524582,-0.010277783901489,-0.0279876133885255,-0.0135769820244392,0.0263468654710872,-0.028132337577685,-0.0271680947438762,0.00440046329287207,0.0132405076326915,0.00923903652670837,-7.69493065382305e-05
"sig_12",0.27588408896132,0.0660514946815862,0.0111647450782217,0.0106285698481942,0.016483397467319,0.0175721628025326,-0.0169858712983796,-0.00705960879585584,-0.0140127388908614,0.00806292373377134,0.00337000367049497,-0.00239015313061584
"sig_13",0.300290266621744,0.0791965817659674,0.0107302777474348,0.0373752446504353,0.0190416439163008,0.0205298693022228,-0.0174988931277653,-0.00988583829821288,-0.00750700727395573,0.00588329926815039,0.00511949644073465,-0.00393630276234988
"sig_14",0.261911675186976,0.0715140702256878,-0.00256738024580413,-0.0241266850243813,0.00796015745350163,0.0238645720849895,-0.0271497520472133,-0.0155113565025652,-0.00680526568557816,0.0124027690806752,0.00886525673318918,-0.00206817162149612
"sig_15",0.310327346091434,0.102749438372726,3.9375537815063e-05,0.0123040810541517,0.0335790490479897,0.0147873238657317,-0.0127996318231164,-0.00439055980856565,-0.013846105829028,0.00424281137948406,0.00152455247584998,-0.0025618985368456
"sig_16",0.274727665526439,0.068690629665011,0.017765713574959,0.00325792654811559,0.0174823184084827,0.0201695863024043,-0.0220946538639232,-0.0040188160943592,-0.0169081518791776,0.00788164585429016,0.00504294657398395,-0.00259727189057332
"sig_17",0.333345383700794,0.0860296030210379,0.00701783212973926,0.00110457731530703,0.00935202900708248,0.0214583616564914,-0.022663337133313,-0.0173365560570354,-0.00513072425936297,0.0109556799938533,0.00797667976042296,-0.00249199764192507
"sig_18",0.335549757062406,0.106196334082031,0.00498358056462257,-0.00308224875068073,0.019529569204908,0.0220663503666582,-0.02744546832821,-0.0125164741018364,-0.00936394664150088,0.0095450767676863,0.00898662475104691,-0.00343904557860287
"sig_19",0.318025772369758,0.0716759154172513,0.0206388595294258,0.0265642896368764,0.0114046269022999,0.0300197543758371,-0.0177771487973579,-0.00385689527576365,-0.0141754684277808,0.00986040909594779,0.00503448810675188,-0.00230530397015669
"sig_20",0.29448005256939,0.0241394944523138,0.051455220587877,0.0270727586404008,0.0116432813266801,0.0190206526591545,-0.0198536949353409,-0.00390546680002169,-0.0169923523470382,0.00827794922665167,0.0131709557605255,-0.00194657464099654
"sig_21",0.2885288725932,0.0830986510228512,0.0069730685466844,0.00952946358250715,0.031621615974803,0.0126760244252808,-0.0096653800625062,-0.00439387764305695,-0.0176353708579215,0.00706528405239263,0.00524925948902066,-0.00217029125318321
"sig_22",0.408833547632097,0.113257268380603,0.0129384707841859,0.0365186849926553,0.00599312250765367,0.0205434089742258,-0.0177378347920057,-0.0269808288333879,0.00482166971345196,0.00850051369932938,0.0156020008973278,-0.0032248882893542
"sig_23",0.37093611046755,0.0996374272420106,0.0166468623046305,0.0223204618433918,0.0172677258164693,0.0186736703984233,-0.0220906112526535,-0.0182336833097498,-0.00369787779570257,0.00890660705503267,0.0113258575204454,-0.00395878908613678
"sig_24",0.390990729030492,0.11501050519417,0.01022959965922,0.0126972026135311,0.0347632947790864,0.0227353601193367,-0.0197994196077876,-0.0134966141489294,-0.0131658144920467,0.00687435346216406,0.0104539802273577,-0.00180226747025187
"sig_25",0.331629355969233,0.0514199784626455,0.0577352108041466,0.0354683915358896,0.0082321592388462,0.0242983639488568,-0.0273428582358172,-0.00663739842928174,-0.0199595001235069,0.00974852134318708,0.00779837420779684,-0.00311130746282194
"sig_26",0.461910273420401,0.12300001768418,0.0292461642217048,0.0645725702163222,0.0338166428542453,0.0103377736559498,-0.010112307309817,-0.0241001326994055,-0.00195851838051218,0.00336866837750868,0.0176864251847913,-0.0046107082194024
"sig_27",0.399416639739319,0.0310955272376636,0.0816143205978126,0.0647963172283092,0.00650040764294176,0.0185743465529536,-0.0179819211405469,-0.0144208253253103,-0.00580787969042581,0.0121978366154023,0.0219064548835612,-0.0037426010162367
"sig_28",0.373554742465868,0.0650109841855505,0.0798378932694098,0.117875844817538,0.0156751903643089,-0.00483576992016404,8.70628588507593e-05,-0.0336301586141585,0.00900416313778428,-0.00295005602317838,0.033968382155398,-0.004707621101361
"sig_29",0.248657139719684,0.0173291237676544,0.0998373827037312,0.168819756849018,0.0193139964160925,-0.0204525460796451,0.0101880929564592,-0.044225606675297,0.00919667064586852,-0.0121637069129083,0.0431725830424039,-0.00478745247324594
