"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"ec:1.1.1.1",1.24208451093623,-3.60569754382954,0.852700945173704,-0.42702134931401,-2.91254730275321,2.70489191848204,-1.21780597794232,-3.32738415108219,1.76432981952719,2.21632073523079,0.0634967206730763,0.451605945574096
"ec:1.1.1.10",-0.276570101116391,-0.0113043757178603,-0.0854281937580088,-0.516683043839577,0.24358558410727,-0.172599691158252,0.0745179521420977,0.0912116063346454,-0.196449778159323,-0.176803150560924,0.283805122281297,0.0215219601993732
"ec:1.1.1.102",-0.25383385550228,0.0483412445754217,0.350377212284339,-0.373067736321002,0.0465965645009989,-0.112828285131525,0.0159376552032113,0.0680249311351775,-0.0527283574156031,-0.00502116322679649,0.306478209076483,-0.000621273707400318
"ec:1.1.1.105",0.0227153403956061,-0.403988223116814,0.662145326033415,0.465825276064745,0.445466180787133,-0.243651500191485,0.23701242937524,0.0271136568782811,-0.13823659572626,-0.0457679066017824,0.328966139409292,0.0183395204361838
"ec:1.1.1.14",-0.276570101116391,-0.0113043757178603,-0.0854281937580088,-0.516683043839577,0.24358558410727,-0.172599691158252,0.0745179521420977,0.0912116063346454,-0.196449778159323,-0.176803150560924,0.283805122281297,0.0215219601993732
"ec:1.1.1.146",-0.292285906246531,-0.0312596079969195,0.38635188828842,-0.813584384454389,-0.105375612677372,0.141948800427011,-0.303122195783503,0.00700383519021043,0.131519818853758,0.216328551445186,0.376741690204958,-0.020838045563345
"ec:1.1.1.153",0.0227153403956061,-0.403988223116814,0.662145326033415,0.465825276064745,0.445466180787133,-0.243651500191485,0.23701242937524,0.0271136568782811,-0.13823659572626,-0.0457679066017824,0.328966139409292,0.0183395204361838
"ec:1.1.1.170",-0.25383385550228,0.0483412445754217,0.350377212284339,-0.373067736321002,0.0465965645009989,-0.112828285131525,0.0159376552032113,0.0680249311351775,-0.0527283574156031,-0.00502116322679649,0.306478209076483,-0.000621273707400318
"ec:1.1.1.178",-0.275614338792148,0.00455667094034522,0.282224624859929,-0.217616347151633,0.0416900785634777,0.171778853102612,-0.101224391343148,-0.321513176957871,-0.318709228941228,0.121114208725409,0.267172775640744,0.050283221600217
"ec:1.1.1.179",-0.315022151860642,-0.0909052282902015,-0.0494535177539279,-0.957199691972964,0.0916134069288986,0.0821773944002841,-0.244541898844616,0.0301905103896783,-0.0122016018899623,0.0445465641110585,0.354068603409771,0.00130518834342848
"ec:1.1.1.181",-0.25383385550228,0.0483412445754217,0.350377212284339,-0.373067736321002,0.0465965645009989,-0.112828285131525,0.0159376552032113,0.0680249311351775,-0.0527283574156031,-0.00502116322679649,0.306478209076483,-0.000621273707400318
"ec:1.1.1.184",-0.292285906246531,-0.0312596079969195,0.38635188828842,-0.813584384454389,-0.105375612677372,0.141948800427011,-0.303122195783503,0.00700383519021043,0.131519818853758,0.216328551445186,0.376741690204958,-0.020838045563345
"ec:1.1.1.2",-0.247483750198662,0.128899256362211,-0.11605649397636,-0.165452832719396,0.0143129517804955,-0.0393262149992526,0.0265190460901839,-0.0998689856375008,0.69226948780604,-0.375035907846896,0.23973935262197,0.0807172824295131
"ec:1.1.1.205",0.76769651737973,0.398147681851486,0.168275903042689,-1.4513169055675,-0.0866216879131348,0.598328864780946,-0.86786132258418,-0.103398467700779,0.231399734748589,0.475244825743657,0.407518124164716,-0.0580286450815789
"ec:1.1.1.21",-0.309058862231693,-0.0435216524457756,-2.63017098622907,-1.71793265953343,-0.000966420492389618,-1.19356521730552,1.27357076220964,0.50259743493445,-0.868916922496994,-1.33475769108856,-0.185264125299776,0.16673681577429
"ec:1.1.1.211",-0.206996622128114,0.374345153137013,-0.86274242428408,1.22106050814896,-0.890663884195347,-0.138461674007958,0.0888205686276025,-1.02239591269813,0.670723472545838,-0.218101289684603,-0.0441835168546205,-0.0446509402575717
"ec:1.1.1.213",-0.288516304262957,0.0175735612057587,0.590958247567625,-1.31941518694238,-0.798506170470261,0.195870657998818,-0.359185136271769,0.02900910664642,0.426962262079241,0.452518056387584,0.343552624661843,-0.0443174113434556
"ec:1.1.1.22",-0.302557185230899,-0.0618072148226867,-1.22421272860993,-1.01284312074991,0.293394262311564,-0.55276913722516,0.513255753457204,0.243797999334226,-0.51641977343436,-0.677309322292888,0.112333315224148,0.084689067995528
"ec:1.1.1.239",0.0649369931234312,-0.275554201341795,0.830777009308539,0.400511121710137,-0.0956921998273849,-0.444506728178214,0.500009339873688,0.110140024279458,-0.0270423287701368,-0.0309281163313655,0.225513592737703,0.015076926512018
"ec:1.1.1.27",-0.436376155553724,-0.2518504567574,-5.45946615473047,-2.1636967141653,-0.450436981651161,-0.858446794944358,1.97447897637821,-1.00603182113059,-2.83422366881075,-1.85708877509837,-0.88534472228341,0.565386616579239
"ec:1.1.1.270",-0.239759971259672,0.0911525851670949,0.406587773376047,-0.394839121105871,-0.133789562370507,-0.179780027793767,0.103603292036027,0.0957003869355697,-0.0156636017635623,-7.4566469990843e-05,0.27199402685262,-0.0017088050154556
"ec:1.1.1.271",-0.285232462487894,-0.028138655419469,-0.465023038708648,-0.682069736143021,0.260188476842034,-0.299322839847221,0.2207638859138,0.142073737334505,-0.303106443251002,-0.343638541138245,0.226647853262247,0.0425776627980915
"ec:1.1.1.30",-0.257084694002677,0.0574840257638773,-0.352601916525232,-0.72561250571276,-0.100583776900978,-0.433226325171706,0.396095159579432,0.19742464893529,-0.22897693194692,-0.333745347624634,0.157679488814521,0.0404026001819809
"ec:1.1.1.31",-0.275614338792148,0.00455667094034522,0.282224624859929,-0.217616347151633,0.0416900785634777,0.171778853102612,-0.101224391343148,-0.321513176957871,-0.318709228941228,0.121114208725409,0.267172775640744,0.050283221600217
"ec:1.1.1.330",-0.210673620341943,0.231356217247166,0.375959473157696,-0.043608909985691,-0.363062194697281,-0.0465065516347685,0.0556043859841134,-0.0953802050365764,0.8730556642018,-0.198307323755964,0.227928257193293,0.0574865172146843
"ec:1.1.1.34",-0.265092996739244,0.053047732859955,-0.4877262656678,0.514459397571698,-0.122866485068652,2.47320658041318,1.34324612405804,2.61387729424574,-0.509981703464474,1.35169847964429,0.724532865436167,-0.0992138712126095
"ec:1.1.1.35",-0.256529663097831,0.168790897823674,-0.0956720118827566,0.213815795649232,-0.721951013518092,0.546688229054185,0.0256954537823699,-1.15778148671508,0.0425858958373297,0.0231565950369417,-0.0161136765807009,0.229080643120144
"ec:1.1.1.37",-0.305270172718182,0.097362342664085,-2.18096419379673,-0.3302533047777,-0.141758188747498,0.0295457941831712,0.475425715804063,-0.815715138796443,0.515743685261758,-1.15517487411507,-0.168723629004083,0.347000108268479
"ec:1.1.1.38",-0.261557634441271,0.0860879157705378,-0.172267055068068,-0.143681447934527,0.194699078652001,0.0276255276629901,-0.0611465907426319,-0.127544441437893,0.655204732153999,-0.379982504603702,0.274223534845833,0.0818048137375684
"ec:1.1.1.40",-0.255207529137653,0.166645927557327,-0.638700761328766,0.0639334556670787,0.162415465931498,0.101127597795262,-0.0505651998556594,-0.295438358210571,1.40020257737564,-0.749997249223802,0.20748467839132,0.163143369874482
"ec:1.1.1.41",-0.158782623783312,0.831557688274504,-1.62616763544982,2.50955793469898,-0.163187179520614,1.37598098085498,-0.853971066277064,-1.77586856161848,7.25512748447722,-2.33908811810057,0.0832562973240249,0.606179047240566
