"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"sig_1",0.60960405768906,0.0994813636268859,-0.00740532272317543,0.0945340399095242,-0.0971306562794132,0.092222527865544,-0.0574030534430717,-0.141935041714635,0.048820753227372,0.0733013448027642,0.20642158703858,-0.0451110060582664
"sig_2",0.524076025970126,0.116619787996418,0.135398699898202,0.212837288248127,-0.155762719516705,0.00360687134761689,0.0315839166956869,-0.244549080854023,0.0470665372400926,-0.0421688413919616,0.484013164507978,-0.151987518412287
"sig_3",0.457205722119809,0.0985525542767903,0.0224693060223914,0.0817007319538247,0.0151987266750623,0.118598959515505,-0.0679070459632053,-0.0452536390683444,-0.0787338123469145,0.0750564701180436,0.0624765551823983,-0.0680509914827119
"sig_4",0.431881354023451,0.0716057185276319,-0.0122335384075112,-0.0104668452470524,-0.03539367184168,0.0893081485353874,-0.0921827323433028,-0.146806393173237,0.0213241156583449,0.133744094047585,0.08982692045632,-0.0303419122228479
"sig_5",0.492891947078892,0.0435139290082279,0.120204999612333,0.0944044815729607,0.0186018221112215,0.0822681795102311,-0.0501594069112099,-0.0243360666696951,-0.115858263222459,0.0668806102402671,0.172122193264617,-0.0443284814418652
"sig_6",0.534219488272032,0.140587388859328,0.0146180732442448,0.0444937100663066,0.00559822137136873,0.0837627397748464,-0.0764438123010688,-0.119779779836479,-0.0105151216090061,0.0877053835855856,0.124395844152392,-0.080233694991807
"sig_7",0.589717355845929,0.137989308758565,0.0888255427825959,0.155841588449382,-0.0157385351840235,0.0377904815417063,-0.0243261244708075,-0.159552271353498,0.0643073247700833,0.0250640156701767,0.305988182476388,-0.10878339677544
"sig_8",0.430940655138154,0.0788928684490451,0.198774038087897,0.2965343917922,-0.0356701680829246,-0.0412456297094607,0.0247469828701098,-0.255178054858229,0.0521200493386128,-0.0804522774467938,0.473054704984776,-0.147154181874797
"sig_9",0.395763513881795,0.106750760346591,0.0371919327412581,0.0829074673416987,0.0478003525128912,0.0778761299437302,-0.0551602178189988,-0.0300254428697165,-0.0960849453480274,0.0814205481672655,0.0301776636984462,-0.0893120885048435
"sig_10",0.358589246487732,0.0815604402999816,0.0378539372413373,0.0137949945554232,0.0134562679887629,0.0923553506832704,-0.0920850019930302,-0.0364657630224662,-0.0885813596760078,0.0993227632480769,0.0444766890521917,-0.0713022144793669
"sig_11",0.288828825838086,0.0555580909678424,-0.0216100328021163,-0.0623300654273515,-0.033076694761179,0.0905242874843759,-0.100025594902215,-0.15548056527698,0.0297033662810265,0.129847792181319,0.096570194497943,-0.00203387770389881
"sig_12",0.361575278105442,0.0950649039020348,0.0234749542975158,0.0236704518117713,0.0401574006411405,0.0603755888533824,-0.0603939106328267,-0.0404015068614613,-0.094586748752341,0.0790719566351656,0.0352246588676529,-0.0631750873356665
"sig_13",0.393562155305495,0.113984028238415,0.0225614447943634,0.0832368738300551,0.0463898856484785,0.0705378707294022,-0.0622179792347383,-0.0565757643784089,-0.0506727069157293,0.0576966867060673,0.0535110739721304,-0.104041982751695
"sig_14",0.343262952029351,0.102926939752487,-0.00539816480472282,-0.0537315502839317,0.0193928000983788,0.0819954611481454,-0.0965319747241226,-0.0887700996323721,-0.0459359130722548,0.121632208276253,0.0926632949795181,-0.0546646660999062
"sig_15",0.406716809545492,0.147882580583232,8.27908691012137e-05,0.0274019140713082,0.0818063950979908,0.0508072566816043,-0.0455095771588431,-0.0251267793106022,-0.0934619665326421,0.0416086531991362,0.0159352470024483,-0.0677145584257613
"sig_16",0.360059662882175,0.0988632905214081,0.0373541277759365,0.00725559454038936,0.0425910050314566,0.0692999867815646,-0.0785583811084415,-0.0229993234340474,-0.114130943716029,0.0772941900211921,0.0527109434069191,-0.0686495255967911
"sig_17",0.436884382388906,0.123818484098858,0.0147556695079916,0.0024599588174661,0.0227837238280777,0.0737280456251143,-0.0805803560750855,-0.0992155526956525,-0.0346326674760625,0.107440809560743,0.0833755244594583,-0.0658669800905685
"sig_18",0.439773446829949,0.152843540375971,0.0104784592189849,-0.00686434972594441,0.0475785854502359,0.0758170130906349,-0.0975834051943074,-0.0716306567309197,-0.0632071485244916,0.0936072225377825,0.0939318832198988,-0.0908987804988977
"sig_19",0.416806411425217,0.103159876155464,0.0433951944996831,0.0591602394999956,0.0277843310267211,0.103143839949628,-0.0632073278381497,-0.0220726651369059,-0.0956851819667243,0.0966996422368955,0.0526225320423269,-0.0609324054528395
"sig_20",0.385947255259074,0.0347428734416626,0.108189568432842,0.0602926299548395,0.0283657488658827,0.0653524052546136,-0.0705905665122537,-0.022350635606397,-0.114699301448203,0.081180681337386,0.137668225019599,-0.0514506879808509
"sig_21",0.3781476044599,0.11960009855885,0.0146615497533538,0.0212226773445496,0.0770376316009157,0.0435531156634801,-0.0343656259649284,-0.0251457669791679,-0.11903971132856,0.0692882448911196,0.0548674105098759,-0.0573638306712013
"sig_22",0.535819605401815,0.163006021085792,0.0272043838182324,0.0813292649613554,0.014600644200256,0.0705843912222843,-0.0630675453987121,-0.154408859296522,0.0325465325018826,0.0833633397515151,0.16307850465375,-0.0852383040723098
"sig_23",0.486151005687251,0.143403604891321,0.0350016349733051,0.0497089847480729,0.0420682074280747,0.0641602208577892,-0.0785440074508198,-0.104349731359895,-0.0249608760074992,0.0873458400544777,0.118382502379821,-0.104636327713387
"sig_24",0.512434704437298,0.165529374872265,0.0215087207815012,0.0282774189659825,0.0846914938995362,0.0781156406540833,-0.0703975885232818,-0.0772399101588091,-0.0888699630513087,0.0674158155035803,0.109269283752411,-0.0476364477975318
"sig_25",0.434635346546968,0.0740064299036269,0.121393854091336,0.0789901994979816,0.020055459886471,0.0834859116703694,-0.0972185711131912,-0.0379852348677985,-0.134727710129029,0.0956023748153876,0.0815118017816874,-0.082236204104782
"sig_26",0.605382268330673,0.177028315823221,0.0614928835074478,0.143806921673484,0.0823852290238726,0.0355192003925488,-0.0359546927697123,-0.137922894140406,-0.0132201054645625,0.0330360559839951,0.184865761179382,-0.121867461422463
"sig_27",0.523477751607327,0.044754374187486,0.171601987564048,0.144305219463349,0.0158365091036191,0.0638189574787437,-0.0639354036827788,-0.0825290876845181,-0.0392035034220627,0.119622464473359,0.228975240303092,-0.0989221749159367
