"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","Overview","Carbohydrate.metabolism","Energy.metabolism","Lipid.metabolism","Nucleotide.metabolism","Amino.acid.metabolism","Metabolism.of.other.amino.acids","Glycan.biosynthesis.and.metabolism","Metabolism.of.cofactors.and.vitamins","Metabolism.of.terpenoids.and.polyketides","Biosynthesis.of.other.secondary.metabolites","Xenobiotics.biodegradation.and.metabolism"
"sig_20",0.822799363050264,0.526157802676664,0.919904645975296,0.822108905959825,0.961850899983605,0.863440730266179,0.733763179829087,0.445895168451528,0.91503460123718,0.916756182853328,0.774266968940268,0.912660316966509,0.914618395494035,0.828851770078118,0.887261488539694,0.921565344363398,0.857797363648295,0.873081857844622,0.923329085881144,0.999999999999996,0.915779879432704,0.798415507030145,0.861339054971855,0.893558076223249,0.925482650406732,0.798015812794482,0.809070253917733,0.58490047268766,0.344112403235634,-0.0253675174554833,0.00187595602903623,-0.0137016635065377,0.00756675419724614,0.276674309962219,-0.0165085275773185,-0.0155158326724917,-0.0234612716105691,0.114343701280208,-0.010642462837033,0.0226815356160442,0.0444102898454534
"sig_21",0.815104309647729,0.505797067259527,0.972908924703582,0.838364879920482,0.927729254078554,0.89111286163409,0.726216029417618,0.425979013289667,0.989265725066292,0.980519474138627,0.795140208067532,0.993856578483097,0.983338186489908,0.860798545057764,0.987147722548834,0.98700161391895,0.891263959506966,0.914796390828257,0.990698525380886,0.915779879432704,1.00000000000001,0.808111493104088,0.893662256795041,0.936887943607988,0.969877174267811,0.813033318446227,0.787068095368375,0.564839859322867,0.325044903071452,-0.0168003391957327,-0.00931776050071961,-0.00959525022070585,-0.00883330673533698,0.297542853074698,-0.0180560135627489,-0.0108935792810923,-0.0162804562596374,0.0605892826815979,-0.0058071729323539,-0.00519184830752932,0.00387249217774196
"sig_22",0.963866847525993,0.749731085264258,0.882096478505207,0.939863655681303,0.870305258128384,0.970584646032402,0.930424966031117,0.67028746982532,0.823619307769066,0.841770432520238,0.87655562873902,0.807939021889318,0.852967468758613,0.915726170745946,0.761278766305509,0.839641758046631,0.94940255082542,0.936274064722887,0.840286983646176,0.798415507030145,0.808111493104088,1,0.959334121108814,0.939107873094014,0.828992815249771,0.958455261973891,0.878063975558808,0.805638113688171,0.561004958517085,0.0148032981472643,-0.00664866964981698,-0.019682950735561,0.0172845958196891,0.414321382508694,-0.0025751291180469,-0.00208955547435979,-0.036143308773217,0.0966688455679677,-0.0117203355663135,-0.00150424840376601,0.0209631770823856
"sig_23",0.941979748136374,0.673499989055966,0.9506390953579,0.953214893309522,0.911133406333107,0.992702829621569,0.864914089200812,0.591529501008557,0.915224811933091,0.929270064889449,0.903113614862899,0.899672861616863,0.939332468955485,0.959572517493514,0.848261237912153,0.926448737199194,0.983420863950666,0.991616020318286,0.920488568535934,0.861339054971855,0.893662256795041,0.959334121108814,0.999999999999997,0.965505862204909,0.898058382816142,0.933133564209799,0.85267115545026,0.718057434035009,0.482338832381645,-0.000990310430850112,-0.00946462808989284,-0.0157378759717769,0.00534862622602054,0.377164742087747,-0.0119764240633753,-0.00624948527982278,-0.0273383894208853,0.0869318174483567,-0.0136307938447082,0.000609998207662871,0.0193666000160411
"sig_24",0.93319627156317,0.641481507666021,0.972071244354174,0.928479404118344,0.949900675288707,0.97496023810469,0.867445186291671,0.55018474457881,0.940935529458888,0.943634995952785,0.875170881906739,0.931005997743736,0.950902886239686,0.928373838506641,0.899867144959154,0.950251932712387,0.963174791443837,0.964795876957825,0.954472263187226,0.893558076223249,0.936887943607988,0.939107873094014,0.965505862204909,1,0.944283021134637,0.93400765053601,0.887239355486218,0.707775379830445,0.431427744894562,-0.00994788671436889,-0.0130922093637668,-0.0150327082283872,-0.00862230090449888,0.403904768452434,-0.0198870045696546,-0.0148894410871948,-0.0262978337046157,0.0804529391385043,-0.0106496668172364,-0.00418835576920594,0.00807089958653978
"sig_25",0.855833018422631,0.571868983510947,0.972039143129721,0.834941606457203,0.969847023336221,0.905026973290181,0.785795224854951,0.484887528857236,0.969973051444179,0.959301629764895,0.775735427292735,0.963348470087865,0.965755880815258,0.840541815593371,0.945183597316858,0.963560253140145,0.883532123176548,0.90607596981872,0.981211373530398,0.925482650406732,0.969877174267811,0.828992815249771,0.898058382816142,0.944283021134637,1,0.854419449332059,0.877319716886835,0.632396833817776,0.373415271033444,-0.0233877485382843,-0.0133279242303535,-0.0127477392281918,0.0103377186662466,0.320720306918131,-0.0120918847610846,-0.0142563694788158,-0.0218278731126779,0.107594729527455,-0.0115871274829972,0.0265794490305159,0.0332703467544664
"sig_26",0.949622891511159,0.811920230398062,0.873504054405389,0.85279376241221,0.889818112509552,0.947158824652218,0.97071215864895,0.75166292614309,0.821458082492808,0.813211803335541,0.765304218190381,0.797299788020883,0.85074012267825,0.82750274297574,0.767784629536953,0.818112112964134,0.886591941148554,0.896121190721128,0.839022242879277,0.798015812794482,0.813033318446227,0.958455261973891,0.933133564209799,0.93400765053601,0.854419449332059,1,0.932507823793728,0.883874358134683,0.65141306430386,0.00714965349683319,-0.0193004190334741,-0.0221097562918868,0.00485966655483303,0.464022407998872,-0.0169856470079944,-0.00630712229402559,-0.0376731224327151,0.114594962109529,-0.0173047526091809,-0.00501905185924265,0.00793297798545111
"sig_27",0.89381396008198,0.769904624641382,0.838713010516399,0.775717210822901,0.915978734918415,0.873585744855782,0.934667064452021,0.705433633889743,0.785770109984362,0.777507470196293,0.692140324063037,0.762286978376444,0.807818847389918,0.747577216311733,0.728778719931836,0.783796206759085,0.807929989184334,0.81871034648327,0.816923537278947,0.809070253917733,0.787068095368375,0.878063975558808,0.85267115545026,0.887239355486218,0.877319716886835,0.932507823793728,0.999999999999994,0.860425579239062,0.601377138364498,-0.0164371404508393,-0.00401416929416369,-0.0217830331055353,0.0247674134590596,0.369083398985368,-0.0168700182787429,-0.0148532706530545,-0.0363503639760113,0.16330557764683,-0.0165898586218698,0.0251852840488803,0.0587686122844071
"sig_28",0.795910179919034,0.930439257391381,0.62414578564036,0.617918662562871,0.691483092641503,0.735559173123905,0.947248181990307,0.939516800317706,0.563813674859724,0.552748943543781,0.530263881634943,0.538727958911723,0.607767224991932,0.574438249741831,0.510179020706488,0.556559964201849,0.641679786975609,0.649045957277882,0.588475314392456,0.58490047268766,0.564839859322867,0.805638113688171,0.718057434035009,0.707775379830445,0.632396833817776,0.883874358134683,0.860425579239062,0.999999999999997,0.895683987090298,0.0164028298589631,-0.0321549320317492,-0.0289100909636313,0.0230615500701528,0.350991297248564,-0.00708547593511946,-0.00148621360958663,-0.0494110948481957,0.131614099903508,-0.0262305202718789,0.00712883546556465,0.0119217211556389
"sig_29",0.552526867211954,0.901296470623993,0.370896445332256,0.36659587244475,0.422902214278749,0.484374988763126,0.750496615387504,0.97713275055307,0.327707475055537,0.313569925077734,0.299341162089737,0.304131976508495,0.376872004202388,0.331164194373372,0.283376210010832,0.313656680464961,0.38808963989722,0.402399522602638,0.340304706156863,0.344112403235634,0.325044903071452,0.561004958517085,0.482338832381645,0.431427744894562,0.373415271033444,0.65141306430386,0.601377138364498,0.895683987090298,1.00000000000001,0.0274760790277872,-0.0438946673946938,-0.0305125797367198,0.0132985645963519,0.212597700261974,0.00929268791963765,0.00896269917837101,-0.0521245110281184,0.119581512915843,-0.0313498659683421,0.0106377703750314,-0.00361236349167622
"Overview",0.0276845165669414,0.0275709517719066,0.0033018500690202,0.00634515885309044,-0.0220293484879105,0.00597941179071885,0.0179137016151829,0.0221744208839034,-0.0049007681268474,-0.0121870632698685,0.00361086180002619,-0.012058876465091,0.00391585696603395,-0.0101904350773982,-0.00850042046658113,-0.0183797199374484,-0.00481098221078867,-0.00860073231650837,-0.00770908207884108,-0.0253675174554833,-0.0168003391957327,0.0148032981472643,-0.000990310430850112,-0.00994788671436889,-0.0233877485382843,0.00714965349683319,-0.0164371404508393,0.0164028298589631,0.0274760790277872,0.999999999999995,0.225465234939958,0.000540288132530941,0.00881874735874478,-0.0423585835045224,0.129455775410003,-0.00104162451392803,-0.0716977258265054,-0.0236574077920153,0.121664037891417,0.121573305603852,-0.0162565718441613
"Carbohydrate.metabolism",0.0528477841966896,-0.00608739213653254,0.00998432220493637,0.0369866518209505,0.0111916402947038,0.00905701166627776,-0.00416808355604697,-0.03735903480324,-0.00996399680509915,0.000411865599524289,0.026744677088015,-0.00167042804324047,-0.00868606863096559,0.00418863732017589,-0.0134037169342702,-0.00791020963354412,0.00149743882453953,-0.0120951799866623,-0.00466719816557019,0.00187595602903623,-0.00931776050071961,-0.00664866964981698,-0.00946462808989284,-0.0130922093637668,-0.0133279242303535,-0.0193004190334741,-0.00401416929416369,-0.0321549320317492,-0.0438946673946938,0.225465234939958,0.999999999999996,-0.020129247867133,0.12842774738971,-0.0458820644254291,0.182228969019661,0.0336794968727138,-0.0480772133233296,0.648646397415221,0.0265180926494423,0.207182855533498,0.593246411710757
"Energy.metabolism",-0.0232993370716514,-0.043231995860382,-0.0131787570513258,-0.0138135169505789,-0.0191323586793246,-0.0179753138061857,-0.0291159327497497,-0.0371190005114882,-0.00928261957293012,-0.00947736307713308,-0.0114064332381113,-0.00888944136544256,-0.0105681089422606,-0.0112527925204827,-0.00859724329624225,-0.00936417864065972,-0.0132647455589792,-0.0126038553502768,-0.0110827123318206,-0.0137016635065377,-0.00959525022070585,-0.019682950735561,-0.0157378759717769,-0.0150327082283872,-0.0127477392281918,-0.0221097562918868,-0.0217830331055353,-0.0289100909636313,-0.0305125797367198,0.000540288132530941,-0.020129247867133,0.999999999999998,-0.0223031877771049,-0.00986623547528897,0.0157935849235867,0.0256951665278436,-0.0277070172192669,-0.0218685874108161,-0.0182017141239972,-0.0115588271190481,-0.0119405038155763
"Lipid.metabolism",0.0529916847051192,0.0882745022575873,0.00545689928901407,0.0214699212248356,0.0180547230801785,0.0174290184412225,0.039318068494407,0.0471238981598821,-0.00291458069082927,0.00350594918092321,0.0112662097757618,-0.000905948647187989,-0.00364766163142149,-0.000218821616171459,-0.0105563366944365,-0.00275039327177525,0.00740414647791104,-0.00258396163418917,0.003677228458111,0.00756675419724614,-0.00883330673533698,0.0172845958196891,0.00534862622602054,-0.00862230090449888,0.0103377186662466,0.00485966655483303,0.0247674134590596,0.0230615500701528,0.0132985645963519,0.00881874735874478,0.12842774738971,-0.0223031877771049,1,-0.035955464467159,0.0328138171782015,0.0263367808416918,-0.0304150112730542,0.152773740155097,-0.00640958472421519,0.0100153187176745,0.149695824037705
"Nucleotide.metabolism",0.44596704157983,0.377349285909469,0.344492785077663,0.32235390284342,0.350953128335636,0.409546031366191,0.437972659174765,0.301176196058935,0.303727663578569,0.273988189352728,0.221245376607516,0.27904903273258,0.304186646629276,0.272489362441213,0.325261518116627,0.280037284032781,0.339789614246413,0.351265353033637,0.318067548663673,0.276674309962219,0.297542853074698,0.414321382508694,0.377164742087747,0.403904768452434,0.320720306918131,0.464022407998872,0.369083398985368,0.350991297248564,0.212597700261974,-0.0423585835045224,-0.0458820644254291,-0.00986623547528897,-0.035955464467159,1,-0.0575619142055602,-0.00282759047465707,-0.0446670979536376,0.0737536319947517,-0.0293433876792535,-0.0138065588200224,-0.00805046089620865
"Amino.acid.metabolism",0.0176121995595135,0.0264845879552946,0.00126177309344392,0.00785601733277448,-0.0165400029560077,-0.00393545985907611,-0.00516454980515595,0.0114512001417551,-0.00647994097623338,-0.00622558874132192,0.0098052923924649,-0.00975370894561789,-0.00501285905157174,-0.00706935646897815,-0.018663675122816,-0.0144221749924518,-0.00818118282505686,-0.014903319513825,-0.006957702035621,-0.0165085275773185,-0.0180560135627489,-0.0025751291180469,-0.0119764240633753,-0.0198870045696546,-0.0120918847610846,-0.0169856470079944,-0.0168700182787429,-0.00708547593511946,0.00929268791963765,0.129455775410003,0.182228969019661,0.0157935849235867,0.0328138171782015,-0.0575619142055602,0.999999999999994,0.152191217188589,-0.0622508585945809,0.000982175744721412,0.0148822029463619,-0.00714368434612639,0.0465574201310448
"Metabolism.of.other.amino.acids",0.0104858605965379,0.0079594081003204,-0.00476673001476931,-0.00100549762328622,-0.0188118100442369,-0.0043825883436039,-0.00187151771556134,0.00435912779188373,-0.00485728684961866,-0.00858361554734173,-0.00402174476478134,-0.00781879807400795,-0.00125028138445134,-0.00876435705101397,-0.00931540960954103,-0.0112921887386896,-0.00797425660381348,-0.00830625097331109,-0.00969684661511621,-0.0155158326724917,-0.0108935792810923,-0.00208955547435979,-0.00624948527982278,-0.0148894410871948,-0.0142563694788158,-0.00630712229402559,-0.0148532706530545,-0.00148621360958663,0.00896269917837101,-0.00104162451392803,0.0336794968727138,0.0256951665278436,0.0263367808416918,-0.00282759047465707,0.152191217188589,1.00000000000001,-0.0371492815504128,-0.0223594747519833,-0.0244046696669421,-0.00844526276892606,0.410899447724976
"Glycan.biosynthesis.and.metabolism",-0.0508380859857801,-0.0756407424455309,-0.0233427803021931,-0.026721913793721,-0.0319412111331944,-0.0327380356926523,-0.0524297769318515,-0.0629523160636079,-0.016088713714191,-0.0161662252972043,-0.0203867028552647,-0.015392277047674,-0.0183427851303923,-0.019142202825485,-0.0147210052253178,-0.0159465307769381,-0.0232093908555796,-0.0228231843207866,-0.0193038752053936,-0.0234612716105691,-0.0162804562596374,-0.036143308773217,-0.0273383894208853,-0.0262978337046157,-0.0218278731126779,-0.0376731224327151,-0.0363503639760113,-0.0494110948481957,-0.0521245110281184,-0.0716977258265054,-0.0480772133233296,-0.0277070172192669,-0.0304150112730542,-0.0446670979536376,-0.0622508585945809,-0.0371492815504128,0.999999999999994,-0.0366466753718423,-0.0311666797712026,-0.0197921064409593,-0.0199763556240759
