"","V1","V2","V3","V4","V5","V6"
"ec:1.1.1.1",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.101",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.102",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.14",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.169",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.170",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.2",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.205",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.21",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.23",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.25",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.270",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.284",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.3",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.302",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.303",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.330",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.34",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.37",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.38",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.4",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.41",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.42",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.44",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.49",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
"ec:1.1.1.65",0.420152141061603,1.51334512019351,-0.239181606881091,1.23118814207501,-0.121588179274531,-1.19504406370652e-12
