"","sig_0","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","sig_30","sig_31","sig_32","sig_33","sig_34","sig_35","sig_36","sig_37","sig_38","sig_39","sig_40","sig_41","sig_42","sig_43","sig_44","sig_45","sig_46","sig_47","sig_48","sig_49","sig_50","sig_51","sig_52","sig_53","sig_54","sig_55","sig_56","sig_57","sig_58","sig_59","sig_60","sig_61","sig_62","sig_63","sig_64","sig_65","sig_66","sig_67","sig_68","sig_69","sig_70","sig_71","sig_72"
"BEL_1990",0.177556821031585,-0.366933569654567,-0.205420707356833,0.130146093856661,-0.600792078226396,0.147746062797605,-0.668931630883652,-0.330915671183836,1.2725950354298,-0.807354358806294,0.540257062164087,-0.344213834486485,-0.33147738954427,-0.080002061646425,-0.0121115527733167,-0.747639424726688,0.772118320452033,0.11248805863721,-0.495432681590409,-0.798054267943244,-0.056488277535397,-0.201411417916562,-0.739724240713459,-0.322834936359096,-0.651732405366121,-0.0737850303724837,-0.217637467258916,-0.524217457522415,0.249784538175686,0.0963245702792437,-0.230458868871782,-0.850255631752592,0.457636206319324,-0.36423572625272,0.449332721923277,-0.491513467001905,0.783525550797812,0.00985713329439095,0.986541914892077,-0.722946357982381,-0.427630053104105,0.425512359176462,-0.371605663544209,-0.169847323174808,-0.466316065435928,-0.527039548912767,-0.348619528985158,-0.0184429320199257,-0.170240879666495,-0.365936332088101,1.31796269787074,0.821684754904879,0.0370167249515082,0.794140315720227,-0.781440840009105,-0.252277092790342,-0.625612273217715,0.216528676345925,-0.362164775957695,-0.500670249633404,0.649017309525706,-0.453948195038286,0.71952896177561,1.05388598736198,0.304053907388762,-0.713575546265974,0.279247569339873,-0.316560606313398,1.15089496177411,-0.432754096086726,-0.318802804817182,-0.0700437214987654,-0.160263029406873
"BEL_1991",0.230836433287348,-0.698351135429641,-0.16229347812861,0.178308383880858,-0.761287317669332,-0.092940104685188,-0.893005067646799,-0.308649762069618,0.693478929317186,-0.835169442492453,0.276611819962639,-0.323622429685809,-0.580713330997515,-0.00314426548323939,0.0113453314376519,-0.935035586607393,0.528340903255795,-0.324722301421594,-0.500648252634504,-0.964634118976038,-0.486300788224181,-0.254835506809513,-0.91505041046173,-0.314595428771831,-0.668917049149332,-0.573891875882616,-0.306174286278532,-0.504159413349646,0.0284236437754627,-0.440710367174952,-0.299406103023898,-0.874250109691711,0.0873388987856807,-0.353346949494907,-0.137290196892711,-0.874405422800921,0.838651871403903,-0.46998031726209,0.576371691299953,-0.738227530537775,-0.717513623249844,0.414477078522886,-0.358219008974846,-0.130257717700802,-0.450044197722146,-0.556543959775317,-0.442138244837333,-0.141084895578482,-0.333115729426197,-0.439961620640274,0.71281943531813,0.479708578843786,-0.66618587574522,0.146804674834007,-0.923885326178661,-0.175300772345146,-0.616381678380247,0.0751555810617556,-0.361011403721539,-0.573522938337785,0.306886185384069,-0.421319119972976,0.0197143783333448,1.17678983351243,-0.537047759839056,-0.729679313567227,-0.000635092642768154,-0.28088219254136,0.866339311087463,-0.369432554123336,-0.492012383466868,0.00509168946054993,-0.163665309282227
"BEL_1992",0.28411604554311,-0.482929717675843,-0.132888549109368,0.274632963929253,-0.647996560415495,0.204254989076174,-0.79861360092684,-0.296435320498389,2.07444810543189,-0.845103400951795,0.53456278047507,-0.291591355551425,-0.40700343240889,0.0645292657296284,0.13214828512414,-0.960484448097366,0.863667918176385,0.16124757834637,-0.498785548690184,-0.853780620986589,-0.276133369822333,-0.127347799280475,-0.868398808642206,-0.310723852917574,-0.667615182196059,-0.153827739320968,-0.230895518837995,-0.559319034824762,0.0859774763195209,-0.120853244867295,0.00904204976188056,-0.866423953804759,0.323614250413062,-0.342508428629822,-0.498288916164088,-0.86164235760762,1.67342186915327,0.219534002445122,1.66894901254977,-0.745077711338469,-0.547825679749899,0.576385336862075,-0.342482859930043,-0.201164473773648,-0.409945666570326,-0.523761281039151,-0.276253856004308,0.0201410565153503,-0.0595145563649426,-0.143860466431582,3.73853574808118,0.736190710889606,-0.627119064595401,1.12077756570869,-0.858026203808098,-0.130700440383637,-0.63352421164983,0.332798137888045,-0.339174222716982,-0.577983307033971,0.693912343915333,-0.397838383711024,1.57485789709393,2.54921611552573,0.00366045480739866,-0.73029868923266,0.165523390282813,-0.215471767292625,1.99898239127156,-0.34229475042474,-0.324291840760306,0.101073919645571,-0.0394820938318279
"BEL_1993",0.337395657798872,-0.524356913397727,-0.164253806729893,0.563606704074437,-1.03192634888683,-0.028059485624609,-0.795637293417652,-0.322518242603616,-0.331111104574367,-1.02192786152809,0.802763448027731,-0.282693834958541,-0.499522834918049,0.206643681276651,0.568446331448156,-0.958170915234641,-0.370122590690164,0.0702298082226041,-0.589312960384118,-0.962836494684318,-0.53416304134388,-0.224297427087524,-0.862076551619588,-0.323430563413597,-0.718387993373727,0.15577745889177,-0.345442837353857,-0.667131022253399,-0.654843650273228,-0.479122769853931,0.146936518066111,-0.946577550361241,0.4962464096829,-0.342458172737094,-0.272664716619478,-0.874405422800921,-0.452879068510207,-0.461915822294754,-0.214930155983968,-0.764047442786545,-0.560854154812629,0.720993493759981,-0.362535522080885,-0.683921304702944,-0.275702757931625,-0.618831049374033,-0.811759836062598,-0.283707853199948,0.151222639596076,-0.439961620640274,-0.295752668936221,-0.55843338419882,-0.490385225571038,-0.144199420610257,-0.856953579665255,-0.102991928500574,-0.674402560215759,0.848330984768342,-0.36116518668636,-0.945963724469362,0.635858420135643,-0.256039132258978,-0.524585853232862,-0.339024269009727,-0.0163657753646923,-0.963183939435392,0.453562499533891,-0.0192404915464182,-0.310939949596501,0.137139781583784,-0.449929774569585,0.377004735230263,0.479705815147099
"BEL_1994",0.337395657798872,-0.449787961098336,-0.144650520717065,0.50340384154419,-1.12633531326503,0.219951913042443,-0.758646042946316,-0.316283788051635,-0.375658497352261,-1.03980898675491,0.811304870561255,-0.242273669979437,-0.463647964557355,0.13171941457669,0.50628558828909,-0.990560375312788,-0.604319236031528,0.36928819577212,-0.593410909061621,-1.00338290926424,-0.0958206241585161,-0.160342965876647,-0.835922372568128,-0.321665742511371,-0.72463695474944,0.416396519228036,-0.127078233591643,-0.667131022253399,-0.622377385761195,-0.767215789946278,0.16387092645435,-0.962401865561234,0.501815189014185,-0.337114296143644,-0.54341375607301,-0.874405422800921,-0.531630955090335,-0.421593347458075,-0.214930155983968,-0.766945596202223,-0.512632908696306,0.610468260964006,-0.330598789036832,-0.818644141241352,-0.334978847460402,-0.618831049374033,-0.911958460189928,0.0931750348142655,0.284094227557938,-0.365936332088101,-0.362990809219844,-0.570646819058145,-0.822453120344493,-0.262976602424242,-0.834428472665551,-0.175374859275315,-0.674402560215759,0.857579691936465,-0.280429130155429,-1.02253338708723,0.61650711220908,-0.270981418971129,-0.524585853232862,-0.379992217726542,-0.17657561674142,-0.956370807115631,0.421868875862252,-0.0840410293802471,-0.288621859346568,0.0919101087527912,-0.404797701259455,0.299553011023647,0.418464777390738
"BEL_1995",0.28411604554311,-0.20122478676703,-0.179936435540156,0.419119834001845,-0.72037676643878,0.502496544435287,-0.665530136587438,-0.328498229622864,0.960763285984548,-0.805367567114425,0.786819459298486,-0.287269702692024,-0.0520310309451778,0.0654960304612408,0.405420986181925,-0.842494272098403,0.488953285630202,0.718731420354436,-0.513314639455878,-0.828214408837671,0.309112992581909,-0.0801015288140414,-0.799020356578219,-0.324059280860015,-0.64444195042779,0.349160643711309,-0.116179665768162,-0.614478656299879,0.472621171871912,-0.0432897394578168,0.240075764201424,-0.850083628326506,0.457264954363905,-0.352274823783368,-0.137290196892711,-0.734011705674615,0.263763099368964,0.308243447085816,0.903055940178636,-0.719521267582034,-0.285429014309676,0.44637593666213,-0.353164863882331,-0.182256005487556,-0.376239654877492,-0.58277010276425,-0.365319299673047,0.574785891709943,0.411012787385309,-0.217885754983755,0.376628733900013,0.479708578843786,-0.509918631145947,0.509075079366662,-0.708931447952915,-0.198489981487924,-0.642095478284621,0.702168380414966,-0.307033583069431,-0.544530541812572,1.21136631787163,-0.331665399700069,0.486257433961522,0.869530218136313,0.644499820314308,-0.628101704436248,0.579404828818343,-0.175752849396831,1.13973591664914,-0.251835404762755,0.105072748568493,0.2225355955509,0.312653873267248
"BEL_1996",0.28411604554311,-0.0520868821682465,-0.183857092742722,0.431160406507894,-0.701494973563141,0.586213472255389,-0.587295767774498,-0.328752697155597,1.18350024987402,-0.759671358201449,0.955370197293364,-0.297184082781238,0.110349961213754,0.0770972072405896,0.425359337761248,-0.798537147706633,0.513437480370436,0.759364353445403,-0.524490863121795,-0.776283040410181,0.447013147609953,-0.0574261270894382,-0.750472077651909,-0.323772497463403,-0.647306057724991,0.809566305582993,-0.085674911499348,-0.601942378691898,0.59953475132804,0.145078773679487,0.218907753716126,-0.815682943109131,0.59971963325754,-0.354837874312515,-0.0470405170748669,-0.721248640481315,0.216511967420887,0.663081225648592,1.07002788960552,-0.710036401857996,-0.176593582383214,0.539313690916467,-0.354831365777701,0.0582360755261812,-0.405877699641881,-0.579491834890633,-0.435458336562178,0.63610687348922,0.510071175543256,0.300291264881457,0.376628733900013,0.406427969687837,-0.509918631145947,0.794140315720227,-0.605530480582845,-0.183302160803357,-0.637480180865888,0.773350394512486,-0.31426138241601,-0.50884759224308,1.42306962658823,-0.333800012087519,0.486257433961522,0.951466115569943,1.16518180478867,-0.572977270212729,0.849266712728333,-0.191228742550086,1.26248541302377,-0.21565166649796,0.255106397680544,0.262057690332968,0.333407780506903
"BEL_1997",0.443954882310397,-0.33379181307706,-0.115245591697822,0.816458726701473,-0.950105246425727,0.285878993700773,-0.769275712621988,-0.306359554275012,0.0252680376487817,-0.966297694155774,1.12733750430165,-0.209225736348723,-0.223852778462187,0.363259567797859,0.977768960929559,-0.930408520881944,-0.273250341935327,0.392042638303062,-0.585587552495478,-0.88533891410791,-0.140839575112689,-0.137737766634163,-0.876052067143269,-0.320088433830007,-0.713180525560633,0.706791467293139,-0.119718891401561,-0.667131022253399,-0.349365616000919,-0.0521541400760428,0.223746156112765,-0.916304947369952,0.569276972913182,-0.318553119762633,-0.272664716619478,-0.785063966447817,-0.358376804614052,-0.228045468242015,0.0536768930940604,-0.758514604447523,-0.452574816333966,0.872843553586796,-0.340707079221862,-0.410930293822486,-0.161799683935151,-0.618831049374033,-0.697088077339097,0.0986870331764478,0.762717689571099,-0.0698351778794086,-0.0940382480853506,-0.53400651448017,-0.724786092469947,0.0933549430177137,-0.762991704752204,-0.0166806548541321,-0.674402560215759,1.26947747188824,-0.293193116235557,-0.853039376632142,1.07319797927597,-0.131011835279754,-0.524585853232862,0.173075089950459,0.324080137560853,-0.894433240572351,0.945046707794832,0.188578645083014,0.22469421640189,0.0557263704879969,-0.0711862944940397,0.64960585052196,1.04312336250562
"BEL_1998",0.390675270054635,-0.308935495643929,-0.152491835122196,0.726154432906103,-0.86513717848535,0.215766066651438,-0.75141786756686,-0.323408878968185,0.604384143761399,-0.853050567719269,1.04932584516213,-0.248120612083332,-0.170984548456954,0.288818683463705,0.837027655663747,-0.768461220491211,0.0471732500999023,0.525318658841433,-0.569940839363194,-0.894526771598927,-0.396973711857217,-0.166871796713761,-0.847169335060995,-0.325647619672017,-0.682196092072723,0.421839423436533,-0.24522095592556,-0.642058467037437,0.00776329363144182,0.00694186404546424,0.44268386456071,-0.866509955517802,0.587468318728713,-0.333864415080543,0.178583682469744,-0.836116227221019,-0.248124163401872,-0.127239281150318,0.500145366561594,-0.73190428672175,-0.408802317800039,0.812092034572056,-0.358983960664523,0.00446511883760607,-0.101361318141103,-0.612274513626799,-0.682614942742927,-0.0708069164606574,0.498165119274272,-0.291911043535928,0.242152453332766,-0.02104225038853,-0.627119064595401,0.68724085208764,-0.776506768952027,-0.0723199394107653,-0.661875324364909,1.11348811616873,-0.338405307892878,-0.630764336605512,1.16453615268935,-0.213346884509974,0.0197143783333448,0.521302654043386,0.544368669453853,-0.733395567559824,0.896574106885266,0.10692996741239,0.86075978852498,-0.0347329751739889,-0.0315432571270342,0.546964219750949,0.838306114009346
"BEL_1999",0.390675270054635,-0.234366543344537,-0.11328526309654,0.605748707845609,-0.824226627254797,0.629118397763191,-0.709749562438229,-0.303560411414939,0.871668500428761,-0.866958109562349,0.913801940963546,-0.20363300911891,-0.0501428798735623,0.202776622350201,0.657582491449837,-0.898019060803797,0.334596405746122,0.721982055001713,-0.571431002518649,-0.853980357019002,0.344654269650993,-0.0112328938547977,-0.817321626906849,-0.31763974482817,-0.697037375340041,0.523013407547418,-0.0151712897546663,-0.647072978080629,0.186327748447622,-0.0314705386335154,0.533403909497703,-0.860747840743892,0.510035768027035,-0.326275775278559,-0.362914396437322,-0.772300901254517,-0.035494069635525,0.429210871595853,0.968392789954372,-0.745604648323138,-0.345089897066445,0.621618492457724,-0.310764684511612,-0.146211737817192,-0.228630569188184,-0.600800576069141,-0.543450187010523,0.751858839095048,0.616749439713354,0.226265976329284,0.645581295034507,-0.143176598981778,-0.646652470170311,0.580341388455053,-0.711076696238601,-0.127070180805375,-0.665171965378291,0.907952114905708,-0.241675823020583,-0.673137839219284,1.42964907128327,-0.26640724956945,-0.369071501356803,0.500818679684979,1.02499819358404,-0.739589324214152,0.74299985688813,-0.0120743144212654,1.08952021358679,0.0557263704879969,0.120320070632725,0.428542704982703,0.599806294747074
"BEL_2000",0.390675270054635,-0.267508299922045,-0.128967891906802,0.653910997869807,-0.515824010286019,0.533890392367825,-0.798188414139813,-0.31106720363059,1.00531067876244,-0.765631733277055,0.932593070537299,-0.229562926275316,-0.125668922738182,0.263199418075976,0.699804883029581,-0.520913204179661,1.20857570495185,1.20145066547512,-0.477178182936077,-0.783074065512237,-0.0221317097019495,-0.0434558331476548,-0.89701534042879,-0.321809134209677,-0.615019757283807,0.709032663143696,-0.12539288805193,-0.58689884556232,0.51099039356795,0.69023941170039,0.704562394278831,-0.845267532396073,0.362807849706583,-0.325287409388234,2.07382695864447,-0.657433314514812,0.539394702399414,0.0622763505820737,1.01195068980486,-0.698970725179952,-0.4471727656982,0.668058631874857,-0.341226153582715,0.217185387056145,-0.149014645017179,-0.571296165206592,-0.181621822106274,0.291606975852828,0.757002782561986,-0.217885754983755,0.51110501446726,0.296507055953914,0.0174833193765991,0.942611792987709,-0.83464299749412,-0.0766910682907138,-0.643414134689974,0.966004267934195,-0.316568126888322,-0.354964872224644,1.45441874542927,-0.226459503461454,-0.0580427976046847,0.849046243777906,0.824735891863126,-0.623146699112786,0.66166842555429,0.0688882399075891,1.11741782639921,0.0647723050541954,0.0483527104895462,0.469078186810465,0.639612969288708
"BEL_2001",0.443954882310397,-0.0852286387457539,-0.111324934495257,0.804418154195423,-0.887165936840262,0.729578711147314,-0.679136113772297,-0.302669775050371,1.89625853432031,-0.886826026481034,1.26286140850024,-0.211513670215465,0.0348239183491347,0.361809420700441,0.957830609350235,-0.916527323705595,0.139787378030351,2.24165375260388,-0.580371981451384,-0.906311197511319,0.0302324385131669,0.0531427822487971,-0.782349563060686,-0.31864348671631,-0.706671190794265,1.26805094243991,-0.121853662418531,-0.60695688973509,0.0697443440635045,-0.225009952131451,1.17872582914952,-0.891794459152572,0.76375996155911,-0.318084064763835,0.449332721923277,-0.874405422800921,0.0196322509705651,0.711468195452607,1.85407008691436,-0.752718297616166,-0.220286638996027,0.878188767653372,-0.338412224152828,-0.304570159713216,-0.0868328648252264,-0.589326638511483,-0.681501624697068,0.457655926513569,1.05227297803279,0.448341841985803,2.59548736325958,0.51634888342176,-0.490385225571038,1.46523139296924,-0.80074807458028,0.00287829471038347,-0.648029432108708,1.44949695069635,-0.297960388145003,-0.659756733130725,1.82906006688753,-0.230728728236354,-0.369071501356803,1.91421291041509,1.06505065392822,-0.725343683909197,0.93013206136112,0.174246290832708,2.07709570714633,-0.242789470196556,0.20570507419243,0.663358960427808,1.00195577601384
"BEL_2002",0.550514106821921,-0.176368469333899,-0.00742751862726626,0.912783306749867,-0.877725040402442,0.966079032239102,-0.731859275363625,-0.250631164606284,1.04985807154034,-0.908680735091588,1.27197225920266,-0.0945748281375541,-0.0576954841600243,0.468153541177804,1.11733742198482,-0.91884085656832,0.310112211005888,1.90683838393431,-0.577019114351608,-0.912902486580962,0.448197856845589,0.186527498275875,-0.817221801795965,-0.29792890137644,-0.712139031998014,1.10380330367762,0.227911715256679,-0.629522189429456,0.10516208716754,-0.0809634420852775,1.10796419409866,-0.899792618465612,0.716504891233633,-0.283206475210347,0.0432091627429773,-0.823353162027719,-0.0512444469515507,0.227598497412458,1.44752968830977,-0.747712396261813,-0.319032946940986,0.942101434772001,-0.247656170113184,-0.307524607882918,-0.0943876605494824,-0.590965772448291,-0.66368853596332,0.91308479118888,1.19800310676516,-0.291911043535928,0.914533856169,0.0155980541894443,-0.45131841442122,0.918856356624911,-0.818982685008611,0.0907453938903661,-0.657919355148852,1.5314140713283,-0.140486632168484,-0.656783153999934,1.74468836432771,-0.187426591233794,-0.369071501356803,0.562270602760201,0.484289978937581,-0.779848742467284,0.951105782908528,0.265881874922429,1.50240488321055,-0.0347329751739889,0.13373771404925,0.836358606085576,1.21289712828575
"BEL_2003",0.443954882310397,-0.0520868821682465,-0.130928220508085,0.86462101672567,-0.811638765337704,0.605049781014912,-0.656601214059874,-0.313611878957929,1.00531067876244,-0.82523548403311,1.41831529861038,-0.221936480052844,0.0555935801369051,0.366643244358503,1.0950533819844,-0.854061936412027,0.387822916050977,1.78331426733777,-0.551686340708862,-0.921690872007153,-0.0306616161985296,-0.020148609083976,-0.770104349458984,-0.322735665183345,-0.687663933276472,1.52514812358245,-0.0846075259908628,-0.60695688973509,0.159764441119595,-0.141536846309822,0.86120567187004,-0.856361753378676,0.874552152254867,-0.326409790992501,0.584707241650043,-0.797827031641118,0.200761590104861,-0.0627233214116314,1.10269631449339,-0.727425322352066,-0.218221149047058,0.927330251813828,-0.337046238992689,0.0281007041952215,-0.120538876518061,-0.559822227648934,-0.580189682523878,0.276448980356826,1.06941769906013,-0.365936332088101,0.51110501446726,0.0400249239080938,-0.275517764247038,0.859467765717919,-0.783800613123359,-0.0211258706642492,-0.640117493676593,1.64619713350411,-0.302189419677575,-0.471677853108192,1.64251345847546,-0.246585848828841,0.486257433961522,0.869530218136313,0.384158828077126,-0.665264244362216,1.21584075710693,0.180573872762365,1.39639395452337,-0.0709167134387832,0.241688754264019,0.743271767459681,1.22412465187442
"BEL_2004",0.337395657798872,0.287616122751205,-0.219143007565813,0.732174719159127,-0.515824010286019,0.630164859360943,-0.423598854769163,-0.34872839847521,1.80716374876453,-0.680199690526709,1.61647630138814,-0.309386396737194,0.427559341245157,0.187308386644403,0.980114649350656,-0.53016733563056,0.942443153427571,2.2384031179566,-0.504373660523143,-0.75231471652057,0.198698091820623,-0.0669034621755727,-0.610417447082451,-0.332387029492391,-0.620487598487556,2.10177579884733,-0.165841181005054,-0.51418843543603,0.462290996799901,0.48044859706904,0.818264850599863,-0.758663807361332,1.17059906870471,-0.356261791273152,2.61532503755154,-0.580854923355009,0.55514507971544,0.804209887576968,1.67620866252485,-0.689749327948249,0.194320747299015,0.787952358142358,-0.378626827267324,0.435814551614088,-0.318125841613985,-0.535235218596809,-0.25955408531642,0.217194997963367,0.981551003795027,0.0782153992249376,1.85586782013973,0.919392233779477,0.505818458749327,1.06138897480169,-0.604028806782865,-0.154482344967764,-0.601217129718693,1.75420882078898,-0.344479735003301,-0.115591752195965,1.95639167304432,-0.381676318491759,0.252985906147433,1.0948539360788,0.984945733239853,-0.469541534085452,1.57565660232025,-0.00849122585868896,2.35607183527049,-0.333248815858542,0.61555309127901,0.537988505917659,1.15573882637982
"BEL_2005",0.443954882310397,0.320757879328712,-0.156412492324762,0.942884738014991,-0.644849594936222,0.822713793347177,-0.34451411238217,-0.332060775081138,0.337099787094037,-0.739803441282764,1.99571546187661,-0.217614827193442,0.374691111239923,0.353108538115929,1.27801707882996,-0.703682300334917,0.629471272835021,2.35055001328767,-0.511824476300422,-0.746722107612995,0.518332643595248,-0.00716114989186585,-0.498546772819083,-0.329783918661608,-0.638192989052076,2.47349413920409,0.0662308998134961,-0.576869823475936,0.531650743711971,0.613414606342431,1.08316738181588,-0.784808328126537,1.66871312088975,-0.334098942579942,0.404207882014354,-0.823353162027719,0.0117570623125522,0.0824375880004133,0.36947166701012,-0.700288067641624,0.235630546278402,1.11406789162356,-0.338002428604786,0.422224090033459,-0.143203263690828,-0.568017897332975,-0.396492204957105,0.45283292794666,1.54351685969108,-0.439961620640274,-0.0268001078017272,0.186586142219991,0.0956169416762355,0.336848165736384,-0.578071302526063,-0.104918188684958,-0.628908914231096,2.26833784604555,-0.286888014677904,-0.301440447870405,2.05430929115273,-0.1730941937752,-0.369071501356803,0.295978936100904,0.504316209109671,-0.564925386562103,1.94199760534832,0.227001552222132,0.665476498838066,0.0919101087527912,0.532607659249583,0.798284207083072,1.51535980920467
"BEL_2006",0.497234494566159,0.395326831628104,-0.130928220508085,1.07533103558153,-0.707788904521687,0.917941798742543,-0.310073982632995,-0.321754840005415,0.515289358205612,-0.821261900649373,2.20412617169461,-0.195498133148272,0.516302441611085,0.477821188493928,1.47622775041264,-0.791596549118458,0.445307547180221,2.85114774896838,-0.566960513052282,-0.71496407845926,0.501509772449215,0.0477371911255945,-0.483839206482257,-0.327456561096798,-0.686362066323198,2.60924657358072,0.0678600671685525,-0.611971400778282,0.270444888319707,0.679897610979126,1.38254353010796,-0.811124852317829,1.82739681383456,-0.323511701178499,-0.182415036801633,-0.746774770867916,-0.169372276821744,0.437275366563189,0.391250616935366,-0.738754467522444,0.372191208673722,1.32373822404151,-0.331063223991279,0.203594925475516,-0.0449909192755013,-0.590965772448291,-0.482217694488266,0.528622905426666,1.71520219108983,-0.143860466431582,-0.0268001078017272,-0.0576825549665044,0.447218242024599,0.758507161176031,-0.494621144212874,-0.0146062208094107,-0.656600698743499,2.56231460960375,-0.292501092893864,-0.468704273977401,2.52532012608527,-0.0956382585734368,-0.369071501356803,0.459850730968164,1.48560148754213,-0.709859292273377,2.21325773736147,0.340059431760447,0.777066950087731,0.399471884003543,0.736311882027734,1.03425861915183,1.76440669608054
"BEL_2007",0.603793719077684,0.37875595333935,-0.0446737620516402,1.24991933691925,-0.761287317669332,1.20676519972189,-0.258626381402747,-0.286638320488133,0.0698154304266754,-0.811327942190031,2.40912031249919,-0.08466044804834,0.448329003032927,0.659572958037059,1.72017934620672,-0.849434870686577,0.4900178158363,2.60735015042258,-0.573293706462969,-0.756509173201252,1.1689749558066,0.176558745814904,-0.3769265127261,-0.317805196787753,-0.687403559885817,2.51863822705104,0.358806885507761,-0.616985911821475,0.43130047158387,0.64591740860926,1.85610216467907,-0.798826607352617,2.22102995856597,-0.285015687348568,-0.498288916164088,-0.836116227221019,-0.397752747904117,0.239695239863462,0.137162867807502,-0.737173656568438,0.360195478585477,1.60778175003096,-0.281641880897445,0.399179394309784,0.226981726797712,-0.594244040321908,-0.515617235864043,0.853141809000148,2.23383000216677,-0.365936332088101,-0.228514528652597,-0.424085600746248,-0.0606503029230374,0.615974542999249,-0.498482591127109,0.113786429172807,-0.653963385932794,2.87454105427048,-0.202538058473685,-0.533379620072106,2.60543454090125,0.077570289436805,-0.524585853232862,-0.15466849978406,0.984945733239853,-0.66836112268938,2.40295339669026,0.599261583095763,0.152160423089608,0.146185716149983,0.654586235763446,1.27877443632,2.08013826851333
"BEL_2008",0.657073331333446,0.627319127670656,-0.0093878472285491,1.37032506197974,-0.591351181788577,1.55628337337082,-0.10598432486011,-0.270097930860429,0.604384143761399,-0.813314733881899,2.85384371241135,-0.038647555839423,0.739104268061712,0.758182960661524,1.94067405778982,-0.756893556177587,0.830667481787374,3.64105196825677,-0.556529370964092,-0.571553607186423,1.42700462732815,0.362454918467378,-0.262593485727607,-0.313062240613023,-0.674384890353081,3.24030329093058,0.484196593662446,-0.579377078997532,0.398834207071837,1.58554387414122,2.36655361752455,-0.772940091726543,2.70583197634956,-0.263020358297785,-0.272664716619478,-0.797827031641118,-0.303250484007962,0.852596857380983,0.630819066113067,-0.735065908629763,0.72364226768297,1.97137125739827,-0.271123795164374,0.517357321097861,0.370522845558575,-0.58277010276425,-0.275140537958449,1.14665572178635,2.74960035973916,0.0041901106727645,-0.161276388368974,-0.460725905324222,0.134683752826054,1.37020964751806,-0.33158227450073,0.203727962397511,-0.655941370540823,3.34201365497356,-0.150713199329069,-0.442685456582979,3.31059620174521,0.0778752340635836,-0.291314325418773,0.0501712438000145,2.4268343056304,-0.730918064898093,3.05477005411361,0.750208718285152,0.743589814712832,0.200461323547174,0.951604069574703,1.44033728531923,2.44418221517615
"BEL_2009",0.657073331333446,0.544464736226887,0.00433445298043076,1.32818305820857,-0.553587596037298,1.41396459607665,-0.120440675619023,-0.262972839943879,0.158910215982463,-0.749737399742107,2.8025951772102,-0.0277163162538792,0.612598146263475,0.760599872490555,1.81869825989278,-0.731444694687614,1.00205684496901,2.7259983150482,-0.544608065720447,-0.568757302732635,1.4987980070077,0.288110489902812,-0.278432403321112,-0.309157574366849,-0.67594713069701,2.91629040510711,0.526667301263226,-0.576869823475936,0.711690937824153,1.75618358604207,1.85247336288159,-0.727875194091782,2.73102407332442,-0.264595042936608,-0.137290196892711,-0.746774770867916,-0.350501615956039,0.497759078818208,0.191610242620615,-0.728479196321403,0.604956037538346,2.04350290958701,-0.245689151482583,0.876618218533616,0.258363185960006,-0.5532656919017,-0.295180262783915,0.937199784023428,2.62887294917167,0.0782153992249376,-0.295752668936221,-0.436299035605572,0.330017808575145,0.889162061171415,-0.38414085750004,0.193133531383398,-0.636820852663211,3.20501718004574,-0.151482114153173,-0.380240294836367,3.10469828540658,0.242850277150803,-0.369071501356803,-0.339024269009727,1.5456801780584,-0.634295461090576,2.81357225631841,0.719256931978641,0.297228009714172,0.254736930944366,0.864389387367291,1.39574825530869,2.21350763962719
"BEL_2010",0.550514106821921,0.519608418793757,-0.0583960622606201,1.06931074932851,-0.578763319871484,1.39408182571937,-0.125542917063345,-0.287401723086335,1.85171114154242,-0.783512858503872,2.32370608716394,-0.125334827901526,0.633367808051245,0.564346631973238,1.36480755041054,-0.786969483393009,0.851958085909317,3.42000881224192,-0.555411748597501,-0.602113220145677,1.43979948707302,0.265575493142448,-0.234709004754168,-0.316382309935334,-0.677248997650283,2.40817928870213,0.341223113710083,-0.574362567954339,0.611340665696052,1.23983225003041,1.79138853262401,-0.746623567535251,2.36878823682274,-0.295937968034867,0.0883340026518994,-0.759537836061216,-0.114245956215654,1.84452973836329,1.57457356287371,-0.733748566168091,0.613932974624252,1.5154762253974,-0.285411999939429,0.409815407720711,0.0369495574260438,-0.556543959775317,-0.294066944738056,0.96751577501543,2.13691470413724,2.44702463289448,0.30939059361639,0.0888786633453929,0.701152514498418,2.30854938384854,-0.413745283842508,0.0735572260912464,-0.64407346289265,2.49881232556547,-0.24667376937726,-0.397338374838416,3.05322380632192,0.019630810348872,0.486257433961522,0.500818679684979,5.21048029955104,-0.676413006340006,2.25800167666261,0.422241760919115,2.38396944808291,0.824630808614876,0.830845278825978,1.05380251217593,1.51059661737918
