"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"BCAperRGDPL",0.613911546916572,-0.41069094759895,0.154587859529692,0.244696988630385,-0.190539888144699,0.0171279899381695,-0.0410146968537356,0.204586941018521,-0.0829450587040132,0.026099571802956,-0.0906731647801989,0.00327185690965553,-0.00164183647508513,0.108640622562182,0.0422431337837637,0.00138681768795822,0.00302053479593265,0.000528008134182517,2.42854009517298e-05,7.26137374053794e-07
"KCxRGDPL",-0.415368567627041,-0.0780005016271328,0.626759765039187,-0.197028462943254,0.129739959480228,-0.240548629454655,-0.0830650953456026,-0.116599866361013,-0.140914661487099,-0.00574599322904441,0.0190355235681198,0.0620499471423598,0.0268896022757885,0.0290126061523584,-0.0232519569859434,-0.00372756681482545,-0.000202224672728612,0.000163842733854714,-2.44557013247898e-06,1.30223447238951e-06
"KGxRGDPL",-0.236447602482744,-0.105280776832703,0.326307220487468,-0.32176497653505,0.203627712766246,0.0811460344123954,0.176268345037281,0.0112984932676351,-0.150241010047968,-0.128950472893946,0.00247611720959418,0.169439803645058,0.0767979125919166,0.157234212145009,-0.0789192455718969,-0.018846203295703,-0.000332859517927549,0.000838401205257601,-9.25032600152735e-05,6.57994762723156e-06
"KIxRGDPL",-0.145785918979114,-0.065627395777623,0.477849994994764,-0.304022045907455,0.0142043804690774,0.258329128955281,-0.30302105423592,-0.0898094110642464,-0.24241763742981,-0.0130192917237296,0.0342023681932836,0.0401283520578996,0.0916033593615192,0.0363586949877499,-0.0117235853241299,0.0110791877453183,-0.00784958717486711,-0.000287789962391536,-5.66199453857295e-05,9.72561267275458e-07
"KCxRGDPLxPOP",-0.970037158591918,0.0103471296147387,-0.0172765913824565,0.0468521225599412,-0.0235460739928857,-0.0568363938866157,0.000294420690639152,0.0332086920360986,-0.041452705823558,0.0188843535162733,0.00673148569276647,0.000726837408804628,0.00431973901898043,-0.00818297397286476,-0.00115239190541369,0.00369245236832135,0.00149744553182331,5.50171669041617e-05,-3.88653330196115e-06,6.29139458892961e-07
"KGxRGDPLxPOP",-0.95446750234392,-0.0915614510788251,-0.0780028815129649,-0.00648552582366663,-0.00463293865213524,-0.0860161657359794,0.00501996018090273,0.0696780136480039,-0.0520594489526133,0.0293742352044995,-0.00488432811932308,-0.00105410073212046,0.0066790744666128,0.00626694966568632,0.00332568662591129,-0.000311740103782318,-0.00115581602569392,-8.80460859487512e-05,2.04746799437232e-05,1.41633953516698e-06
"KIxRGDPLxPOP",-0.940327674243926,-0.0202182510233595,0.024548997196677,0.117553919169355,-0.0758744425230635,0.0162267977264024,-0.00858899956420572,0.0260541489025529,-0.082864786919327,0.0241891523617441,0.0456968141917137,-0.0556035247123005,0.0132076108094302,-0.0122530849740486,-0.0241881664991807,0.00178690490375463,-0.0014377665658738,-0.000223860258720547,6.44472994527329e-06,-1.97062968083509e-06
"RGDPCHxPOP",-0.9664072484673,-0.0186997279425094,-0.00679467821382513,0.0672772133891434,-0.0391125892322353,-0.0433401722312199,-0.00369214249247111,0.0395974416878698,-0.0521229752877175,0.0212096009387353,0.0127142588090076,-0.00927485450218168,0.00687722791671807,-0.00559936992425841,-0.00244974931329726,-0.000844094298277677,-0.00200113744523713,-0.000703317813155729,-3.22983243765952e-05,-9.14702591939636e-05
"RGDPLxPOP",-0.966411791952791,-0.0189489742056534,-0.00710685439817704,0.0669891915826639,-0.0389665190492207,-0.0435284575898211,-0.00375207649941879,0.0397638055705393,-0.052127981545716,0.0212865675674007,0.0126353296148189,-0.00923603700847141,0.00686923473003767,-0.00561983305748597,-0.00236355797443119,-0.000913797663075137,-0.00197545908696012,-0.00064243754294302,5.72947687946193e-05,9.50306547465099e-05
"RGDPL2xPOP",-0.966643889162968,-0.0210961274149294,-0.0111215612269504,0.0627424897490303,-0.0364873245789204,-0.0458759148060256,-0.00481867684211884,0.0415012253011441,-0.0520467851590368,0.0222698372896997,0.0110549570299832,-0.0091014315598442,0.00707819298333462,-0.0055029170658884,-0.000987237601178334,-0.00181168516943025,-0.00210128138353928,0.000914823807212428,1.78356592418519e-05,-3.66461985150522e-06
