"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"sig_39",0.320601128770767,0.342225721373505,-0.110980533416006,-0.305592095834352,-0.236321380798009,-0.114083180718837,-0.123131991059942,-0.0509824661218406,-0.13666253260617,-0.0299143092146199,-0.0117617018550119,0.0557350942825156,-0.00852121244304942,-0.00893785017847947,-0.0599300495155229,-0.0102979777930967,0.00994545220368666,0.0643692985444875,-0.0129782109808594,0.0124083482361989
"sig_40",0.356432243499353,0.130697050844373,0.247208943128694,-0.155544383958953,0.33583448731667,0.0703259517960014,-0.0259799027619284,0.0109709221398377,-0.196273101701323,-0.00300851956471703,0.00986498518230164,0.0349408629115948,0.0804422245388956,-0.085360358076306,0.0235502917362904,-0.0301814607930351,0.0620771273919746,0.129911242360611,0.0205738148605582,0.014681272812687
"sig_41",-0.44117926277945,-0.442793115552944,0.20773671042525,0.181788807822667,-0.0786149957768457,0.0651734776297204,0.118386635775194,-0.119546128237182,0.146335017055673,0.0424299548125996,0.00247146579082496,-0.0151704507790432,-0.00593942025098298,0.0601518820236188,-0.0319088960917239,-0.0529687660223781,-0.0352194703645703,-0.0807889618613302,0.0345046860354158,-0.0367249843747994
"sig_42",-0.855489735525594,-0.172173560545813,-0.0246034625727836,0.151777730267669,-0.0942850246612161,-0.0775357683951616,-0.0209460033425539,-0.060200836723073,0.0813862794281284,-0.0218128535021144,-0.0712488913605983,0.0856383963094092,0.0122662926057622,0.0257361126572685,0.044893284126037,-0.00651835677377168,-0.0162163164938679,-0.00756474599413046,-0.0162676270685569,-0.00719946999584264
"sig_43",0.228992095661942,-0.0281754982715327,0.254703346252058,-0.198807708748917,0.286013065951117,0.321724243355234,-0.0909885237249683,0.083369082320679,0.0508768948189864,-0.0544189901391537,0.00802304246837428,0.0153021129969358,0.0604195775232597,-0.095637844913399,-0.00242096591610452,0.00668725337381462,0.0164944729410454,0.129724129479803,0.0248152338407425,0.0247815237668364
"sig_44",-0.650476523567072,-0.250947200263826,0.123519821841811,0.251585545995506,-0.147396648365206,-0.0585902566576325,0.050746813865157,-0.105728340264222,0.124241134848997,-0.0102280861498955,-0.0825211666697062,0.101306662425347,0.00310392336814008,0.0691274230008635,0.0319721536075046,-0.00891607790104723,-0.0173842009388574,-0.072420857650367,-0.00674847317289052,-0.0212775724881173
"sig_45",0.259514331544387,0.323517985874122,-0.145588143314933,-0.256261059614589,-0.332749165332289,-0.0986866345271535,-0.0232040153868977,0.0755407712925762,0.0825460395393584,-0.0454778627539557,0.00687757514260364,-0.0626361868049439,0.016935708094162,-0.0257803655306987,0.00733279516726381,0.00437631362114893,-0.0161502548926067,0.0326937692791507,0.0024997043545688,-0.00330206871652761
"sig_46",0.291576823953948,0.12927004628664,0.209590346153864,-0.309233851140738,0.105637574171817,0.0964174628018804,-0.0909242977321366,0.0245743502676211,-0.0764959122940022,-0.0908114373912381,0.0626814058652859,0.0349348954224988,0.0879555276589097,-0.0493278615600622,0.0193467831708625,-0.0458610602211814,0.0488279975832724,0.10144685963956,-0.00434808621494643,0.0134344014171491
"sig_47",-0.607479478191394,-0.214894460289433,0.115026849355033,0.0259448141408911,0.0199426471862408,0.285984789534657,0.0369670979198096,-0.135234125491962,-0.00665257786037929,0.0766148077482962,-0.0395534721446285,-0.135069633815112,0.0525467548637722,0.0293238621448752,0.0288064546860781,-0.0514155259846733,-0.0593509967916117,0.0562671866340913,0.0185398399738767,-0.0369838376359182
"sig_48",-0.477779733030976,-0.322525055912083,0.315235178229879,0.104065160136033,-0.0759295637581192,0.0784988858487701,0.134486458764809,-0.08586926120048,0.11747836817958,0.11473468113686,-0.00656432274794546,-0.0152480790297597,0.0024624873527852,0.078433985700027,-0.00690643189330747,-0.0631169758415657,-0.0535328745087795,-0.0713958880789852,0.0329784997374158,-0.0362301218269783
"sig_49",0.121071873173029,0.0241443185462801,-0.0363212487114841,0.0628478449146211,0.15715385477962,0.0403844100638741,-0.0675159705359429,-0.0131441967429939,-0.00157584542477127,0.00270533162057014,0.0396465905535239,0.0215286386802069,0.03037288034265,-0.0326773470626522,0.0579123327459524,0.02886305167432,0.00228675457502411,0.0515502852274976,0.0391378981182955,0.0292928031288821
"sig_50",-0.0461206211591741,-0.110690416557123,-0.072996256486164,-0.0217604754718923,0.0414489747148844,0.218882996547763,-0.0480335256603819,-0.0558544381034229,0.0946059079174482,-0.0268003948393311,0.0512482982224839,-0.0176360511884326,-0.00477086167418246,0.00227309210605541,0.0029428500489284,-0.0600327617016865,-0.0091998061342155,0.0410298784054028,0.082207475317203,0.0135466882294021
"sig_51",0.129092544300827,-0.0498018911600417,0.00406395774461531,-0.182008855899376,0.109237111731631,0.407684005375626,-0.0540063663279662,0.0154846947162067,0.0361882783128265,-0.0751029152733097,0.0617922342507112,0.0944766358914162,0.0227233950824448,-0.0213507499965259,0.0410433796451714,0.00707991105413395,0.0241646736617929,0.0989578416537175,0.0483073166956316,0.0186575361949174
"sig_52",0.215905770572819,0.00269948930100438,0.0833885729767653,0.000520400017830294,0.315065377908469,0.020340588925176,-0.0432063298543758,0.0328897884172413,-0.0113533893613308,-0.0478070783523086,0.0315019881749031,-0.0028964855279406,-0.011385275022635,-0.10845942587695,0.018855237893176,0.0206139972582952,0.00816269338566613,0.121641932825015,-0.00865108238830829,0.0229484988304229
"sig_53",-0.253542563204526,-0.29015906229244,0.0127069253895243,0.0125391223056453,0.083174515414752,0.117202220830443,0.0027671311005007,-0.127124036557825,0.166963308459653,-0.0622715006220388,0.00983539557370772,-0.0386147575347376,0.00852730989418157,0.0136971351359654,-0.011168929984287,-0.0698903500896135,-0.00146012218041555,0.0152658514644385,0.0564324233594904,-0.00825732023666696
"sig_54",0.388332886942241,0.247163151043571,0.0481418750829966,-0.140088446689169,0.250143150321474,0.0267692263006435,-0.00104913203057098,-0.0322551173090959,-0.291409853166933,0.0113654082987999,-0.0228502295911408,0.0906780067799993,0.0716326144265056,-0.0765937271664529,0.0124920624024608,-0.0282138588008637,0.0858130288933283,0.0993880926114835,-0.00443009308432335,0.0187323245275493
"sig_55",-0.639445398871051,-0.396079232073371,0.0368480074194899,0.218761618987627,-0.126459032327862,-0.0799340476687475,0.0476653501873609,-0.134742583401324,0.15552849714426,0.00342805174551574,-0.0436076007416813,0.0990208225102616,0.0115664070080932,0.0577795282754392,0.0261397447544816,-0.0114422997243767,-0.0302102390999581,-0.0795464868721332,-0.00740093413892141,-0.0169703122248045
"sig_56",0.28274995047165,0.314965893641729,-0.0676138512228093,-0.345669080061767,-0.320850517118043,-0.135361811663766,-0.127290138402237,-0.0447548162996998,-0.0628996641181052,-0.0370620821890503,-0.0160824308044578,-0.00358871891697261,-0.026831826237446,-0.0126465253447414,-0.0345937665404254,0.00400732095599246,0.00507124588454135,0.0449115662912989,-0.00949049005962137,0.00571679332847826
"sig_57",-0.272255870256576,-0.364561096978312,0.507622923415124,0.0307908026656456,0.0832559971633052,0.123589569794363,0.106746523700971,-0.0325780137058749,0.0871527976260581,0.0656953202977366,0.00181798041311743,-0.0523455558690069,0.0274385204611581,0.0439785060777884,-0.0217693410226844,-0.0574145432180343,-0.0373823711868442,-0.0311894917017999,0.0457460600705903,-0.0242232255622325
"sig_58",-0.895804543846584,-0.0624035580694494,0.056611438531142,0.16683303983142,-0.10041612368704,-0.0293929152636714,-0.00273618056291855,-0.0556975887653416,0.0595809526031328,0.0159976712928979,-0.0488183699151484,0.0622308050873337,0.00788330842127627,0.0285607585147107,0.0348083102977565,-0.00866477750297782,-0.0234850013730477,-0.0132204704608022,-0.0113608700275898,0.000183556599606442
"sig_59",0.343631853176497,0.165351481345564,0.123964150805498,-0.253544619044535,0.206853232313913,0.181978299775018,-0.0464401616822967,0.0628946371755294,-0.0852573243760132,-0.0748499859652114,0.0355103219565817,0.0748661277483385,0.0683180958902972,-0.062990941953126,0.00865097343736958,-0.0121903753103573,0.0489763981827584,0.129506300696647,-0.0132373268603088,0.0272401030679133
"sig_60",-0.212334741610286,-0.31461708187631,0.290614705434362,-0.0158156201386811,0.0682762031692388,0.232689288743209,0.0301252182120534,-0.0817828778299367,0.112714339814399,0.0931732829635387,0.0295978844447784,-0.111684629486827,0.0310729980691841,0.00115424058535899,-0.00564179504849931,-0.0929302038965258,-0.037374243204247,0.031204987581084,0.0688580221668708,-0.0349970975711121
"sig_61",-0.658556844742176,-0.285240229044463,0.107783094993291,0.263725087603943,-0.154226596860613,-0.0480037012771587,0.039635881823188,-0.105456773440365,0.120499227075488,-0.0122323029036875,-0.0818219857967931,0.0955921489272234,0.00514616074698182,0.0688715316832317,0.0381783020833539,-0.022490403464179,-0.0298459609971106,-0.0634075918820321,-0.00626543359126779,-0.0229131749839669
"sig_62",0.1155856183851,-0.0213534992309631,-0.0125036552440384,-0.148683915974585,0.0845798120896846,0.301570941800202,-0.102611382640469,0.0645043753510171,0.0862822771070283,-0.0790914640525479,0.0410734031837124,0.0599420543171644,0.0705380057182113,-0.00988175235513534,0.0255990868906854,0.0190915805342557,0.0700219482415604,0.0528035815932539,0.00956564294081905,0.0173950993846095
"sig_63",-0.0483232807141141,-0.11804367076044,0.0326239695336185,-0.127202440615912,0.0663619549968455,0.270370208055932,-0.0153942716947598,-0.0644693481454134,0.0453806856508916,-0.0423187169598975,0.0759704793380901,-0.0174925114448559,0.0312560580825881,0.00477094035988543,0.0483295991941933,-0.0639529116968482,-0.0130840955560629,0.0348542407865554,0.0633606446837969,0.00632744107575554
"sig_64",-0.148492790648117,-0.273951848333206,0.0776379386338935,0.0159325664997912,0.104118727856744,0.0477955132518006,0.0165917969661157,-0.0725565665051542,0.140400069238454,-0.0706354969772224,0.0297233426057805,-0.0443804976122617,0.00849959420286902,-0.0247995482231855,-0.0118893361046861,-0.0200740728473649,0.00772658008962613,0.0395846161750203,0.0820338240540951,-0.0190383194974736
"sig_65",0.357900902555265,0.238259942511469,0.0480869016538837,-0.286379344034517,0.0660214385439461,0.0451655252236172,-0.0233061960657854,-0.0645965504385229,-0.233581377760487,-0.0204048236265018,-0.00347131917342476,0.112188201478978,0.0676712874410693,-0.0526362676217795,-0.0252548351898725,-0.0243070228882602,0.0665612362572467,0.121728095771016,-0.0102155529576497,0.0237205360645911
"sig_66",0.0488478225254989,-0.183131845726609,0.499124810007992,-0.0966742884425054,0.297882539854058,0.194752475185235,-0.0334164400167581,0.0321314107151683,0.00690047807311545,0.0146500368547319,0.0172721964483167,-0.0915155580974556,0.0588539914404294,-0.0405114122183582,-0.00142340269572634,-0.0418484492456483,-0.0155853048182897,0.0922229874006176,0.0500902626183883,-0.00745780856280325
"sig_67",-0.655803368959665,-0.317914871006718,0.16777330118468,0.225056224370944,-0.142834315139206,-0.0266122665207586,0.0834565410246244,-0.10798818417676,0.128897918642267,0.0493944467507015,-0.0446409604588358,0.0726696275557925,0.00014671924040453,0.0721663079415997,0.0191275910526968,-0.0298929158752726,-0.0435410449576139,-0.0857703974451559,0.00304321811022243,-0.0199183132837654
"sig_68",0.0327516516486126,-0.113383813552433,0.149819070525398,-0.111890773743879,0.169939995576695,0.275596169284201,-0.108156905975647,-0.00473851979074326,0.0830152151751095,-0.0284963655903625,0.0777701975564708,-0.0306872926813035,0.0647982614511946,-0.0266011104184386,0.0352401645517888,-0.0599504598211918,0.0093815364290142,0.0543748129025747,0.0733777946871076,0.00498949958960563
"sig_69",-0.47236829738341,-0.449167751014798,-0.00899686564609898,0.20830934256951,-0.1035598546217,-0.0494529871956026,0.0502931318533004,-0.13073329064632,0.149761471583765,-0.028858377798826,-0.0426228244167828,0.076449349220603,0.0117019792832064,0.0872421975799173,0.00781730405974255,-0.0115702267787456,0.00763108430830705,-0.053212400599721,-0.0203046830899146,-0.0486701071586723
"sig_70",0.271092111349205,0.0429007759788571,0.344835689041228,-0.182173879662426,0.33560692354644,0.134330473674102,-0.0611804358264114,0.00446870699491923,-0.161247771043926,-0.000264573341714027,0.0251518831777124,-0.00934949270845307,0.100693251690925,-0.0788703978130567,0.0431491658132799,-0.0416090180855665,0.0433042970984234,0.112736252479472,0.0310144566355219,0.00661384407274072
"sig_71",-0.612876912993053,-0.354494896650086,0.229228951877267,0.191449344425722,-0.119561904225884,-0.00829620418002131,0.109793409274902,-0.0986372251182361,0.137698881085385,0.0676502118428837,-0.0239390242271516,0.0394993056850464,-3.87982515178601e-06,0.0725095936537868,-0.000528303860566861,-0.0379592015163594,-0.0392051208746645,-0.0903114733949305,0.0133844988726695,-0.0237079435307121
