"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"AUS_1980",0.369770362262327,-0.0380850383922216,-1.33060134595657,1.21781863210048,0.967163756478122,0.900032503104657,-1.01631374890363,0.106762207447047,-0.443189957634541,1.3895435719238,-0.330443357771021,0.855878990735713,-0.0777417171134255,0.447590916824042,1.30964874847201,0.283136190372696,-0.616808017831287,0.172873352082517,1.57193622185638,0.838790897224634
"AUS_1981",0.451654212789418,0.0676850483665675,-0.919659106948872,0.522859352194811,0.988205020065101,0.368999529900876,0.0460154951320462,-0.303091858432724,0.10889130209038,0.832501011930079,-0.14811271901882,0.597882566754475,-0.0859166050780226,-1.74324124945568,0.231955160443881,0.671542027955762,-1.10805672717823,0.29667687768029,-0.652324548609078,1.27003866374717
"AUS_1982",0.439340252121579,0.0495078275830868,-1.22590688213668,0.450690997693681,0.395281951420615,1.09675494306041,-0.869559622578972,0.0807930871815633,0.38606373459391,0.99811034240459,0.0290437233587266,1.39921075768343,-0.708099913160338,-1.01743298126934,-0.321373507393935,-0.370597780262256,-1.11167312581119,0.482262027231329,0.170100062582005,0.671908113215811
"AUS_1983",0.341194866315299,0.122622028860171,-0.827929153269167,0.789274672798988,0.533918133815636,-0.00638021969914254,-0.2052106985438,-0.174575385842812,-0.172521005362715,0.623365414978638,-0.0870477437047581,0.440858886707849,-0.454300939286421,-0.414577344751837,0.655820916497597,-0.351046224302082,0.330834080414877,-0.194838916294559,-0.880878498743832,0.862201813336912
"AUS_1984",0.36705563042655,0.182423605346703,-0.789032509253806,0.778494646350834,0.782943896324515,0.555990389765835,-0.995999697067722,0.204423095758996,1.12717008513392,0.0839496107942983,-0.463271102746338,0.374391090978084,1.10862962283724,0.61109878127345,-0.0705437537638978,0.00198746832711016,0.491567706665135,-0.177138204486046,-0.940403633331058,1.34820892310009
"AUS_1985",0.349963420121968,0.149240519721466,-0.377911592791278,0.552409758834371,0.782465523294164,0.0203573057119915,-0.508515524013246,0.331902784159998,0.527012258487559,0.621769363489327,-0.249155136122176,0.21041837158645,-0.447970262127376,-1.2479936184705,0.512858766660248,-0.0460070925968851,-0.466608838724346,-0.0372875099779975,-0.461671201748189,-0.331527180469494
"AUS_1986",0.470263362061772,0.311930396426044,-0.679122219524953,-0.0400678817044407,0.362156302100691,1.14105437598555,-0.627480237193719,1.15933749283395,0.890276442346441,0.411887836156742,-0.910026199074422,0.584169185295065,0.351898314799077,-0.449874474468269,0.0689533996450344,0.431686113114675,0.85418299218509,-0.0614052233658932,-0.750864438399607,-0.229558416261706
"AUS_1987",0.371541411753637,0.188610482868087,-0.504239040972668,0.316396386528047,0.779162384382351,0.574674844814931,0.0498823914885076,0.547874356680759,-0.182506200173319,0.342882599304159,-0.393364243178586,0.227071907527403,-0.0567536258825397,-0.0280360403403491,0.769869549141299,0.294990774569642,0.996327887661152,-0.140681184711249,0.00881745504714893,-0.203481591364261
"AUS_1988",0.393444820110105,0.0421588603055204,-0.336480821512654,-0.224468741881365,0.397321885429602,0.938029376937565,-0.216148774729368,0.167358213632427,-0.0533333243316211,0.0291510125507957,-0.21756450840718,0.0465179099952623,-0.424341818151501,-0.443899826850882,0.0787790910530617,0.377581025190184,-0.502107634954501,-0.00112023171382503,-1.18364361959208,0.139690246531477
"AUS_1989",0.386374955525805,0.152868137775179,-0.264606990498565,0.129141977880697,0.749494134491045,0.650874381468101,-0.0526442177760482,-0.0691139121127187,-0.34970928844204,0.0666839439119955,-0.105363420802941,0.107020071473453,-0.118440779597087,0.262514902883456,0.667544407724119,0.819599484569118,-0.559385393446302,0.138786434864046,-0.993039276806082,0.483913690665922
