"","x"
"1",0.975430083000315
"2",0.922056649964585
"3",0.871632959208228
"4",0.819297291431418
"5",0.773609638165917
"6",0.75266768768881
"7",0.668842102159694
"8",0.640594631714693
"9",0.633251765286201
"10",0.575570332282787
"11",0.501963636016348
"12",0.466791258846846
"13",0.378639657751926
"14",0.35092362236579
"15",0.329174612455165
"16",0.170360528853985
"17",0.136118799071425
"18",0.0384951268963818
"19",0.019368321324821
"20",0.00350666910255234
