"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"AUS_1993",0.25604080147893,-0.0206736127614774,0.00163268933307503,0.459678361582678,1.49358736553961,-0.101023696857369,0.0317423953645908,0.13113188164068,-0.370868499064323,-0.0109703101808145,0.462828462033031,0.218080908403574,-0.275441111934664,-0.0216781199691297,-0.115515920892322,-0.501234376980715,-0.0840060459969969,-0.040872047027853,0.103743606216822,-0.00215102541972242
"AUS_1994",0.246000770426507,-0.0532236458375851,0.0887232593423535,0.271326520695157,1.40457561117795,-0.0137820317650059,0.0723339531728889,-0.0424975271828768,-0.574865759947123,0.111160631786661,0.425225814714093,0.172896262723306,-0.0574728797514603,-0.281539649688173,-0.00742006099949177,-0.40487180883727,-0.151363746857948,-0.0522130212299663,0.0562259943946484,-0.00192635536878813
"AUS_1995",0.228164100614051,-0.0839388257878876,0.164885136894945,0.253339574350619,1.51328215383266,-0.0510427281351878,0.0550984787592906,0.0387352929764412,-0.543992675060716,-0.0224893545803803,0.48258814788984,0.228363393776599,-0.19664773664613,-0.318653885393021,-0.132210282772685,-0.561836393254716,-0.203843702888871,-0.0585806800165871,0.0722310500679451,-0.00262531776124825
"AUS_1996",0.221732467884649,-0.0641192312669524,0.233495353688832,0.291748467406207,1.52433963411685,0.0151622689628447,-0.109972910635211,0.0205061457278211,-0.601137080614265,0.0497802732740821,0.415180102761759,0.158301821693593,-0.0785735375541186,-0.261649039026239,-0.0336864929816223,-0.486759721635398,-0.289023051030898,-0.0689250182333749,0.0456679278549235,-0.00244285455944951
"AUS_1997",0.209213896360485,-0.0837509242465542,0.340800345367902,0.229498624415577,1.49335620227673,0.0633710058765284,-0.0718787023812247,-0.116566994538913,-0.751453131864692,0.162644117757514,0.298772494571264,0.0690016295152006,0.115202905454201,-0.222216314685203,0.0781214784574144,-0.38924138899461,-0.299460459401394,-0.0720140411591563,0.0188858482149701,-0.00163058672558752
"AUS_1998",0.203949852030405,-0.0511463151269035,0.511593060608161,0.190684469007057,1.36467745486552,-0.070574861499596,-0.314002383026264,-0.24788417107535,-0.717285451675778,0.216507056463413,0.289503899517381,0.0130836396655895,0.340641069003075,-0.500038314738576,0.148292200388788,-0.327133672686482,-0.365375473211945,-0.069299950198527,0.0204316808727143,-0.00159887535412911
"AUS_1999",0.180493632593911,-0.0928559379136854,0.577389906651045,0.0837069841145912,1.41105415446784,-0.0209411916641242,-0.239376268785954,-0.349305829442885,-0.8105278105477,0.209893889810786,0.271207144125484,-0.03678635610098,0.467393614568516,-0.495827491605118,0.155429593508092,-0.362695107364754,-0.403887783279593,-0.0811317569958052,0.0220564902386721,-0.00132805016520562
"AUS_2000",0.170840487188151,-0.059141527697733,0.765533144432724,0.205937649317464,1.3575998615156,-0.303588720333513,-0.338299789333489,-0.0975463097958539,-0.474356241335171,0.0775647564700017,0.190405354332929,0.10304551944552,-0.125042096897072,-0.448400668401248,-0.172253162955571,-0.625471682791598,-0.361184882949561,-0.0527426627721739,0.0246826889398342,-0.00226768993542112
"AUS_2001",0.174618139299689,-0.0557201644298048,0.836798687150393,0.23306789627736,1.34265935879334,-0.247854281138044,-0.335987979656207,-0.161579966021413,-0.673059737729043,0.237601786044876,0.109300992905559,0.0492774139275456,0.136670382224645,-0.345070563225611,-0.0141683869660829,-0.468218009451709,-0.352287888279863,-0.0521789487380109,0.0153356743019018,-0.00138264107398997
"AUS_2002",0.165281349683422,-0.103948781007449,0.834925113115793,0.0424732197928456,1.28973755358582,-0.102231786330796,-0.270616115224656,-0.485498520024099,-0.974395309922239,0.319226001076774,0.110983852390407,-0.159934680693593,0.866331868247384,-0.527551257956995,0.30151389595934,-0.204044072625021,-0.372017970252015,-0.0707809560451138,0.0122823342354876,-2.90674354257447e-05
"AUS_2003",0.138982401513172,-0.154950037283799,0.947212308484137,-0.167014896844728,1.20767652377066,-0.131116499485944,-0.246750733364909,-0.823016142043931,-1.0668444553277,0.274118290735466,0.0446235020315531,-0.380839123313271,1.44465880905625,-0.815988683370862,0.452998254799298,-0.0572575375144879,-0.372916444861999,-0.0769352003866191,0.00606610520226808,0.00111885890079269
"AUS_2004",0.11114411003179,-0.198299345686935,1.05322101388443,-0.344857064420245,1.11405603478948,-0.193492889709283,-0.230217651768898,-1.08769263329504,-1.03816664259942,0.185898021773255,-0.0436773287831732,-0.581070918365375,1.84600377610344,-1.06825073549772,0.521840872420078,0.0241714678385843,-0.342372058256022,-0.0768579974341828,0.0114583079071685,0.00212021647370295
"AUS_2005",0.099036094248084,-0.260115873546768,1.03162657348889,-0.459478216841123,1.17713294833741,-0.0637432647620762,-0.102356233440557,-1.25968018487422,-1.32205408491169,0.108628191146224,-0.0424904206698686,-0.7548472880029,2.31698647921794,-1.08117736290589,0.747535103047325,0.177555214071718,-0.339112190802874,-0.0942561495132526,0.0190728548949524,0.00324719345105219
"AUS_2006",0.0860616661791122,-0.31410227417219,1.14380574498082,-0.562678655860939,1.12852657336685,-0.0593414280119847,-0.00181925340977621,-1.42421758475073,-1.46398019383469,0.0966594138402333,-0.117217087626329,-0.939457503091874,2.79852218603489,-1.1303781496092,0.934712862166052,0.372349863185674,-0.251108144075506,-0.0894020479383699,0.0179186767423557,0.00476345964054385
"AUS_2007",0.0401768562531526,-0.41993877565073,1.14740393640001,-0.837767584615704,1.17509412874055,0.0262271090088573,0.107576254511152,-1.91377673868631,-1.64998734209465,-0.182280692039305,-0.19519729628345,-1.39091378226842,3.66831059151907,-1.34284044668063,1.23625639471849,0.597897650251663,-0.255336056945513,-0.115254294895873,0.0104089472853748,0.00670473080853971
"AUS_2008",0.0610817489737077,-0.362068303751682,1.19476354636631,-0.677022299807943,1.15236268831943,-0.0409271203411793,0.0182139449616291,-1.6140225170491,-1.64023652427456,-0.100754795292949,-0.146165650062069,-1.17835348878073,3.32225236162359,-1.24179763456335,1.10233963454088,0.502644958889446,-0.269489545335442,-0.102369471335951,0.012855888014191,0.00575030413606435
"AUS_2009",0.0621033833346393,-0.358639025994966,1.25391818608605,-0.66321468521617,1.10497727927872,-0.036348885069596,0.014472806813653,-1.59388090524741,-1.67239469842625,-0.00143600990033345,-0.114620584857992,-1.20241185148058,3.48997990914641,-1.16227981843333,1.18027856061958,0.589185064698213,-0.234019599729573,-0.0961267004629764,0.0125718294011883,0.00631931412130542
"AUS_2010",0.0653300034728576,-0.448927135703813,1.37208791868874,-0.819063053581939,0.940349798174943,0.0204977311241917,0.27120073177454,-1.6777114350475,-1.8617300806999,0.0839318857476638,-0.133514814191043,-1.39281731924663,4.09471408084288,-1.2123286100636,1.48179037028373,0.950339162522831,0.00640246040625694,-0.0746513925155025,0.00253257867812895,0.00832131803732887
"AUT_1980",0.42516116468218,0.401540517486125,-0.295612719033437,-0.0444299809304454,0.214387924444659,0.0975383178124093,0.574054980669686,-0.457497960166375,-0.733945202992451,0.478743106147189,-0.445570590734692,-0.13120575342963,0.178220022316005,-0.144781116734457,0.456598697786066,0.136576182319316,0.059206954099678,-0.0231288899794286,0.0210788592743181,-0.000224151934151096
"AUT_1981",0.423714394770281,0.392801533163481,-0.22878302918244,0.0223246760523989,0.206345114687666,-0.148351734989416,0.518824045435359,-0.336001389843962,-0.448598773202821,0.271721353409701,-0.215439876405468,-0.186834360438785,0.0351503661969322,-0.0175943226864993,0.372286313314971,0.0656945612423971,0.11371600088424,-0.00390664336202384,0.0432840346063122,-0.00164680385366678
"AUT_1982",0.418626148924351,0.369864773228123,-0.189816378931924,0.122537904244451,0.289341599914905,-0.288084146651762,0.588626721072052,-0.289166366509759,-0.317051549009593,0.102229628241037,-0.133775274209791,-0.189181367974781,-0.012566967218101,0.193229619900959,0.238579071299129,-0.0244766677819328,0.19734990306112,0.0162200916439836,0.0480355483788239,-0.00161258997852926
"AUT_1983",0.409520503565953,0.313484469114673,-0.055931670661133,0.0340583659116973,0.187703717308582,-0.423421108863381,0.792492258471901,-0.404016200258465,-0.297014804078806,0.0595012052607344,-0.148585308359848,-0.214678155928487,-0.0563415004936267,0.224961871806162,0.189823558562809,-0.0947388984147954,0.276235052481509,0.0324904311780649,0.0603637077118687,-0.00208163068067335
"AUT_1984",0.401415785938763,0.302076788569776,-0.0826526279744473,0.0176040111689058,0.269988745299225,-0.236470876492506,0.740937043262105,-0.350139441828755,-0.326963814673825,0.112817869276451,-0.202038808542175,-0.171586154553833,0.0294096960500143,0.182208753350673,0.184500316408734,-0.0812383527766913,0.253585762246599,0.0208231890001329,0.0501703747521231,-0.00166655926203152
"AUT_1985",0.388728796201039,0.257139981111519,0.00677469351929227,0.0101340700669075,0.397236019168315,-0.153596590226245,0.628350402759893,-0.287938075568003,-0.276276719733678,0.12962298115244,-0.191516731172035,-0.180792460379361,0.0282952192069315,0.133788379655833,0.197475552820298,-0.0493113642427456,0.220626667081934,0.014974479655919,0.0543661942889874,-0.00208765954138773
"AUT_1986",0.388149005079448,0.235232812749127,0.0446983811384405,0.0212754029921015,0.442735151812847,-0.181550940713371,0.683619705160953,-0.329543642339124,-0.330565921844578,0.123970952707418,-0.204953754186311,-0.169089274346195,0.0166208447627827,0.13958627755444,0.186842236306161,-0.0580274095390108,0.231063263045398,0.019148195609656,0.0581818315064316,-0.00218859160515295
"AUT_1988",0.373407509405072,0.172438838930403,0.206540740012529,-0.112947818967929,0.423488641179504,-0.0783439253667766,0.590092291896286,-0.424352740883436,-0.39278911135006,0.248184480593198,-0.346436222178071,-0.249973743451597,0.144516759653501,-0.0322625671608209,0.349525753057353,0.0858040009579302,0.151570091535661,0.00590735993525549,0.0334552066467806,-0.000555732068345194
"AUT_1989",0.361746768524451,0.122311944682012,0.330106744402435,-0.189348917413644,0.415244818834002,-0.0475458712251413,0.535036033791293,-0.453275154538155,-0.380871796651622,0.269306300754147,-0.409489412028556,-0.299092524613032,0.231669850935132,-0.106182986670309,0.409134556876958,0.151663247805636,0.122344478902067,0.00227455292256451,0.0197915332505013,0.000370294726039888
"AUT_1990",0.353316060817046,0.0858777919876996,0.442805393247757,-0.237129238124859,0.396995082602967,-0.0690597891034481,0.466034315728503,-0.465725973815977,-0.337346393604461,0.279453538027167,-0.44657809750987,-0.351808668371023,0.286735519843368,-0.152499719084357,0.444209359628332,0.207654255364608,0.0977554251743964,0.0017511161537449,0.0132375482189319,0.00089280496221289
"AUT_1991",0.347992153325389,0.0518858476949886,0.496010153676486,-0.31348705559193,0.355321668898102,-0.0429105713817481,0.516039556437311,-0.555106513073296,-0.411013696541584,0.316883441218931,-0.511670190597835,-0.366349904415852,0.404541364734158,-0.232675119288625,0.507200990481417,0.255787902742567,0.0794497508112255,-0.00106855943176143,-0.0123185240474491,0.00253407572714848
"AUT_1992",0.344830442863341,0.0314280575377933,0.587134344511297,-0.358122072791703,0.273742138780029,-0.176056574127622,0.556978309920525,-0.571763411615882,-0.323746582914056,0.296528802303695,-0.502727972197535,-0.407459991604481,0.3301072342189,-0.266840691049958,0.453471490797732,0.219490147499808,0.111894640451017,0.00730200638273892,0.0182610683081939,0.000760169369895758
"AUT_1993",0.343243249012367,0.0304962239261027,0.57414759571939,-0.265546459501761,0.426263145429449,-0.213080799055486,0.529038919545935,-0.482281343800779,-0.258232056940036,0.250585195125647,-0.374581781137104,-0.338799028890621,0.185307073109003,-0.190373004944474,0.320544512669783,0.130015863326424,0.116695011816975,0.0132588121703225,0.0394892602051526,-0.0007137385760137
"AUT_1994",0.331649572585239,-0.0218154892712202,0.633218819977883,-0.428459913668473,0.29426280423807,-0.138417249964029,0.7060478886824,-0.645804532041897,-0.362351240731499,0.302166740266974,-0.5044236936476,-0.369349219268164,0.374943031838219,-0.286439519280605,0.416519432335704,0.164074769568146,0.143646343787496,0.00981558185060294,0.0117552986749349,0.0011679053916353
"AUT_1995",0.319688507779793,-0.0637872968070149,0.617424047632972,-0.473097682061935,0.43394955317389,0.0485937883710962,0.65461878685109,-0.682585170984588,-0.459733630054257,0.329361673861322,-0.464760728453473,-0.306181262045449,0.592784241846753,-0.363315619655647,0.491013243622471,0.20224696436038,0.0724135925017748,-0.00619666125917995,-0.0180349730398607,0.00281056583749578
"AUT_1996",0.310607269126826,-0.0992654509999283,0.727224951235071,-0.520892362647988,0.398792306108534,-0.018371347953888,0.674011037384029,-0.704533248170704,-0.378626191397411,0.32221387717698,-0.485496873849773,-0.347207565428301,0.582472939752948,-0.366494728414928,0.454518520352632,0.187936381435426,0.0940305494728557,-0.000217805892599898,-0.00592622636942225,0.0022470594849503
"AUT_1997",0.303693930307997,-0.103333055493235,0.814991291274299,-0.512740032872916,0.408818915927886,-0.0673086350646126,0.468546447338955,-0.590210182660616,-0.195993458214857,0.291597328225326,-0.436502954792765,-0.383739950706652,0.549511436238602,-0.345806204130712,0.396113634231714,0.202157773054834,0.0519708045459195,0.00021228372013482,-0.000354469653257666,0.00180510435111669
"AUT_1998",0.294690051495355,-0.132669588386329,0.917535716479579,-0.495992591175722,0.489203967264918,-0.087979076424841,0.34896207049301,-0.529835424111632,-0.118444641646976,0.264340734352871,-0.413511588265046,-0.38005405690496,0.54224169915016,-0.304804217431281,0.330674098387301,0.199598023089895,0.0256757058804418,0.00274489088628549,0.00531120558041787,0.00152269710131581
"AUT_1999",0.280890495917335,-0.18576840076573,0.97910357431417,-0.516398262788224,0.593123087072891,-0.0170119772879008,0.388743644716389,-0.55486267374707,-0.172489036400826,0.227902550643415,-0.412143960351806,-0.339090794663655,0.591277371866546,-0.26559211165079,0.310755540392913,0.168075924661249,0.0343938883489399,0.00300963899903373,0.00349087434253392,0.00175344374991482
"AUT_2000",0.272891768851117,-0.192218200676751,1.1111243097773,-0.545850662468551,0.534991692934773,-0.106699275072849,0.190274282750643,-0.442630523821536,0.0346840199834028,0.214596780987408,-0.386492600384132,-0.371761082588904,0.535743874190797,-0.249755007160583,0.20019579758487,0.161975003381841,-0.00249361402956083,0.0069602491049352,0.0148176608695109,0.000984420627632432
"AUT_2001",0.266441234908626,-0.196969620732742,1.1849441340092,-0.593602118068294,0.453710320544753,-0.179375691356,0.137698918857687,-0.387976772743208,0.187749959890307,0.198707386702378,-0.380923783023336,-0.404268142522902,0.455666707774255,-0.264467309775084,0.1066713464052,0.124888260488062,-0.00286449789353371,0.0111721765855162,0.0217276562231652,0.000401506178143551
"AUT_2002",0.272913466543646,-0.156194980096761,1.29302716857045,-0.464910561490987,0.475771830303774,-0.354691608480722,-0.0481168106235363,-0.13525686245447,0.419994877758207,0.22122523347076,-0.327812119290918,-0.364094721963854,0.0454221528177566,-0.0998933545309268,-0.181552837563081,0.0463240421655975,-0.00901065929037914,0.0324168875881359,0.0310080010404641,-0.000601295520683998
"AUT_2003",0.269213357728204,-0.19708818119411,1.3201353024509,-0.566652655227539,0.401035516368582,-0.29195904159779,0.0347508871264519,-0.286863793933249,0.297735554536474,0.243068871466494,-0.41813987014167,-0.414028707407046,0.362005328302981,-0.2040326288847,0.0042492332830093,0.14619330706484,0.00123630829901877,0.0241651333714596,0.0237683088576942,0.000317396004913262
"AUT_2004",0.257929789239127,-0.226844380557256,1.43810876373739,-0.642654995891358,0.307692335038582,-0.313087405217171,0.0269591593402022,-0.241425543241037,0.411475070600407,0.244909973264104,-0.445154690236884,-0.428350042512772,0.338983816724818,-0.17773472182613,-0.067134551299362,0.121374388248902,0.029485047424616,0.0310118688024072,0.0222601271708602,0.000368158898288506
"AUT_2005",0.249485235691829,-0.250208564998038,1.53371282920431,-0.688196198661025,0.292916956801282,-0.339312335157556,-0.0355343988634851,-0.208954191964949,0.476817925447728,0.245595085723517,-0.437918164081707,-0.409658934382277,0.32006841238321,-0.179138209785861,-0.156230044863148,0.091531649308584,0.00876838415040337,0.0335352647611735,0.0260371599867105,7.74482383926745e-05
"AUT_2006",0.247349946876672,-0.2502312035259,1.62790900768809,-0.672360979292665,0.323230677484165,-0.383191120949665,-0.178743400375772,-0.0971310386102408,0.537077608291568,0.270985148865593,-0.389953142111324,-0.329880308482443,0.18631668334177,-0.12240730159132,-0.321792334104114,0.0419721536736231,-0.0364790777284125,0.0396482420943833,0.0326509069310846,-0.000547169898622635
"AUT_2007",0.257529143610646,-0.22897043548373,1.64437572290344,-0.64675920090564,0.333775847470175,-0.344245426889755,-0.418653048159767,-0.0326014567551888,0.446606782505921,0.33477394336437,-0.302724199871492,-0.224091064686151,0.364965280555925,-0.0808072530738393,-0.273382102973235,0.126206266399253,-0.123135100213561,0.0337345507127988,0.0366681986728631,-0.0006084418991395
"AUT_2008",0.258028528079036,-0.260781041303591,1.73524236905105,-0.597947675784252,0.398973965872753,-0.303783868568354,-0.235721078815996,0.0826343381677182,0.355452507301005,0.406046160370875,-0.281846444399607,-0.0705552616979915,0.0521642082188847,0.0869619993716204,-0.412380633259742,0.0355224296359049,-0.0247713222399391,0.0570625347321245,0.0202438980436108,-5.73016990175756e-05
"AUT_2009",0.238462245825311,-0.28990260643686,1.7543343752568,-0.593058033313643,0.491404744969586,-0.479430979116707,0.0674154819058789,0.00473891686488602,0.554910818426698,0.267053827058076,-0.413559706406667,-0.209770358932076,-0.451354941831384,0.00974216705467823,-0.712443716178667,-0.194509702799639,0.0360681928923725,0.0703380689071693,0.00902639801364961,5.5696473136857e-06
"AUT_2010",0.236143722959619,-0.293300780265978,1.84340366158714,-0.649351470918398,0.416497057838051,-0.514717257667268,-0.0699690178689281,0.042178265518963,0.621608379567266,0.313909018781148,-0.411504440163227,-0.196488746347975,-0.394718214634588,-0.0206228550643583,-0.764979877366149,-0.17898806656315,-0.00686866575303435,0.0692504413816559,0.0226176165581437,-0.000759282634795244
"BEL_1980",0.360662535063759,0.357034012222283,-0.21141939171385,-0.293243309155121,-0.20057059415623,0.206131615506541,0.116765048130554,-0.0660202256696404,0.097278811742072,0.409969016150273,-0.224863863024217,-0.375683203929351,-0.00626662674928846,-0.246406567758526,0.44115847859999,0.0931462389848612,0.110056229060458,-0.0386175675202356,-0.016283491437197,0.000123479301809781
"BEL_1981",0.361566480738189,0.358655795241612,-0.222946225854458,-0.158143825722085,-0.20190728183069,-0.188133166131619,0.142195122619273,0.149747520939267,0.543625119894434,-0.000601249835184808,0.222589482569077,-0.345511535931894,-0.0899144828242525,0.0396506025848853,0.228809289138755,-0.288407520068895,0.449319291460156,-0.00908114796677673,-0.0297100566696838,0.000185519698526704
"BEL_1982",0.35817201520128,0.354028343291898,-0.143500740065081,-0.138758474233659,-0.284504541671343,-0.413715247535815,0.117111651411202,0.16206557697557,0.74816638948768,-0.158447533215617,0.367667495487785,-0.435109431937671,-0.187191602648838,0.142418711139127,0.262436914762193,-0.378183207402186,0.578497131888415,0.00479031455929579,-0.0194474578980523,-0.000264388278852667
"BEL_1983",0.356643214557735,0.361823505421381,-0.121274773316711,-0.0206400669536392,-0.242769146537133,-0.617359703923739,-0.0191172169653536,0.310501578252604,1.05587284436058,-0.389092591402285,0.611960033264633,-0.500854016050513,-0.267368956403591,0.300646197044117,0.252202922752337,-0.485441636304987,0.700948562748823,0.0165128940158308,-0.00416617443457104,-0.00117840150488424
"BEL_1984",0.342023238570244,0.330065370671293,-0.062678308398646,-0.0677868344985949,-0.137936149629402,-0.389664023377836,-0.0901928197531706,0.341127678012728,1.00473598371435,-0.241599280654141,0.443456860339984,-0.494872747311381,-0.245024838652611,0.216954132712033,0.222723869506742,-0.385878472717601,0.571048989177389,0.00315213722658569,0.00655165126488677,-0.00171947212711926
"BEL_1985",0.341317557356704,0.321802970759029,0.00899788321142483,-0.0780920759540807,-0.204681690633277,-0.530298935651276,-0.0646590325058924,0.298626188644278,1.04821659104137,-0.307500839463062,0.468054751418601,-0.546818833522987,-0.316657943706901,0.242037931066202,0.246853367778419,-0.428986303375215,0.642283805345091,0.0119577457594868,0.0113488551775664,-0.00185434678991853
"BEL_1986",0.332460520793822,0.297042072107543,0.0919234624933728,-0.145739515885056,-0.266320329813904,-0.495137826320871,0.0274444303478717,0.182160719320779,0.942112224566146,-0.254874268887612,0.250628375853484,-0.604636715517041,-0.299438641643258,0.253864550302286,0.263002166381217,-0.393466061995107,0.653640781916059,0.013231274920857,0.00766703568237942,-0.00116838167688738
"BEL_1987",0.324805484512693,0.278249705615461,0.17958433995917,-0.25859893701848,-0.355414070432727,-0.409293959094743,-0.00606025382745373,0.114842289041893,0.892990844507915,-0.12959187125296,0.112291483918596,-0.660069683580443,-0.284904386370169,0.122650427012128,0.344301263555452,-0.26074550096329,0.545534900724209,0.00599678927501479,0.0109756945757543,-0.00120531401705032
"BEL_1988",0.312516790394488,0.23966968893651,0.33350222250535,-0.360308012335747,-0.335600318497467,-0.218793123151063,-0.205353631907689,0.0770679889516011,0.814771356829567,0.075493126307186,-0.0962982429665536,-0.722646316058614,-0.167849254302567,-0.0842076527229269,0.459405751991999,0.0409077595645,0.257418104925177,-0.0101163586264175,-0.0129801983718501,0.000111775385367496
"BEL_1989",0.302509173983026,0.204939210077754,0.444845224822084,-0.482461940837521,-0.418691878796219,-0.130450895889904,-0.255315275696006,-0.00242926785590605,0.766128047886781,0.194427584737598,-0.23970507266348,-0.770167306624236,-0.0107420259922085,-0.210202322461541,0.537999837234495,0.218466062358454,0.111586490505665,-0.0168920771491106,-0.0376581523492196,0.00157896670218072
"BEL_1990",0.298199340748566,0.176814090043967,0.532503145388151,-0.523423294767656,-0.402810878701512,-0.0954285995368406,-0.330068109616648,-0.0472663340032236,0.719999625345785,0.268998509843948,-0.301363742525981,-0.778667273686626,0.137153451611008,-0.288859433267882,0.578946316956804,0.35221235967055,-0.0138790301007274,-0.0207835695484189,-0.0621681244606942,0.0029562682969006
"BEL_1991",0.285521991030626,0.132045772048535,0.612512046111158,-0.552238977938674,-0.417029628222086,-0.181468034018681,-0.133072554687605,-0.0631489775608053,0.770231972084617,0.180171622427121,-0.313758298247987,-0.769777117453661,0.0736253857812303,-0.16806416578251,0.449837345263347,0.128998892059367,0.222429711427671,-0.0074784556203884,-0.0134465105365062,0.000830770946945114
"BEL_1992",0.278169140790031,0.112862225702201,0.678511850132539,-0.590025214109767,-0.472509010254589,-0.18920641803564,-0.0944755744973715,-0.103429286982575,0.786198472614976,0.195151918240204,-0.393648519624834,-0.812066924809669,0.111916761312368,-0.128734938929611,0.457591285323524,0.140680155593968,0.255760429690451,-0.0036449120116071,-0.014980130514856,0.0012195345874817
"BEL_1993",0.279109423943205,0.12630695174164,0.672633527314817,-0.546865878151448,-0.527664636746068,-0.225988218861843,-0.0417897627657739,-0.095522781121689,0.783637908982905,0.105658219730797,-0.506539699962231,-0.881407121536993,0.0442771638173185,-0.00752096519464179,0.470340587172341,0.112144319411861,0.362166475444748,0.00368545043970947,-0.0104201480474152,0.00132594933433339
