"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"sig_0",-0.72882817899887,-0.523169440865184,0.17578860025511,0.241178591097555,-0.0214728527213725,0.0481476289134086,0.0712592281007746,-0.138702522845249,0.170456378609723,0.0527192333456611,-0.021172147941902,0.104973815037865,0.0372068418198307,0.06928711421441,-0.00422487963157145,-0.00490032533144423,-0.0472669408720258,-0.119527691646063,0.0130242492903721,-0.0601792874787449
"sig_1",0.442978906500926,0.216396091639052,0.21204472852277,-0.215354887885509,0.422051850309915,0.137697372314732,-0.0366241465607471,-0.0286744698602186,-0.361351000487396,0.0179084595093947,-0.0213640281721345,0.0972115022863335,0.149611547887862,-0.206084397264141,-0.0223266996112383,-0.139997040321853,0.183124725551293,0.289004949408387,0.0663728729083515,0.0424393988621251
"sig_2",-0.853472320448907,-0.351348371250669,-0.0248084977020956,0.199595331109881,-0.135443222399473,-0.0807412307604935,0.0112631763578067,-0.103584692184112,0.146268749681449,0.0102540217119247,-0.0588751691121819,0.143732462163537,0.032504108009891,0.0763285688238968,0.0618831536628856,0.0100587879865124,-0.0456314852145537,-0.082663494658764,-0.0348686844746172,-0.0252479323248464
"sig_3",-0.618624132201578,-0.500863194416567,0.334931270212271,0.235552187094285,-0.0291750561347913,0.0667977511430561,0.126419426992351,-0.146649862631933,0.200246726958774,0.0830255041949232,-0.0241919800334478,0.0606925570399808,0.0332515892958188,0.135319058938066,-0.0119802432101619,-0.05807259856424,-0.0841889913509779,-0.1621896123707,0.044669741246659,-0.0876024665892429
"sig_4",0.423475242701465,0.348167568365041,-0.00656527266349378,-0.393995511783667,-0.0512261886696611,0.0525644938289758,-0.142373661952276,0.107689229994786,-0.0724172649591221,-0.131563136317412,0.0599619020316979,0.0405292553757467,0.13913122164762,-0.15446381186455,0.014934173557112,-0.0438206064059556,0.0756793654200139,0.236216313280405,-0.00965136952581432,0.0543051688348233
"sig_5",-0.678799927166316,-0.377471729686396,0.197914377433104,0.148461838191438,-0.044815068713402,0.225639716378161,0.0965280633734874,-0.179648222958261,0.159572359057823,0.153484746323096,-0.031297380715634,-0.0832116683259604,0.0462252575259701,0.109803206495324,0.0123183669958459,-0.110030232144402,-0.113550140503873,-0.00814550024599959,0.0750952833174483,-0.116542507449897
"sig_6",0.476411782116719,0.33341932434426,0.0356590705801757,-0.201820778650019,0.295771772791231,0.0184014253061258,-0.0236376049960012,-0.0155081617164692,-0.413097148176325,0.00686549155414204,-0.0350882405522088,0.16859427401976,0.142106930265909,-0.197545885833914,-0.0421968258317146,-0.106135536443441,0.204111009281409,0.279822061360365,-2.70699072342817e-05,0.0718790368241874
"sig_7",-0.906214637931778,-0.209977041883965,-0.10904075342865,0.108579591907214,-0.079530282858707,-0.131717488539624,-0.0469927576720433,-0.0655349661323629,0.109271713418202,-0.0399064977716095,-0.110907234347726,0.154396065199811,0.0375981720531103,0.0376142547038412,0.107155139445573,0.00592363164036177,-0.0221949544590471,-0.00479166004838127,-0.0458277856496489,0.000917518858648883
"sig_8",-0.0093625203563549,-0.186381182437707,0.0441707792017461,-0.0637312784073546,0.218203808667623,0.339882139641384,-0.121934943527783,-0.0622767714723733,0.188877951892591,-0.0687435809620488,0.0948772478050708,-0.0287621207705955,0.0719330565980304,-0.0718960598190086,0.0584665532621719,-0.112682930703194,0.0522150215913878,0.141606506568907,0.2410681219381,0.0246931652510008
"sig_9",0.424108823253457,0.399024035756787,-0.0837140775008266,-0.385910257609741,-0.121069368089451,-0.0592543816961003,-0.132908426519415,-0.0548362846326752,-0.290032015979946,-0.0506954664993081,-0.0244831732211775,0.151579419729729,0.0702778080467831,-0.104374510633489,-0.117180849365356,-0.0420865654971351,0.109363296095681,0.226967074775648,-0.0338670867968418,0.0741091402684271
"sig_10",-0.145476012203902,-0.386542753383226,0.55374670827835,0.0231861666684674,0.299245746960225,0.276568925487702,0.0798740539457494,-0.0469977739945672,0.117001012705442,0.0686983841567951,0.0161283475174917,-0.109997442575912,0.0836942826484608,-0.0204190254530762,-0.0632172002484874,-0.135232414222188,-0.0492050768636635,0.0540813439489189,0.149821947906661,-0.0750904513734358
"sig_11",-0.863761061798599,-0.256245075900849,0.0262116366478753,0.224501615042418,-0.151177416274126,-0.0700144054912377,0.0130501341424446,-0.111670964883359,0.136621393834296,0.0108101574316568,-0.0929931663518014,0.155494485279581,0.028467356933365,0.100352159950439,0.0909634450335546,-0.01150393189304,-0.05642629222093,-0.0764548780999753,-0.0384387737624678,-0.0292471067752051
"sig_12",0.352377804152403,0.120341779252295,0.299738234030052,-0.211101046151538,0.457520516571514,0.172331643778682,-0.06083160999293,-0.0139134119502001,-0.314259052261665,0.00692366719497062,0.013498258392227,0.0447492216368652,0.212071525835013,-0.226616298606062,0.0736101889964674,-0.124362170655968,0.164112730516985,0.28976007927459,0.0738402010424609,0.0417815175062469
"sig_13",-0.662057853824955,-0.447619635897775,0.150548223972529,0.269317806125039,-0.167900185467387,-0.0359367997158487,0.120061056517094,-0.181489621279938,0.225607068208996,0.058499982207485,-0.0525417846431506,0.128311179563921,0.0115929222849405,0.17606596969276,0.0213091394912855,-0.0533179271066332,-0.09129712556583,-0.203988818176879,0.0116585758702193,-0.0865170506309807
