"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"BCA",0.462925813148767,-0.821290911773346,-1.23093327201077,0.0639890985182995,2.81545243403422,-2.62833835320914,-3.09272764749569,-1.42746676424672,0.69761926452568,-5.87396054055163,0.971635798896472,0.814595538568779,3.84241385148364,1.42295508019811,1.47413515238126,0.806512138935419,-0.281272369462034,0.558862991469299,0.0645676523021283,0.00864637252992443,-0.00398525430573753
"KC",0.431935863388745,0.0814042115929643,1.26111289931777,-0.485417930056721,0.743825098944333,-0.555240183312719,-0.140413797924687,0.748724393846556,0.763281212290772,-0.290568907202065,0.0796999274726202,-1.06391407841292,-1.47093234540556,-0.94350526786079,-0.24315649505386,-0.607649553275117,1.30299046220645,-1.16403819285635,-0.202413729831658,0.0792204284963241,0.00659105315579088
"KG",0.257849905594493,0.156538677846743,0.583520774037368,-0.0124496164331515,0.0311039983809547,-0.578263951931449,0.282364352256946,0.235915418634186,-0.547239052645607,0.0424653150612838,0.128378306674157,0.0463390497373301,0.418247693609067,-1.2355513304806,0.873856719154237,0.384790012295508,-1.01244389535292,1.0811357336178,0.205444591423863,-0.0637122756176506,0.000886780161524211
"KI",0.218863566606692,-0.156026871929438,0.575363506580908,0.127782914345325,0.161889356929572,-0.623231114804941,-0.435217141012775,0.126243018650905,1.54543375996903,0.203229712071367,-0.457115075367492,1.87455085698739,-1.53215976350241,-1.60091216577571,0.184004396256331,0.159451753419066,1.12803739028077,-0.0705624302183887,-0.162951262315775,0.10342265812493,-0.0303226412633196
"LE",0.825192935301673,0.499083029778223,1.60488236567714,-5.06298033006236,-10.802364018269,-2.49939370345071,-1.69555727460975,-3.95623863902966,-1.48340545076948,-2.73918910869457,-3.24847565106577,-0.217740718391786,1.6187722123743,-1.45502643846883,-1.63775270691076,-1.21218990939487,0.630566670707129,-2.32628806058212,-0.190566401048335,0.118777346940183,0.0165563993336101
"OPENK",-0.152461878883577,-0.0706244137470552,-0.0410051246109924,-0.258677831001745,0.25224981901542,-0.713021795505781,0.156151416932712,0.819226223314632,-0.556297135630186,0.124965374692088,-1.00050235488152,0.274704856124474,0.027762290123062,0.401542980656093,-0.215711636765415,0.165276589789206,0.11303317898741,0.393728295741378,-0.0505896585357503,-0.0113694703145199,-0.00167125385522876
"POP",-3.47329532641222,4.15537138634895,-2.30789743893036,4.72510126766231,7.71769831279834,2.42233808362348,2.43882278835005,1.80075065941559,-0.979223672449011,2.61743101258042,-1.94938129620634,-0.229638906329031,-2.09006324921661,-0.447616734766912,1.99451241675466,0.0516616002950829,0.400650836640845,1.80437681658173,0.170959019581515,-0.0887461868482543,-0.0128003696669996
"RGDPCH",0.0877179071646097,0.20195814331443,1.27158221537061,-0.270107119220136,0.854112862264261,-1.30000274007443,-0.440736204087963,0.0607645663538724,1.64035167504914,1.13583260731565,0.458632289233481,0.613252928894844,-1.68440832413179,-2.69282787094558,3.42005226876083,8.9110920809785,-3.23051485841764,-8.20467146901406,-4.45044683867343,-19.312627173649,8.84878957838607
"RGDPL",0.169022541114824,0.0400485852827975,1.24880126102744,-0.231043806743292,0.705305080423617,-1.12543543598023,-0.640424329703741,0.151259668313468,1.45340965128463,1.0992207700119,-0.0505326274001629,0.587797638954913,-1.91616485278795,-1.72620300479557,2.61699044046386,7.95013910294583,-2.74391749859431,-6.72037407212805,9.06998777584033,19.2563034003766,-8.9471370989445
"RGDPL2",1.49314434376761,0.261484577239357,1.27129914837364,0.276491386551715,-0.752102102887435,1.01662453598403,0.0880704469999775,-0.469471256538057,0.285655569542496,-1.77957509777344,0.922411510028507,0.0935821416659693,0.639049395192239,0.420029847760648,-4.05333268900432,-13.5687982673032,10.991877602812,14.3837808632329,-5.3529789698071,0.378668083544596,0.0238933595034921
"XRAT",-0.0658216182639732,-0.446996366026793,-0.2050850801078,-0.651408013650201,0.262510718657762,0.326766398540755,0.0926942208085059,0.385141527552263,0.0914584618893809,-0.047580339576667,-0.0550796613381547,-0.360352038754154,0.692237091625723,-0.0566512560057225,0.296435189921134,-0.0238497006796434,-0.00723524975739128,-0.176957323909911,-0.0304713634807712,0.0123108684669827,0.00419134675448481
"BCAperRGDPL",-0.545521837921878,0.0729052913722297,1.38104886905552,-0.294005219291051,-2.0653067240217,2.04358812483313,3.74548245857368,1.13828474389178,-0.160945341293947,5.22458552760957,-0.352439808111709,-0.681465686702585,-4.01875532970286,-0.684182366607078,-0.735662950745515,-1.09462568995205,0.0647241046053772,-0.412991520563222,0.0221949718071231,-0.0341765786152507,0.00809114953487271
"KCxRGDPL",-1.28131330041323,-0.601365126870362,-2.86597594241025,0.6227213735998,-0.817079374122617,-0.898165428983352,0.657336204716399,0.522954476594058,-2.02686972733855,1.04687288308608,-1.29674459693652,1.91265633767618,2.34014732243601,0.592536352111808,-0.0376842643855136,-0.642283775639404,-2.9365797949243,1.41766774488517,0.509160012144056,-0.182011724658984,0.0146324024750702
"KGxRGDPL",-0.51137247519088,-0.217816813519613,-0.764556452334731,-0.0969642258591607,0.0837947759998958,0.70472769460206,-0.639246905680163,-0.549060553699363,1.58929618267556,-0.147814484779042,-0.822568063228115,-0.845349509617982,-1.01980459392422,0.919373266264708,-1.02772812716355,-0.861085678565414,0.903255555058063,-1.00221479774641,-0.0581956967988696,0.00410661286388046,0.014559170879235
"KIxRGDPL",-0.317409343939026,0.205428193628329,-0.798941450864957,-0.27347617235576,-0.246368367085921,1.75598770196706,1.00889925443633,0.487331623111134,-3.02039194906447,-1.66952583309009,0.779851641222,-3.69151738128128,0.992361734530996,1.77096136501052,-0.697582557426559,-2.49765815371522,-2.88209314254727,-0.27276586793808,0.300790425212351,-0.140458228107911,0.0571765428245735
"KCxRGDPLxPOP",-0.173251997539734,-0.754622873213357,1.53384769255976,0.842313488855488,-2.10993394604793,-0.402739260394297,0.541901239656681,-4.56105434772767,0.733086484995609,-0.98143679364236,-3.64268253411717,-0.150604035115327,-2.41604424041009,10.0795899944726,18.8543314479387,-8.77052446656942,0.583134601020411,-2.16276830447534,1.30715019314086,-0.382328860386945,0.120803029534182
"KGxRGDPLxPOP",2.47149388785189,1.03050850646898,-2.14053174907157,-2.7836011741167,-0.238540663227612,-1.05680254846897,-1.79247283962443,4.68615824148957,0.448791593219176,4.04802649793682,6.00528841103383,2.08853809233422,-1.54145705197821,2.7717193674189,0.941782250459976,1.33149249642154,-1.32626110484893,0.268614635544159,-0.712866757498132,0.188567183074165,-0.0725530358972172
"KIxRGDPLxPOP",0.786118379279871,-0.510379641247861,-1.35591128276413,-1.53763987775831,3.70208688396872,-2.98452920986039,-4.47541405930186,-0.462281091120411,-1.23415881696011,4.38002946018789,2.7325038489722,1.33637098217559,-1.31502622524213,4.01126913243768,3.72776427340819,0.317503115740242,0.938129620349253,1.69453481189252,0.918320565721049,-0.399197840885783,0.0295061664194104
"RGDPCHxPOP",-0.611919157089467,-1.44351619392736,1.1545443114151,1.15435484443141,0.941354197785767,0.943101492291171,1.39790918954793,0.523023396871129,1.69246666224967,-2.2683380658121,0.0283416158039236,-1.32409769454435,1.63484432139218,-4.51746482758923,-6.88056129894505,3.39071963998119,-4.06766330312107,-0.828592327148465,-14.82946529116,-4.13662955213142,-20.6019687702769
"RGDPLxPOP",-0.568820175244568,-1.51630891419878,1.16010787101083,1.19942234121196,0.970349946344211,0.999887410334316,1.30513077526558,0.530377498567332,1.51791715006089,-2.21525950747418,0.057878130668718,-1.19004026311331,1.62162596115267,-4.36170295136944,-7.09456702927153,3.40806990330251,-3.38729686047097,0.0587381511138753,-9.32910072343665,12.7882359517822,20.4052198946435
