"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"AUS_1980",0.320543999916419,0.091575268074201,-0.00171084455918119,-0.122512864878066,-0.0533854279315338,0.801855192871662,-0.188116971092607,-0.536864146341411,0.375288107441854,0.163650136382043,-0.0561070295860354,1.21623328269018,0.0292587474027579,0.334673224292463,-0.448040836913198,0.202883838824585,-0.494961494948981,0.437857296588045,-0.496533157785094,-0.174349916392514,0.0113287734660439
"AUS_1981",0.500294068273487,0.0473510460826021,0.1823420490906,-0.508973909555176,0.0259467332541753,0.792551887565002,0.0658146412037733,-0.476110205334085,0.701510453310074,0.350350859984552,-0.701681484163339,0.901453260269238,0.131916201918691,-0.399889139517931,0.424405953076063,0.279509056888764,-0.209897446765901,-0.350778376536823,0.0908312274921013,0.0866359605465488,-0.0954978344477388
"AUS_1982",0.434800687967365,0.08655705893185,0.0145701183541866,-0.857982637041834,0.136058285390954,0.921262851787405,0.43133600262754,-0.61326011939781,0.891464689077998,0.386751738730104,-0.627643770301714,0.97453272265862,0.447335876963699,-0.450958441931453,0.355587121550878,0.489049465515674,-0.295567390509646,-0.521034252432309,-0.090454458223161,0.262142741448543,-0.522656399426938
"AUS_1983",0.605042489215585,0.0465769442020584,0.304960462009498,-0.522916564707178,0.0534841164162878,0.79273706569048,0.140183410327463,-0.302030995015713,0.761958662506617,0.388992897264313,-1.05056885364708,0.68773761152181,0.0351970817787333,-0.515493431489502,0.580084586607466,0.460178313230227,-0.028008435194681,-0.625412663146536,0.56235468050633,0.208303640633608,-0.321850962242324
"AUS_1984",0.547442421237851,0.0425421851569185,0.256529790860421,-0.464910357007454,0.0838417949330517,0.919430042060742,0.148319657910671,-0.335097224190788,0.639964916307441,0.251417962996354,-0.79212435326686,0.722606829674812,0.101100044374622,-0.343843721398165,0.0669043279503387,0.472808243267637,-0.15289413914268,-0.307651915481574,0.645371636649394,0.0890560002778567,-0.387207068097185
"AUS_1985",0.437999927967327,-0.0197039574714818,-0.112309681328576,-0.125732730942935,-0.065159637825702,0.869978413177967,0.0108595498941429,-0.396613642871458,0.59344909931492,0.0933130814290435,-0.429774216450199,0.838250208460083,-0.0117724514034703,-0.0738104319635203,0.108296644664724,0.113427824727799,-0.148792784890069,-0.123766788439628,-0.218398976990277,-0.0233737498252022,-0.0806208539878339
"AUS_1986",0.58220025774532,0.0230639050230773,0.184272825844766,-0.350597074145275,-0.0242404546853344,0.653752128269631,0.0349821734821212,-0.475348609676871,0.646824323137329,0.131807758978073,-0.5334969595583,0.726044122374275,0.0391937248292624,-0.465094908983726,0.254169603561939,0.00368062254568015,-0.211714030338149,-0.255102692414448,0.11944501899475,-0.0895256517734095,0.0643625291109058
"AUS_1987",0.570491772226123,0.00288576386979324,0.112500203284073,-0.299268378220849,-0.0365336985755148,0.702593490244759,0.0541451966998818,-0.457026604842548,0.676929189684751,0.0630075950220987,-0.460380105826749,0.601854151535444,-0.0283994473673057,-0.431546618245487,0.202512588016684,0.00916236765870023,-0.132492039343236,-0.244958400073645,0.0985441415988344,-0.0738541859600441,-0.000338249106254906
"AUS_1988",0.446423233253934,-0.145853960906684,-0.247606197675988,-0.45538295417443,-0.103566235448157,1.07209534100884,0.320655188175383,-0.320545059656154,0.976993960889201,0.145305289400718,-0.766082757406621,0.624280616989118,0.0816559204480367,-0.574890264891156,0.379205881923227,0.414407414610982,0.348475613554292,-0.776953485920614,0.179850513884315,0.188142560716813,-0.609340284627465
"AUS_1989",0.428976164140186,-0.0893078047075695,-0.176768936674593,0.0738887860080841,-0.226619630262208,0.771265275074132,-0.0780317393737751,-0.466588106583629,0.417940819305161,0.108208249083009,-0.149210491082647,0.664170150569825,0.052549418688236,-0.130745759244775,0.0471939502651353,-0.100310296985024,-0.0402632711039583,0.0904493542852864,-0.129774262032801,-0.143540778693204,0.246961587642888
"AUS_1990",0.552934745542947,-0.0468159206011503,-0.0664299044823488,0.247049806547256,-0.288382582237229,0.540653488871129,-0.124806306862949,-0.425032312632257,0.376882122490681,0.0246401888830672,0.124605180054315,0.4161455176345,0.0641230805227715,-0.102091830563696,-0.0293107433737692,-0.227203091012662,0.0170182861094963,0.182769737131166,-0.218374301773122,-0.143239879598333,0.160026743641976
"AUS_1991",0.637495026126635,-0.0375682031817412,0.0372561496716244,0.274571860745256,-0.30028098841762,0.305731531560482,-0.166409078031513,-0.388734836305053,0.385895330941414,-0.128043789252273,0.155080681578328,0.0770248549595069,-0.082236786489136,-0.147875119484541,0.101854284253217,-0.301048201162335,0.144879633169295,0.112915654668242,-0.123932056299552,-0.0839506305070294,0.139656365321472
"AUS_1992",0.469437511045103,-0.133014647984834,-0.256384025854278,0.203732318260234,-0.374574701277855,0.788404447083613,-0.212561910374358,-0.265185790873316,0.540393009429926,-0.0738254119898216,-0.157374710883443,0.24905811981662,-0.15448194461966,-0.0831082829210873,0.126003012858281,0.127920701472048,0.162603298621766,-0.283719483885328,-0.355376829553935,0.0378568939381889,-0.359055536504719
"AUS_1993",0.328967368497677,-0.241764057261906,-0.553142066747176,0.437582543868577,-0.526950459124579,0.617032212292755,-0.27857383526414,-0.439488442439663,0.189670809089716,-0.49057928509215,0.263041663210586,-0.198112853374131,-0.386809144521126,0.138984717724952,0.0494590812076785,-0.173217887580893,-0.0564489243950019,0.208344788269464,-0.220886767660909,-0.162744132526735,0.248962300552953
"AUS_1994",0.359426008008671,-0.239964194754404,-0.529348962332499,0.466295548129997,-0.502596092038635,0.560246065501339,-0.144394704676608,-0.443381835789738,0.141938178053712,-0.208969516100804,0.224057721198701,0.0498221676975943,-0.182092698991079,0.0658371012481821,0.169622835036854,-0.157169260458975,0.0986687527367547,0.161821105056864,-0.142823202673031,-0.0822077113561075,0.207118507834673
"AUS_1995",0.169054387723503,-0.408717789863608,-0.912902278346371,0.400974032149629,-0.631896147304675,0.653999200948802,-0.0933638581190326,-0.310874669033472,-0.0326410429419303,-0.419950332389633,0.118876626245509,-0.15256175998395,-0.40396992304182,0.115905167797999,0.251634959117069,-0.0147763191301149,0.0390775287471947,0.0945747099309507,-0.139922645325832,-0.0893972314108458,0.284903158678905
"AUS_1996",0.293769737033954,-0.305125177416587,-0.722053552475356,0.453152196618776,-0.64247307914647,0.580279131154408,-0.0981346678166265,-0.418265567382935,0.119403709042783,-0.288947863071763,0.20846272070521,0.0141290821148181,-0.142826433789304,0.0472171868881303,0.104045414409772,-0.108160902221027,0.0293870456067253,0.112901842617068,-0.259754050620021,-0.151019626444613,0.205821041173789
"AUS_1997",0.136183195475828,-0.540974596791082,-1.16361454703504,0.640751696730671,-0.974154159121406,0.299411524151153,-0.217101905998673,-0.386994306285105,-0.243887497818817,-0.938897608580337,0.513036095714127,-1.06236736973091,-0.682371116626546,0.162820430473088,0.354514585744564,0.0896205549970474,-0.127231872524341,0.100549597952024,0.0361902581476463,0.00936711189805672,0.176639971595232
"AUS_1998",0.238310077740121,-0.376938206569256,-0.849596986471119,0.521735295952429,-0.723647693159913,0.529092168340935,-0.173985005160638,-0.421155701598965,-0.00235240279683047,-0.512597457999297,0.346617819547424,-0.371492961492689,-0.346466975042781,0.0995257936107408,0.164486579020395,-0.0742713911354468,-0.0243782380511837,0.156516140897424,-0.153779174182703,-0.103557807989122,0.256635817417569
"AUS_1999",0.289073748756334,-0.260364984631217,-0.604788494054001,0.40898175153587,-0.542753904435291,0.685504977920944,-0.276064550085962,-0.419809341904582,0.149134677117035,-0.505616325694601,0.26717136710238,-0.156399252272474,-0.352052146166352,0.167560336683205,-0.0253562007360262,-0.157945745959697,-0.120666416729543,0.224187145651776,-0.277771382634637,-0.218347194970353,0.263971120646096
"AUS_2000",0.20746265146503,-0.39050058323741,-0.857703452056828,0.516040020955801,-0.710999736766659,0.53957907242633,-0.307333920051544,-0.418311894657461,0.0146757921962773,-0.789547801490673,0.327987618479212,-0.692615431392228,-0.660942778153693,0.201859031378076,0.208383417092096,-0.0669475584365509,-0.095983214323204,0.146735798622229,-0.0834609509504125,-0.107067582913089,0.270744473421327
"AUS_2001",0.196178122217798,-0.401539858912552,-0.901651580510344,0.518338069923535,-0.747758857781462,0.517991667747816,-0.30022204947149,-0.400216395391055,0.0133871125574668,-0.877684455203112,0.297152803759011,-0.744957000369874,-0.6898967515914,0.231503709619487,0.20880172402837,-0.0676372243996867,-0.159199769234104,0.130130353227634,-0.107171307067221,-0.126786010504114,0.259700193804113
