"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"BCA",0.200192036020745,0.0472421937774385,-0.259643193204283,-0.215968580521736,0.122483513486843,-0.13363630942056,0.286093146463948,-0.171793781539232,0.0205651867034599,-0.0514525956650579,0.0256097381078629,0.0100809715377797,-0.0301960249060204,0.00299145757497684,-0.00475665250175012,0.00412781122778052,6.84288938230397e-05,0.00106631597562607,3.51139210488072e-05,1.01980387625376e-05,-1.23737522707022e-06
"KC",-0.0978003022187681,0.176508378521343,0.222453801262698,0.108338859448253,0.055289071750312,-0.231348294888666,-0.00317605240560083,0.0593222998452229,0.0670249847941206,0.082320947505374,0.0300328829951211,-0.0187860432269415,0.06952020435865,-0.00749046387024598,-0.0120642125985978,-0.0367828324280871,-0.00126100241255692,-0.0107197446234796,0.000421664021434992,6.69596615124536e-06,7.9435977175372e-06
"KG",0.174218020898056,0.190355997958842,0.104317895611351,-0.0583999464189731,0.0032439288504643,-0.0655371394420626,-0.0556857720201711,-0.00172965464120351,0.182656470095858,0.0368551641206588,-0.0698967199627328,-0.0738418598028261,0.0037984903503521,-0.00954027505718523,0.00462394935168189,0.000876082084898432,-0.0233723323890609,0.0124705230163103,0.00185237079111278,-0.000170854885870972,1.01504577914997e-05
"KI",0.0599886767878585,-0.158358949672692,-0.0354012537505729,-0.18045411645443,0.0850216068751965,0.221382923703864,-0.0890701985909299,-0.00813111307212499,-0.100002347698727,-0.0873959065855096,-0.0302494189542829,0.10006061980631,-0.0769865851099968,-0.021236913689936,0.00240694188776776,-0.00800938272479457,-0.00754427430930612,0.000428602764537641,-7.99972673729663e-05,-5.07863561626429e-06,1.56618110254068e-06
"LE",-0.758181971837348,0.0650178491885925,0.264578763018107,-0.0456332990846181,-0.0856941060875653,-0.00190296094540902,-0.114366468437171,0.0749692434288352,0.0147771909883263,-0.0146078590616311,0.0604110466584508,0.0120300568777057,0.00754713997688756,0.00534742357132058,0.00158405807355243,-0.0013506955996309,-0.000735264940005928,0.00111718096903589,0.000159384174726897,-1.11703518596436e-05,-5.47485400116803e-07
"OPENK",0.247451850129221,-0.191289233934593,-0.104098545452663,-0.0503855042078908,-0.0269554995977134,0.00448367875174737,0.0308760398433465,0.12890615050638,-0.0795052895143898,-0.0819322708539717,-0.127167842662086,-0.0196140596187916,-0.0677090258723323,0.0283032159699566,0.00214217844292352,0.0347221270771347,0.0051935579976062,0.00838701550449531,-0.000580523707445456,-1.57786059452216e-05,-2.64544031224408e-06
"POP",-0.766671415171843,0.102331574923769,0.254428379542007,-0.0228275552847377,-0.0567142388353477,0.0105346420707076,-0.10514242304557,0.0854425914074143,0.020217735969002,-0.0131552519100342,0.0600490046927736,0.0126137631258947,0.00894636884058399,0.00533645205578363,0.00289720799930665,-0.00144199665558912,-0.000557748728618642,0.00118363390260804,0.000159635961932873,-9.76674429186734e-06,-8.18748213670524e-07
"RGDPCH",-0.266340678078376,-0.299410395865186,-0.284180551062543,0.122548125867397,-0.160800824757075,-0.0386902500432793,-0.0178764535503166,0.069934120260861,-0.0708056752773315,-0.0561800236211771,0.0484087206117763,-0.0579792476623701,-0.0515730948743698,-0.0169177995168555,0.0218953607230603,0.0241492095701877,0.0144445066317173,0.00366099011596898,-0.000935665027974214,8.56240510341907e-06,3.90767418425507e-06
"RGDPL",-0.26629039436458,-0.2991262371025,-0.284017409222394,0.12265848231397,-0.160960879247307,-0.0388982504866417,-0.0178334838104133,0.0701235167581403,-0.0706448231703626,-0.0560162950857194,0.0484505283149636,-0.0581798803970786,-0.0514225661710717,-0.0168256152490435,0.0218345508823976,0.024050769542917,0.0145017341990288,0.00371814751850588,-0.00075582295547215,0.000132515905778597,-2.73980311005112e-05
"RGDPL2",-0.266164948890027,-0.295153470625932,-0.283307673534937,0.124266020249423,-0.163721866804421,-0.0395765738890486,-0.0164564150574947,0.0715125791713611,-0.0685462427693983,-0.0553037859601949,0.0509763866063156,-0.0584463518996589,-0.0490759713792431,-0.0168975383850509,0.0213992366982685,0.022001069510666,0.0155097657521765,0.00445030750669837,-0.000960312012449675,7.44338361014181e-05,-1.21270608784376e-05
