"","x"
"1",0.307324015965059
"2",0.2489499357079
"3",0.159516475924923
"4",0.107485590940243
"5",0.0922502851579473
"6",0.0853852905632663
"7",0.0517908772834508
"8",0.0341995451392947
"9",0.00660235146659546
"10",0.00150713103171687
"11",0.000849291997972973
"12",5.64387302637781e-12
"13",1.21655306015563e-14
