"","x"
"1",0.410688293727454
"2",0.224905358523179
"3",0.157594061991091
"4",0.140620551287366
"5",0.132303354867071
"6",0.108331741680068
"7",0.0967609179946366
"8",0.0840654797936333
"9",0.0634151933151152
"10",0.0531958711556363
"11",0.0461753268510839
"12",0.0442968595859859
"13",6.14881609964554e-13
